"subj" "id" "cond" "roi" "FFD" "FFP" "SFD" "FPRT" "RBRT" "TFT" "RPD" "CRPD" "RRT" "RRTP" "RRTR" "RBRC" "TRC" "LPRT"
"309" 2 15 "d" 1 425 1 0 425 425 1153 425 425 728 0 728 0 0 181
"310" 2 15 "d" 2 238 1 0 560 560 3212 560 985 2652 0 2652 0 1 167
"311" 2 15 "d" 3 155 1 0 824 2057 5437 2780 3765 4613 1233 3380 1 6 109
"312" 2 15 "d" 4 0 0 0 0 0 1310 0 3765 1310 0 1310 0 1 174
"313" 2 15 "d" 5 0 0 0 0 0 553 0 3765 553 0 553 0 2 286
"314" 2 15 "d" 6 274 1 0 728 2227 2227 10127 13892 1499 1499 0 2 2 597
"315" 2 15 "d" 7 0 0 0 0 0 0 0 13892 0 0 0 0 0 0
"316" 2 16 "c" 1 443 1 443 443 443 443 443 443 0 0 0 0 0 443
"317" 2 16 "c" 2 278 1 0 430 430 430 430 873 0 0 0 0 0 430
"318" 2 16 "c" 3 253 1 253 253 253 253 253 1126 0 0 0 0 0 253
"319" 2 16 "c" 4 321 1 321 321 321 321 321 1447 0 0 0 0 0 321
"320" 2 16 "c" 5 0 0 0 0 0 0 0 1447 0 0 0 0 0 0
"321" 2 16 "c" 6 276 1 0 1191 1191 1191 1191 2638 0 0 0 0 0 1191
"322" 2 16 "c" 7 0 0 0 0 0 0 0 2638 0 0 0 0 0 0
"323" 2 17 "b" 1 107 1 0 357 357 357 357 357 0 0 0 0 0 357
"324" 2 17 "b" 2 210 1 0 380 380 380 380 737 0 0 0 0 0 380
"325" 2 17 "b" 3 327 1 0 903 903 903 903 1640 0 0 0 0 0 903
"326" 2 17 "b" 4 0 0 0 0 0 0 0 1640 0 0 0 0 0 0
"327" 2 17 "b" 5 271 1 271 271 271 271 271 1911 0 0 0 0 0 271
"328" 2 17 "b" 6 223 1 0 723 723 723 723 2634 0 0 0 0 0 723
"329" 2 17 "b" 7 0 0 0 0 0 0 0 2634 0 0 0 0 0 0
"330" 2 18 "a" 1 598 1 598 598 598 598 598 598 0 0 0 0 0 598
"331" 2 18 "a" 2 255 1 0 514 514 514 514 1112 0 0 0 0 0 514
"332" 2 18 "a" 3 394 1 394 394 394 394 394 1506 0 0 0 0 0 394
"333" 2 18 "a" 4 0 0 0 0 0 0 0 1506 0 0 0 0 0 0
"334" 2 18 "a" 5 281 1 281 281 281 281 281 1787 0 0 0 0 0 281
"335" 2 18 "a" 6 225 1 0 1552 1552 1552 1552 3339 0 0 0 0 0 1552
"336" 2 18 "a" 7 0 0 0 0 0 0 0 3339 0 0 0 0 0 0
"337" 2 19 "d" 1 171 1 0 1318 1318 1318 1318 1318 0 0 0 0 0 1318
"338" 2 19 "d" 2 317 1 0 704 704 704 704 2022 0 0 0 0 0 704
"339" 2 19 "d" 3 436 1 0 1392 1392 1392 1392 3414 0 0 0 0 0 1392
"340" 2 19 "d" 4 197 1 197 197 197 197 197 3611 0 0 0 0 0 197
"341" 2 19 "d" 5 0 0 0 0 0 0 0 3611 0 0 0 0 0 0
"342" 2 19 "d" 6 225 1 0 999 999 999 999 4610 0 0 0 0 0 999
"343" 2 19 "d" 7 0 0 0 0 0 0 0 4610 0 0 0 0 0 0
"344" 2 20 "c" 1 163 1 0 429 429 429 429 429 0 0 0 0 0 429
"345" 2 20 "c" 2 347 1 347 347 347 347 347 776 0 0 0 0 0 347
"346" 2 20 "c" 3 200 1 0 1341 1341 1341 1341 2117 0 0 0 0 0 1341
"347" 2 20 "c" 4 327 1 327 327 327 327 327 2444 0 0 0 0 0 327
"348" 2 20 "c" 5 0 0 0 0 0 0 0 2444 0 0 0 0 0 0
"349" 2 20 "c" 6 253 1 0 844 844 844 844 3288 0 0 0 0 0 844
"350" 2 20 "c" 7 0 0 0 0 0 0 0 3288 0 0 0 0 0 0
"351" 2 21 "b" 1 184 1 0 1318 1318 1318 1318 1318 0 0 0 0 0 1318
"352" 2 21 "b" 2 300 1 300 300 300 300 300 1618 0 0 0 0 0 300
"353" 2 21 "b" 3 237 1 0 1061 1061 1061 1061 2679 0 0 0 0 0 1061
"354" 2 21 "b" 4 332 1 332 332 332 332 332 3011 0 0 0 0 0 332
"355" 2 21 "b" 5 0 0 0 0 0 0 0 3011 0 0 0 0 0 0
"356" 2 21 "b" 6 254 1 0 981 981 981 981 3992 0 0 0 0 0 981
"357" 2 21 "b" 7 0 0 0 0 0 0 0 3992 0 0 0 0 0 0
"358" 2 22 "a" 1 245 1 0 245 245 470 245 245 225 0 225 0 0 225
"359" 2 22 "a" 2 140 1 0 441 617 617 842 1087 176 176 0 1 1 176
"360" 2 22 "a" 3 205 1 205 205 205 205 205 1292 0 0 0 0 0 205
"361" 2 22 "a" 4 395 1 0 395 395 582 395 1687 187 0 187 0 0 187
"362" 2 22 "a" 5 0 0 0 0 0 0 0 1687 0 0 0 0 0 0
"363" 2 22 "a" 6 164 1 0 164 2314 2314 2501 4188 2150 2150 0 1 1 2150
"364" 2 22 "a" 7 0 0 0 0 0 0 0 4188 0 0 0 0 0 0
"365" 2 23 "d" 1 517 1 0 694 694 914 694 694 220 0 220 0 0 220
"366" 2 23 "d" 2 278 1 0 278 709 709 929 1623 431 431 0 1 1 431
"367" 2 23 "d" 3 191 1 0 1881 1881 2073 1881 3504 192 0 192 0 0 192
"368" 2 23 "d" 4 158 1 158 158 158 158 350 3854 0 0 0 1 1 158
"369" 2 23 "d" 5 0 0 0 0 0 0 0 3854 0 0 0 0 0 0
"370" 2 23 "d" 6 237 1 0 863 863 863 863 4717 0 0 0 0 0 863
"371" 2 23 "d" 7 0 0 0 0 0 0 0 4717 0 0 0 0 0 0
"372" 2 24 "c" 1 1137 1 1137 1137 1137 1137 1137 1137 0 0 0 0 0 1137
"373" 2 24 "c" 2 250 1 0 407 407 610 407 1544 203 0 203 0 0 203
"374" 2 24 "c" 3 186 1 0 401 401 401 401 1945 0 0 0 0 0 401
"375" 2 24 "c" 4 228 1 228 228 228 228 228 2173 0 0 0 0 0 228
"376" 2 24 "c" 5 219 1 219 219 219 219 219 2392 0 0 0 0 0 219
"377" 2 24 "c" 6 657 1 0 1378 2065 2065 2268 4660 687 687 0 1 1 687
"378" 2 24 "c" 7 0 0 0 0 0 0 0 4660 0 0 0 0 0 0
"379" 2 25 "b" 1 483 1 0 483 483 1815 483 483 1332 0 1332 0 0 1332
"380" 2 25 "b" 2 184 1 0 184 430 430 1762 2245 246 246 0 1 1 246
"381" 2 25 "b" 3 273 1 0 520 520 520 520 2765 0 0 0 0 0 520
"382" 2 25 "b" 4 240 1 240 240 240 240 240 3005 0 0 0 0 0 240
"383" 2 25 "b" 5 0 0 0 0 0 0 0 3005 0 0 0 0 0 0
"384" 2 25 "b" 6 247 1 0 901 901 901 901 3906 0 0 0 0 0 901
"385" 2 25 "b" 7 0 0 0 0 0 0 0 3906 0 0 0 0 0 0
"386" 2 27 "a" 1 188 1 0 353 353 828 353 353 475 0 475 0 0 195
"387" 2 27 "a" 2 143 1 0 932 932 1326 932 1285 394 0 394 0 1 191
"388" 2 27 "a" 3 506 1 506 506 506 506 506 1791 0 0 0 0 0 506
"389" 2 27 "a" 4 0 0 0 0 0 0 0 1791 0 0 0 0 0 0
"390" 2 27 "a" 5 254 1 254 254 254 254 254 2045 0 0 0 0 0 254
"391" 2 27 "a" 6 432 1 0 2115 3799 3799 4668 6713 1684 1684 0 2 2 1039
"392" 2 27 "a" 7 0 0 0 0 0 0 0 6713 0 0 0 0 0 0
"393" 2 28 "d" 1 276 1 276 276 276 276 276 276 0 0 0 0 0 276
"394" 2 28 "d" 2 364 1 0 588 588 588 588 864 0 0 0 0 0 588
"395" 2 28 "d" 3 393 1 0 941 941 941 941 1805 0 0 0 0 0 941
"396" 2 28 "d" 4 181 1 0 315 315 315 315 2120 0 0 0 0 0 315
"397" 2 28 "d" 5 0 0 0 0 0 0 0 2120 0 0 0 0 0 0
"398" 2 28 "d" 6 161 1 0 1109 1109 1109 1109 3229 0 0 0 0 0 1109
"399" 2 28 "d" 7 0 0 0 0 0 0 0 3229 0 0 0 0 0 0
"400" 2 29 "c" 1 53 1 0 417 417 1325 417 417 908 0 908 0 0 645
"401" 2 29 "c" 2 180 1 0 180 511 1445 774 1191 1265 331 934 1 1 934
"402" 2 29 "c" 3 281 1 0 281 281 1217 281 1472 936 0 936 0 1 458
"403" 2 29 "c" 4 296 1 0 296 957 957 3472 4944 661 661 0 2 2 359
"404" 2 29 "c" 5 0 0 0 0 0 0 0 4944 0 0 0 0 0 0
"405" 2 29 "c" 6 358 1 0 1435 1435 1435 1435 6379 0 0 0 0 0 1435
"406" 2 29 "c" 7 0 0 0 0 0 0 0 6379 0 0 0 0 0 0
"407" 2 30 "b" 1 162 1 162 162 162 162 162 162 0 0 0 0 0 162
"408" 2 30 "b" 2 239 1 239 239 239 239 239 401 0 0 0 0 0 239
"409" 2 30 "b" 3 189 1 0 1948 1948 1948 1948 2349 0 0 0 0 0 1948
"410" 2 30 "b" 4 294 1 294 294 294 294 294 2643 0 0 0 0 0 294
"411" 2 30 "b" 5 197 1 0 587 587 587 587 3230 0 0 0 0 0 587
"412" 2 30 "b" 6 175 1 0 1670 1670 1670 1670 4900 0 0 0 0 0 1670
"413" 2 30 "b" 7 0 0 0 0 0 0 0 4900 0 0 0 0 0 0
"414" 2 31 "a" 1 497 1 497 497 497 497 497 497 0 0 0 0 0 497
"415" 2 31 "a" 2 322 1 0 485 485 485 485 982 0 0 0 0 0 485
"416" 2 31 "a" 3 369 1 0 616 616 616 616 1598 0 0 0 0 0 616
"417" 2 31 "a" 4 325 1 325 325 325 325 325 1923 0 0 0 0 0 325
"418" 2 31 "a" 5 0 0 0 0 0 0 0 1923 0 0 0 0 0 0
"419" 2 31 "a" 6 294 1 0 1069 1069 1069 1069 2992 0 0 0 0 0 1069
"420" 2 31 "a" 7 0 0 0 0 0 0 0 2992 0 0 0 0 0 0
"421" 2 33 "d" 1 160 1 160 160 160 160 160 160 0 0 0 0 0 160
"422" 2 33 "d" 2 118 1 0 820 820 820 820 980 0 0 0 0 0 820
"423" 2 33 "d" 3 373 1 0 1428 1428 1428 1428 2408 0 0 0 0 0 1428
"424" 2 33 "d" 4 282 1 282 282 282 282 282 2690 0 0 0 0 0 282
"425" 2 33 "d" 5 290 1 290 290 290 290 290 2980 0 0 0 0 0 290
"426" 2 33 "d" 6 283 1 0 1986 1986 1986 1986 4966 0 0 0 0 0 1986
"427" 2 33 "d" 7 0 0 0 0 0 0 0 4966 0 0 0 0 0 0
"428" 2 34 "c" 1 139 1 0 335 335 335 335 335 0 0 0 0 0 335
"429" 2 34 "c" 2 256 1 0 500 500 500 500 835 0 0 0 0 0 500
"430" 2 34 "c" 3 261 1 0 504 504 504 504 1339 0 0 0 0 0 504
"431" 2 34 "c" 4 285 1 285 285 285 285 285 1624 0 0 0 0 0 285
"432" 2 34 "c" 5 0 0 0 0 0 0 0 1624 0 0 0 0 0 0
"433" 2 34 "c" 6 291 1 0 1578 1578 1578 1578 3202 0 0 0 0 0 1578
"434" 2 34 "c" 7 0 0 0 0 0 0 0 3202 0 0 0 0 0 0
"435" 2 35 "b" 1 496 1 496 496 496 496 496 496 0 0 0 0 0 496
"436" 2 35 "b" 2 367 1 367 367 367 367 367 863 0 0 0 0 0 367
"437" 2 35 "b" 3 277 1 0 1431 1431 1431 1431 2294 0 0 0 0 0 1431
"438" 2 35 "b" 4 215 1 215 215 215 215 215 2509 0 0 0 0 0 215
"439" 2 35 "b" 5 0 0 0 0 0 0 0 2509 0 0 0 0 0 0
"440" 2 35 "b" 6 267 1 0 1547 1547 1547 1547 4056 0 0 0 0 0 1547
"441" 2 35 "b" 7 0 0 0 0 0 0 0 4056 0 0 0 0 0 0
"442" 2 36 "a" 1 170 1 0 329 329 329 329 329 0 0 0 0 0 329
"443" 2 36 "a" 2 189 1 0 509 509 509 509 838 0 0 0 0 0 509
"444" 2 36 "a" 3 146 1 0 453 453 453 453 1291 0 0 0 0 0 453
"445" 2 36 "a" 4 193 1 193 193 193 193 193 1484 0 0 0 0 0 193
"446" 2 36 "a" 5 0 0 0 0 0 0 0 1484 0 0 0 0 0 0
"447" 2 36 "a" 6 201 1 0 1072 1072 1072 1072 2556 0 0 0 0 0 1072
"448" 2 36 "a" 7 0 0 0 0 0 0 0 2556 0 0 0 0 0 0
"449" 3 1 "a" 1 24 1 24 24 24 24 24 24 0 0 0 0 0 24
"450" 3 1 "a" 2 172 1 0 283 283 283 283 307 0 0 0 0 0 283
"451" 3 1 "a" 3 202 1 202 202 202 202 202 509 0 0 0 0 0 202
"452" 3 1 "a" 4 316 1 316 316 316 316 316 825 0 0 0 0 0 316
"453" 3 1 "a" 5 0 0 0 0 0 0 0 825 0 0 0 0 0 0
"454" 3 1 "a" 6 216 1 0 750 750 750 750 1575 0 0 0 0 0 750
"455" 3 1 "a" 7 0 0 0 0 0 0 0 1575 0 0 0 0 0 0
"456" 3 2 "d" 1 144 1 144 144 144 144 144 144 0 0 0 0 0 144
"457" 3 2 "d" 2 147 1 147 147 147 147 147 291 0 0 0 0 0 147
"458" 3 2 "d" 3 196 1 0 831 831 831 831 1122 0 0 0 0 0 831
"459" 3 2 "d" 4 0 0 0 0 0 0 0 1122 0 0 0 0 0 0
"460" 3 2 "d" 5 0 0 0 0 0 0 0 1122 0 0 0 0 0 0
"461" 3 2 "d" 6 204 1 0 741 741 741 741 1863 0 0 0 0 0 741
"462" 3 2 "d" 7 0 0 0 0 0 0 0 1863 0 0 0 0 0 0
"463" 3 4 "b" 1 153 1 153 153 153 153 153 153 0 0 0 0 0 153
"464" 3 4 "b" 2 173 1 173 173 173 173 173 326 0 0 0 0 0 173
"465" 3 4 "b" 3 308 1 0 2168 2168 2168 2168 2494 0 0 0 0 0 2168
"466" 3 4 "b" 4 0 0 0 0 0 0 0 2494 0 0 0 0 0 0
"467" 3 4 "b" 5 0 0 0 0 0 0 0 2494 0 0 0 0 0 0
"468" 3 4 "b" 6 216 1 0 725 725 725 725 3219 0 0 0 0 0 725
"469" 3 4 "b" 7 0 0 0 0 0 0 0 3219 0 0 0 0 0 0
"470" 3 6 "a" 1 0 0 0 0 0 247 0 0 247 0 247 0 0 247
"471" 3 6 "a" 2 177 1 0 177 332 332 579 579 155 155 0 1 1 155
"472" 3 6 "a" 3 0 0 0 0 0 0 0 579 0 0 0 0 0 0
"473" 3 6 "a" 4 0 0 0 0 0 0 0 579 0 0 0 0 0 0
"474" 3 6 "a" 5 211 1 211 211 211 211 211 790 0 0 0 0 0 211
"475" 3 6 "a" 6 0 0 0 0 0 0 0 790 0 0 0 0 0 0
"476" 3 6 "a" 7 286 1 0 1033 1033 1033 1033 1823 0 0 0 0 0 1033
"477" 3 7 "d" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"478" 3 7 "d" 2 0 0 0 0 0 228 0 0 228 0 228 0 0 228
"479" 3 7 "d" 3 176 1 0 176 887 887 1115 1115 711 711 0 1 1 711
"480" 3 7 "d" 4 113 1 113 113 113 113 113 1228 0 0 0 0 0 113
"481" 3 7 "d" 5 0 0 0 0 0 0 0 1228 0 0 0 0 0 0
"482" 3 7 "d" 6 259 1 0 1257 1257 1257 1257 2485 0 0 0 0 0 1257
"483" 3 7 "d" 7 0 0 0 0 0 0 0 2485 0 0 0 0 0 0
"484" 3 8 "c" 1 169 1 169 169 169 169 169 169 0 0 0 0 0 169
"485" 3 8 "c" 2 138 1 0 538 538 538 538 707 0 0 0 0 0 538
"486" 3 8 "c" 3 207 1 207 207 207 207 207 914 0 0 0 0 0 207
"487" 3 8 "c" 4 0 0 0 0 0 0 0 914 0 0 0 0 0 0
"488" 3 8 "c" 5 0 0 0 0 0 0 0 914 0 0 0 0 0 0
"489" 3 8 "c" 6 543 1 0 927 927 927 927 1841 0 0 0 0 0 927
"490" 3 8 "c" 7 0 0 0 0 0 0 0 1841 0 0 0 0 0 0
"491" 3 10 "b" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"492" 3 10 "b" 2 186 1 0 270 270 270 270 270 0 0 0 0 0 270
"493" 3 10 "b" 3 207 1 0 717 717 1358 717 987 641 0 641 0 0 641
"494" 3 10 "b" 4 0 0 0 0 0 0 0 987 0 0 0 0 0 0
"495" 3 10 "b" 5 443 1 443 443 443 443 1084 2071 0 0 0 1 1 443
"496" 3 10 "b" 6 258 1 0 379 379 379 379 2450 0 0 0 0 0 379
"497" 3 10 "b" 7 0 0 0 0 0 0 0 2450 0 0 0 0 0 0
"498" 3 11 "a" 1 145 1 145 145 145 145 145 145 0 0 0 0 0 145
"499" 3 11 "a" 2 0 0 0 0 0 147 0 145 147 0 147 0 0 147
"500" 3 11 "a" 3 211 1 0 211 339 339 486 631 128 128 0 1 1 128
"501" 3 11 "a" 4 0 0 0 0 0 0 0 631 0 0 0 0 0 0
"502" 3 11 "a" 5 0 0 0 0 0 0 0 631 0 0 0 0 0 0
"503" 3 11 "a" 6 397 1 0 1253 1253 1253 1253 1884 0 0 0 0 0 1253
"504" 3 11 "a" 7 0 0 0 0 0 0 0 1884 0 0 0 0 0 0
"505" 3 12 "d" 1 13 1 13 13 13 13 13 13 0 0 0 0 0 13
"506" 3 12 "d" 2 234 1 0 234 234 369 234 247 135 0 135 0 0 135
"507" 3 12 "d" 3 306 1 0 306 1103 1103 1238 1485 797 797 0 1 1 797
"508" 3 12 "d" 4 139 1 139 139 139 139 139 1624 0 0 0 0 0 139
"509" 3 12 "d" 5 0 0 0 0 0 0 0 1624 0 0 0 0 0 0
"510" 3 12 "d" 6 217 1 0 404 404 404 404 2028 0 0 0 0 0 404
"511" 3 12 "d" 7 0 0 0 0 0 0 0 2028 0 0 0 0 0 0
"512" 3 13 "c" 1 168 1 168 168 168 168 168 168 0 0 0 0 0 168
"513" 3 13 "c" 2 172 1 172 172 172 172 172 340 0 0 0 0 0 172
"514" 3 13 "c" 3 268 1 268 268 268 268 268 608 0 0 0 0 0 268
"515" 3 13 "c" 4 498 1 498 498 498 498 498 1106 0 0 0 0 0 498
"516" 3 13 "c" 5 0 0 0 0 0 0 0 1106 0 0 0 0 0 0
"517" 3 13 "c" 6 264 1 0 735 735 735 735 1841 0 0 0 0 0 735
"518" 3 13 "c" 7 0 0 0 0 0 0 0 1841 0 0 0 0 0 0
"519" 3 14 "b" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"520" 3 14 "b" 2 0 0 0 0 0 298 0 0 298 0 298 0 0 298
"521" 3 14 "b" 3 181 1 0 181 1101 1101 1399 1399 920 920 0 1 1 920
"522" 3 14 "b" 4 0 0 0 0 0 0 0 1399 0 0 0 0 0 0
"523" 3 14 "b" 5 0 0 0 0 0 0 0 1399 0 0 0 0 0 0
"524" 3 14 "b" 6 195 1 0 988 988 988 988 2387 0 0 0 0 0 988
"525" 3 14 "b" 7 0 0 0 0 0 0 0 2387 0 0 0 0 0 0
"526" 3 15 "a" 1 260 1 260 260 260 260 260 260 0 0 0 0 0 260
"527" 3 15 "a" 2 192 1 192 192 192 192 192 452 0 0 0 0 0 192
"528" 3 15 "a" 3 410 1 410 410 410 410 410 862 0 0 0 0 0 410
"529" 3 15 "a" 4 0 0 0 0 0 0 0 862 0 0 0 0 0 0
"530" 3 15 "a" 5 182 1 0 318 318 318 318 1180 0 0 0 0 0 318
"531" 3 15 "a" 6 0 0 0 0 0 0 0 1180 0 0 0 0 0 0
"532" 3 15 "a" 7 0 0 0 0 0 0 0 1180 0 0 0 0 0 0
"533" 3 16 "d" 1 17 1 0 17 17 214 17 17 197 0 197 0 0 197
"534" 3 16 "d" 2 179 1 179 179 179 179 376 393 0 0 0 1 1 179
"535" 3 16 "d" 3 323 1 0 986 986 986 986 1379 0 0 0 0 0 986
"536" 3 16 "d" 4 0 0 0 0 0 0 0 1379 0 0 0 0 0 0
"537" 3 16 "d" 5 0 0 0 0 0 0 0 1379 0 0 0 0 0 0
"538" 3 16 "d" 6 213 1 0 549 549 549 549 1928 0 0 0 0 0 549
"539" 3 16 "d" 7 0 0 0 0 0 0 0 1928 0 0 0 0 0 0
"540" 3 17 "c" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"541" 3 17 "c" 2 0 0 0 0 0 138 0 0 138 0 138 0 0 138
"542" 3 17 "c" 3 181 1 0 181 366 366 504 504 185 185 0 1 1 185
"543" 3 17 "c" 4 93 1 93 93 93 93 93 597 0 0 0 0 0 93
"544" 3 17 "c" 5 0 0 0 0 0 0 0 597 0 0 0 0 0 0
"545" 3 17 "c" 6 338 1 0 1059 1059 1059 1059 1656 0 0 0 0 0 1059
"546" 3 17 "c" 7 0 0 0 0 0 0 0 1656 0 0 0 0 0 0
"547" 3 18 "b" 1 158 1 158 158 158 158 158 158 0 0 0 0 0 158
"548" 3 18 "b" 2 143 1 0 143 143 240 143 301 97 0 97 0 0 97
"549" 3 18 "b" 3 171 1 0 877 1111 1353 1208 1509 476 234 242 1 1 242
"550" 3 18 "b" 4 138 1 138 138 138 138 138 1647 0 0 0 0 0 138
"551" 3 18 "b" 5 0 0 0 0 0 0 0 1647 0 0 0 0 0 0
"552" 3 18 "b" 6 283 1 0 384 1603 1603 1845 3492 1219 1219 0 1 1 1219
"553" 3 18 "b" 7 0 0 0 0 0 0 0 3492 0 0 0 0 0 0
"554" 3 19 "a" 1 54 1 54 54 54 54 54 54 0 0 0 0 0 54
"555" 3 19 "a" 2 252 1 0 496 496 496 496 550 0 0 0 0 0 496
"556" 3 19 "a" 3 302 1 302 302 302 302 302 852 0 0 0 0 0 302
"557" 3 19 "a" 4 0 0 0 0 0 216 0 852 216 0 216 0 0 216
"558" 3 19 "a" 5 0 0 0 0 0 0 0 852 0 0 0 0 0 0
"559" 3 19 "a" 6 194 1 0 703 1379 1379 1595 2447 676 676 0 1 1 676
"560" 3 19 "a" 7 0 0 0 0 0 0 0 2447 0 0 0 0 0 0
"561" 3 20 "d" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"562" 3 20 "d" 2 0 0 0 0 0 621 0 0 621 0 621 0 0 208
"563" 3 20 "d" 3 170 1 0 170 762 1285 1175 1175 1115 592 523 2 3 291
"564" 3 20 "d" 4 195 1 0 195 474 474 1205 2380 279 279 0 1 1 279
"565" 3 20 "d" 5 0 0 0 0 0 0 0 2380 0 0 0 0 0 0
"566" 3 20 "d" 6 212 1 0 510 510 510 510 2890 0 0 0 0 0 510
"567" 3 20 "d" 7 0 0 0 0 0 0 0 2890 0 0 0 0 0 0
"568" 3 21 "c" 1 260 1 260 260 260 260 260 260 0 0 0 0 0 260
"569" 3 21 "c" 2 378 1 0 518 518 518 518 778 0 0 0 0 0 518
"570" 3 21 "c" 3 287 1 287 287 287 287 287 1065 0 0 0 0 0 287
"571" 3 21 "c" 4 154 1 154 154 154 154 154 1219 0 0 0 0 0 154
"572" 3 21 "c" 5 0 0 0 0 0 0 0 1219 0 0 0 0 0 0
"573" 3 21 "c" 6 246 1 0 980 980 980 980 2199 0 0 0 0 0 980
"574" 3 21 "c" 7 0 0 0 0 0 0 0 2199 0 0 0 0 0 0
"575" 3 22 "b" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"576" 3 22 "b" 2 0 0 0 0 0 659 0 0 659 0 659 0 0 151
"577" 3 22 "b" 3 55 1 0 55 1113 1496 1621 1621 1441 1058 383 2 3 383
"578" 3 22 "b" 4 393 1 393 393 393 393 393 2014 0 0 0 0 0 393
"579" 3 22 "b" 5 0 0 0 0 0 0 0 2014 0 0 0 0 0 0
"580" 3 22 "b" 6 278 1 0 1904 2243 2243 2777 4791 339 339 0 1 1 339
"581" 3 22 "b" 7 0 0 0 0 0 0 0 4791 0 0 0 0 0 0
"582" 3 23 "a" 1 0 0 0 0 0 255 0 0 255 0 255 0 0 255
"583" 3 23 "a" 2 181 1 0 181 429 429 684 684 248 248 0 1 1 248
"584" 3 23 "a" 3 533 1 533 533 533 533 533 1217 0 0 0 0 0 533
"585" 3 23 "a" 4 0 0 0 0 0 0 0 1217 0 0 0 0 0 0
"586" 3 23 "a" 5 0 0 0 0 0 0 0 1217 0 0 0 0 0 0
"587" 3 23 "a" 6 177 1 0 1400 1400 1400 1400 2617 0 0 0 0 0 1400
"588" 3 23 "a" 7 0 0 0 0 0 0 0 2617 0 0 0 0 0 0
"589" 3 24 "d" 1 168 1 168 168 168 168 168 168 0 0 0 0 0 168
"590" 3 24 "d" 2 148 1 0 148 148 278 148 316 130 0 130 0 0 130
"591" 3 24 "d" 3 263 1 0 661 853 853 983 1299 192 192 0 1 1 192
"592" 3 24 "d" 4 0 0 0 0 0 0 0 1299 0 0 0 0 0 0
"593" 3 24 "d" 5 0 0 0 0 0 0 0 1299 0 0 0 0 0 0
"594" 3 24 "d" 6 157 1 0 769 769 769 769 2068 0 0 0 0 0 769
"595" 3 24 "d" 7 0 0 0 0 0 0 0 2068 0 0 0 0 0 0
"596" 3 25 "c" 1 58 1 58 58 58 58 58 58 0 0 0 0 0 58
"597" 3 25 "c" 2 117 1 0 277 277 277 277 335 0 0 0 0 0 277
"598" 3 25 "c" 3 245 1 245 245 245 245 245 580 0 0 0 0 0 245
"599" 3 25 "c" 4 153 1 153 153 153 153 153 733 0 0 0 0 0 153
"600" 3 25 "c" 5 0 0 0 0 0 0 0 733 0 0 0 0 0 0
"601" 3 25 "c" 6 433 1 0 1267 1267 1267 1267 2000 0 0 0 0 0 1267
"602" 3 25 "c" 7 0 0 0 0 0 0 0 2000 0 0 0 0 0 0
"603" 3 27 "b" 1 54 1 54 54 54 54 54 54 0 0 0 0 0 54
"604" 3 27 "b" 2 0 0 0 0 0 129 0 54 129 0 129 0 0 129
"605" 3 27 "b" 3 151 1 0 151 866 866 995 1049 715 715 0 1 1 715
"606" 3 27 "b" 4 522 1 522 522 522 522 522 1571 0 0 0 0 0 522
"607" 3 27 "b" 5 0 0 0 0 0 0 0 1571 0 0 0 0 0 0
"608" 3 27 "b" 6 432 1 0 1828 1828 1828 1828 3399 0 0 0 0 0 1828
"609" 3 27 "b" 7 0 0 0 0 0 0 0 3399 0 0 0 0 0 0
"610" 3 28 "a" 1 179 1 179 179 179 179 179 179 0 0 0 0 0 179
"611" 3 28 "a" 2 147 1 0 147 147 657 147 326 510 0 510 0 0 270
"612" 3 28 "a" 3 263 1 0 416 682 1124 922 1248 708 266 442 1 2 329
"613" 3 28 "a" 4 142 1 0 315 315 874 315 1563 559 0 559 0 0 559
"614" 3 28 "a" 5 0 0 0 0 0 0 0 1563 0 0 0 0 0 0
"615" 3 28 "a" 6 180 1 0 1084 2081 2081 3352 4915 997 997 0 1 1 997
"616" 3 28 "a" 7 0 0 0 0 0 0 0 4915 0 0 0 0 0 0
"617" 3 29 "d" 1 180 1 180 180 180 180 180 180 0 0 0 0 0 180
"618" 3 29 "d" 2 180 1 0 180 180 502 180 360 322 0 322 0 0 322
"619" 3 29 "d" 3 413 1 0 413 413 946 413 773 533 0 533 0 1 377
"620" 3 29 "d" 4 219 1 0 835 835 1435 835 1608 600 0 600 0 0 600
"621" 3 29 "d" 5 0 0 0 0 0 0 0 1608 0 0 0 0 0 0
"622" 3 29 "d" 6 0 0 0 0 0 0 0 1608 0 0 0 0 0 0
"623" 3 29 "d" 7 224 1 0 817 1197 1197 2652 4260 380 380 0 1 1 380
"624" 3 30 "c" 1 124 1 124 124 124 124 124 124 0 0 0 0 0 124
"625" 3 30 "c" 2 212 1 0 445 445 779 445 569 334 0 334 0 0 334
"626" 3 30 "c" 3 202 1 0 628 628 628 962 1531 0 0 0 1 1 628
"627" 3 30 "c" 4 304 1 0 608 608 760 608 2139 152 0 152 0 0 152
"628" 3 30 "c" 5 0 0 0 0 0 0 0 2139 0 0 0 0 0 0
