"subject" "trial" "experiment" "item" "condition" "accuracy" "roi" "FFD" "FFP" "SFD" "FPRT" "RBRT" "TFT" "RPD" "CRPD" "RRT" "RRTP" "RRTR" "FPRC" "TRC" "LPRT"
10 54 "gug" 6 "c" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
10 54 "gug" 6 "c" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
10 58 "gug" 9 "b" 1 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
10 58 "gug" 9 "b" 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
10 58 "gug" 9 "b" 1 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
10 58 "gug" 9 "b" 1 4 304 1 304 304 304 304 304 304 0 0 0 0 0 304
10 58 "gug" 9 "b" 1 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
10 58 "gug" 9 "b" 1 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
10 58 "gug" 9 "b" 1 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
10 58 "gug" 9 "b" 1 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
10 58 "gug" 9 "b" 1 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
10 58 "gug" 9 "b" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
10 58 "gug" 9 "b" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
10 58 "gug" 9 "b" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
10 61 "gug" 5 "b" 0 1 216 1 216 216 216 216 216 216 0 0 0 0 0 216
10 61 "gug" 5 "b" 0 2 148 1 0 260 260 548 260 476 288 0 288 0 0 288
10 61 "gug" 5 "b" 0 3 280 1 0 280 280 408 280 756 128 0 128 0 1 128
10 61 "gug" 5 "b" 0 4 324 1 0 324 784 784 1200 1956 460 460 0 1 1 460
10 61 "gug" 5 "b" 0 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
10 61 "gug" 5 "b" 0 9 316 1 316 316 316 316 316 2272 0 0 0 0 0 316
10 61 "gug" 5 "b" 0 10 284 1 284 284 284 284 284 2556 0 0 0 0 0 284
10 61 "gug" 5 "b" 0 11 192 1 192 192 192 192 192 2748 0 0 0 0 0 192
10 61 "gug" 5 "b" 0 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
10 61 "gug" 5 "b" 0 13 244 1 244 244 244 244 244 2992 0 0 0 0 0 244
10 61 "gug" 5 "b" 0 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
10 61 "gug" 5 "b" 0 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
10 66 "gug" 1 "b" 1 1 236 1 0 236 236 544 236 236 308 0 308 0 0 308
10 66 "gug" 1 "b" 1 2 340 1 0 340 340 636 648 884 296 0 296 1 1 296
10 66 "gug" 1 "b" 1 3 236 1 0 412 564 564 860 1744 152 152 0 1 1 152
10 66 "gug" 1 "b" 1 4 0 0 304 304 304 304 304 2048 0 0 0 0 0 304
10 66 "gug" 1 "b" 1 5 52 1 0 52 152 152 456 2504 100 100 0 1 1 100
10 66 "gug" 1 "b" 1 9 260 1 260 260 260 260 260 2764 0 0 0 0 0 260
10 66 "gug" 1 "b" 1 10 352 1 352 352 352 352 352 3116 0 0 0 0 0 352
10 66 "gug" 1 "b" 1 11 208 1 208 208 208 208 208 3324 0 0 0 0 0 208
10 66 "gug" 1 "b" 1 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
10 66 "gug" 1 "b" 1 13 140 1 0 732 732 732 732 4056 0 0 0 0 0 732
10 66 "gug" 1 "b" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
10 66 "gug" 1 "b" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
10 70 "gug" 4 "a" 1 1 208 1 0 400 400 644 400 400 244 0 244 0 0 244
10 70 "gug" 4 "a" 1 2 0 0 148 148 148 148 148 548 0 0 0 0 0 148
10 70 "gug" 4 "a" 1 3 192 1 0 192 492 492 884 1432 300 300 0 2 2 168
10 70 "gug" 4 "a" 1 4 224 1 224 224 224 224 224 1656 0 0 0 0 0 224
10 70 "gug" 4 "a" 1 5 276 1 276 276 276 276 276 1932 0 0 0 0 0 276
10 70 "gug" 4 "a" 1 9 248 1 248 248 248 248 248 2180 0 0 0 0 0 248
10 70 "gug" 4 "a" 1 10 216 1 216 216 216 216 216 2396 0 0 0 0 0 216
10 70 "gug" 4 "a" 1 11 284 1 284 284 284 284 284 2680 0 0 0 0 0 284
10 70 "gug" 4 "a" 1 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
10 70 "gug" 4 "a" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
10 70 "gug" 4 "a" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
10 70 "gug" 4 "a" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
10 74 "gug" 11 "d" 0 1 224 1 224 224 224 224 224 224 0 0 0 0 0 224
10 74 "gug" 11 "d" 0 2 252 1 252 252 252 252 252 476 0 0 0 0 0 252
10 74 "gug" 11 "d" 0 3 224 1 0 224 224 668 224 700 444 0 444 0 0 444
10 74 "gug" 11 "d" 0 4 396 1 0 396 524 524 968 1668 128 128 0 1 1 128
10 74 "gug" 11 "d" 0 5 204 1 0 496 496 496 496 2164 0 0 0 0 0 496
10 74 "gug" 11 "d" 0 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
10 74 "gug" 11 "d" 0 10 256 1 256 256 256 256 256 2420 0 0 0 0 0 256
10 74 "gug" 11 "d" 0 11 204 1 204 204 204 204 204 2624 0 0 0 0 0 204
10 74 "gug" 11 "d" 0 12 240 1 240 240 240 240 240 2864 0 0 0 0 0 240
10 74 "gug" 11 "d" 0 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
10 74 "gug" 11 "d" 0 14 396 1 396 396 396 396 396 3260 0 0 0 0 0 396
10 74 "gug" 11 "d" 0 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
10 78 "gug" 16 "a" 0 1 220 1 220 220 220 220 220 220 0 0 0 0 0 220
10 78 "gug" 16 "a" 0 2 280 1 280 280 280 280 280 500 0 0 0 0 0 280
10 78 "gug" 16 "a" 0 3 216 1 216 216 216 216 216 716 0 0 0 0 0 216
10 78 "gug" 16 "a" 0 4 464 1 464 464 464 464 464 1180 0 0 0 0 0 464
10 78 "gug" 16 "a" 0 5 268 1 268 268 268 268 268 1448 0 0 0 0 0 268
10 78 "gug" 16 "a" 0 9 248 1 0 248 248 396 248 1696 148 0 148 0 0 148
10 78 "gug" 16 "a" 0 10 284 1 284 284 284 284 432 2128 0 0 0 1 1 284
10 78 "gug" 16 "a" 0 11 336 1 336 336 336 336 336 2464 0 0 0 0 0 336
10 78 "gug" 16 "a" 0 12 216 1 216 216 216 216 216 2680 0 0 0 0 0 216
10 78 "gug" 16 "a" 0 13 204 1 204 204 204 204 204 2884 0 0 0 0 0 204
10 78 "gug" 16 "a" 0 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
10 78 "gug" 16 "a" 0 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 7 "gug" 10 "d" 0 1 240 1 0 408 408 1444 408 408 1036 0 1036 0 0 308
11 7 "gug" 10 "d" 0 2 0 0 0 264 264 596 992 1400 332 0 332 1 1 332
11 7 "gug" 10 "d" 0 3 212 1 0 452 452 2368 452 1852 1916 0 1916 0 2 412
11 7 "gug" 10 "d" 0 4 380 1 0 440 440 1820 440 2292 1380 0 1380 0 0 1004
11 7 "gug" 10 "d" 0 5 388 1 0 388 1556 3396 3564 5856 3008 1168 1840 1 2 760
11 7 "gug" 10 "d" 0 9 232 1 0 232 232 476 232 6088 244 0 244 0 0 244
11 7 "gug" 10 "d" 0 10 420 1 420 420 420 420 420 6508 0 0 0 0 0 420
11 7 "gug" 10 "d" 0 11 256 1 0 256 256 1244 256 6764 988 0 988 0 0 344
11 7 "gug" 10 "d" 0 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 7 "gug" 10 "d" 0 13 348 1 0 348 2196 2196 8188 14952 1848 1848 0 3 3 432
11 7 "gug" 10 "d" 0 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 7 "gug" 10 "d" 0 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 11 "gug" 14 "d" 1 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 11 "gug" 14 "d" 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 11 "gug" 14 "d" 1 3 296 1 0 484 484 700 484 484 216 0 216 0 0 216
11 11 "gug" 14 "d" 1 4 344 1 0 344 344 808 344 828 464 0 464 0 1 464
11 11 "gug" 14 "d" 1 5 244 1 0 244 244 1440 244 1072 1196 0 1196 0 0 1196
11 11 "gug" 14 "d" 1 9 268 1 0 596 596 1448 596 1668 852 0 852 0 1 852
11 11 "gug" 14 "d" 1 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 11 "gug" 14 "d" 1 11 336 1 0 456 456 1296 456 2124 840 0 840 0 1 840
11 11 "gug" 14 "d" 1 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 11 "gug" 14 "d" 1 13 240 1 240 240 240 240 3808 5932 0 0 0 1 1 240
11 11 "gug" 14 "d" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 11 "gug" 14 "d" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 15 "gug" 15 "a" 0 1 0 0 0 460 460 1124 460 460 664 0 664 0 0 664
11 15 "gug" 15 "a" 0 2 188 1 0 188 364 364 824 1284 176 176 0 1 1 176
11 15 "gug" 15 "a" 0 3 276 1 0 428 428 600 428 1712 172 0 172 0 1 172
11 15 "gug" 15 "a" 0 4 304 1 0 304 304 500 304 2016 196 0 196 0 0 196
11 15 "gug" 15 "a" 0 5 800 1 0 1708 1904 2180 2100 4116 472 196 276 1 1 276
11 15 "gug" 15 "a" 0 9 248 1 0 248 540 540 816 4932 292 292 0 1 1 292
11 15 "gug" 15 "a" 0 10 280 1 0 280 280 1252 280 5212 972 0 972 0 0 324
11 15 "gug" 15 "a" 0 11 216 1 0 428 868 868 1516 6728 440 440 0 2 2 252
11 15 "gug" 15 "a" 0 12 712 1 712 712 712 712 1036 7764 0 0 0 1 1 712
11 15 "gug" 15 "a" 0 13 316 1 0 464 464 464 1300 9064 0 0 0 1 1 464
11 15 "gug" 15 "a" 0 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 15 "gug" 15 "a" 0 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 18 "gug" 5 "c" 0 1 260 1 0 460 460 716 460 460 256 0 256 0 0 256
11 18 "gug" 5 "c" 0 2 556 1 0 556 556 748 556 1016 192 0 192 0 1 192
11 18 "gug" 5 "c" 0 3 360 1 0 588 588 1120 588 1604 532 0 532 0 1 332
11 18 "gug" 5 "c" 0 4 0 0 476 476 476 476 476 2080 0 0 0 0 0 476
11 18 "gug" 5 "c" 0 5 436 1 0 924 924 2224 924 3004 1300 0 1300 0 0 172
11 18 "gug" 5 "c" 0 9 232 1 0 232 232 760 232 3236 528 0 528 0 1 528
11 18 "gug" 5 "c" 0 10 212 1 0 428 428 676 428 3664 248 0 248 0 0 248
11 18 "gug" 5 "c" 0 11 0 0 216 216 216 216 216 3880 0 0 0 0 0 216
11 18 "gug" 5 "c" 0 12 316 1 316 316 316 316 316 4196 0 0 0 0 0 316
11 18 "gug" 5 "c" 0 13 1504 1 0 1504 1728 1728 5476 9672 224 224 0 2 2 224
11 18 "gug" 5 "c" 0 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 18 "gug" 5 "c" 0 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 23 "gug" 4 "b" 1 1 260 1 0 260 260 1612 260 260 1352 0 1352 0 0 1352
11 23 "gug" 4 "b" 1 2 584 1 0 584 584 928 584 844 344 0 344 0 0 344
11 23 "gug" 4 "b" 1 3 104 1 0 104 104 736 104 948 632 0 632 0 1 520
11 23 "gug" 4 "b" 1 4 220 1 0 220 220 984 220 1168 764 0 764 0 0 764
11 23 "gug" 4 "b" 1 5 1112 1 0 1732 1732 2456 1732 2900 724 0 724 0 0 724
11 23 "gug" 4 "b" 1 9 256 1 0 256 256 568 256 3156 312 0 312 0 0 312
11 23 "gug" 4 "b" 1 10 284 1 0 452 452 816 452 3608 364 0 364 0 0 364
11 23 "gug" 4 "b" 1 11 288 1 0 288 288 880 288 3896 592 0 592 0 0 592
11 23 "gug" 4 "b" 1 12 368 1 368 368 368 368 368 4264 0 0 0 0 0 368
11 23 "gug" 4 "b" 1 13 188 1 0 584 584 584 5668 9932 0 0 0 1 1 584
11 23 "gug" 4 "b" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 23 "gug" 4 "b" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 27 "gug" 1 "c" 1 1 216 1 216 216 216 216 216 216 0 0 0 0 0 216
11 27 "gug" 1 "c" 1 2 360 1 360 360 360 360 360 576 0 0 0 0 0 360
11 27 "gug" 1 "c" 1 3 196 1 0 996 996 1244 996 1572 248 0 248 0 0 248
11 27 "gug" 1 "c" 1 4 268 1 0 268 268 564 268 1840 296 0 296 0 0 296
11 27 "gug" 1 "c" 1 5 376 1 0 376 664 664 960 2800 288 288 0 1 1 288
11 27 "gug" 1 "c" 1 9 312 1 0 312 312 516 312 3112 204 0 204 0 1 204
11 27 "gug" 1 "c" 1 10 324 1 324 324 324 324 324 3436 0 0 0 0 0 324
11 27 "gug" 1 "c" 1 11 0 0 460 460 460 460 460 3896 0 0 0 0 0 460
11 27 "gug" 1 "c" 1 12 396 1 0 396 736 736 1648 5544 340 340 0 2 2 340
11 27 "gug" 1 "c" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 27 "gug" 1 "c" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 27 "gug" 1 "c" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 29 "gug" 13 "c" 0 1 208 1 208 208 208 208 208 208 0 0 0 0 0 208
11 29 "gug" 13 "c" 0 2 236 1 236 236 236 236 236 444 0 0 0 0 0 236
11 29 "gug" 13 "c" 0 3 184 1 0 1160 1160 1160 1160 1604 0 0 0 0 0 1160
11 29 "gug" 13 "c" 0 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 29 "gug" 13 "c" 0 5 368 1 0 588 588 588 588 2192 0 0 0 0 0 588
11 29 "gug" 13 "c" 0 9 364 1 0 564 564 564 564 2756 0 0 0 0 0 564
11 29 "gug" 13 "c" 0 10 676 1 0 968 968 968 968 3724 0 0 0 0 0 968
11 29 "gug" 13 "c" 0 11 208 1 208 208 208 208 208 3932 0 0 0 0 0 208
11 29 "gug" 13 "c" 0 12 200 1 200 200 200 200 200 4132 0 0 0 0 0 200
11 29 "gug" 13 "c" 0 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 29 "gug" 13 "c" 0 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 29 "gug" 13 "c" 0 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 32 "gug" 9 "c" 0 1 196 1 0 392 392 936 392 392 544 0 544 0 0 544
11 32 "gug" 9 "c" 0 2 296 1 0 296 296 472 296 688 176 0 176 0 0 176
11 32 "gug" 9 "c" 0 3 248 1 0 524 524 824 524 1212 300 0 300 0 0 300
11 32 "gug" 9 "c" 0 4 0 0 0 1828 1828 1828 1828 3040 0 0 0 0 0 1828
11 32 "gug" 9 "c" 0 5 256 1 0 860 860 1624 860 3900 764 0 764 0 0 452
11 32 "gug" 9 "c" 0 9 288 1 0 536 536 1196 536 4436 660 0 660 0 0 660
11 32 "gug" 9 "c" 0 10 576 1 0 1144 1144 1504 1144 5580 360 0 360 0 1 360
11 32 "gug" 9 "c" 0 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 32 "gug" 9 "c" 0 12 380 1 380 380 380 380 5012 10592 0 0 0 1 1 380
11 32 "gug" 9 "c" 0 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 32 "gug" 9 "c" 0 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 32 "gug" 9 "c" 0 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 38 "gug" 12 "b" 0 1 200 1 200 200 200 200 200 200 0 0 0 0 0 200
11 38 "gug" 12 "b" 0 2 184 1 0 184 184 656 184 384 472 0 472 0 0 472
11 38 "gug" 12 "b" 0 3 328 1 0 1156 1156 2356 1156 1540 1200 0 1200 0 1 596
11 38 "gug" 12 "b" 0 4 184 1 0 184 1016 1016 2688 4228 832 832 0 2 2 344
11 38 "gug" 12 "b" 0 5 296 1 0 552 552 552 552 4780 0 0 0 0 0 552
11 38 "gug" 12 "b" 0 9 264 1 264 264 264 264 264 5044 0 0 0 0 0 264
11 38 "gug" 12 "b" 0 10 200 1 0 840 840 1896 840 5884 1056 0 1056 0 0 1056
11 38 "gug" 12 "b" 0 11 372 1 0 372 372 884 372 6256 512 0 512 0 1 512
11 38 "gug" 12 "b" 0 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 38 "gug" 12 "b" 0 13 344 1 344 344 344 344 1912 8168 0 0 0 1 1 344
11 38 "gug" 12 "b" 0 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 38 "gug" 12 "b" 0 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 44 "gug" 7 "a" 0 1 200 1 0 376 376 524 376 376 148 0 148 0 0 148
11 44 "gug" 7 "a" 0 2 0 0 532 532 532 532 532 908 0 0 0 0 0 532
11 44 "gug" 7 "a" 0 3 228 1 0 2504 2504 3084 2504 3412 580 0 580 0 0 580
11 44 "gug" 7 "a" 0 4 252 1 0 252 252 600 252 3664 348 0 348 0 0 348
11 44 "gug" 7 "a" 0 5 224 1 0 452 452 1112 452 4116 660 0 660 0 0 296
11 44 "gug" 7 "a" 0 9 312 1 312 312 312 312 312 4428 0 0 0 0 0 312
11 44 "gug" 7 "a" 0 10 252 1 0 252 824 824 1188 5616 572 572 0 1 1 572
11 44 "gug" 7 "a" 0 11 232 1 232 232 232 232 232 5848 0 0 0 0 0 232
11 44 "gug" 7 "a" 0 12 412 1 412 412 412 412 412 6260 0 0 0 0 0 412
11 44 "gug" 7 "a" 0 13 240 1 240 240 240 240 2144 8404 0 0 0 1 1 240
11 44 "gug" 7 "a" 0 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 44 "gug" 7 "a" 0 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 47 "gug" 3 "a" 1 1 224 1 0 428 428 676 428 428 248 0 248 0 0 248
11 47 "gug" 3 "a" 1 2 236 1 0 236 236 628 236 664 392 0 392 0 1 392
11 47 "gug" 3 "a" 1 3 416 1 0 584 584 864 584 1248 280 0 280 0 1 280
11 47 "gug" 3 "a" 1 4 208 1 208 208 208 208 208 1456 0 0 0 0 0 208
11 47 "gug" 3 "a" 1 5 424 1 0 732 732 980 732 2188 248 0 248 0 1 248
11 47 "gug" 3 "a" 1 9 284 1 284 284 284 284 284 2472 0 0 0 0 0 284
11 47 "gug" 3 "a" 1 10 288 1 288 288 288 288 288 2760 0 0 0 0 0 288
11 47 "gug" 3 "a" 1 11 268 1 268 268 268 268 268 3028 0 0 0 0 0 268
11 47 "gug" 3 "a" 1 12 328 1 328 328 328 328 328 3356 0 0 0 0 0 328
11 47 "gug" 3 "a" 1 13 456 1 456 456 456 456 456 3812 0 0 0 0 0 456
11 47 "gug" 3 "a" 1 14 436 1 0 580 580 580 1748 5560 0 0 0 1 1 580
11 47 "gug" 3 "a" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 55 "gug" 8 "b" 1 1 272 1 0 888 888 888 888 888 0 0 0 0 0 888
11 55 "gug" 8 "b" 1 2 300 1 300 300 300 300 300 1188 0 0 0 0 0 300
11 55 "gug" 8 "b" 1 3 688 1 0 1284 1284 1284 1284 2472 0 0 0 0 0 1284
11 55 "gug" 8 "b" 1 4 360 1 360 360 360 360 360 2832 0 0 0 0 0 360
11 55 "gug" 8 "b" 1 5 260 1 0 520 520 520 520 3352 0 0 0 0 0 520
11 55 "gug" 8 "b" 1 9 636 1 0 860 860 860 860 4212 0 0 0 0 0 860
11 55 "gug" 8 "b" 1 10 376 1 376 376 376 376 376 4588 0 0 0 0 0 376
11 55 "gug" 8 "b" 1 11 332 1 332 332 332 332 332 4920 0 0 0 0 0 332
11 55 "gug" 8 "b" 1 12 212 1 212 212 212 212 212 5132 0 0 0 0 0 212
11 55 "gug" 8 "b" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 55 "gug" 8 "b" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 55 "gug" 8 "b" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 59 "gug" 2 "d" 1 1 288 1 288 288 288 288 288 288 0 0 0 0 0 288
11 59 "gug" 2 "d" 1 2 72 1 0 72 72 380 72 360 308 0 308 0 0 308
11 59 "gug" 2 "d" 1 3 368 1 0 724 724 1508 724 1084 784 0 784 0 1 520
11 59 "gug" 2 "d" 1 4 336 1 336 336 336 336 336 1420 0 0 0 0 0 336
11 59 "gug" 2 "d" 1 5 440 1 0 440 440 1524 440 1860 1084 0 1084 0 1 204
11 59 "gug" 2 "d" 1 9 228 1 0 228 228 712 228 2088 484 0 484 0 1 272
11 59 "gug" 2 "d" 1 10 228 1 0 476 476 1832 476 2564 1356 0 1356 0 2 260
11 59 "gug" 2 "d" 1 11 0 0 676 676 676 676 1412 3976 0 0 0 1 1 676
11 59 "gug" 2 "d" 1 12 776 1 0 776 1540 1540 6232 10208 764 764 0 2 2 764
11 59 "gug" 2 "d" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 59 "gug" 2 "d" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 59 "gug" 2 "d" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 62 "gug" 6 "d" 1 1 228 1 0 1036 1036 1036 1036 1036 0 0 0 0 0 1036
11 62 "gug" 6 "d" 1 2 848 1 848 848 848 848 848 1884 0 0 0 0 0 848
11 62 "gug" 6 "d" 1 3 436 1 0 2272 2272 2272 2272 4156 0 0 0 0 0 2272
11 62 "gug" 6 "d" 1 4 96 1 96 96 96 96 96 4252 0 0 0 0 0 96
11 62 "gug" 6 "d" 1 5 384 1 0 840 840 840 840 5092 0 0 0 0 0 840
11 62 "gug" 6 "d" 1 9 276 1 0 480 480 480 480 5572 0 0 0 0 0 480
11 62 "gug" 6 "d" 1 10 204 1 204 204 204 204 204 5776 0 0 0 0 0 204
11 62 "gug" 6 "d" 1 11 292 1 292 292 292 292 292 6068 0 0 0 0 0 292
11 62 "gug" 6 "d" 1 12 240 1 240 240 240 240 240 6308 0 0 0 0 0 240
11 62 "gug" 6 "d" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 62 "gug" 6 "d" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 62 "gug" 6 "d" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 67 "gug" 11 "a" 0 1 180 1 180 180 180 180 180 180 0 0 0 0 0 180
11 67 "gug" 11 "a" 0 2 244 1 244 244 244 244 244 424 0 0 0 0 0 244
11 67 "gug" 11 "a" 0 3 308 1 0 1012 1012 1012 1012 1436 0 0 0 0 0 1012
11 67 "gug" 11 "a" 0 4 588 1 588 588 588 588 588 2024 0 0 0 0 0 588
11 67 "gug" 11 "a" 0 5 260 1 260 260 260 260 260 2284 0 0 0 0 0 260
11 67 "gug" 11 "a" 0 9 396 1 0 588 588 588 588 2872 0 0 0 0 0 588
11 67 "gug" 11 "a" 0 10 272 1 0 272 272 468 272 3144 196 0 196 0 0 196
11 67 "gug" 11 "a" 0 11 388 1 0 388 388 732 388 3532 344 0 344 0 1 344
11 67 "gug" 11 "a" 0 12 348 1 0 348 348 716 348 3880 368 0 368 0 1 368
11 67 "gug" 11 "a" 0 13 432 1 0 676 676 1108 676 4556 432 0 432 0 1 432
11 67 "gug" 11 "a" 0 14 716 1 0 1116 1116 1116 2456 7012 0 0 0 1 1 1116
11 67 "gug" 11 "a" 0 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 73 "gug" 16 "b" 1 1 576 1 0 836 836 1328 836 836 492 0 492 0 0 492
11 73 "gug" 16 "b" 1 2 220 1 220 220 220 220 220 1056 0 0 0 0 0 220
11 73 "gug" 16 "b" 1 3 356 1 0 356 356 1636 356 1412 1280 0 1280 0 1 740
11 73 "gug" 16 "b" 1 4 316 1 0 316 316 1100 316 1728 784 0 784 0 1 436
11 73 "gug" 16 "b" 1 5 604 1 0 1008 1008 1296 1008 2736 288 0 288 0 0 288
11 73 "gug" 16 "b" 1 9 1052 1 1052 1052 1052 1052 1052 3788 0 0 0 0 0 1052
11 73 "gug" 16 "b" 1 10 292 1 292 292 292 292 292 4080 0 0 0 0 0 292
11 73 "gug" 16 "b" 1 11 188 1 0 952 952 1100 952 5032 148 0 148 0 1 148
11 73 "gug" 16 "b" 1 12 208 1 208 208 208 208 208 5240 0 0 0 0 0 208
11 73 "gug" 16 "b" 1 13 1800 1 1800 1800 1800 1800 4792 10032 0 0 0 1 1 1800
11 73 "gug" 16 "b" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
11 73 "gug" 16 "b" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
12 6 "gug" 12 "c" 1 1 164 1 0 420 420 420 420 420 0 0 0 0 0 420
12 6 "gug" 12 "c" 1 2 464 1 0 464 464 688 464 884 224 0 224 0 0 224
12 6 "gug" 12 "c" 1 3 140 1 0 140 140 292 140 1024 152 0 152 0 1 152
12 6 "gug" 12 "c" 1 4 344 1 0 344 344 784 344 1368 440 0 440 0 1 440
12 6 "gug" 12 "c" 1 5 144 1 0 144 144 400 144 1512 256 0 256 0 0 256
12 6 "gug" 12 "c" 1 9 136 1 136 136 136 136 952 2464 0 0 0 1 1 136
12 6 "gug" 12 "c" 1 10 0 0 0 128 128 496 384 2848 368 0 368 1 1 368
12 6 "gug" 12 "c" 1 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
12 6 "gug" 12 "c" 1 12 192 1 0 192 532 532 1284 4132 340 340 0 2 2 340
12 6 "gug" 12 "c" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
12 6 "gug" 12 "c" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
12 6 "gug" 12 "c" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
12 8 "gug" 15 "b" 1 1 208 1 0 208 208 936 208 208 728 0 728 0 0 312
12 8 "gug" 15 "b" 1 2 168 1 0 168 168 1464 168 376 1296 0 1296 0 1 196
12 8 "gug" 15 "b" 1 3 200 1 0 200 712 1700 1040 1416 1500 512 988 1 3 348
12 8 "gug" 15 "b" 1 4 376 1 0 376 376 1444 376 1792 1068 0 1068 0 1 268
12 8 "gug" 15 "b" 1 5 252 1 0 252 252 752 252 2044 500 0 500 0 2 160
12 8 "gug" 15 "b" 1 9 424 1 0 588 588 1056 588 2632 468 0 468 0 1 152
12 8 "gug" 15 "b" 1 10 236 1 0 236 236 1180 236 2868 944 0 944 0 1 408
12 8 "gug" 15 "b" 1 11 208 1 0 208 208 1528 208 3076 1320 0 1320 0 2 640
