utt	subject	gender	StartTime	EndTime	Item	WorldBet	TargetConsonant	TargetVowel	Burst	VOT	VowelEnd	Notes	msVOT	msVowel	logVOT	logVowel
s9gt19mw_marw221	s9gt19mw	m	85.5011810565979	86.5111174558843	tazi5	tao1.zi	t	a	85.7586317697377	85.8563832199547	86.0222335600907	mb @ 85.7643	97.7514502169754	263.601790353036	4.58242803473471	5.57443959453638
s9gt19mw_marw221	s9gt19mw	m	93.2835441448477	94.2056599876744	ditu5	di4.tu2	d	i	93.5033610509638	93.5280536659108	93.637358276644	NA	24.6926149469999	133.997225680176	3.20650420892751	4.8978190958573
s9gt19mw_marw221	s9gt19mw	m	95.7132462068989	96.7670928844151	knbn5	kan4.bing4	k	a	95.9661206551657	96.0297656840514	96.0864455782313	NA	63.6450288857162	120.324923065624	4.1533212211791	4.79019577580085
s9gt19mw_marw221	s9gt19mw	m	105.771625383395	106.701059605927	tudo4	tu3.dou4	t	u	105.991484008837	106.076632653061	106.182346938776	NA	85.1486442246454	190.862929938945	4.44439848478165	5.25155552611798
s9gt19mw_marw222	s9gt19mw	m	17.3527777457879	18.3392114749001	guto4	gu3.tou	g	u	17.6800106184645	17.7304799697657	17.8923752834467	NA	50.4693513011567	212.364664982186	3.92136624711238	5.35830491480413
s9gt19mw_marw222	s9gt19mw	m	19.6189092856403	20.8052957976806	tnka4	tang2.kuai4	t	a	20.077789184038	20.1248110355253	20.2125327053898	NA	47.0218514873331	134.743521351858	3.8506124189282	4.90337312961181
s9gt19mw_marw222	s9gt19mw	m	34.7241673905966	35.7106011197088	daxn4	da4.xiang4	d	a	35.0590139131124	35.070619047619	35.1957050092764	NA	11.6051345066381	136.691096164029	2.45144763006321	4.91772360747566
s9gt19mw_marw222	s9gt19mw	m	52.3024965257078	53.3022604403486	dnzi4	ding1.zi	d	i	52.562210092215	52.5771173469388	52.6774810383924	NA	14.9072547237452	115.270946177333	2.70184798866798	4.74728541093642
s9gt19mw_marw222	s9gt19mw	m	54.66193936426	55.7550145776005	dnhe3	dun1.zhe	d	u	54.9515579178334	54.9705357142857	55.0706109851348	NA	18.9777964523188	119.053067301401	2.94326968803925	4.77956933741744
s9gt19mw_marw222	s9gt19mw	m	66.4619873553923	67.3684399713332	kuzi3	ku4.zi	k	u	66.6054547879809	66.7160819565922	66.9263650793651	mic noise? @ 66.6418	110.627168611217	320.910291384138	4.70616570640119	5.77116161797906
s9gt19mw_marw222	s9gt19mw	m	83.0705780824859	83.9503703273697	tizi3	ti1.zi	t	i	83.2304020344499	83.3125639779721	83.4647581254724	MB @ 83.1837	82.161943522209	234.356091022477	4.40869222067412	5.45684171516591
s9gt19mw_marw222	s9gt19mw	m	93.3267715366981	94.0999222973537	tuzi3	tu4.zi	t	u	93.5307155353551	93.619880952381	93.7498866213152	NA	89.1654170258533	219.171085960099	4.49049326290642	5.38985263925701
s9gt19mw_marw222	s9gt19mw	m	105.590275270456	106.85664289433	gaol4	gao1.lou2	g	a	105.844505706295	105.868454270597	106.022578625653	NA	23.9485643020316	178.072919358073	3.17590837642469	5.18219312571963
s9gt19mw_marw222	s9gt19mw	m	110.682406136981	111.788811534682	kahe3	ka3.che1	k	a	110.981221914075	111.055110139294	111.16887755102	NA	73.8882252189086	187.655636945507	4.30255348127956	5.23460856480748
s9gt20mw_marw221	s9gt20mw	m	30.7503543554217	31.7901088266481	duzi5	du4.zi	d	u	31.0165221463229	31.0310519022424	31.2307777777778	NA	14.529755919451	214.255631454851	2.67619867905507	5.36716984163585
s9gt20mw_marw221	s9gt20mw	m	44.8459949747521	45.9124098170356	tnzi5	ting2.zi	t	i	45.0867644321959	45.1837131519274	45.2680563654033	mb @ 45.0912	96.9487197315004	181.291933207369	4.57418217615021	5.20010862260306
s9gt20mw_marw221	s9gt20mw	m	56.6825232961141	57.6023060975836	knle4	kun4.le	k	u	56.979108363282	57.0686475542598	57.1463633786848	NA	89.5391909777601	167.255015402766	4.4946764174555	5.11951968601921
s9gt20mw_marw221	s9gt20mw	m	74.1970342246512	75.1834679537634	dnga3	dan4.gao1	d	a	74.4437273096624	74.4580738221214	74.5491111111111	NA	14.3465124590421	105.38380144871	2.66350687845493	4.65760893785141
s9gt20mw_marw221	s9gt20mw	m	76.5431468776748	77.5162504212585	gnzi5	gun4.zi	g	u	76.8531747066895	76.8633628117914	76.9729837490552	mb @ 76.8537	10.1881051019177	119.809042365716	2.32122087331034	4.78589916167868
s9gt20mw_marw221	s9gt20mw	m	84.0606950275635	85.0604589422043	gnbi3	gang1.bi3	g	a	84.3329053114577	84.3575170068027	84.4807463275165	mb @ 84.3473	24.6116953450581	147.841016058862	3.2032217504926	4.99613748056228
s9gt20mw_marw221	s9gt20mw	m	86.5667699069297	87.606524378156	tazi5	tao1.zi	t	a	86.8374820922019	86.9177012471655	87.1261519274376	NA	80.2191549636149	288.669835235723	4.38476232630007	5.66528359640125
s9gt20mw_marw221	s9gt20mw	m	94.8476483131126	95.7940914856392	ditu5	di4.tu2	d	i	95.0701049436666	95.0912138605442	95.2391780045351	mb @ 95.0815	21.1089168776084	169.073060868527	3.04969555204596	5.13033093433433
s9gt20mw_marw221	s9gt20mw	m	97.1804307806077	98.2068550663055	knbn5	kan4.bing4	k	a	97.4595339342852	97.5481563408361	97.6276318027211	mb @ 97.4673	88.6224065508685	168.097868435851	4.48438472124633	5.12454636000015
s9gt20mw_marw221	s9gt20mw	m	107.404006653016	108.497081866357	tudo4	tu3.dou4	t	u	107.662007873702	107.758884029802	107.90526425955	NA	96.8761561003788	243.256385847957	4.5734334215417	5.49411597292279
s9gt20mw_marw222	s9gt20mw	m	11.5906883411428	12.4146191673207	guto4	gu3.tou	g	u	11.7532413054311	11.8168820861678	12.0102267573696	mb @ 11.7623	63.6407807366695	256.985451938485	4.1532544714124	5.54901947604972
s9gt20mw_marw222	s9gt20mw	m	13.8809485947856	14.7833490234566	tnka4	tang2.kuai4	t	a	14.0355240515018	14.1176712018141	14.2002566481138	NA	82.1471503122666	164.732596611998	4.40851215504736	5.1043235326708
s9gt20mw_marw222	s9gt20mw	m	27.9137867145527	28.7507958078128	daxn4	da4.xiang4	d	a	28.0985220169309	28.1162406867509	28.3061337868481	mb @ 28.1024	17.7186698200309	207.611769917211	2.87461887576962	5.33566984485423
s9gt20mw_marw222	s9gt20mw	m	44.9744173388342	46.0468352395737	dnzi4	ding1.zi	d	i	45.2761143367706	45.3000113378685	45.407693877551	mb @ 45.2848	23.8970010978363	131.579540780372	3.17375297398658	4.87961154161051
s9gt20mw_marw222	s9gt20mw	m	47.3168169720346	48.2649913354933	dnhe3	dun1.zhe	d	u	47.5889125487786	47.6154686318972	47.7220757747543	NA	26.5560831185709	133.163225975714	3.27925884078766	4.89157563872543
s9gt20mw_marw222	s9gt20mw	m	59.9497593294494	60.9306293606135	kuzi3	ku4.zi	k	u	60.2297707547368	60.3336439909297	60.523798185941	NA	103.873236192889	294.027431204228	4.64317127293893	5.68367306640193
s9gt20mw_marw222	s9gt20mw	m	76.0613469519026	77.0160604489023	tizi3	ti1.zi	t	i	76.250963418801	76.3517750062988	76.5254837490552	mb @ 76.2619	100.811587497788	274.520330254148	4.6132533043656	5.61502532106371
s9gt20mw_marw222	s9gt20mw	m	85.5380988403983	86.5348343012646	tuzi3	tu4.zi	t	u	85.7866469574491	85.8763051146385	86.0429280045352	NA	89.6581571893336	256.281047086034	4.49600418519612	5.54627468247355
s9gt20mw_marw222	s9gt20mw	m	96.921699240416	97.844051457934	gaol4	gao1.lou2	g	a	97.1567568554259	97.1887566137566	97.3475510204082	mb @ 97.1589	31.9997583307128	190.79416498225	3.46572835060598	5.25119517669252
s9gt20mw_marw222	s9gt20mw	m	101.5896011283	102.526829992412	kahe3	ka3.che1	k	a	101.818166013306	101.903297347925	102.032664399093	NA	85.1313346185236	214.498385786825	4.44419517719025	5.36830221287041
