utt	subject	gender	StartTime	EndTime	Item	WorldBet	TargetConsonant	TargetVowel	Burst	VOT	VowelEnd	Notes	msVOT	msVowel	logVOT	logVowel	vOff	vOn
e9gt04mw_enrw112	e9gt04mw	m	118.045343837905	118.654010192059	cpid4	kjhu.pIxd	kjh	u	118.098553773823	118.160447009405	118.245528092719	NA	61.8932355813939	146.974318895118	4.12541089393546	4.99025787012292	NA	NA
e9gt04mw_enrw112	e9gt04mw	m	121.011029032989	121.773534135996	gmdp5	g^m.d9Aps	g	^	121.038636625989	121.058389098849	121.138461426052	NA	19.7524728606879	99.8248000631747	2.98327869164534	4.603416650074	NA	NA
e9gt04mw_enrw112	e9gt04mw	m	123.920587978672	124.4891224853	torn5	tho9n	th	o	123.972083527052	124.041341891595	124.193725650104	NA	69.2583645435292	221.642123052277	4.2378439254054	5.40106402278506	NA	NA
e9gt04mw_enrw112	e9gt04mw	m	129.666857346521	130.248769135658	dnky4	dAn.ki	d	A	129.711428290613	129.722772830344	129.848167800453	NA	11.3445397314536	136.739509840709	2.42873654724165	4.91807772787127	NA	NA
e9gt04mw_enrw112	e9gt04mw	m	132.750611203776	133.292391145386	tuna5	thu.n&	th	u	132.798406940868	132.868593437375	132.989909195821	NA	70.1864965065795	191.502254952809	4.25115593507256	5.25489958376186	NA	NA
e9gt04mw_enrw112	e9gt04mw	m	139.520678870116	140.075836094235	grdn3	gA9.dIxn	g	A	139.557540709731	139.574876591662	139.712036906717	NA	17.3358819311034	154.496196985491	2.85277845359154	5.04016948105421	NA	NA
e9gt04mw_enrw112	e9gt04mw	m	142.483746945835	142.885065421101	dzrt5	dE.z&rt	d	E	142.522027325062	142.532579138322	142.652084254827	NA	10.5518132604345	130.056929765203	2.35629771818057	4.86797227586684	NA	NA
e9gt04mw_enrw112	e9gt04mw	m	146.008078857525	146.509726951608	keyx3	khi	kh	i	146.054363039309	146.138282718727	146.379041464205	NA	83.9196794188126	324.678424896149	4.42986014399987	5.7828352306312	NA	NA
e9gt04mw_enrw112	e9gt04mw	m	155.123532723765	155.625180817849	qwil4	kwhIl	kwh	I	155.166802125004	155.271469387755	155.40686318196	NA	104.667262751548	240.061056956421	4.65078639230241	5.48089329497187	NA	NA
e9gt04mw_enrw112	e9gt04mw	m	158.307325960881	158.574871611059	coat3	khot	kh	o	158.339702397539	158.38293968254	158.518778780743	NA	43.2372850002594	179.076383203636	3.76670320172151	5.18781243662892	NA	NA
e9gt04mw_enrw112	e9gt04mw	m	165.174960283831	165.770249355476	cave3	khev	kh	e	165.218905731755	165.281502477534	165.550203588682	NA	62.5967457794729	331.297856927108	4.13671329240135	5.80301784060732	NA	NA
e9gt04mw_enrw112	e9gt04mw	m	168.844261370315	169.412795876942	tchr3	thi.tS&r	th	i	168.879557754936	168.922790919398	168.994119560523	NA	43.2331644622366	114.561805586789	3.76660789660741	4.74111446414599	NA	NA
e9gt04mw_enrw112	e9gt04mw	m	172.413669024542	172.948760324898	tste3	thest	th	e	172.452266975865	172.504142562174	172.654302248677	NA	51.8755863085119	202.035272811855	3.94884828081975	5.30844230003775	NA	NA
e9gt04mw_enrw112	e9gt04mw	m	176.096347393535	176.618061411382	ckng4	khUk.IxN	kh	U	176.133767769328	176.168866213152	176.23580829554	NA	35.0984438242392	102.040526212733	3.55815679399721	4.62537005018635	NA	NA
e9gt04mw_enrw112	e9gt04mw	m	179.478473092639	179.986809827976	dign4	dI.gIxN	d	I	179.507295677767	179.514662938622	179.613210789306	NA	7.36726085466444	105.91511153865	1.99704597560706	4.66263793873174	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	23.2505808793613	23.892690439788	dnky4	dAn.ki	d	A	23.2885680843641	23.3016289825283	23.4652098536384	NB? @ 23.2886	13.0608981641664	176.641769274326	2.56962289362497	5.17412377931079	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	26.2203375963347	26.8156266679802	door5	do9	d	o	26.2854914753853	26.3028751367877	26.5219733202174	NA	17.3836614023983	236.48184483211	2.85553076522177	5.46587143894773	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	42.6101200301608	43.2522295905875	tnge5	th^N	th	^	42.6476635569974	42.7697332130131	42.9532982045277	NA	122.069656015711	305.634647530326	4.80459183275123	5.72239042629232	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	49.2295472819175	49.958609178652	qwil4	kwhIl	kwh	I	49.271354072076	49.3384817563389	49.6547723581158	NA	67.1276842629425	383.418286039863	4.20659654104912	5.94912652389221	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	52.273168093213	53.0423618374741	cave3	khev	kh	e	52.3143322476351	52.409280873398	52.7139595838335	NA	94.9486257629744	399.627336198463	4.55333596388314	5.99053245333968	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	61.1188936078897	61.9750396884586	qwtn5	kwhEs.tS&n	kwh	E	61.1557016452729	61.2026524847227	61.3640982033839	NA	46.9508394498064	208.396558111026	3.84910108514952	5.3394427939608	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	64.5411503400219	65.3906077793363	gmdp5	g^m.d9Aps	g	^	64.5669483888925	64.5797645437485	64.6790990230679	NA	12.8161548560399	112.150634175379	2.55070647327734	4.71984291565713	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	77.6046446094215	78.3403951474104	domz3	domz	d	o	77.638199899172	77.6535703799824	77.9136228399406	NA	15.3704808104322	275.422940768578	2.73244883945759	5.6183078826386	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	80.3001670349626	81.0024743666793	torn5	tho9n	th	o	80.3218345500817	80.3791100619352	80.6530368373765	breathy @ 80.3791	57.2755118535184	331.202287294758	4.04787316506992	5.80272932857046	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	83.0093557835359	83.658153985217	cone5	khon	kh	o	83.0452921621502	83.1784552784077	83.4523105201677	NA	133.163116257435	407.018358017439	4.89157481478682	6.00885829011932	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	85.9389806529826	86.5944674959182	carx3	khA9	kh	A	85.9734340616039	86.1219865565274	86.3438747662808	NA	148.552494923507	370.440704676923	5.00093839694433	5.91469339057033	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	88.7346856327526	89.4169270407059	gglz3	gI.g&lz	g	I	88.7811030815664	88.8012962079657	88.9071755023849	NA	20.1931263992208	126.072420818417	3.00534226923341	4.83685651023552	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	97.4364608401971	98.232409149476	dngr2	den.dZ&r	d	e	97.4861541941142	97.5064126236575	97.7089413594895	NA	20.2584295432899	222.787165375294	3.00857098067738	5.40621690035835	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	100.249615476218	100.918479601662	coat3	khot	kh	o	100.28594460741	100.393212030332	100.530572753446	NA	107.267422922291	244.628146036391	4.67532499610421	5.49973928628307	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	103.232166306001	103.934473637718	grdn3	gA9.dIxn	g	A	103.291329309666	103.306093026742	103.428459872596	NA	14.7637170763204	137.130562929684	2.69217262190641	4.9209334860838	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	105.860802318998	106.516289161934	dign4	dI.gIxN	d	I	105.902999777886	105.927130102041	106.033942889871	NA	24.1303241551805	130.94311198509	3.18346931324669	4.87476296922732	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	108.483038731263	109.0649505204	tkle5	thI.k&l	th	I	108.519413382117	108.573375033629	108.61912046097	NA	53.9616515125658	99.7070788530721	3.98827363710851	4.60223667598263	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	111.35246582942	112.007952672356	twin4	twhIn	twh	I	111.389599603026	111.452134853942	111.751674533759	NA	62.5352509151185	362.074930732618	4.13573041238777	5.89185118138018	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	119.59214152982	120.267694296519	tuna5	thu.n&	th	u	119.635983519931	119.743635937133	119.902042016807	devoicing @ 119.7259	107.652417202317	266.058496875573	4.67890767782969	5.58371619767043	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	122.247532107835	122.969905363315	ckng4	khUk.IxN	kh	U	122.277152070052	122.34019436346	122.405830999066	NA	63.0422934072925	128.67892901393	4.1438058250797	4.85732037947273	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	124.822075821097	125.337101197689	duel4	dul	d	u	124.882538643896	124.908804484757	125.087144042802	NA	26.2658408606313	204.605398906068	3.26826926838543	5.32108324078457	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	130.313303226408	130.935346863072	cutx5	kh^.tIxN	kh	^	130.340639342564	130.437431056255	130.525870686174	NA	96.7917136908056	185.231343609985	4.57256138825073	5.22160554984684	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	135.28194440365	136.024383582894	tchr3	thi.tS&r	th	i	135.326449866637	135.411025149454	135.532715614982	NA	84.5752828165303	206.265748344435	4.43764205863434	5.32916537790923	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	140.672406085034	141.274383797934	kchn5	khI.tSIxn	kh	I	140.712386657167	140.776578309485	140.833170426065	NA	64.1916523179589	120.783768898406	4.16187317604176	4.79400191304935	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	143.508389976918	143.963217582221	dzrt5	dE.z&rt	d	E	143.541894195598	143.566591029106	143.708022108844	NA	24.6968335075053	166.127913245333	3.20667503733915	5.11275805334516	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	146.223831261635	146.772299844499	keyx3	khi	kh	i	146.268480220325	146.383965045138	146.69322407751	NA	115.484824812768	424.743857184978	4.74913913442739	6.05148629825789	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	149.186899337354	149.862452104053	toad3	thod	th	o	149.221627359397	149.338003275384	149.635859027594	NA	116.375915987618	414.23166819709	4.75682560656619	6.02642540233313	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	151.608040316086	152.317036289057	taco3	thA.ko	th	A	151.650935785689	151.746960958296	151.854919217687	NA	96.0251726075398	203.983431998239	4.56461037175745	5.31803877485114	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	159.472863156503	160.155104564456	qwel2	kwhe.&l	kwh	e	159.511116570213	159.56768707483	159.906561428943	NA	56.5705046169001	395.444858730144	4.03548772953625	5.9800113558192	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	162.047842884088	162.716707009532	tste3	thest	th	e	162.083706990032	162.174523809524	162.35581723356	NA	90.816819491863	272.110243528147	4.50884450514758	5.60620729127004	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	164.622969767049	165.218258838695	tuth3	thuT	th	u	164.657582497665	164.746181760686	164.949946145125	NA	88.5992630214218	292.363647460007	4.4841235395338	5.67799839545449	NA	NA
e9gt05fw_enrw121	e9gt05fw	f	169.879222518232	170.534709361168	cpid4	kjhu.pIxd	kjh	u	169.919936418856	170.022733808971	170.124742063492	NA	102.797390114404	204.805644635712	4.6327599647066	5.32206145448335	NA	NA
e9gt05fw_enrw122	e9gt05fw	f	11.2296421372974	12.0389677290852	dphn3	dAl.fIxn	d	A	11.2750336238807	11.2967315192744	11.4547497539896	NA	21.6978953937197	179.716130108988	3.07721526937839	5.19137855108	NA	NA
e9gt05fw_enrw122	e9gt05fw	f	16.7748157933959	17.3299730175149	tail3	the.&l	th	e	16.810189684399	16.8930972687583	17.0992632533392	NA	82.9075843592513	289.073568940228	4.41772654600534	5.66668121952358	NA	NA
e9gt05fw_enrw122	e9gt05fw	f	33.3622077671446	33.984251403808	tall4	thAl	th	A	33.4073919009322	33.5391920418961	33.6982484843591	NA	131.800140963918	290.856583426923	4.8812866915968	5.67283030522841	NA	NA
e9gt05fw_enrw122	e9gt05fw	f	38.8668134071279	39.3751501424657	dnut4	do.n&t	d	o	38.9014964918754	38.9166607336999	39.0966336932326	NA	15.1642418244293	195.137201357198	2.71894014479872	5.27370290785921	NA	NA
e9gt05fw_enrw122	e9gt05fw	f	41.1543287161479	41.6091563214502	deck4	dEk	d	E	41.1923519351429	41.2072328259841	41.3586261171135	NA	14.880890841205	166.2741819706	2.70007789597346	5.1136381244206	NA	NA
e9gt05fw_enrw122	e9gt05fw	f	43.6615507369627	44.2902830148805	tepe4	thi.pi	th	i	43.692835297088	43.7841622934888	43.8739169243455	NA	91.3269964008023	181.08162725747	4.51444643283992	5.19894790892825	NA	NA
e9gt05fw_enrw122	e9gt05fw	f	49.3601269733249	49.8751523499171	dtch5	dItS	d	I	49.3881506419723	49.4026427092576	49.5316455878126	NA	14.4920672852962	143.494945840267	2.67360141594892	4.9662998139541	NA	NA
e9gt05fw_enrw122	e9gt05fw	f	51.935253856286	52.4302133091149	duke5	duk	d	u	51.9671004826512	51.9893292271864	52.1517918761708	NA	22.228744535127	184.691393519515	3.10138625022864	5.21868628904055	NA	NA
e9gt05fw_enrw122	e9gt05fw	f	54.5833735120328	55.2923694850039	tube4	thub	th	u	54.6109766701096	54.7543203666443	55.056129377677	NA	143.343696534743	445.152707567424	4.96524521881106	6.09841738637212	NA	NA
e9gt05fw_enrw122	e9gt05fw	f	62.1743990548141	62.8833950277853	tent5	thEnt	th	E	62.2189015350953	62.351935483871	62.4982309610004	no real [n] closure @ 62.4982	133.033948775626	279.32942590504	4.89060434960208	5.63239182330936	NA	NA
e9gt05fw_enrw122	e9gt05fw	f	69.6770176430971	70.6067387774649	twrz2	twhi.z&rz	twh	i	69.7326505950587	69.7954308390023	70.0400753741497	NA	62.7802439436067	307.424779090994	4.13964043709607	5.72823043647972	NA	NA
e9gt05fw_enrw122	e9gt05fw	f	78.1076125963859	78.7296562330492	dove5	d^v	d	^	78.1467474908305	78.1621010549147	78.434163006975	NA	15.3535640842222	287.415516144449	2.73134763497898	5.66092896016414	NA	NA
e9gt05fw_enrw122	e9gt05fw	f	80.7094940443648	81.2847171922471	gvng5	gI.vIxN	g	I	80.747038613036	80.7712142619285	80.8604791299236	NA	24.1756488925944	113.440516887621	3.1853458824515	4.73127861925811	NA	NA
