"subject" "item" "condition" "rt" "correct" "roi" "expt"
"8616" "e2_47" 19 "a" 506 1 "MainO" "e2"
"8617" "e2_19" 19 "a" 535 1 "MainO" "e2"
"8618" "e2_15" 19 "a" 550 1 "MainO" "e2"
"8619" "e2_3" 19 "a" 571 1 "MainO" "e2"
"8620" "e2_23" 19 "a" 633 1 "MainO" "e2"
"8621" "e2_39" 19 "a" 826 1 "MainO" "e2"
"8622" "e2_7" 19 "a" 927 1 "MainO" "e2"
"8623" "e2_27" 19 "a" 1011 1 "MainO" "e2"
"8624" "e2_55" 19 "a" 1302 1 "MainO" "e2"
"8625" "e2_59" 19 "a" 1471 1 "MainO" "e2"
"8626" "e2_31" 19 "a" 3327 1 "MainO" "e2"
"8627" "e2_51" 19 "a" 3549 1 "MainO" "e2"
"8628" "e2_2" 20 "a" 362 1 "MainO" "e2"
"8629" "e2_14" 20 "a" 391 1 "MainO" "e2"
"8630" "e2_30" 20 "a" 444 1 "MainO" "e2"
"8631" "e2_18" 20 "a" 531 1 "MainO" "e2"
"8632" "e2_10" 20 "a" 599 1 "MainO" "e2"
"8633" "e2_46" 20 "a" 620 1 "MainO" "e2"
"8634" "e2_42" 20 "a" 726 1 "MainO" "e2"
"8635" "e2_54" 20 "a" 817 1 "MainO" "e2"
"8636" "e2_26" 20 "a" 916 1 "MainO" "e2"
"8637" "e2_58" 20 "a" 1081 1 "MainO" "e2"
"8638" "e2_50" 20 "a" 1297 1 "MainO" "e2"
"8639" "e2_34" 20 "a" 1421 1 "MainO" "e2"
"8640" "e2_38" 20 "a" 1497 1 "MainO" "e2"
"8641" "e2_22" 20 "a" 1500 1 "MainO" "e2"
"8642" "e2_6" 20 "a" 1831 1 "MainO" "e2"
"8643" "e2_13" 21 "a" 303 1 "MainO" "e2"
"8644" "e2_29" 21 "a" 322 1 "MainO" "e2"
"8645" "e2_53" 21 "a" 354 1 "MainO" "e2"
"8646" "e2_17" 21 "a" 408 1 "MainO" "e2"
"8647" "e2_21" 21 "a" 551 1 "MainO" "e2"
"8648" "e2_5" 21 "a" 612 1 "MainO" "e2"
"8649" "e2_37" 21 "a" 875 1 "MainO" "e2"
"8650" "e2_33" 21 "a" 881 1 "MainO" "e2"
"8651" "e2_41" 21 "a" 889 1 "MainO" "e2"
"8652" "e2_45" 21 "a" 943 1 "MainO" "e2"
"8653" "e2_57" 21 "a" 984 1 "MainO" "e2"
"8654" "e2_25" 21 "a" 1767 1 "MainO" "e2"
"8655" "e2_9" 21 "a" 2025 1 "MainO" "e2"
"8656" "e2_49" 21 "a" 2714 1 "MainO" "e2"
"8657" "e2_56" 22 "a" 308 1 "MainO" "e2"
"8658" "e2_8" 22 "a" 365 1 "MainO" "e2"
"8659" "e2_4" 22 "a" 438 1 "MainO" "e2"
"8660" "e2_16" 22 "a" 449 1 "MainO" "e2"
"8661" "e2_52" 22 "a" 509 1 "MainO" "e2"
"8662" "e2_12" 22 "a" 522 1 "MainO" "e2"
"8663" "e2_28" 22 "a" 530 1 "MainO" "e2"
"8664" "e2_36" 22 "a" 543 1 "MainO" "e2"
"8665" "e2_48" 22 "a" 557 1 "MainO" "e2"
"8666" "e2_40" 22 "a" 608 1 "MainO" "e2"
"8667" "e2_20" 22 "a" 690 1 "MainO" "e2"
"8668" "e2_44" 22 "a" 703 1 "MainO" "e2"
"8669" "e2_60" 22 "a" 707 1 "MainO" "e2"
"8670" "e2_32" 22 "a" 722 1 "MainO" "e2"
"8671" "e2_24" 22 "a" 1037 1 "MainO" "e2"
"8672" "e2_35" 23 "a" 291 1 "MainO" "e2"
"8673" "e2_19" 23 "a" 475 1 "MainO" "e2"
"8674" "e2_43" 23 "a" 511 1 "MainO" "e2"
"8675" "e2_3" 23 "a" 516 1 "MainO" "e2"
"8676" "e2_15" 23 "a" 534 1 "MainO" "e2"
"8677" "e2_59" 23 "a" 537 1 "MainO" "e2"
"8678" "e2_7" 23 "a" 543 1 "MainO" "e2"
"8679" "e2_23" 23 "a" 646 1 "MainO" "e2"
"8680" "e2_47" 23 "a" 683 1 "MainO" "e2"
"8681" "e2_55" 23 "a" 692 1 "MainO" "e2"
"8682" "e2_27" 23 "a" 868 1 "MainO" "e2"
"8683" "e2_39" 23 "a" 1143 1 "MainO" "e2"
"8684" "e2_31" 23 "a" 2170 1 "MainO" "e2"
"8685" "e2_51" 23 "a" 2252 1 "MainO" "e2"
"8686" "e2_14" 24 "a" 409 1 "MainO" "e2"
"8687" "e2_2" 24 "a" 423 1 "MainO" "e2"
"8688" "e2_10" 24 "a" 455 1 "MainO" "e2"
"8689" "e2_54" 24 "a" 500 1 "MainO" "e2"
"8690" "e2_38" 24 "a" 513 1 "MainO" "e2"
"8691" "e2_58" 24 "a" 518 1 "MainO" "e2"
"8692" "e2_22" 24 "a" 613 1 "MainO" "e2"
"8693" "e2_18" 24 "a" 626 1 "MainO" "e2"
"8694" "e2_50" 24 "a" 627 1 "MainO" "e2"
"8695" "e2_34" 24 "a" 679 1 "MainO" "e2"
"8696" "e2_30" 24 "a" 699 1 "MainO" "e2"
"8697" "e2_46" 24 "a" 814 1 "MainO" "e2"
"8698" "e2_42" 24 "a" 820 1 "MainO" "e2"
"8699" "e2_6" 24 "a" 922 1 "MainO" "e2"
"8700" "e2_26" 24 "a" 1412 1 "MainO" "e2"
"8701" "e2_58" 1 "b" 280 1 "MainV" "e2"
"8702" "e2_30" 1 "b" 288 1 "MainV" "e2"
"8703" "e2_2" 1 "b" 324 1 "MainV" "e2"
"8704" "e2_50" 1 "b" 363 1 "MainV" "e2"
"8705" "e2_26" 1 "b" 366 1 "MainV" "e2"
"8706" "e2_34" 1 "b" 381 1 "MainV" "e2"
"8707" "e2_14" 1 "b" 383 1 "MainV" "e2"
"8708" "e2_42" 1 "b" 415 1 "MainV" "e2"
"8709" "e2_10" 1 "b" 453 1 "MainV" "e2"
"8710" "e2_38" 1 "b" 481 1 "MainV" "e2"
"8711" "e2_22" 1 "b" 523 1 "MainV" "e2"
"8712" "e2_54" 1 "b" 744 1 "MainV" "e2"
"8713" "e2_18" 1 "b" 835 1 "MainV" "e2"
"8714" "e2_46" 1 "b" 844 1 "MainV" "e2"
"8715" "e2_6" 1 "b" 870 1 "MainV" "e2"
"8716" "e2_29" 2 "b" 238 1 "MainV" "e2"
"8717" "e2_53" 2 "b" 313 1 "MainV" "e2"
"8718" "e2_13" 2 "b" 370 1 "MainV" "e2"
"8719" "e2_17" 2 "b" 450 1 "MainV" "e2"
"8720" "e2_21" 2 "b" 466 1 "MainV" "e2"
"8721" "e2_5" 2 "b" 469 1 "MainV" "e2"
"8722" "e2_37" 2 "b" 536 1 "MainV" "e2"
"8723" "e2_9" 2 "b" 567 1 "MainV" "e2"
"8724" "e2_33" 2 "b" 640 1 "MainV" "e2"
"8725" "e2_57" 2 "b" 673 1 "MainV" "e2"
"8726" "e2_41" 2 "b" 1031 1 "MainV" "e2"
"8727" "e2_45" 2 "b" 1144 1 "MainV" "e2"
"8728" "e2_25" 2 "b" 1656 1 "MainV" "e2"
"8729" "e2_49" 2 "b" 1903 1 "MainV" "e2"
"8730" "e2_56" 3 "b" 251 1 "MainV" "e2"
"8731" "e2_40" 3 "b" 263 1 "MainV" "e2"
"8732" "e2_60" 3 "b" 339 1 "MainV" "e2"
"8733" "e2_28" 3 "b" 363 1 "MainV" "e2"
"8734" "e2_16" 3 "b" 380 1 "MainV" "e2"
"8735" "e2_4" 3 "b" 397 1 "MainV" "e2"
"8736" "e2_20" 3 "b" 397 1 "MainV" "e2"
"8737" "e2_48" 3 "b" 426 1 "MainV" "e2"
"8738" "e2_8" 3 "b" 427 1 "MainV" "e2"
"8739" "e2_12" 3 "b" 450 1 "MainV" "e2"
"8740" "e2_52" 3 "b" 473 1 "MainV" "e2"
"8741" "e2_36" 3 "b" 484 1 "MainV" "e2"
"8742" "e2_44" 3 "b" 533 1 "MainV" "e2"
"8743" "e2_24" 3 "b" 679 1 "MainV" "e2"
"8744" "e2_32" 3 "b" 840 1 "MainV" "e2"
"8745" "e2_19" 4 "b" 259 1 "MainV" "e2"
"8746" "e2_59" 4 "b" 343 1 "MainV" "e2"
"8747" "e2_43" 4 "b" 365 1 "MainV" "e2"
"8748" "e2_3" 4 "b" 387 1 "MainV" "e2"
"8749" "e2_15" 4 "b" 393 1 "MainV" "e2"
"8750" "e2_51" 4 "b" 451 1 "MainV" "e2"
"8751" "e2_7" 4 "b" 494 1 "MainV" "e2"
"8752" "e2_55" 4 "b" 499 1 "MainV" "e2"
"8753" "e2_27" 4 "b" 546 1 "MainV" "e2"
"8754" "e2_35" 4 "b" 600 1 "MainV" "e2"
"8755" "e2_47" 4 "b" 736 1 "MainV" "e2"
"8756" "e2_23" 4 "b" 836 1 "MainV" "e2"
"8757" "e2_39" 4 "b" 868 1 "MainV" "e2"
"8758" "e2_31" 4 "b" 894 1 "MainV" "e2"
"8759" "e2_14" 5 "b" 308 1 "MainV" "e2"
"8760" "e2_30" 5 "b" 350 1 "MainV" "e2"
"8761" "e2_22" 5 "b" 358 1 "MainV" "e2"
"8762" "e2_10" 5 "b" 377 1 "MainV" "e2"
"8763" "e2_38" 5 "b" 396 1 "MainV" "e2"
"8764" "e2_6" 5 "b" 414 1 "MainV" "e2"
"8765" "e2_34" 5 "b" 421 1 "MainV" "e2"
"8766" "e2_42" 5 "b" 423 1 "MainV" "e2"
"8767" "e2_58" 5 "b" 488 1 "MainV" "e2"
"8768" "e2_50" 5 "b" 489 1 "MainV" "e2"
"8769" "e2_26" 5 "b" 497 1 "MainV" "e2"
"8770" "e2_2" 5 "b" 508 1 "MainV" "e2"
"8771" "e2_54" 5 "b" 533 1 "MainV" "e2"
"8772" "e2_18" 5 "b" 539 1 "MainV" "e2"
"8773" "e2_46" 5 "b" 861 1 "MainV" "e2"
"8774" "e2_29" 6 "b" 243 1 "MainV" "e2"
"8775" "e2_45" 6 "b" 333 1 "MainV" "e2"
"8776" "e2_53" 6 "b" 351 1 "MainV" "e2"
"8777" "e2_25" 6 "b" 367 1 "MainV" "e2"
"8778" "e2_49" 6 "b" 387 1 "MainV" "e2"
"8779" "e2_37" 6 "b" 395 1 "MainV" "e2"
"8780" "e2_13" 6 "b" 411 1 "MainV" "e2"
"8781" "e2_41" 6 "b" 437 1 "MainV" "e2"
"8782" "e2_21" 6 "b" 487 1 "MainV" "e2"
"8783" "e2_17" 6 "b" 522 1 "MainV" "e2"
"8784" "e2_9" 6 "b" 585 1 "MainV" "e2"
"8785" "e2_57" 6 "b" 685 1 "MainV" "e2"
"8786" "e2_5" 6 "b" 1090 1 "MainV" "e2"
"8787" "e2_33" 6 "b" 2080 1 "MainV" "e2"
"8788" "e2_56" 7 "b" 249 1 "MainV" "e2"
"8789" "e2_16" 7 "b" 324 1 "MainV" "e2"
"8790" "e2_40" 7 "b" 332 1 "MainV" "e2"
"8791" "e2_60" 7 "b" 350 1 "MainV" "e2"
"8792" "e2_12" 7 "b" 363 1 "MainV" "e2"
"8793" "e2_20" 7 "b" 391 1 "MainV" "e2"
"8794" "e2_4" 7 "b" 405 1 "MainV" "e2"
"8795" "e2_8" 7 "b" 434 1 "MainV" "e2"
"8796" "e2_24" 7 "b" 437 1 "MainV" "e2"
"8797" "e2_44" 7 "b" 467 2 "MainV" "e2"
"8798" "e2_36" 7 "b" 510 1 "MainV" "e2"
"8799" "e2_52" 7 "b" 534 1 "MainV" "e2"
"8800" "e2_28" 7 "b" 563 1 "MainV" "e2"
"8801" "e2_48" 7 "b" 582 1 "MainV" "e2"
"8802" "e2_32" 7 "b" 1249 1 "MainV" "e2"
"8803" "e2_19" 8 "b" 408 1 "MainV" "e2"
"8804" "e2_15" 8 "b" 443 1 "MainV" "e2"
"8805" "e2_55" 8 "b" 456 1 "MainV" "e2"
"8806" "e2_23" 8 "b" 479 1 "MainV" "e2"
"8807" "e2_51" 8 "b" 496 1 "MainV" "e2"
"8808" "e2_27" 8 "b" 508 1 "MainV" "e2"
"8809" "e2_39" 8 "b" 597 1 "MainV" "e2"
"8810" "e2_35" 8 "b" 598 1 "MainV" "e2"
"8811" "e2_47" 8 "b" 657 1 "MainV" "e2"
"8812" "e2_43" 8 "b" 667 1 "MainV" "e2"
"8813" "e2_3" 8 "b" 688 1 "MainV" "e2"
"8814" "e2_7" 8 "b" 712 1 "MainV" "e2"
"8815" "e2_59" 8 "b" 723 1 "MainV" "e2"
"8816" "e2_31" 8 "b" 930 1 "MainV" "e2"
"8817" "e2_30" 9 "b" 339 1 "MainV" "e2"
"8818" "e2_2" 9 "b" 384 1 "MainV" "e2"
"8819" "e2_26" 9 "b" 405 1 "MainV" "e2"
"8820" "e2_18" 9 "b" 412 1 "MainV" "e2"
"8821" "e2_14" 9 "b" 430 1 "MainV" "e2"
"8822" "e2_38" 9 "b" 457 1 "MainV" "e2"
"8823" "e2_22" 9 "b" 467 1 "MainV" "e2"
"8824" "e2_50" 9 "b" 488 1 "MainV" "e2"
"8825" "e2_10" 9 "b" 495 1 "MainV" "e2"
"8826" "e2_54" 9 "b" 507 1 "MainV" "e2"
"8827" "e2_6" 9 "b" 583 1 "MainV" "e2"
"8828" "e2_58" 9 "b" 654 1 "MainV" "e2"
"8829" "e2_42" 9 "b" 706 2 "MainV" "e2"
"8830" "e2_46" 9 "b" 902 1 "MainV" "e2"
"8831" "e2_34" 9 "b" 1590 1 "MainV" "e2"
"8832" "e2_29" 10 "b" 294 2 "MainV" "e2"
"8833" "e2_41" 10 "b" 348 1 "MainV" "e2"
"8834" "e2_5" 10 "b" 411 1 "MainV" "e2"
"8835" "e2_53" 10 "b" 422 1 "MainV" "e2"
"8836" "e2_13" 10 "b" 431 1 "MainV" "e2"
"8837" "e2_17" 10 "b" 478 1 "MainV" "e2"
"8838" "e2_25" 10 "b" 522 1 "MainV" "e2"
"8839" "e2_37" 10 "b" 533 1 "MainV" "e2"
"8840" "e2_33" 10 "b" 542 1 "MainV" "e2"
"8841" "e2_45" 10 "b" 581 1 "MainV" "e2"
"8842" "e2_21" 10 "b" 592 1 "MainV" "e2"
"8843" "e2_9" 10 "b" 603 1 "MainV" "e2"
"8844" "e2_57" 10 "b" 748 1 "MainV" "e2"
"8845" "e2_49" 10 "b" 1027 1 "MainV" "e2"
"8846" "e2_40" 11 "b" 199 2 "MainV" "e2"
"8847" "e2_56" 11 "b" 236 2 "MainV" "e2"
"8848" "e2_60" 11 "b" 302 1 "MainV" "e2"
"8849" "e2_16" 11 "b" 329 1 "MainV" "e2"
"8850" "e2_4" 11 "b" 360 2 "MainV" "e2"
"8851" "e2_12" 11 "b" 403 1 "MainV" "e2"
"8852" "e2_8" 11 "b" 412 2 "MainV" "e2"
"8853" "e2_24" 11 "b" 418 1 "MainV" "e2"
"8854" "e2_32" 11 "b" 508 2 "MainV" "e2"
"8855" "e2_52" 11 "b" 659 1 "MainV" "e2"
"8856" "e2_44" 11 "b" 686 2 "MainV" "e2"
"8857" "e2_48" 11 "b" 709 2 "MainV" "e2"
"8858" "e2_36" 11 "b" 724 2 "MainV" "e2"
"8859" "e2_28" 11 "b" 800 1 "MainV" "e2"
"8860" "e2_20" 11 "b" 1140 1 "MainV" "e2"
"8861" "e2_19" 12 "b" 255 1 "MainV" "e2"
"8862" "e2_15" 12 "b" 291 1 "MainV" "e2"
"8863" "e2_35" 12 "b" 305 1 "MainV" "e2"
"8864" "e2_51" 12 "b" 308 1 "MainV" "e2"
"8865" "e2_3" 12 "b" 333 1 "MainV" "e2"
"8866" "e2_27" 12 "b" 358 1 "MainV" "e2"
"8867" "e2_55" 12 "b" 363 1 "MainV" "e2"
"8868" "e2_59" 12 "b" 415 1 "MainV" "e2"
"8869" "e2_43" 12 "b" 427 1 "MainV" "e2"
"8870" "e2_7" 12 "b" 460 1 "MainV" "e2"
"8871" "e2_47" 12 "b" 490 1 "MainV" "e2"
"8872" "e2_39" 12 "b" 536 1 "MainV" "e2"
"8873" "e2_31" 12 "b" 598 1 "MainV" "e2"
"8874" "e2_23" 12 "b" 676 1 "MainV" "e2"
"8875" "e2_30" 13 "b" 339 1 "MainV" "e2"
"8876" "e2_38" 13 "b" 351 1 "MainV" "e2"
"8877" "e2_14" 13 "b" 373 1 "MainV" "e2"
"8878" "e2_34" 13 "b" 384 1 "MainV" "e2"
"8879" "e2_26" 13 "b" 396 1 "MainV" "e2"
"8880" "e2_22" 13 "b" 417 1 "MainV" "e2"
"8881" "e2_50" 13 "b" 425 1 "MainV" "e2"
"8882" "e2_42" 13 "b" 427 1 "MainV" "e2"
"8883" "e2_54" 13 "b" 442 1 "MainV" "e2"
"8884" "e2_10" 13 "b" 443 1 "MainV" "e2"
"8885" "e2_46" 13 "b" 488 1 "MainV" "e2"
"8886" "e2_18" 13 "b" 512 1 "MainV" "e2"
"8887" "e2_58" 13 "b" 535 1 "MainV" "e2"
"8888" "e2_6" 13 "b" 546 1 "MainV" "e2"
"8889" "e2_2" 13 "b" 652 1 "MainV" "e2"
"8890" "e2_29" 14 "b" 234 1 "MainV" "e2"
"8891" "e2_41" 14 "b" 281 1 "MainV" "e2"
"8892" "e2_45" 14 "b" 390 1 "MainV" "e2"
"8893" "e2_53" 14 "b" 396 1 "MainV" "e2"
"8894" "e2_37" 14 "b" 402 1 "MainV" "e2"
"8895" "e2_33" 14 "b" 458 1 "MainV" "e2"
"8896" "e2_49" 14 "b" 470 1 "MainV" "e2"
"8897" "e2_21" 14 "b" 483 1 "MainV" "e2"
"8898" "e2_17" 14 "b" 494 1 "MainV" "e2"
"8899" "e2_13" 14 "b" 496 1 "MainV" "e2"
"8900" "e2_25" 14 "b" 579 1 "MainV" "e2"
"8901" "e2_57" 14 "b" 594 1 "MainV" "e2"
"8902" "e2_5" 14 "b" 634 1 "MainV" "e2"
"8903" "e2_9" 14 "b" 749 1 "MainV" "e2"
"8904" "e2_16" 15 "b" 261 1 "MainV" "e2"
"8905" "e2_40" 15 "b" 318 1 "MainV" "e2"
"8906" "e2_56" 15 "b" 370 1 "MainV" "e2"
"8907" "e2_8" 15 "b" 395 1 "MainV" "e2"
"8908" "e2_24" 15 "b" 405 1 "MainV" "e2"
"8909" "e2_60" 15 "b" 419 1 "MainV" "e2"
"8910" "e2_4" 15 "b" 466 1 "MainV" "e2"
"8911" "e2_32" 15 "b" 482 1 "MainV" "e2"
"8912" "e2_12" 15 "b" 489 1 "MainV" "e2"
"8913" "e2_20" 15 "b" 527 1 "MainV" "e2"
"8914" "e2_52" 15 "b" 626 1 "MainV" "e2"
"8915" "e2_36" 15 "b" 679 2 "MainV" "e2"
"8916" "e2_48" 15 "b" 685 1 "MainV" "e2"
"8917" "e2_28" 15 "b" 703 1 "MainV" "e2"
"8918" "e2_44" 15 "b" 792 1 "MainV" "e2"
"8919" "e2_35" 16 "b" 274 1 "MainV" "e2"
"8920" "e2_19" 16 "b" 289 1 "MainV" "e2"
"8921" "e2_59" 16 "b" 319 1 "MainV" "e2"
"8922" "e2_55" 16 "b" 354 1 "MainV" "e2"
"8923" "e2_47" 16 "b" 366 1 "MainV" "e2"
"8924" "e2_15" 16 "b" 387 1 "MainV" "e2"
"8925" "e2_3" 16 "b" 405 1 "MainV" "e2"
"8926" "e2_39" 16 "b" 444 1 "MainV" "e2"
"8927" "e2_31" 16 "b" 464 1 "MainV" "e2"
"8928" "e2_43" 16 "b" 493 2 "MainV" "e2"
"8929" "e2_51" 16 "b" 643 1 "MainV" "e2"
"8930" "e2_27" 16 "b" 650 1 "MainV" "e2"
"8931" "e2_23" 16 "b" 848 1 "MainV" "e2"
"8932" "e2_7" 16 "b" 953 1 "MainV" "e2"
"8933" "e2_22" 17 "b" 393 1 "MainV" "e2"
"8934" "e2_30" 17 "b" 421 1 "MainV" "e2"
"8935" "e2_38" 17 "b" 428 1 "MainV" "e2"
"8936" "e2_46" 17 "b" 456 1 "MainV" "e2"
"8937" "e2_18" 17 "b" 463 1 "MainV" "e2"
"8938" "e2_54" 17 "b" 503 1 "MainV" "e2"
"8939" "e2_42" 17 "b" 515 1 "MainV" "e2"
"8940" "e2_50" 17 "b" 545 1 "MainV" "e2"
"8941" "e2_10" 17 "b" 569 1 "MainV" "e2"
"8942" "e2_2" 17 "b" 571 1 "MainV" "e2"
"8943" "e2_34" 17 "b" 646 1 "MainV" "e2"
"8944" "e2_14" 17 "b" 1012 1 "MainV" "e2"
"8945" "e2_26" 17 "b" 1622 1 "MainV" "e2"
"8946" "e2_6" 17 "b" 1662 1 "MainV" "e2"
"8947" "e2_58" 17 "b" 1958 1 "MainV" "e2"
"8948" "e2_29" 18 "b" 247 1 "MainV" "e2"
"8949" "e2_49" 18 "b" 306 1 "MainV" "e2"
"8950" "e2_13" 18 "b" 327 2 "MainV" "e2"
"8951" "e2_53" 18 "b" 332 1 "MainV" "e2"
"8952" "e2_5" 18 "b" 356 1 "MainV" "e2"
"8953" "e2_21" 18 "b" 361 1 "MainV" "e2"
"8954" "e2_41" 18 "b" 379 1 "MainV" "e2"
"8955" "e2_45" 18 "b" 403 1 "MainV" "e2"
"8956" "e2_17" 18 "b" 450 1 "MainV" "e2"
"8957" "e2_57" 18 "b" 499 1 "MainV" "e2"
"8958" "e2_37" 18 "b" 535 1 "MainV" "e2"
"8959" "e2_25" 18 "b" 560 1 "MainV" "e2"
"8960" "e2_9" 18 "b" 584 1 "MainV" "e2"
"8961" "e2_33" 18 "b" 637 1 "MainV" "e2"
"8962" "e2_4" 19 "b" 275 1 "MainV" "e2"
"8963" "e2_56" 19 "b" 295 1 "MainV" "e2"
"8964" "e2_40" 19 "b" 320 1 "MainV" "e2"
"8965" "e2_60" 19 "b" 332 2 "MainV" "e2"
"8966" "e2_32" 19 "b" 346 1 "MainV" "e2"
"8967" "e2_8" 19 "b" 390 1 "MainV" "e2"
"8968" "e2_16" 19 "b" 402 1 "MainV" "e2"
"8969" "e2_28" 19 "b" 409 1 "MainV" "e2"
"8970" "e2_52" 19 "b" 463 1 "MainV" "e2"
"8971" "e2_24" 19 "b" 469 1 "MainV" "e2"
"8972" "e2_36" 19 "b" 533 1 "MainV" "e2"
"8973" "e2_20" 19 "b" 584 1 "MainV" "e2"
"8974" "e2_48" 19 "b" 834 1 "MainV" "e2"
"8975" "e2_44" 19 "b" 861 1 "MainV" "e2"
"8976" "e2_12" 19 "b" 935 1 "MainV" "e2"
"8977" "e2_47" 20 "b" 257 2 "MainV" "e2"
"8978" "e2_19" 20 "b" 263 1 "MainV" "e2"
"8979" "e2_43" 20 "b" 354 1 "MainV" "e2"
"8980" "e2_55" 20 "b" 379 2 "MainV" "e2"
"8981" "e2_35" 20 "b" 397 1 "MainV" "e2"
"8982" "e2_51" 20 "b" 405 1 "MainV" "e2"
"8983" "e2_59" 20 "b" 426 1 "MainV" "e2"
"8984" "e2_15" 20 "b" 433 1 "MainV" "e2"
"8985" "e2_3" 20 "b" 507 1 "MainV" "e2"
"8986" "e2_23" 20 "b" 676 1 "MainV" "e2"
"8987" "e2_39" 20 "b" 693 1 "MainV" "e2"
"8988" "e2_27" 20 "b" 730 1 "MainV" "e2"
"8989" "e2_31" 20 "b" 1008 1 "MainV" "e2"
"8990" "e2_7" 20 "b" 1272 1 "MainV" "e2"
"8991" "e2_2" 21 "b" 302 1 "MainV" "e2"
"8992" "e2_14" 21 "b" 350 1 "MainV" "e2"
"8993" "e2_30" 21 "b" 364 1 "MainV" "e2"
"8994" "e2_42" 21 "b" 392 1 "MainV" "e2"
"8995" "e2_38" 21 "b" 413 1 "MainV" "e2"
"8996" "e2_26" 21 "b" 417 1 "MainV" "e2"
"8997" "e2_10" 21 "b" 421 1 "MainV" "e2"
"8998" "e2_54" 21 "b" 427 1 "MainV" "e2"
"8999" "e2_58" 21 "b" 434 1 "MainV" "e2"
"9000" "e2_46" 21 "b" 483 2 "MainV" "e2"
"9001" "e2_34" 21 "b" 485 1 "MainV" "e2"
"9002" "e2_18" 21 "b" 504 1 "MainV" "e2"
"9003" "e2_22" 21 "b" 555 1 "MainV" "e2"
"9004" "e2_50" 21 "b" 1098 1 "MainV" "e2"
"9005" "e2_6" 21 "b" 2055 1 "MainV" "e2"
"9006" "e2_29" 22 "b" 302 1 "MainV" "e2"
"9007" "e2_13" 22 "b" 308 1 "MainV" "e2"
"9008" "e2_41" 22 "b" 349 1 "MainV" "e2"
"9009" "e2_53" 22 "b" 349 1 "MainV" "e2"
"9010" "e2_45" 22 "b" 364 1 "MainV" "e2"
"9011" "e2_25" 22 "b" 421 1 "MainV" "e2"
"9012" "e2_17" 22 "b" 467 1 "MainV" "e2"
"9013" "e2_37" 22 "b" 477 1 "MainV" "e2"
"9014" "e2_21" 22 "b" 549 1 "MainV" "e2"
"9015" "e2_49" 22 "b" 567 1 "MainV" "e2"
"9016" "e2_5" 22 "b" 670 1 "MainV" "e2"
"9017" "e2_57" 22 "b" 770 1 "MainV" "e2"
"9018" "e2_9" 22 "b" 1048 1 "MainV" "e2"
"9019" "e2_33" 22 "b" 1722 1 "MainV" "e2"
"9020" "e2_40" 23 "b" 230 1 "MainV" "e2"
"9021" "e2_20" 23 "b" 248 1 "MainV" "e2"
"9022" "e2_8" 23 "b" 337 2 "MainV" "e2"
"9023" "e2_56" 23 "b" 342 1 "MainV" "e2"
"9024" "e2_60" 23 "b" 357 2 "MainV" "e2"
"9025" "e2_16" 23 "b" 365 1 "MainV" "e2"
"9026" "e2_12" 23 "b" 379 1 "MainV" "e2"
"9027" "e2_4" 23 "b" 385 1 "MainV" "e2"
"9028" "e2_24" 23 "b" 390 1 "MainV" "e2"
"9029" "e2_32" 23 "b" 435 1 "MainV" "e2"
"9030" "e2_48" 23 "b" 467 1 "MainV" "e2"
"9031" "e2_52" 23 "b" 539 1 "MainV" "e2"
"9032" "e2_44" 23 "b" 633 1 "MainV" "e2"
"9033" "e2_36" 23 "b" 635 1 "MainV" "e2"
"9034" "e2_28" 23 "b" 857 1 "MainV" "e2"
"9035" "e2_15" 24 "b" 304 1 "MainV" "e2"
"9036" "e2_19" 24 "b" 305 1 "MainV" "e2"
"9037" "e2_55" 24 "b" 352 1 "MainV" "e2"
"9038" "e2_59" 24 "b" 359 1 "MainV" "e2"
"9039" "e2_51" 24 "b" 386 1 "MainV" "e2"
"9040" "e2_39" 24 "b" 398 1 "MainV" "e2"
"9041" "e2_23" 24 "b" 424 1 "MainV" "e2"
"9042" "e2_7" 24 "b" 520 1 "MainV" "e2"
"9043" "e2_35" 24 "b" 537 1 "MainV" "e2"
"9044" "e2_27" 24 "b" 621 1 "MainV" "e2"
"9045" "e2_31" 24 "b" 784 1 "MainV" "e2"
"9046" "e2_43" 24 "b" 892 1 "MainV" "e2"
"9047" "e2_3" 24 "b" 937 1 "MainV" "e2"
"9048" "e2_47" 24 "b" 1022 1 "MainV" "e2"
"9049" "e2_19" 1 "c" 242 1 "MainV" "e2"
"9050" "e2_35" 1 "c" 350 1 "MainV" "e2"
"9051" "e2_55" 1 "c" 374 1 "MainV" "e2"
"9052" "e2_15" 1 "c" 380 1 "MainV" "e2"
"9053" "e2_43" 1 "c" 408 1 "MainV" "e2"
"9054" "e2_27" 1 "c" 418 1 "MainV" "e2"
"9055" "e2_3" 1 "c" 498 1 "MainV" "e2"
"9056" "e2_31" 1 "c" 521 1 "MainV" "e2"
"9057" "e2_39" 1 "c" 521 1 "MainV" "e2"
"9058" "e2_51" 1 "c" 677 1 "MainV" "e2"
"9059" "e2_59" 1 "c" 821 1 "MainV" "e2"
"9060" "e2_7" 1 "c" 987 1 "MainV" "e2"
"9061" "e2_23" 1 "c" 1155 1 "MainV" "e2"
"9062" "e2_47" 1 "c" 1800 1 "MainV" "e2"
"9063" "e2_30" 2 "c" 194 1 "MainV" "e2"
"9064" "e2_2" 2 "c" 322 2 "MainV" "e2"
