ID	exp	item	condition	CL 	BEI	aligned.position	region	correct	RT
53	e5	7	c	noCL	BEI	2	1	-	267
53	e5	7	c	noCL	BEI	3	2	-	641
53	e5	7	c	noCL	BEI	4	3	-	291
53	e5	7	c	noCL	BEI	5	4	-	339
53	e5	7	c	noCL	BEI	6	5	-	697
53	e5	7	c	noCL	BEI	7	6	-	426
53	e5	7	c	noCL	BEI	8	7	-	999
53	e5	7	c	noCL	BEI	?	?	1	6310
53	e5	11	c	noCL	BEI	1	0	-	395
53	e5	11	c	noCL	BEI	2	1	-	386
53	e5	11	c	noCL	BEI	3	2	-	323
53	e5	11	c	noCL	BEI	4	3	-	283
53	e5	11	c	noCL	BEI	5	4	-	323
53	e5	11	c	noCL	BEI	6	5	-	363
53	e5	11	c	noCL	BEI	7	6	-	434
53	e5	11	c	noCL	BEI	8	7	-	482
53	e5	11	c	noCL	BEI	?	?	1	1563
53	e5	15	c	noCL	BEI	1	0	-	291
53	e5	15	c	noCL	BEI	2	1	-	410
53	e5	15	c	noCL	BEI	3	2	-	625
53	e5	15	c	noCL	BEI	4	3	-	267
53	e5	15	c	noCL	BEI	5	4	-	379
53	e5	15	c	noCL	BEI	6	5	-	466
53	e5	15	c	noCL	BEI	7	6	-	362
53	e5	15	c	noCL	BEI	8	7	-	435
53	e5	15	c	noCL	BEI	?	?	1	1654
53	e5	19	c	noCL	BEI	1	0	-	474
53	e5	19	c	noCL	BEI	2	1	-	609
53	e5	19	c	noCL	BEI	3	2	-	402
53	e5	19	c	noCL	BEI	4	3	-	339
53	e5	19	c	noCL	BEI	5	4	-	593
53	e5	19	c	noCL	BEI	6	5	-	633
53	e5	19	c	noCL	BEI	7	6	-	1230
53	e5	19	c	noCL	BEI	8	7	-	2480
53	e5	19	c	noCL	BEI	?	?	1	2210
53	e5	23	c	noCL	BEI	1	0	-	291
53	e5	23	c	noCL	BEI	2	1	-	276
53	e5	23	c	noCL	BEI	3	2	-	602
53	e5	23	c	noCL	BEI	4	3	-	339
53	e5	23	c	noCL	BEI	5	4	-	601
53	e5	23	c	noCL	BEI	6	5	-	506
53	e5	23	c	noCL	BEI	7	6	-	729
53	e5	23	c	noCL	BEI	8	7	-	992
53	e5	23	c	noCL	BEI	?	?	1	3336
54	e5	2	c	noCL	BEI	1	0	-	713
54	e5	2	c	noCL	BEI	2	1	-	546
54	e5	2	c	noCL	BEI	3	2	-	1055
54	e5	2	c	noCL	BEI	4	3	-	522
54	e5	2	c	noCL	BEI	5	4	-	514
54	e5	2	c	noCL	BEI	6	5	-	1357
54	e5	2	c	noCL	BEI	7	6	-	593
54	e5	2	c	noCL	BEI	8	7	-	625
54	e5	2	c	noCL	BEI	?	?	1	2314
54	e5	6	c	noCL	BEI	1	0	-	618
54	e5	6	c	noCL	BEI	2	1	-	506
54	e5	6	c	noCL	BEI	3	2	-	538
54	e5	6	c	noCL	BEI	4	3	-	434
54	e5	6	c	noCL	BEI	5	4	-	641
54	e5	6	c	noCL	BEI	6	5	-	768
54	e5	6	c	noCL	BEI	7	6	-	912
54	e5	6	c	noCL	BEI	8	7	-	1007
54	e5	6	c	noCL	BEI	?	?	1	1383
54	e5	10	c	noCL	BEI	1	0	-	458
54	e5	10	c	noCL	BEI	2	1	-	554
54	e5	10	c	noCL	BEI	3	2	-	816
54	e5	10	c	noCL	BEI	4	3	-	442
54	e5	10	c	noCL	BEI	5	4	-	482
54	e5	10	c	noCL	BEI	6	5	-	681
54	e5	10	c	noCL	BEI	7	6	-	736
54	e5	10	c	noCL	BEI	8	7	-	967
54	e5	10	c	noCL	BEI	?	?	1	2083
54	e5	14	c	noCL	BEI	1	0	-	458
54	e5	14	c	noCL	BEI	2	1	-	522
54	e5	14	c	noCL	BEI	3	2	-	1636
54	e5	14	c	noCL	BEI	4	3	-	633
54	e5	14	c	noCL	BEI	5	4	-	1039
54	e5	14	c	noCL	BEI	6	5	-	506
54	e5	14	c	noCL	BEI	7	6	-	538
54	e5	14	c	noCL	BEI	8	7	-	554
54	e5	14	c	noCL	BEI	?	?	1	2418
54	e5	18	c	noCL	BEI	1	0	-	602
54	e5	18	c	noCL	BEI	2	1	-	530
54	e5	18	c	noCL	BEI	3	2	-	1652
54	e5	18	c	noCL	BEI	4	3	-	522
54	e5	18	c	noCL	BEI	5	4	-	713
54	e5	18	c	noCL	BEI	6	5	-	649
54	e5	18	c	noCL	BEI	7	6	-	904
54	e5	18	c	noCL	BEI	8	7	-	1190
54	e5	18	c	noCL	BEI	?	?	1	1622
54	e5	22	c	noCL	BEI	1	0	-	689
54	e5	22	c	noCL	BEI	2	1	-	1612
54	e5	22	c	noCL	BEI	3	2	-	1158
54	e5	22	c	noCL	BEI	4	3	-	1270
54	e5	22	c	noCL	BEI	5	4	-	2790
54	e5	22	c	noCL	BEI	6	5	-	625
54	e5	22	c	noCL	BEI	7	6	-	529
54	e5	22	c	noCL	BEI	8	7	-	474
54	e5	22	c	noCL	BEI	?	?	1	1686
55	e5	1	c	noCL	BEI	1	0	-	570
55	e5	1	c	noCL	BEI	2	1	-	896
55	e5	1	c	noCL	BEI	3	2	-	960
55	e5	1	c	noCL	BEI	4	3	-	833
55	e5	1	c	noCL	BEI	5	4	-	626
55	e5	1	c	noCL	BEI	6	5	-	1628
55	e5	1	c	noCL	BEI	7	6	-	2464
55	e5	1	c	noCL	BEI	8	7	-	713
55	e5	1	c	noCL	BEI	?	?	1	1654
55	e5	5	c	noCL	BEI	1	0	-	578
55	e5	5	c	noCL	BEI	2	1	-	801
55	e5	5	c	noCL	BEI	3	2	-	618
55	e5	5	c	noCL	BEI	4	3	-	928
55	e5	5	c	noCL	BEI	5	4	-	442
55	e5	5	c	noCL	BEI	6	5	-	793
55	e5	5	c	noCL	BEI	7	6	-	992
55	e5	5	c	noCL	BEI	8	7	-	1716
55	e5	5	c	noCL	BEI	?	?	1	4179
55	e5	9	c	noCL	BEI	1	0	-	538
55	e5	9	c	noCL	BEI	2	1	-	458
55	e5	9	c	noCL	BEI	3	2	-	657
55	e5	9	c	noCL	BEI	4	3	-	506
55	e5	9	c	noCL	BEI	5	4	-	561
55	e5	9	c	noCL	BEI	6	5	-	736
55	e5	9	c	noCL	BEI	7	6	-	681
55	e5	9	c	noCL	BEI	8	7	-	2551
55	e5	9	c	noCL	BEI	?	?	1	8404
55	e5	13	c	noCL	BEI	1	0	-	2146
55	e5	13	c	noCL	BEI	2	1	-	1549
55	e5	13	c	noCL	BEI	3	2	-	1079
55	e5	13	c	noCL	BEI	4	3	-	379
55	e5	13	c	noCL	BEI	5	4	-	721
55	e5	13	c	noCL	BEI	6	5	-	1843
55	e5	13	c	noCL	BEI	7	6	-	498
55	e5	13	c	noCL	BEI	8	7	-	1652
55	e5	13	c	noCL	BEI	?	?	1	2914
55	e5	17	c	noCL	BEI	1	0	-	753
55	e5	17	c	noCL	BEI	2	1	-	498
55	e5	17	c	noCL	BEI	3	2	-	498
55	e5	17	c	noCL	BEI	4	3	-	753
55	e5	17	c	noCL	BEI	5	4	-	888
55	e5	17	c	noCL	BEI	6	5	-	1119
55	e5	17	c	noCL	BEI	7	6	-	625
55	e5	17	c	noCL	BEI	8	7	-	5537
55	e5	17	c	noCL	BEI	?	?	1	1582
55	e5	21	c	noCL	BEI	1	0	-	793
55	e5	21	c	noCL	BEI	2	1	-	673
55	e5	21	c	noCL	BEI	3	2	-	1915
55	e5	21	c	noCL	BEI	4	3	-	450
55	e5	21	c	noCL	BEI	5	4	-	1461
55	e5	21	c	noCL	BEI	6	5	-	514
55	e5	21	c	noCL	BEI	7	6	-	967
55	e5	21	c	noCL	BEI	8	7	-	1333
55	e5	21	c	noCL	BEI	?	?	1	2195
56	e5	4	c	noCL	BEI	1	0	-	331
56	e5	4	c	noCL	BEI	2	1	-	291
56	e5	4	c	noCL	BEI	3	2	-	649
56	e5	4	c	noCL	BEI	4	3	-	338
56	e5	4	c	noCL	BEI	5	4	-	514
56	e5	4	c	noCL	BEI	6	5	-	498
56	e5	4	c	noCL	BEI	7	6	-	410
56	e5	4	c	noCL	BEI	8	7	-	896
56	e5	4	c	noCL	BEI	?	?	1	2234
56	e5	8	c	noCL	BEI	1	0	-	355
56	e5	8	c	noCL	BEI	2	1	-	378
56	e5	8	c	noCL	BEI	3	2	-	665
56	e5	8	c	noCL	BEI	4	3	-	387
56	e5	8	c	noCL	BEI	5	4	-	650
56	e5	8	c	noCL	BEI	6	5	-	498
56	e5	8	c	noCL	BEI	7	6	-	482
56	e5	8	c	noCL	BEI	8	7	-	768
56	e5	8	c	noCL	BEI	?	?	1	1638
56	e5	12	c	noCL	BEI	1	0	-	299
56	e5	12	c	noCL	BEI	2	1	-	530
56	e5	12	c	noCL	BEI	3	2	-	378
56	e5	12	c	noCL	BEI	4	3	-	347
56	e5	12	c	noCL	BEI	5	4	-	394
56	e5	12	c	noCL	BEI	6	5	-	435
56	e5	12	c	noCL	BEI	7	6	-	379
56	e5	12	c	noCL	BEI	8	7	-	506
56	e5	12	c	noCL	BEI	?	?	1	1600
56	e5	16	c	noCL	BEI	1	0	-	339
56	e5	16	c	noCL	BEI	2	1	-	291
56	e5	16	c	noCL	BEI	3	2	-	657
56	e5	16	c	noCL	BEI	4	3	-	355
56	e5	16	c	noCL	BEI	5	4	-	267
56	e5	16	c	noCL	BEI	6	5	-	538
56	e5	16	c	noCL	BEI	7	6	-	585
56	e5	16	c	noCL	BEI	8	7	-	1294
56	e5	16	c	noCL	BEI	?	?	1	2171
56	e5	20	c	noCL	BEI	1	0	-	450
56	e5	20	c	noCL	BEI	2	1	-	705
56	e5	20	c	noCL	BEI	3	2	-	402
56	e5	20	c	noCL	BEI	4	3	-	362
56	e5	20	c	noCL	BEI	5	4	-	506
56	e5	20	c	noCL	BEI	6	5	-	458
56	e5	20	c	noCL	BEI	7	6	-	561
56	e5	20	c	noCL	BEI	8	7	-	927
56	e5	20	c	noCL	BEI	?	?	1	4185
56	e5	24	c	noCL	BEI	1	0	-	490
56	e5	24	c	noCL	BEI	2	1	-	585
56	e5	24	c	noCL	BEI	3	2	-	641
56	e5	24	c	noCL	BEI	4	3	-	554
56	e5	24	c	noCL	BEI	5	4	-	537
56	e5	24	c	noCL	BEI	6	5	-	330
56	e5	24	c	noCL	BEI	7	6	-	545
56	e5	24	c	noCL	BEI	8	7	-	609
56	e5	24	c	noCL	BEI	?	?	1	2489
57	e5	3	c	noCL	BEI	1	0	-	681
57	e5	3	c	noCL	BEI	2	1	-	777
57	e5	3	c	noCL	BEI	3	2	-	793
57	e5	3	c	noCL	BEI	4	3	-	1716
57	e5	3	c	noCL	BEI	5	4	-	2966
57	e5	3	c	noCL	BEI	6	5	-	1644
57	e5	3	c	noCL	BEI	7	6	-	498
57	e5	3	c	noCL	BEI	8	7	-	594
57	e5	3	c	noCL	BEI	?	?	1	2468
57	e5	7	c	noCL	BEI	1	0	-	482
57	e5	7	c	noCL	BEI	2	1	-	482
57	e5	7	c	noCL	BEI	3	2	-	554
57	e5	7	c	noCL	BEI	4	3	-	410
57	e5	7	c	noCL	BEI	5	4	-	912
57	e5	7	c	noCL	BEI	6	5	-	450
57	e5	7	c	noCL	BEI	7	6	-	473
57	e5	7	c	noCL	BEI	8	7	-	545
57	e5	7	c	noCL	BEI	?	?	1	3699
57	e5	11	c	noCL	BEI	1	0	-	307
57	e5	11	c	noCL	BEI	2	1	-	339
57	e5	11	c	noCL	BEI	3	2	-	363
57	e5	11	c	noCL	BEI	4	3	-	442
57	e5	11	c	noCL	BEI	5	4	-	370
57	e5	11	c	noCL	BEI	6	5	-	1628
57	e5	11	c	noCL	BEI	7	6	-	521
57	e5	11	c	noCL	BEI	8	7	-	1183
57	e5	11	c	noCL	BEI	?	?	1	1051
57	e5	15	c	noCL	BEI	1	0	-	331
57	e5	15	c	noCL	BEI	2	1	-	291
57	e5	15	c	noCL	BEI	3	2	-	419
57	e5	15	c	noCL	BEI	4	3	-	315
57	e5	15	c	noCL	BEI	5	4	-	355
57	e5	15	c	noCL	BEI	6	5	-	403
57	e5	15	c	noCL	BEI	7	6	-	1262
57	e5	15	c	noCL	BEI	8	7	-	355
57	e5	15	c	noCL	BEI	?	?	1	1011
57	e5	19	c	noCL	BEI	1	0	-	291
57	e5	19	c	noCL	BEI	2	1	-	331
57	e5	19	c	noCL	BEI	3	2	-	347
57	e5	19	c	noCL	BEI	4	3	-	331
57	e5	19	c	noCL	BEI	5	4	-	395
57	e5	19	c	noCL	BEI	6	5	-	1581
57	e5	19	c	noCL	BEI	7	6	-	2504
57	e5	19	c	noCL	BEI	8	7	-	434
57	e5	19	c	noCL	BEI	?	?	1	1736
57	e5	23	c	noCL	BEI	1	0	-	379
57	e5	23	c	noCL	BEI	2	1	-	363
57	e5	23	c	noCL	BEI	3	2	-	530
57	e5	23	c	noCL	BEI	4	3	-	394
57	e5	23	c	noCL	BEI	5	4	-	402
57	e5	23	c	noCL	BEI	6	5	-	394
57	e5	23	c	noCL	BEI	7	6	-	553
57	e5	23	c	noCL	BEI	8	7	-	466
57	e5	23	c	noCL	BEI	?	?	1	3023
58	e5	2	c	noCL	BEI	1	0	-	347
58	e5	2	c	noCL	BEI	2	1	-	355
58	e5	2	c	noCL	BEI	3	2	-	426
58	e5	2	c	noCL	BEI	4	3	-	323
58	e5	2	c	noCL	BEI	5	4	-	482
58	e5	2	c	noCL	BEI	6	5	-	403
58	e5	2	c	noCL	BEI	7	6	-	395
58	e5	2	c	noCL	BEI	8	7	-	434
58	e5	2	c	noCL	BEI	?	?	1	2300
58	e5	6	c	noCL	BEI	1	0	-	849
58	e5	6	c	noCL	BEI	2	1	-	522
58	e5	6	c	noCL	BEI	3	2	-	482
58	e5	6	c	noCL	BEI	4	3	-	466
58	e5	6	c	noCL	BEI	5	4	-	801
58	e5	6	c	noCL	BEI	6	5	-	1111
58	e5	6	c	noCL	BEI	7	6	-	385
58	e5	6	c	noCL	BEI	8	7	-	482
58	e5	6	c	noCL	BEI	?	?	1	916
58	e5	10	c	noCL	BEI	1	0	-	355
58	e5	10	c	noCL	BEI	2	1	-	339
58	e5	10	c	noCL	BEI	3	2	-	331
58	e5	10	c	noCL	BEI	4	3	-	307
58	e5	10	c	noCL	BEI	5	4	-	355
58	e5	10	c	noCL	BEI	6	5	-	355
58	e5	10	c	noCL	BEI	7	6	-	347
58	e5	10	c	noCL	BEI	8	7	-	371
58	e5	10	c	noCL	BEI	?	?	1	1067
58	e5	14	c	noCL	BEI	1	0	-	275
58	e5	14	c	noCL	BEI	2	1	-	283
58	e5	14	c	noCL	BEI	3	2	-	307
58	e5	14	c	noCL	BEI	4	3	-	546
58	e5	14	c	noCL	BEI	5	4	-	315
58	e5	14	c	noCL	BEI	6	5	-	339
58	e5	14	c	noCL	BEI	7	6	-	307
58	e5	14	c	noCL	BEI	8	7	-	315
58	e5	14	c	noCL	BEI	?	?	1	765
58	e5	18	c	noCL	BEI	1	0	-	251
58	e5	18	c	noCL	BEI	2	1	-	283
58	e5	18	c	noCL	BEI	3	2	-	299
58	e5	18	c	noCL	BEI	4	3	-	267
58	e5	18	c	noCL	BEI	5	4	-	283
58	e5	18	c	noCL	BEI	6	5	-	291
58	e5	18	c	noCL	BEI	7	6	-	291
58	e5	18	c	noCL	BEI	8	7	-	299
58	e5	18	c	noCL	BEI	?	?	1	756
58	e5	22	c	noCL	BEI	1	0	-	260
58	e5	22	c	noCL	BEI	2	1	-	315
58	e5	22	c	noCL	BEI	3	2	-	435
58	e5	22	c	noCL	BEI	4	3	-	267
58	e5	22	c	noCL	BEI	5	4	-	307
58	e5	22	c	noCL	BEI	6	5	-	450
58	e5	22	c	noCL	BEI	7	6	-	331
58	e5	22	c	noCL	BEI	8	7	-	363
58	e5	22	c	noCL	BEI	?	?	1	993
59	e5	1	c	noCL	BEI	1	0	-	315
59	e5	1	c	noCL	BEI	2	1	-	283
59	e5	1	c	noCL	BEI	3	2	-	259
59	e5	1	c	noCL	BEI	4	3	-	275
59	e5	1	c	noCL	BEI	5	4	-	244
59	e5	1	c	noCL	BEI	6	5	-	299
59	e5	1	c	noCL	BEI	7	6	-	323
59	e5	1	c	noCL	BEI	8	7	-	594
59	e5	1	c	noCL	BEI	?	?	1	1218
59	e5	5	c	noCL	BEI	1	0	-	323
59	e5	5	c	noCL	BEI	2	1	-	267
59	e5	5	c	noCL	BEI	3	2	-	228
59	e5	5	c	noCL	BEI	4	3	-	267
59	e5	5	c	noCL	BEI	5	4	-	220
59	e5	5	c	noCL	BEI	6	5	-	275
59	e5	5	c	noCL	BEI	7	6	-	259
59	e5	5	c	noCL	BEI	8	7	-	490
59	e5	5	c	noCL	BEI	?	?	1	2134
59	e5	9	c	noCL	BEI	1	0	-	268
59	e5	9	c	noCL	BEI	2	1	-	236
59	e5	9	c	noCL	BEI	3	2	-	307
59	e5	9	c	noCL	BEI	4	3	-	443
59	e5	9	c	noCL	BEI	5	4	-	251
59	e5	9	c	noCL	BEI	6	5	-	291
59	e5	9	c	noCL	BEI	7	6	-	228
59	e5	9	c	noCL	BEI	8	7	-	554
59	e5	9	c	noCL	BEI	?	?	1	3909
59	e5	13	c	noCL	BEI	1	0	-	268
59	e5	13	c	noCL	BEI	2	1	-	235
59	e5	13	c	noCL	BEI	3	2	-	395
59	e5	13	c	noCL	BEI	4	3	-	251
59	e5	13	c	noCL	BEI	5	4	-	188
59	e5	13	c	noCL	BEI	6	5	-	243
59	e5	13	c	noCL	BEI	7	6	-	228
59	e5	13	c	noCL	BEI	8	7	-	434
59	e5	13	c	noCL	BEI	?	?	1	987
59	e5	17	c	noCL	BEI	1	0	-	315
59	e5	17	c	noCL	BEI	2	1	-	228
59	e5	17	c	noCL	BEI	3	2	-	259
59	e5	17	c	noCL	BEI	4	3	-	244
59	e5	17	c	noCL	BEI	5	4	-	275
59	e5	17	c	noCL	BEI	6	5	-	291
59	e5	17	c	noCL	BEI	7	6	-	347
59	e5	17	c	noCL	BEI	8	7	-	530
59	e5	17	c	noCL	BEI	?	?	1	3877
59	e5	21	c	noCL	BEI	1	0	-	323
59	e5	21	c	noCL	BEI	2	1	-	235
59	e5	21	c	noCL	BEI	3	2	-	379
59	e5	21	c	noCL	BEI	4	3	-	371
59	e5	21	c	noCL	BEI	5	4	-	625
59	e5	21	c	noCL	BEI	6	5	-	474
59	e5	21	c	noCL	BEI	7	6	-	363
59	e5	21	c	noCL	BEI	8	7	-	610
59	e5	21	c	noCL	BEI	?	?	1	1568
60	e5	4	c	noCL	BEI	1	0	-	411
60	e5	4	c	noCL	BEI	2	1	-	736
60	e5	4	c	noCL	BEI	3	2	-	554
60	e5	4	c	noCL	BEI	4	3	-	657
60	e5	4	c	noCL	BEI	5	4	-	681
60	e5	4	c	noCL	BEI	6	5	-	649
60	e5	4	c	noCL	BEI	7	6	-	649
60	e5	4	c	noCL	BEI	8	7	-	1167
60	e5	4	c	noCL	BEI	?	?	1	1615
60	e5	8	c	noCL	BEI	1	0	-	355
60	e5	8	c	noCL	BEI	2	1	-	418
60	e5	8	c	noCL	BEI	3	2	-	601
60	e5	8	c	noCL	BEI	4	3	-	442
60	e5	8	c	noCL	BEI	5	4	-	545
60	e5	8	c	noCL	BEI	6	5	-	760
60	e5	8	c	noCL	BEI	7	6	-	538
60	e5	8	c	noCL	BEI	8	7	-	1771
60	e5	8	c	noCL	BEI	?	?	1	1519
60	e5	12	c	noCL	BEI	1	0	-	307
60	e5	12	c	noCL	BEI	2	1	-	299
60	e5	12	c	noCL	BEI	3	2	-	291
60	e5	12	c	noCL	BEI	4	3	-	577
60	e5	12	c	noCL	BEI	5	4	-	473
60	e5	12	c	noCL	BEI	6	5	-	442
60	e5	12	c	noCL	BEI	7	6	-	370
60	e5	12	c	noCL	BEI	8	7	-	577
60	e5	12	c	noCL	BEI	?	?	1	1551
60	e5	16	c	noCL	BEI	1	0	-	347
60	e5	16	c	noCL	BEI	2	1	-	315
60	e5	16	c	noCL	BEI	3	2	-	330
60	e5	16	c	noCL	BEI	4	3	-	291
60	e5	16	c	noCL	BEI	5	4	-	323
60	e5	16	c	noCL	BEI	6	5	-	299
60	e5	16	c	noCL	BEI	7	6	-	338
60	e5	16	c	noCL	BEI	8	7	-	505
60	e5	16	c	noCL	BEI	?	?	1	1956
60	e5	20	c	noCL	BEI	1	0	-	443
60	e5	20	c	noCL	BEI	2	1	-	801
60	e5	20	c	noCL	BEI	3	2	-	538
60	e5	20	c	noCL	BEI	4	3	-	402
60	e5	20	c	noCL	BEI	5	4	-	554
60	e5	20	c	noCL	BEI	6	5	-	681
60	e5	20	c	noCL	BEI	7	6	-	594
60	e5	20	c	noCL	BEI	8	7	-	2225
60	e5	20	c	noCL	BEI	?	?	1	2436
60	e5	24	c	noCL	BEI	1	0	-	339
60	e5	24	c	noCL	BEI	2	1	-	315
60	e5	24	c	noCL	BEI	3	2	-	283
60	e5	24	c	noCL	BEI	4	3	-	291
60	e5	24	c	noCL	BEI	5	4	-	267
60	e5	24	c	noCL	BEI	6	5	-	331
60	e5	24	c	noCL	BEI	7	6	-	331
60	e5	24	c	noCL	BEI	8	7	-	482
60	e5	24	c	noCL	BEI	?	?	1	3152
1	e5	4	d	CL	BEI	0	0	-	307
1	e5	4	d	CL	BEI	1	1	-	363
1	e5	4	d	CL	BEI	2	2	-	338
1	e5	4	d	CL	BEI	3	3	-	370
1	e5	4	d	CL	BEI	4	4	-	450
1	e5	4	d	CL	BEI	5	5	-	315
1	e5	4	d	CL	BEI	6	6	-	848
1	e5	4	d	CL	BEI	7	7	-	784
1	e5	4	d	CL	BEI	8	8	-	355
1	e5	4	d	CL	BEI	?	?	1	1899
1	e5	8	d	CL	BEI	0	0	-	283
1	e5	8	d	CL	BEI	1	1	-	260
1	e5	8	d	CL	BEI	2	2	-	323
1	e5	8	d	CL	BEI	3	3	-	570
1	e5	8	d	CL	BEI	4	4	-	387
1	e5	8	d	CL	BEI	5	5	-	586
1	e5	8	d	CL	BEI	6	6	-	522
1	e5	8	d	CL	BEI	7	7	-	347
1	e5	8	d	CL	BEI	8	8	-	896
1	e5	8	d	CL	BEI	?	?	1	1457
1	e5	12	d	CL	BEI	0	0	-	299
1	e5	12	d	CL	BEI	1	1	-	283
1	e5	12	d	CL	BEI	2	2	-	291
1	e5	12	d	CL	BEI	3	3	-	323
1	e5	12	d	CL	BEI	4	4	-	609
1	e5	12	d	CL	BEI	5	5	-	840
1	e5	12	d	CL	BEI	6	6	-	537
1	e5	12	d	CL	BEI	7	7	-	1198
1	e5	12	d	CL	BEI	8	8	-	2002
1	e5	12	d	CL	BEI	?	?	1	1407
1	e5	16	d	CL	BEI	0	0	-	339
1	e5	16	d	CL	BEI	1	1	-	299
1	e5	16	d	CL	BEI	2	2	-	291
1	e5	16	d	CL	BEI	3	3	-	283
1	e5	16	d	CL	BEI	4	4	-	307
1	e5	16	d	CL	BEI	5	5	-	283
1	e5	16	d	CL	BEI	6	6	-	299
1	e5	16	d	CL	BEI	7	7	-	291
1	e5	16	d	CL	BEI	8	8	-	466
1	e5	16	d	CL	BEI	?	?	1	1271
1	e5	20	d	CL	BEI	0	0	-	291
1	e5	20	d	CL	BEI	1	1	-	275
1	e5	20	d	CL	BEI	2	2	-	283
1	e5	20	d	CL	BEI	3	3	-	275
1	e5	20	d	CL	BEI	4	4	-	275
1	e5	20	d	CL	BEI	5	5	-	307
1	e5	20	d	CL	BEI	6	6	-	330
1	e5	20	d	CL	BEI	7	7	-	625
1	e5	20	d	CL	BEI	8	8	-	2671
1	e5	20	d	CL	BEI	?	?	0	2482
1	e5	24	d	CL	BEI	0	0	-	299
1	e5	24	d	CL	BEI	1	1	-	307
1	e5	24	d	CL	BEI	2	2	-	299
1	e5	24	d	CL	BEI	3	3	-	355
1	e5	24	d	CL	BEI	4	4	-	331
1	e5	24	d	CL	BEI	5	5	-	299
1	e5	24	d	CL	BEI	6	6	-	315
1	e5	24	d	CL	BEI	7	7	-	394
1	e5	24	d	CL	BEI	8	8	-	649
1	e5	24	d	CL	BEI	?	?	1	1266
2	e5	3	d	CL	BEI	0	0	-	244
2	e5	3	d	CL	BEI	1	1	-	307
2	e5	3	d	CL	BEI	2	2	-	275
2	e5	3	d	CL	BEI	3	3	-	299
2	e5	3	d	CL	BEI	4	4	-	331
2	e5	3	d	CL	BEI	5	5	-	291
2	e5	3	d	CL	BEI	6	6	-	419
2	e5	3	d	CL	BEI	7	7	-	355
2	e5	3	d	CL	BEI	8	8	-	363
2	e5	3	d	CL	BEI	?	?	1	4147
2	e5	7	d	CL	BEI	0	0	-	371
2	e5	7	d	CL	BEI	1	1	-	331
2	e5	7	d	CL	BEI	2	2	-	466
2	e5	7	d	CL	BEI	3	3	-	315
2	e5	7	d	CL	BEI	4	4	-	307
2	e5	7	d	CL	BEI	5	5	-	315
2	e5	7	d	CL	BEI	6	6	-	338
2	e5	7	d	CL	BEI	7	7	-	322
2	e5	7	d	CL	BEI	8	8	-	458
2	e5	7	d	CL	BEI	?	?	1	1510
2	e5	11	d	CL	BEI	0	0	-	252
2	e5	11	d	CL	BEI	1	1	-	259
2	e5	11	d	CL	BEI	2	2	-	267
2	e5	11	d	CL	BEI	3	3	-	251
2	e5	11	d	CL	BEI	4	4	-	427
2	e5	11	d	CL	BEI	5	5	-	299
2	e5	11	d	CL	BEI	6	6	-	371
2	e5	11	d	CL	BEI	7	7	-	530
2	e5	11	d	CL	BEI	8	8	-	912
2	e5	11	d	CL	BEI	?	?	1	1072
2	e5	15	d	CL	BEI	0	0	-	228
2	e5	15	d	CL	BEI	1	1	-	451
2	e5	15	d	CL	BEI	2	2	-	243
2	e5	15	d	CL	BEI	3	3	-	283
2	e5	15	d	CL	BEI	4	4	-	204
2	e5	15	d	CL	BEI	5	5	-	212
2	e5	15	d	CL	BEI	6	6	-	355
2	e5	15	d	CL	BEI	7	7	-	267
2	e5	15	d	CL	BEI	8	8	-	354
2	e5	15	d	CL	BEI	?	?	1	762
2	e5	19	d	CL	BEI	0	0	-	689
2	e5	19	d	CL	BEI	1	1	-	315
2	e5	19	d	CL	BEI	2	2	-	458
2	e5	19	d	CL	BEI	3	3	-	291
2	e5	19	d	CL	BEI	4	4	-	339
2	e5	19	d	CL	BEI	5	5	-	418
2	e5	19	d	CL	BEI	6	6	-	346
2	e5	19	d	CL	BEI	7	7	-	617
2	e5	19	d	CL	BEI	8	8	-	474
2	e5	19	d	CL	BEI	?	?	1	2473
2	e5	23	d	CL	BEI	0	0	-	363
2	e5	23	d	CL	BEI	1	1	-	394
2	e5	23	d	CL	BEI	2	2	-	347
2	e5	23	d	CL	BEI	3	3	-	792
2	e5	23	d	CL	BEI	4	4	-	362
2	e5	23	d	CL	BEI	5	5	-	434
2	e5	23	d	CL	BEI	6	6	-	434
2	e5	23	d	CL	BEI	7	7	-	434
2	e5	23	d	CL	BEI	8	8	-	577
2	e5	23	d	CL	BEI	?	?	0	15271
3	e5	2	d	CL	BEI	0	0	-	403
3	e5	2	d	CL	BEI	1	1	-	347
3	e5	2	d	CL	BEI	2	2	-	370
3	e5	2	d	CL	BEI	3	3	-	371
3	e5	2	d	CL	BEI	4	4	-	307
3	e5	2	d	CL	BEI	5	5	-	331
3	e5	2	d	CL	BEI	6	6	-	395
3	e5	2	d	CL	BEI	7	7	-	362
3	e5	2	d	CL	BEI	8	8	-	561
3	e5	2	d	CL	BEI	?	?	1	4378
3	e5	6	d	CL	BEI	0	0	-	363
3	e5	6	d	CL	BEI	1	1	-	387
3	e5	6	d	CL	BEI	2	2	-	410
3	e5	6	d	CL	BEI	3	3	-	339
3	e5	6	d	CL	BEI	4	4	-	387
3	e5	6	d	CL	BEI	5	5	-	379
3	e5	6	d	CL	BEI	6	6	-	618
3	e5	6	d	CL	BEI	7	7	-	1190
