"region" "subject" "expt" "item" "condition" "position" "word" "times" "value" "gram" "int" "g" "i" "gxi" "lang" "method"
"2583" "V1" 47 "e1a" 2 "d" 14 "greeted" "rt" 577 "ungram" "lo" -1 -1 -1 "english" "spr"
"2584" "V1" 47 "e1a" 10 "d" 14 "instructed" "rt" 416 "ungram" "lo" -1 -1 -1 "english" "spr"
"2585" "V1" 48 "e1a" 5 "d" 14 "cooked_for" "rt" 512 "ungram" "lo" -1 -1 -1 "english" "spr"
"2586" "V1" 48 "e1a" 16 "c" 14 "admired" "rt" 425 "ungram" "hi" -1 1 1 "english" "spr"
"2587" "V1" 48 "e1a" 4 "c" 14 "annoyed" "rt" 400 "ungram" "hi" -1 1 1 "english" "spr"
"2588" "V1" 48 "e1a" 12 "c" 14 "visited" "rt" 361 "ungram" "hi" -1 1 1 "english" "spr"
"2589" "V1" 48 "e1a" 1 "d" 14 "supervised" "rt" 416 "ungram" "lo" -1 -1 -1 "english" "spr"
"2590" "V1" 48 "e1a" 13 "d" 14 "berated" "rt" 393 "ungram" "lo" -1 -1 -1 "english" "spr"
"2591" "V1" 48 "e1a" 8 "c" 14 "surprised" "rt" 312 "ungram" "hi" -1 1 1 "english" "spr"
"2592" "V1" 48 "e1a" 9 "d" 14 "tipped" "rt" 376 "ungram" "lo" -1 -1 -1 "english" "spr"
"2593" "V1" 5 "e1a" 7 "c" 14 "questioned" "rt" 481 "ungram" "hi" -1 1 1 "english" "spr"
"2594" "V1" 5 "e1a" 8 "d" 14 "surprised" "rt" 696 "ungram" "lo" -1 -1 -1 "english" "spr"
"2595" "V1" 5 "e1a" 15 "c" 14 "hated" "rt" 241 "ungram" "hi" -1 1 1 "english" "spr"
"2596" "V1" 5 "e1a" 12 "d" 14 "visited" "rt" 233 "ungram" "lo" -1 -1 -1 "english" "spr"
"2597" "V1" 5 "e1a" 11 "c" 14 "annoyed" "rt" 185 "ungram" "hi" -1 1 1 "english" "spr"
"2598" "V1" 5 "e1a" 3 "c" 14 "questioned" "rt" 161 "ungram" "hi" -1 1 1 "english" "spr"
"2599" "V1" 5 "e1a" 16 "d" 14 "admired" "rt" 177 "ungram" "lo" -1 -1 -1 "english" "spr"
"2600" "V1" 5 "e1a" 4 "d" 14 "annoyed" "rt" 177 "ungram" "lo" -1 -1 -1 "english" "spr"
"2601" "V1" 6 "e1a" 10 "c" 14 "instructed" "rt" 1185 "ungram" "hi" -1 1 1 "english" "spr"
"2602" "V1" 6 "e1a" 15 "d" 14 "hated" "rt" 1697 "ungram" "lo" -1 -1 -1 "english" "spr"
"2603" "V1" 6 "e1a" 14 "c" 14 "convinced" "rt" 528 "ungram" "hi" -1 1 1 "english" "spr"
"2604" "V1" 6 "e1a" 7 "d" 14 "questioned" "rt" 2209 "ungram" "lo" -1 -1 -1 "english" "spr"
"2605" "V1" 6 "e1a" 3 "d" 14 "questioned" "rt" 201 "ungram" "lo" -1 -1 -1 "english" "spr"
"2606" "V1" 6 "e1a" 6 "c" 14 "thanked" "rt" 441 "ungram" "hi" -1 1 1 "english" "spr"
"2607" "V1" 6 "e1a" 2 "c" 14 "greeted" "rt" 281 "ungram" "hi" -1 1 1 "english" "spr"
"2608" "V1" 6 "e1a" 11 "d" 14 "annoyed" "rt" 305 "ungram" "lo" -1 -1 -1 "english" "spr"
"2609" "V1" 7 "e1a" 9 "c" 14 "tipped" "rt" 449 "ungram" "hi" -1 1 1 "english" "spr"
"2610" "V1" 7 "e1a" 6 "d" 14 "thanked" "rt" 368 "ungram" "lo" -1 -1 -1 "english" "spr"
"2611" "V1" 7 "e1a" 13 "c" 14 "berated" "rt" 329 "ungram" "hi" -1 1 1 "english" "spr"
"2612" "V1" 7 "e1a" 14 "d" 14 "convinced" "rt" 440 "ungram" "lo" -1 -1 -1 "english" "spr"
"2613" "V1" 7 "e1a" 1 "c" 14 "supervised" "rt" 352 "ungram" "hi" -1 1 1 "english" "spr"
"2614" "V1" 7 "e1a" 10 "d" 14 "instructed" "rt" 185 "ungram" "lo" -1 -1 -1 "english" "spr"
"2615" "V1" 7 "e1a" 2 "d" 14 "greeted" "rt" 177 "ungram" "lo" -1 -1 -1 "english" "spr"
"2616" "V1" 7 "e1a" 5 "c" 14 "cooked_for" "rt" 201 "ungram" "hi" -1 1 1 "english" "spr"
"2617" "V1" 8 "e1a" 12 "c" 14 "visited" "rt" 369 "ungram" "hi" -1 1 1 "english" "spr"
"2618" "V1" 8 "e1a" 5 "d" 14 "cooked_for" "rt" 249 "ungram" "lo" -1 -1 -1 "english" "spr"
"2619" "V1" 8 "e1a" 1 "d" 14 "supervised" "rt" 216 "ungram" "lo" -1 -1 -1 "english" "spr"
"2620" "V1" 8 "e1a" 13 "d" 14 "berated" "rt" 385 "ungram" "lo" -1 -1 -1 "english" "spr"
"2621" "V1" 8 "e1a" 8 "c" 14 "surprised" "rt" 257 "ungram" "hi" -1 1 1 "english" "spr"
"2622" "V1" 8 "e1a" 4 "c" 14 "annoyed" "rt" 393 "ungram" "hi" -1 1 1 "english" "spr"
"2623" "V1" 8 "e1a" 9 "d" 14 "tipped" "rt" 265 "ungram" "lo" -1 -1 -1 "english" "spr"
"2624" "V1" 8 "e1a" 16 "c" 14 "admired" "rt" 369 "ungram" "hi" -1 1 1 "english" "spr"
"2625" "V1" 9 "e1a" 7 "c" 14 "questioned" "rt" 409 "ungram" "hi" -1 1 1 "english" "spr"
"2626" "V1" 9 "e1a" 3 "c" 14 "questioned" "rt" 545 "ungram" "hi" -1 1 1 "english" "spr"
"2627" "V1" 9 "e1a" 8 "d" 14 "surprised" "rt" 601 "ungram" "lo" -1 -1 -1 "english" "spr"
"2628" "V1" 9 "e1a" 16 "d" 14 "admired" "rt" 416 "ungram" "lo" -1 -1 -1 "english" "spr"
"2629" "V1" 9 "e1a" 11 "c" 14 "annoyed" "rt" 401 "ungram" "hi" -1 1 1 "english" "spr"
"2630" "V1" 9 "e1a" 4 "d" 14 "annoyed" "rt" 521 "ungram" "lo" -1 -1 -1 "english" "spr"
"2631" "V1" 9 "e1a" 12 "d" 14 "visited" "rt" 537 "ungram" "lo" -1 -1 -1 "english" "spr"
"2632" "V1" 9 "e1a" 15 "c" 14 "hated" "rt" 481 "ungram" "hi" -1 1 1 "english" "spr"
"2633" "postV1" 36 "e1a" 15 "b" 18 "the" "rt" 313 "gram" "lo" 1 -1 1 "english" "spr"
"2634" "postV1" 36 "e1a" 2 "a" 18 "the" "rt" 209 "gram" "hi" 1 1 -1 "english" "spr"
"2635" "postV1" 36 "e1a" 6 "a" 18 "the" "rt" 809 "gram" "hi" 1 1 -1 "english" "spr"
"2636" "postV1" 36 "e1a" 14 "a" 18 "the" "rt" 225 "gram" "hi" 1 1 -1 "english" "spr"
"2637" "postV1" 36 "e1a" 3 "b" 18 "the" "rt" 168 "gram" "lo" 1 -1 1 "english" "spr"
"2638" "postV1" 36 "e1a" 10 "a" 18 "the" "rt" 161 "gram" "hi" 1 1 -1 "english" "spr"
"2639" "postV1" 36 "e1a" 7 "b" 18 "the" "rt" 497 "gram" "lo" 1 -1 1 "english" "spr"
"2640" "postV1" 36 "e1a" 11 "b" 18 "the" "rt" 161 "gram" "lo" 1 -1 1 "english" "spr"
"2641" "postV1" 10 "e1a" 9 "b" 18 "the" "rt" 489 "gram" "lo" 1 -1 1 "english" "spr"
"2642" "postV1" 10 "e1a" 4 "a" 18 "the" "rt" 353 "gram" "hi" 1 1 -1 "english" "spr"
"2643" "postV1" 10 "e1a" 5 "b" 18 "the" "rt" 553 "gram" "lo" 1 -1 1 "english" "spr"
"2644" "postV1" 10 "e1a" 1 "b" 18 "the" "rt" 249 "gram" "lo" 1 -1 1 "english" "spr"
"2645" "postV1" 10 "e1a" 8 "a" 18 "the" "rt" 321 "gram" "hi" 1 1 -1 "english" "spr"
"2646" "postV1" 10 "e1a" 12 "a" 18 "the" "rt" 281 "gram" "hi" 1 1 -1 "english" "spr"
"2647" "postV1" 10 "e1a" 16 "a" 18 "the" "rt" 457 "gram" "hi" 1 1 -1 "english" "spr"
"2648" "postV1" 10 "e1a" 13 "b" 18 "the" "rt" 536 "gram" "lo" 1 -1 1 "english" "spr"
"2649" "postV1" 11 "e1a" 8 "b" 18 "the" "rt" 553 "gram" "lo" 1 -1 1 "english" "spr"
"2650" "postV1" 11 "e1a" 15 "a" 18 "the" "rt" 521 "gram" "hi" 1 1 -1 "english" "spr"
"2651" "postV1" 11 "e1a" 4 "b" 18 "the" "rt" 720 "gram" "lo" 1 -1 1 "english" "spr"
"2652" "postV1" 11 "e1a" 16 "b" 18 "the" "rt" 601 "gram" "lo" 1 -1 1 "english" "spr"
"2653" "postV1" 11 "e1a" 11 "a" 18 "the" "rt" 409 "gram" "hi" 1 1 -1 "english" "spr"
"2654" "postV1" 11 "e1a" 12 "b" 18 "the" "rt" 577 "gram" "lo" 1 -1 1 "english" "spr"
"2655" "postV1" 11 "e1a" 7 "a" 18 "the" "rt" 473 "gram" "hi" 1 1 -1 "english" "spr"
"2656" "postV1" 11 "e1a" 3 "a" 18 "the" "rt" 409 "gram" "hi" 1 1 -1 "english" "spr"
"2657" "postV1" 12 "e1a" 15 "b" 18 "the" "rt" 361 "gram" "lo" 1 -1 1 "english" "spr"
"2658" "postV1" 12 "e1a" 11 "b" 18 "the" "rt" 424 "gram" "lo" 1 -1 1 "english" "spr"
"2659" "postV1" 12 "e1a" 6 "a" 18 "the" "rt" 321 "gram" "hi" 1 1 -1 "english" "spr"
"2660" "postV1" 12 "e1a" 7 "b" 18 "the" "rt" 528 "gram" "lo" 1 -1 1 "english" "spr"
"2661" "postV1" 12 "e1a" 14 "a" 18 "the" "rt" 449 "gram" "hi" 1 1 -1 "english" "spr"
"2662" "postV1" 12 "e1a" 10 "a" 18 "the" "rt" 369 "gram" "hi" 1 1 -1 "english" "spr"
"2663" "postV1" 12 "e1a" 3 "b" 18 "the" "rt" 417 "gram" "lo" 1 -1 1 "english" "spr"
"2664" "postV1" 12 "e1a" 2 "a" 18 "the" "rt" 305 "gram" "hi" 1 1 -1 "english" "spr"
"2665" "postV1" 13 "e1a" 2 "b" 18 "the" "rt" 969 "gram" "lo" 1 -1 1 "english" "spr"
"2666" "postV1" 13 "e1a" 10 "b" 18 "the" "rt" 385 "gram" "lo" 1 -1 1 "english" "spr"
"2667" "postV1" 13 "e1a" 5 "a" 18 "the" "rt" 401 "gram" "hi" 1 1 -1 "english" "spr"
"2668" "postV1" 13 "e1a" 13 "a" 18 "the" "rt" 337 "gram" "hi" 1 1 -1 "english" "spr"
"2669" "postV1" 13 "e1a" 14 "b" 18 "the" "rt" 297 "gram" "lo" 1 -1 1 "english" "spr"
"2670" "postV1" 13 "e1a" 6 "b" 18 "the" "rt" 641 "gram" "lo" 1 -1 1 "english" "spr"
"2671" "postV1" 13 "e1a" 9 "a" 18 "the" "rt" 265 "gram" "hi" 1 1 -1 "english" "spr"
"2672" "postV1" 13 "e1a" 1 "a" 18 "the" "rt" 529 "gram" "hi" 1 1 -1 "english" "spr"
"2673" "postV1" 14 "e1a" 4 "a" 18 "the" "rt" 625 "gram" "hi" 1 1 -1 "english" "spr"
"2674" "postV1" 14 "e1a" 13 "b" 18 "the" "rt" 449 "gram" "lo" 1 -1 1 "english" "spr"
"2675" "postV1" 14 "e1a" 12 "a" 18 "the" "rt" 585 "gram" "hi" 1 1 -1 "english" "spr"
"2676" "postV1" 14 "e1a" 16 "a" 18 "the" "rt" 376 "gram" "hi" 1 1 -1 "english" "spr"
"2677" "postV1" 14 "e1a" 5 "b" 18 "the" "rt" 441 "gram" "lo" 1 -1 1 "english" "spr"
"2678" "postV1" 14 "e1a" 1 "b" 18 "the" "rt" 1200 "gram" "lo" 1 -1 1 "english" "spr"
"2679" "postV1" 14 "e1a" 8 "a" 18 "the" "rt" 424 "gram" "hi" 1 1 -1 "english" "spr"
"2680" "postV1" 14 "e1a" 9 "b" 18 "the" "rt" 521 "gram" "lo" 1 -1 1 "english" "spr"
"2681" "postV1" 15 "e1a" 16 "b" 18 "the" "rt" 385 "gram" "lo" 1 -1 1 "english" "spr"
"2682" "postV1" 15 "e1a" 15 "a" 18 "the" "rt" 337 "gram" "hi" 1 1 -1 "english" "spr"
"2683" "postV1" 15 "e1a" 11 "a" 18 "the" "rt" 305 "gram" "hi" 1 1 -1 "english" "spr"
"2684" "postV1" 15 "e1a" 8 "b" 18 "the" "rt" 280 "gram" "lo" 1 -1 1 "english" "spr"
"2685" "postV1" 15 "e1a" 12 "b" 18 "the" "rt" 289 "gram" "lo" 1 -1 1 "english" "spr"
"2686" "postV1" 15 "e1a" 7 "a" 18 "the" "rt" 321 "gram" "hi" 1 1 -1 "english" "spr"
"2687" "postV1" 15 "e1a" 3 "a" 18 "the" "rt" 297 "gram" "hi" 1 1 -1 "english" "spr"
"2688" "postV1" 15 "e1a" 4 "b" 18 "the" "rt" 313 "gram" "lo" 1 -1 1 "english" "spr"
"2689" "postV1" 16 "e1a" 14 "a" 18 "the" "rt" 672 "gram" "hi" 1 1 -1 "english" "spr"
"2690" "postV1" 16 "e1a" 11 "b" 18 "the" "rt" 528 "gram" "lo" 1 -1 1 "english" "spr"
"2691" "postV1" 16 "e1a" 6 "a" 18 "the" "rt" 592 "gram" "hi" 1 1 -1 "english" "spr"
"2692" "postV1" 16 "e1a" 10 "a" 18 "the" "rt" 584 "gram" "hi" 1 1 -1 "english" "spr"
"2693" "postV1" 16 "e1a" 3 "b" 18 "the" "rt" 689 "gram" "lo" 1 -1 1 "english" "spr"
"2694" "postV1" 16 "e1a" 15 "b" 18 "the" "rt" 488 "gram" "lo" 1 -1 1 "english" "spr"
"2695" "postV1" 16 "e1a" 7 "b" 18 "the" "rt" 600 "gram" "lo" 1 -1 1 "english" "spr"
"2696" "postV1" 16 "e1a" 2 "a" 18 "the" "rt" 624 "gram" "hi" 1 1 -1 "english" "spr"
"2697" "postV1" 17 "e1a" 9 "a" 18 "the" "rt" 505 "gram" "hi" 1 1 -1 "english" "spr"
"2698" "postV1" 17 "e1a" 5 "a" 18 "the" "rt" 609 "gram" "hi" 1 1 -1 "english" "spr"
"2699" "postV1" 17 "e1a" 13 "a" 18 "the" "rt" 513 "gram" "hi" 1 1 -1 "english" "spr"
"2700" "postV1" 17 "e1a" 1 "a" 18 "the" "rt" 241 "gram" "hi" 1 1 -1 "english" "spr"
"2701" "postV1" 17 "e1a" 6 "b" 18 "the" "rt" 265 "gram" "lo" 1 -1 1 "english" "spr"
"2702" "postV1" 17 "e1a" 2 "b" 18 "the" "rt" 193 "gram" "lo" 1 -1 1 "english" "spr"
"2703" "postV1" 17 "e1a" 10 "b" 18 "the" "rt" 233 "gram" "lo" 1 -1 1 "english" "spr"
"2704" "postV1" 17 "e1a" 14 "b" 18 "the" "rt" 281 "gram" "lo" 1 -1 1 "english" "spr"
"2705" "postV1" 18 "e1a" 16 "a" 18 "the" "rt" 473 "gram" "hi" 1 1 -1 "english" "spr"
"2706" "postV1" 18 "e1a" 1 "b" 18 "the" "rt" 504 "gram" "lo" 1 -1 1 "english" "spr"
"2707" "postV1" 18 "e1a" 12 "a" 18 "the" "rt" 785 "gram" "hi" 1 1 -1 "english" "spr"
"2708" "postV1" 18 "e1a" 5 "b" 18 "the" "rt" 393 "gram" "lo" 1 -1 1 "english" "spr"
"2709" "postV1" 18 "e1a" 4 "a" 18 "the" "rt" 393 "gram" "hi" 1 1 -1 "english" "spr"
"2710" "postV1" 18 "e1a" 8 "a" 18 "the" "rt" 417 "gram" "hi" 1 1 -1 "english" "spr"
"2711" "postV1" 18 "e1a" 9 "b" 18 "the" "rt" 305 "gram" "lo" 1 -1 1 "english" "spr"
"2712" "postV1" 18 "e1a" 13 "b" 18 "the" "rt" 472 "gram" "lo" 1 -1 1 "english" "spr"
"2713" "postV1" 19 "e1a" 3 "a" 18 "the" "rt" 481 "gram" "hi" 1 1 -1 "english" "spr"
"2714" "postV1" 19 "e1a" 7 "a" 18 "the" "rt" 449 "gram" "hi" 1 1 -1 "english" "spr"
"2715" "postV1" 19 "e1a" 4 "b" 18 "the" "rt" 513 "gram" "lo" 1 -1 1 "english" "spr"
"2716" "postV1" 19 "e1a" 8 "b" 18 "the" "rt" 433 "gram" "lo" 1 -1 1 "english" "spr"
"2717" "postV1" 19 "e1a" 15 "a" 18 "the" "rt" 553 "gram" "hi" 1 1 -1 "english" "spr"
"2718" "postV1" 19 "e1a" 12 "b" 18 "the" "rt" 425 "gram" "lo" 1 -1 1 "english" "spr"
"2719" "postV1" 19 "e1a" 16 "b" 18 "the" "rt" 425 "gram" "lo" 1 -1 1 "english" "spr"
"2720" "postV1" 19 "e1a" 11 "a" 18 "the" "rt" 577 "gram" "hi" 1 1 -1 "english" "spr"
"2721" "postV1" 2 "e1a" 9 "b" 18 "the" "rt" 585 "gram" "lo" 1 -1 1 "english" "spr"
"2722" "postV1" 2 "e1a" 8 "a" 18 "the" "rt" 673 "gram" "hi" 1 1 -1 "english" "spr"
"2723" "postV1" 2 "e1a" 13 "b" 18 "the" "rt" 401 "gram" "lo" 1 -1 1 "english" "spr"
"2724" "postV1" 2 "e1a" 5 "b" 18 "the" "rt" 608 "gram" "lo" 1 -1 1 "english" "spr"
"2725" "postV1" 2 "e1a" 4 "a" 18 "the" "rt" 216 "gram" "hi" 1 1 -1 "english" "spr"
"2726" "postV1" 2 "e1a" 12 "a" 18 "the" "rt" 457 "gram" "hi" 1 1 -1 "english" "spr"
"2727" "postV1" 2 "e1a" 16 "a" 18 "the" "rt" 553 "gram" "hi" 1 1 -1 "english" "spr"
"2728" "postV1" 2 "e1a" 1 "b" 18 "the" "rt" 585 "gram" "lo" 1 -1 1 "english" "spr"
"2729" "postV1" 20 "e1a" 15 "b" 18 "the" "rt" 360 "gram" "lo" 1 -1 1 "english" "spr"
"2730" "postV1" 20 "e1a" 2 "a" 18 "the" "rt" 441 "gram" "hi" 1 1 -1 "english" "spr"
"2731" "postV1" 20 "e1a" 14 "a" 18 "the" "rt" 503 "gram" "hi" 1 1 -1 "english" "spr"
"2732" "postV1" 20 "e1a" 6 "a" 18 "the" "rt" 305 "gram" "hi" 1 1 -1 "english" "spr"
"2733" "postV1" 20 "e1a" 7 "b" 18 "the" "rt" 345 "gram" "lo" 1 -1 1 "english" "spr"
"2734" "postV1" 20 "e1a" 10 "a" 18 "the" "rt" 185 "gram" "hi" 1 1 -1 "english" "spr"
"2735" "postV1" 20 "e1a" 3 "b" 18 "the" "rt" 361 "gram" "lo" 1 -1 1 "english" "spr"
"2736" "postV1" 20 "e1a" 11 "b" 18 "the" "rt" 281 "gram" "lo" 1 -1 1 "english" "spr"
"2737" "postV1" 21 "e1a" 1 "a" 18 "the" "rt" 976 "gram" "hi" 1 1 -1 "english" "spr"
"2738" "postV1" 21 "e1a" 13 "a" 18 "the" "rt" 704 "gram" "hi" 1 1 -1 "english" "spr"
"2739" "postV1" 21 "e1a" 9 "a" 18 "the" "rt" 1489 "gram" "hi" 1 1 -1 "english" "spr"
"2740" "postV1" 21 "e1a" 10 "b" 18 "the" "rt" 657 "gram" "lo" 1 -1 1 "english" "spr"
"2741" "postV1" 21 "e1a" 5 "a" 18 "the" "rt" 984 "gram" "hi" 1 1 -1 "english" "spr"
"2742" "postV1" 21 "e1a" 6 "b" 18 "the" "rt" 617 "gram" "lo" 1 -1 1 "english" "spr"
"2743" "postV1" 21 "e1a" 2 "b" 18 "the" "rt" 496 "gram" "lo" 1 -1 1 "english" "spr"
"2744" "postV1" 21 "e1a" 14 "b" 18 "the" "rt" 496 "gram" "lo" 1 -1 1 "english" "spr"
"2745" "postV1" 22 "e1a" 16 "a" 18 "the" "rt" 425 "gram" "hi" 1 1 -1 "english" "spr"
"2746" "postV1" 22 "e1a" 5 "b" 18 "the" "rt" 368 "gram" "lo" 1 -1 1 "english" "spr"
"2747" "postV1" 22 "e1a" 12 "a" 18 "the" "rt" 337 "gram" "hi" 1 1 -1 "english" "spr"
"2748" "postV1" 22 "e1a" 4 "a" 18 "the" "rt" 401 "gram" "hi" 1 1 -1 "english" "spr"
"2749" "postV1" 22 "e1a" 1 "b" 18 "the" "rt" 297 "gram" "lo" 1 -1 1 "english" "spr"
"2750" "postV1" 22 "e1a" 9 "b" 18 "the" "rt" 345 "gram" "lo" 1 -1 1 "english" "spr"
"2751" "postV1" 22 "e1a" 8 "a" 18 "the" "rt" 297 "gram" "hi" 1 1 -1 "english" "spr"
"2752" "postV1" 22 "e1a" 13 "b" 18 "the" "rt" 305 "gram" "lo" 1 -1 1 "english" "spr"
"2753" "postV1" 23 "e1a" 3 "a" 18 "the" "rt" 665 "gram" "hi" 1 1 -1 "english" "spr"
"2754" "postV1" 23 "e1a" 12 "b" 18 "the" "rt" 456 "gram" "lo" 1 -1 1 "english" "spr"
"2755" "postV1" 23 "e1a" 16 "b" 18 "the" "rt" 473 "gram" "lo" 1 -1 1 "english" "spr"
"2756" "postV1" 23 "e1a" 11 "a" 18 "the" "rt" 393 "gram" "hi" 1 1 -1 "english" "spr"
"2757" "postV1" 23 "e1a" 15 "a" 18 "the" "rt" 417 "gram" "hi" 1 1 -1 "english" "spr"
"2758" "postV1" 23 "e1a" 8 "b" 18 "the" "rt" 425 "gram" "lo" 1 -1 1 "english" "spr"
"2759" "postV1" 23 "e1a" 7 "a" 18 "the" "rt" 409 "gram" "hi" 1 1 -1 "english" "spr"
"2760" "postV1" 23 "e1a" 4 "b" 18 "the" "rt" 424 "gram" "lo" 1 -1 1 "english" "spr"
"2761" "postV1" 24 "e1a" 7 "b" 18 "the" "rt" 480 "gram" "lo" 1 -1 1 "english" "spr"
"2762" "postV1" 24 "e1a" 3 "b" 18 "the" "rt" 1088 "gram" "lo" 1 -1 1 "english" "spr"
"2763" "postV1" 24 "e1a" 6 "a" 18 "the" "rt" 480 "gram" "hi" 1 1 -1 "english" "spr"
"2764" "postV1" 24 "e1a" 14 "a" 18 "the" "rt" 1017 "gram" "hi" 1 1 -1 "english" "spr"
"2765" "postV1" 24 "e1a" 15 "b" 18 "the" "rt" 737 "gram" "lo" 1 -1 1 "english" "spr"
"2766" "postV1" 24 "e1a" 11 "b" 18 "the" "rt" 432 "gram" "lo" 1 -1 1 "english" "spr"
"2767" "postV1" 24 "e1a" 2 "a" 18 "the" "rt" 672 "gram" "hi" 1 1 -1 "english" "spr"
"2768" "postV1" 24 "e1a" 10 "a" 18 "the" "rt" 617 "gram" "hi" 1 1 -1 "english" "spr"
"2769" "postV1" 25 "e1a" 2 "b" 18 "the" "rt" 569 "gram" "lo" 1 -1 1 "english" "spr"
"2770" "postV1" 25 "e1a" 9 "a" 18 "the" "rt" 649 "gram" "hi" 1 1 -1 "english" "spr"
"2771" "postV1" 25 "e1a" 1 "a" 18 "the" "rt" 737 "gram" "hi" 1 1 -1 "english" "spr"
"2772" "postV1" 25 "e1a" 10 "b" 18 "the" "rt" 680 "gram" "lo" 1 -1 1 "english" "spr"
"2773" "postV1" 25 "e1a" 5 "a" 18 "the" "rt" 753 "gram" "hi" 1 1 -1 "english" "spr"
"2774" "postV1" 25 "e1a" 13 "a" 18 "the" "rt" 392 "gram" "hi" 1 1 -1 "english" "spr"
"2775" "postV1" 25 "e1a" 6 "b" 18 "the" "rt" 417 "gram" "lo" 1 -1 1 "english" "spr"
"2776" "postV1" 25 "e1a" 14 "b" 18 "the" "rt" 377 "gram" "lo" 1 -1 1 "english" "spr"
"2777" "postV1" 26 "e1a" 5 "b" 18 "the" "rt" 568 "gram" "lo" 1 -1 1 "english" "spr"
"2778" "postV1" 26 "e1a" 12 "a" 18 "the" "rt" 537 "gram" "hi" 1 1 -1 "english" "spr"
"2779" "postV1" 26 "e1a" 8 "a" 18 "the" "rt" 513 "gram" "hi" 1 1 -1 "english" "spr"
"2780" "postV1" 26 "e1a" 1 "b" 18 "the" "rt" 769 "gram" "lo" 1 -1 1 "english" "spr"
"2781" "postV1" 26 "e1a" 4 "a" 18 "the" "rt" 617 "gram" "hi" 1 1 -1 "english" "spr"
"2782" "postV1" 26 "e1a" 16 "a" 18 "the" "rt" 537 "gram" "hi" 1 1 -1 "english" "spr"
"2783" "postV1" 26 "e1a" 9 "b" 18 "the" "rt" 473 "gram" "lo" 1 -1 1 "english" "spr"
"2784" "postV1" 26 "e1a" 13 "b" 18 "the" "rt" 377 "gram" "lo" 1 -1 1 "english" "spr"
"2785" "postV1" 27 "e1a" 11 "a" 18 "the" "rt" 545 "gram" "hi" 1 1 -1 "english" "spr"
"2786" "postV1" 27 "e1a" 4 "b" 18 "the" "rt" 409 "gram" "lo" 1 -1 1 "english" "spr"
"2787" "postV1" 27 "e1a" 7 "a" 18 "the" "rt" 937 "gram" "hi" 1 1 -1 "english" "spr"
"2788" "postV1" 27 "e1a" 12 "b" 18 "the" "rt" 537 "gram" "lo" 1 -1 1 "english" "spr"
"2789" "postV1" 27 "e1a" 15 "a" 18 "the" "rt" 465 "gram" "hi" 1 1 -1 "english" "spr"
"2790" "postV1" 27 "e1a" 16 "b" 18 "the" "rt" 417 "gram" "lo" 1 -1 1 "english" "spr"
"2791" "postV1" 27 "e1a" 3 "a" 18 "the" "rt" 400 "gram" "hi" 1 1 -1 "english" "spr"
"2792" "postV1" 27 "e1a" 8 "b" 18 "the" "rt" 400 "gram" "lo" 1 -1 1 "english" "spr"
"2793" "postV1" 28 "e1a" 7 "b" 18 "the" "rt" 289 "gram" "lo" 1 -1 1 "english" "spr"
"2794" "postV1" 28 "e1a" 10 "a" 18 "the" "rt" 393 "gram" "hi" 1 1 -1 "english" "spr"
"2795" "postV1" 28 "e1a" 14 "a" 18 "the" "rt" 297 "gram" "hi" 1 1 -1 "english" "spr"
"2796" "postV1" 28 "e1a" 15 "b" 18 "the" "rt" 265 "gram" "lo" 1 -1 1 "english" "spr"
"2797" "postV1" 28 "e1a" 6 "a" 18 "the" "rt" 305 "gram" "hi" 1 1 -1 "english" "spr"
"2798" "postV1" 28 "e1a" 3 "b" 18 "the" "rt" 257 "gram" "lo" 1 -1 1 "english" "spr"
"2799" "postV1" 28 "e1a" 11 "b" 18 "the" "rt" 241 "gram" "lo" 1 -1 1 "english" "spr"
"2800" "postV1" 28 "e1a" 2 "a" 18 "the" "rt" 249 "gram" "hi" 1 1 -1 "english" "spr"
"2801" "postV1" 29 "e1a" 6 "b" 18 "the" "rt" 297 "gram" "lo" 1 -1 1 "english" "spr"
"2802" "postV1" 29 "e1a" 1 "a" 18 "the" "rt" 463 "gram" "hi" 1 1 -1 "english" "spr"
"2803" "postV1" 29 "e1a" 2 "b" 18 "the" "rt" 329 "gram" "lo" 1 -1 1 "english" "spr"
"2804" "postV1" 29 "e1a" 14 "b" 18 "the" "rt" 400 "gram" "lo" 1 -1 1 "english" "spr"
"2805" "postV1" 29 "e1a" 5 "a" 18 "the" "rt" 769 "gram" "hi" 1 1 -1 "english" "spr"
"2806" "postV1" 29 "e1a" 9 "a" 18 "the" "rt" 329 "gram" "hi" 1 1 -1 "english" "spr"
"2807" "postV1" 29 "e1a" 13 "a" 18 "the" "rt" 401 "gram" "hi" 1 1 -1 "english" "spr"
"2808" "postV1" 29 "e1a" 10 "b" 18 "the" "rt" 608 "gram" "lo" 1 -1 1 "english" "spr"
"2809" "postV1" 3 "e1a" 3 "a" 18 "the" "rt" 497 "gram" "hi" 1 1 -1 "english" "spr"
"2810" "postV1" 3 "e1a" 15 "a" 18 "the" "rt" 345 "gram" "hi" 1 1 -1 "english" "spr"
"2811" "postV1" 3 "e1a" 7 "a" 18 "the" "rt" 368 "gram" "hi" 1 1 -1 "english" "spr"
"2812" "postV1" 3 "e1a" 12 "b" 18 "the" "rt" 377 "gram" "lo" 1 -1 1 "english" "spr"
