"region" "subject" "expt" "item" "condition" "position" "word" "times" "value" "gram" "int" "g" "i" "gxi" "lang" "method"
"2763" "V1" 5 "e1" 13 "a" 11 "berated" "rt" 1202 "gram" "hi" 1 1 1 "english" "spr"
"2765" "V1" 5 "e1" 1 "a" 11 "supervised" "rt" 1497 "gram" "hi" 1 1 1 "english" "spr"
"2766" "V1" 5 "e1" 2 "b" 11 "greeted" "rt" 745 "gram" "lo" 1 -1 -1 "english" "spr"
"2767" "V1" 5 "e1" 14 "b" 11 "convinced" "rt" 369 "gram" "lo" 1 -1 -1 "english" "spr"
"2768" "V1" 5 "e1" 6 "b" 11 "thanked" "rt" 353 "gram" "lo" 1 -1 -1 "english" "spr"
"2769" "V1" 6 "e1" 5 "b" 11 "cooked_for" "rt" 513 "gram" "lo" 1 -1 -1 "english" "spr"
"2770" "V1" 6 "e1" 1 "b" 11 "supervised" "rt" 753 "gram" "lo" 1 -1 -1 "english" "spr"
"2771" "V1" 6 "e1" 16 "a" 11 "admired" "rt" 441 "gram" "hi" 1 1 1 "english" "spr"
"2772" "V1" 6 "e1" 13 "b" 11 "berated" "rt" 218 "gram" "lo" 1 -1 -1 "english" "spr"
"2773" "V1" 6 "e1" 12 "a" 11 "visited" "rt" 329 "gram" "hi" 1 1 1 "english" "spr"
"2774" "V1" 6 "e1" 8 "a" 11 "surprised" "rt" 465 "gram" "hi" 1 1 1 "english" "spr"
"2775" "V1" 6 "e1" 9 "b" 11 "tipped" "rt" 225 "gram" "lo" 1 -1 -1 "english" "spr"
"2776" "V1" 6 "e1" 4 "a" 11 "annoyed" "rt" 225 "gram" "hi" 1 1 1 "english" "spr"
"2778" "V1" 7 "e1" 16 "b" 11 "admired" "rt" 705 "gram" "lo" 1 -1 -1 "english" "spr"
"2780" "V1" 7 "e1" 15 "a" 11 "hated" "rt" 585 "gram" "hi" 1 1 1 "english" "spr"
"2781" "V1" 7 "e1" 12 "b" 11 "visited" "rt" 425 "gram" "lo" 1 -1 -1 "english" "spr"
"2782" "V1" 7 "e1" 3 "a" 11 "questioned" "rt" 401 "gram" "hi" 1 1 1 "english" "spr"
"2783" "V1" 7 "e1" 8 "b" 11 "surprised" "rt" 577 "gram" "lo" 1 -1 -1 "english" "spr"
"2784" "V1" 7 "e1" 4 "b" 11 "annoyed" "rt" 449 "gram" "lo" 1 -1 -1 "english" "spr"
"2785" "V1" 8 "e1" 6 "a" 11 "thanked" "rt" 401 "gram" "hi" 1 1 1 "english" "spr"
"2791" "V1" 8 "e1" 15 "b" 11 "hated" "rt" 345 "gram" "lo" 1 -1 -1 "english" "spr"
"2792" "V1" 8 "e1" 7 "b" 11 "questioned" "rt" 1408 "gram" "lo" 1 -1 -1 "english" "spr"
"2793" "V1" 9 "e1" 2 "b" 11 "greeted" "rt" 313 "gram" "lo" 1 -1 -1 "english" "spr"
"2794" "V1" 9 "e1" 1 "a" 11 "supervised" "rt" 545 "gram" "hi" 1 1 1 "english" "spr"
"2795" "V1" 9 "e1" 14 "b" 11 "convinced" "rt" 377 "gram" "lo" 1 -1 -1 "english" "spr"
"2796" "V1" 9 "e1" 6 "b" 11 "thanked" "rt" 281 "gram" "lo" 1 -1 -1 "english" "spr"
"2797" "V1" 9 "e1" 10 "b" 11 "instructed" "rt" 929 "gram" "lo" 1 -1 -1 "english" "spr"
"2798" "V1" 9 "e1" 5 "a" 11 "cooked_for" "rt" 193 "gram" "hi" 1 1 1 "english" "spr"
"2799" "V1" 9 "e1" 13 "a" 11 "berated" "rt" 250 "gram" "hi" 1 1 1 "english" "spr"
"2800" "V1" 9 "e1" 9 "a" 11 "tipped" "rt" 226 "gram" "hi" 1 1 1 "english" "spr"
"2801" "postV1" 1 "e1" 14 "b" 12 "the" "rt" 473 "gram" "lo" 1 -1 -1 "english" "spr"
"2802" "postV1" 1 "e1" 6 "b" 12 "the" "rt" 473 "gram" "lo" 1 -1 -1 "english" "spr"
"2803" "postV1" 1 "e1" 10 "b" 12 "the" "rt" 617 "gram" "lo" 1 -1 -1 "english" "spr"
"2804" "postV1" 1 "e1" 13 "a" 12 "the" "rt" 682 "gram" "hi" 1 1 1 "english" "spr"
"2805" "postV1" 1 "e1" 5 "a" 12 "the" "rt" 801 "gram" "hi" 1 1 1 "english" "spr"
"2806" "postV1" 1 "e1" 9 "a" 12 "the" "rt" 498 "gram" "hi" 1 1 1 "english" "spr"
"2807" "postV1" 1 "e1" 2 "b" 12 "the" "rt" 865 "gram" "lo" 1 -1 -1 "english" "spr"
"2808" "postV1" 1 "e1" 1 "a" 12 "the" "rt" 481 "gram" "hi" 1 1 1 "english" "spr"
"2809" "postV1" 10 "e1" 8 "a" 12 "the" "rt" 417 "gram" "hi" 1 1 1 "english" "spr"
"2810" "postV1" 10 "e1" 4 "a" 12 "the" "rt" 409 "gram" "hi" 1 1 1 "english" "spr"
"2811" "postV1" 10 "e1" 16 "a" 12 "the" "rt" 826 "gram" "hi" 1 1 1 "english" "spr"
"2812" "postV1" 10 "e1" 12 "a" 12 "the" "rt" 545 "gram" "hi" 1 1 1 "english" "spr"
"2813" "postV1" 10 "e1" 13 "b" 12 "the" "rt" 746 "gram" "lo" 1 -1 -1 "english" "spr"
"2814" "postV1" 10 "e1" 5 "b" 12 "the" "rt" 905 "gram" "lo" 1 -1 -1 "english" "spr"
"2815" "postV1" 10 "e1" 1 "b" 12 "the" "rt" 425 "gram" "lo" 1 -1 -1 "english" "spr"
"2816" "postV1" 10 "e1" 9 "b" 12 "the" "rt" 458 "gram" "lo" 1 -1 -1 "english" "spr"
"2817" "postV1" 11 "e1" 15 "a" 12 "the" "rt" 465 "gram" "hi" 1 1 1 "english" "spr"
"2818" "postV1" 11 "e1" 4 "b" 12 "the" "rt" 450 "gram" "lo" 1 -1 -1 "english" "spr"
"2820" "postV1" 11 "e1" 16 "b" 12 "the" "rt" 457 "gram" "lo" 1 -1 -1 "english" "spr"
"2821" "postV1" 11 "e1" 12 "b" 12 "the" "rt" 482 "gram" "lo" 1 -1 -1 "english" "spr"
"2822" "postV1" 11 "e1" 3 "a" 12 "the" "rt" 481 "gram" "hi" 1 1 1 "english" "spr"
"2823" "postV1" 11 "e1" 8 "b" 12 "the" "rt" 1633 "gram" "lo" 1 -1 -1 "english" "spr"
"2824" "postV1" 11 "e1" 7 "a" 12 "the" "rt" 425 "gram" "hi" 1 1 1 "english" "spr"
"2825" "postV1" 12 "e1" 15 "b" 12 "the" "rt" 1481 "gram" "lo" 1 -1 -1 "english" "spr"
"2826" "postV1" 12 "e1" 7 "b" 12 "the" "rt" 881 "gram" "lo" 1 -1 -1 "english" "spr"
"2827" "postV1" 12 "e1" 2 "a" 12 "the" "rt" 1185 "gram" "hi" 1 1 1 "english" "spr"
"2828" "postV1" 12 "e1" 6 "a" 12 "the" "rt" 1009 "gram" "hi" 1 1 1 "english" "spr"
"2830" "postV1" 12 "e1" 10 "a" 12 "the" "rt" 601 "gram" "hi" 1 1 1 "english" "spr"
"2832" "postV1" 12 "e1" 3 "b" 12 "the" "rt" 937 "gram" "lo" 1 -1 -1 "english" "spr"
"2833" "postV1" 8 "e1" 10 "a" 12 "the" "rt" 1161 "gram" "hi" 1 1 1 "english" "spr"
"2835" "postV1" 8 "e1" 3 "b" 12 "the" "rt" 297 "gram" "lo" 1 -1 -1 "english" "spr"
"2836" "postV1" 8 "e1" 2 "a" 12 "the" "rt" 425 "gram" "hi" 1 1 1 "english" "spr"
"2837" "postV1" 8 "e1" 7 "b" 12 "the" "rt" 433 "gram" "lo" 1 -1 -1 "english" "spr"
"2838" "postV1" 8 "e1" 15 "b" 12 "the" "rt" 458 "gram" "lo" 1 -1 -1 "english" "spr"
"2839" "postV1" 8 "e1" 14 "a" 12 "the" "rt" 1337 "gram" "hi" 1 1 1 "english" "spr"
"2840" "postV1" 8 "e1" 6 "a" 12 "the" "rt" 497 "gram" "hi" 1 1 1 "english" "spr"
"2841" "postV1" 13 "e1" 10 "b" 12 "the" "rt" 794 "gram" "lo" 1 -1 -1 "english" "spr"
"2842" "postV1" 13 "e1" 13 "a" 12 "the" "rt" 490 "gram" "hi" 1 1 1 "english" "spr"
"2843" "postV1" 13 "e1" 2 "b" 12 "the" "rt" 426 "gram" "lo" 1 -1 -1 "english" "spr"
"2844" "postV1" 13 "e1" 6 "b" 12 "the" "rt" 418 "gram" "lo" 1 -1 -1 "english" "spr"
"2845" "postV1" 13 "e1" 5 "a" 12 "the" "rt" 457 "gram" "hi" 1 1 1 "english" "spr"
"2846" "postV1" 13 "e1" 14 "b" 12 "the" "rt" 465 "gram" "lo" 1 -1 -1 "english" "spr"
"2847" "postV1" 13 "e1" 9 "a" 12 "the" "rt" 1346 "gram" "hi" 1 1 1 "english" "spr"
"2848" "postV1" 13 "e1" 1 "a" 12 "the" "rt" 401 "gram" "hi" 1 1 1 "english" "spr"
"2849" "postV1" 14 "e1" 12 "a" 12 "the" "rt" 305 "gram" "hi" 1 1 1 "english" "spr"
"2850" "postV1" 14 "e1" 8 "a" 12 "the" "rt" 441 "gram" "hi" 1 1 1 "english" "spr"
"2851" "postV1" 14 "e1" 5 "b" 12 "the" "rt" 433 "gram" "lo" 1 -1 -1 "english" "spr"
"2852" "postV1" 14 "e1" 4 "a" 12 "the" "rt" 554 "gram" "hi" 1 1 1 "english" "spr"
"2853" "postV1" 14 "e1" 13 "b" 12 "the" "rt" 441 "gram" "lo" 1 -1 -1 "english" "spr"
"2854" "postV1" 14 "e1" 16 "a" 12 "the" "rt" 289 "gram" "hi" 1 1 1 "english" "spr"
"2855" "postV1" 14 "e1" 9 "b" 12 "the" "rt" 346 "gram" "lo" 1 -1 -1 "english" "spr"
"2856" "postV1" 14 "e1" 1 "b" 12 "the" "rt" 369 "gram" "lo" 1 -1 -1 "english" "spr"
"2857" "postV1" 15 "e1" 15 "a" 12 "the" "rt" 930 "gram" "hi" 1 1 1 "english" "spr"
"2858" "postV1" 15 "e1" 3 "a" 12 "the" "rt" 785 "gram" "hi" 1 1 1 "english" "spr"
"2859" "postV1" 15 "e1" 7 "a" 12 "the" "rt" 1505 "gram" "hi" 1 1 1 "english" "spr"
"2861" "postV1" 15 "e1" 8 "b" 12 "the" "rt" 1570 "gram" "lo" 1 -1 -1 "english" "spr"
"2864" "postV1" 15 "e1" 12 "b" 12 "the" "rt" 1442 "gram" "lo" 1 -1 -1 "english" "spr"
"2865" "postV1" 16 "e1" 2 "a" 12 "the" "rt" 377 "gram" "hi" 1 1 1 "english" "spr"
"2866" "postV1" 16 "e1" 7 "b" 12 "the" "rt" 617 "gram" "lo" 1 -1 -1 "english" "spr"
"2867" "postV1" 16 "e1" 14 "a" 12 "the" "rt" 713 "gram" "hi" 1 1 1 "english" "spr"
"2868" "postV1" 16 "e1" 6 "a" 12 "the" "rt" 425 "gram" "hi" 1 1 1 "english" "spr"
"2870" "postV1" 16 "e1" 15 "b" 12 "the" "rt" 1993 "gram" "lo" 1 -1 -1 "english" "spr"
"2871" "postV1" 16 "e1" 10 "a" 12 "the" "rt" 409 "gram" "hi" 1 1 1 "english" "spr"
"2872" "postV1" 16 "e1" 3 "b" 12 "the" "rt" 377 "gram" "lo" 1 -1 -1 "english" "spr"
"2873" "postV1" 17 "e1" 5 "a" 12 "the" "rt" 689 "gram" "hi" 1 1 1 "english" "spr"
"2874" "postV1" 17 "e1" 14 "b" 12 "the" "rt" 433 "gram" "lo" 1 -1 -1 "english" "spr"
"2875" "postV1" 17 "e1" 9 "a" 12 "the" "rt" 825 "gram" "hi" 1 1 1 "english" "spr"
"2876" "postV1" 17 "e1" 10 "b" 12 "the" "rt" 1793 "gram" "lo" 1 -1 -1 "english" "spr"
"2877" "postV1" 17 "e1" 13 "a" 12 "the" "rt" 713 "gram" "hi" 1 1 1 "english" "spr"
"2878" "postV1" 17 "e1" 6 "b" 12 "the" "rt" 513 "gram" "lo" 1 -1 -1 "english" "spr"
"2879" "postV1" 17 "e1" 2 "b" 12 "the" "rt" 873 "gram" "lo" 1 -1 -1 "english" "spr"
"2880" "postV1" 17 "e1" 1 "a" 12 "the" "rt" 473 "gram" "hi" 1 1 1 "english" "spr"
"2881" "postV1" 18 "e1" 5 "b" 12 "the" "rt" 457 "gram" "lo" 1 -1 -1 "english" "spr"
"2882" "postV1" 18 "e1" 8 "a" 12 "the" "rt" 449 "gram" "hi" 1 1 1 "english" "spr"
"2883" "postV1" 18 "e1" 12 "a" 12 "the" "rt" 866 "gram" "hi" 1 1 1 "english" "spr"
"2884" "postV1" 18 "e1" 4 "a" 12 "the" "rt" 1578 "gram" "hi" 1 1 1 "english" "spr"
"2885" "postV1" 18 "e1" 1 "b" 12 "the" "rt" 440 "gram" "lo" 1 -1 -1 "english" "spr"
"2886" "postV1" 18 "e1" 9 "b" 12 "the" "rt" 1721 "gram" "lo" 1 -1 -1 "english" "spr"
"2887" "postV1" 18 "e1" 13 "b" 12 "the" "rt" 417 "gram" "lo" 1 -1 -1 "english" "spr"
"2888" "postV1" 18 "e1" 16 "a" 12 "the" "rt" 722 "gram" "hi" 1 1 1 "english" "spr"
"2889" "postV1" 19 "e1" 3 "a" 12 "the" "rt" 505 "gram" "hi" 1 1 1 "english" "spr"
"2891" "postV1" 19 "e1" 4 "b" 12 "the" "rt" 1258 "gram" "lo" 1 -1 -1 "english" "spr"
"2892" "postV1" 19 "e1" 8 "b" 12 "the" "rt" 1258 "gram" "lo" 1 -1 -1 "english" "spr"
"2893" "postV1" 19 "e1" 15 "a" 12 "the" "rt" 1833 "gram" "hi" 1 1 1 "english" "spr"
"2894" "postV1" 19 "e1" 16 "b" 12 "the" "rt" 1993 "gram" "lo" 1 -1 -1 "english" "spr"
"2896" "postV1" 19 "e1" 12 "b" 12 "the" "rt" 513 "gram" "lo" 1 -1 -1 "english" "spr"
"2897" "postV1" 2 "e1" 4 "a" 12 "the" "rt" 329 "gram" "hi" 1 1 1 "english" "spr"
"2898" "postV1" 2 "e1" 5 "b" 12 "the" "rt" 1849 "gram" "lo" 1 -1 -1 "english" "spr"
"2899" "postV1" 2 "e1" 12 "a" 12 "the" "rt" 361 "gram" "hi" 1 1 1 "english" "spr"
"2901" "postV1" 2 "e1" 9 "b" 12 "the" "rt" 585 "gram" "lo" 1 -1 -1 "english" "spr"
"2902" "postV1" 2 "e1" 16 "a" 12 "the" "rt" 345 "gram" "hi" 1 1 1 "english" "spr"
"2903" "postV1" 2 "e1" 8 "a" 12 "the" "rt" 234 "gram" "hi" 1 1 1 "english" "spr"
"2904" "postV1" 2 "e1" 13 "b" 12 "the" "rt" 305 "gram" "lo" 1 -1 -1 "english" "spr"
"2906" "postV1" 20 "e1" 2 "a" 12 "the" "rt" 1642 "gram" "hi" 1 1 1 "english" "spr"
"2907" "postV1" 20 "e1" 14 "a" 12 "the" "rt" 505 "gram" "hi" 1 1 1 "english" "spr"
"2908" "postV1" 20 "e1" 6 "a" 12 "the" "rt" 993 "gram" "hi" 1 1 1 "english" "spr"
"2909" "postV1" 20 "e1" 10 "a" 12 "the" "rt" 465 "gram" "hi" 1 1 1 "english" "spr"
"2910" "postV1" 20 "e1" 7 "b" 12 "the" "rt" 465 "gram" "lo" 1 -1 -1 "english" "spr"
"2911" "postV1" 20 "e1" 3 "b" 12 "the" "rt" 345 "gram" "lo" 1 -1 -1 "english" "spr"
"2912" "postV1" 20 "e1" 15 "b" 12 "the" "rt" 426 "gram" "lo" 1 -1 -1 "english" "spr"
"2913" "postV1" 21 "e1" 14 "b" 12 "the" "rt" 1377 "gram" "lo" 1 -1 -1 "english" "spr"
"2914" "postV1" 21 "e1" 13 "a" 12 "the" "rt" 417 "gram" "hi" 1 1 1 "english" "spr"
"2915" "postV1" 21 "e1" 1 "a" 12 "the" "rt" 1065 "gram" "hi" 1 1 1 "english" "spr"
"2916" "postV1" 21 "e1" 10 "b" 12 "the" "rt" 393 "gram" "lo" 1 -1 -1 "english" "spr"
"2917" "postV1" 21 "e1" 2 "b" 12 "the" "rt" 450 "gram" "lo" 1 -1 -1 "english" "spr"
"2919" "postV1" 21 "e1" 6 "b" 12 "the" "rt" 1049 "gram" "lo" 1 -1 -1 "english" "spr"
"2920" "postV1" 21 "e1" 9 "a" 12 "the" "rt" 394 "gram" "hi" 1 1 1 "english" "spr"
"2921" "postV1" 22 "e1" 16 "a" 12 "the" "rt" 537 "gram" "hi" 1 1 1 "english" "spr"
"2922" "postV1" 22 "e1" 8 "a" 12 "the" "rt" 529 "gram" "hi" 1 1 1 "english" "spr"
"2923" "postV1" 22 "e1" 4 "a" 12 "the" "rt" 762 "gram" "hi" 1 1 1 "english" "spr"
"2924" "postV1" 22 "e1" 1 "b" 12 "the" "rt" 745 "gram" "lo" 1 -1 -1 "english" "spr"
"2925" "postV1" 22 "e1" 9 "b" 12 "the" "rt" 458 "gram" "lo" 1 -1 -1 "english" "spr"
"2926" "postV1" 22 "e1" 13 "b" 12 "the" "rt" 441 "gram" "lo" 1 -1 -1 "english" "spr"
"2927" "postV1" 22 "e1" 5 "b" 12 "the" "rt" 529 "gram" "lo" 1 -1 -1 "english" "spr"
"2928" "postV1" 22 "e1" 12 "a" 12 "the" "rt" 481 "gram" "hi" 1 1 1 "english" "spr"
"2929" "postV1" 23 "e1" 7 "a" 12 "the" "rt" 393 "gram" "hi" 1 1 1 "english" "spr"
"2930" "postV1" 23 "e1" 3 "a" 12 "the" "rt" 465 "gram" "hi" 1 1 1 "english" "spr"
"2931" "postV1" 23 "e1" 16 "b" 12 "the" "rt" 530 "gram" "lo" 1 -1 -1 "english" "spr"
"2933" "postV1" 23 "e1" 8 "b" 12 "the" "rt" 370 "gram" "lo" 1 -1 -1 "english" "spr"
"2934" "postV1" 23 "e1" 12 "b" 12 "the" "rt" 345 "gram" "lo" 1 -1 -1 "english" "spr"
"2935" "postV1" 23 "e1" 15 "a" 12 "the" "rt" 394 "gram" "hi" 1 1 1 "english" "spr"
"2936" "postV1" 23 "e1" 4 "b" 12 "the" "rt" 322 "gram" "lo" 1 -1 -1 "english" "spr"
"2937" "postV1" 24 "e1" 7 "b" 12 "the" "rt" 1913 "gram" "lo" 1 -1 -1 "english" "spr"
"2938" "postV1" 24 "e1" 14 "a" 12 "the" "rt" 1177 "gram" "hi" 1 1 1 "english" "spr"
"2939" "postV1" 24 "e1" 15 "b" 12 "the" "rt" 1170 "gram" "lo" 1 -1 -1 "english" "spr"
"2940" "postV1" 24 "e1" 6 "a" 12 "the" "rt" 465 "gram" "hi" 1 1 1 "english" "spr"
"2941" "postV1" 24 "e1" 3 "b" 12 "the" "rt" 474 "gram" "lo" 1 -1 -1 "english" "spr"
"2943" "postV1" 24 "e1" 10 "a" 12 "the" "rt" 1353 "gram" "hi" 1 1 1 "english" "spr"
"2944" "postV1" 24 "e1" 2 "a" 12 "the" "rt" 562 "gram" "hi" 1 1 1 "english" "spr"
"2946" "postV1" 25 "e1" 6 "b" 12 "the" "rt" 1105 "gram" "lo" 1 -1 -1 "english" "spr"
"2947" "postV1" 25 "e1" 1 "a" 12 "the" "rt" 705 "gram" "hi" 1 1 1 "english" "spr"
"2948" "postV1" 25 "e1" 14 "b" 12 "the" "rt" 434 "gram" "lo" 1 -1 -1 "english" "spr"
"2949" "postV1" 25 "e1" 10 "b" 12 "the" "rt" 449 "gram" "lo" 1 -1 -1 "english" "spr"
"2950" "postV1" 25 "e1" 9 "a" 12 "the" "rt" 464 "gram" "hi" 1 1 1 "english" "spr"
"2951" "postV1" 25 "e1" 2 "b" 12 "the" "rt" 761 "gram" "lo" 1 -1 -1 "english" "spr"
"2952" "postV1" 25 "e1" 13 "a" 12 "the" "rt" 257 "gram" "hi" 1 1 1 "english" "spr"
"2953" "postV1" 26 "e1" 9 "b" 12 "the" "rt" 554 "gram" "lo" 1 -1 -1 "english" "spr"
"2954" "postV1" 26 "e1" 12 "a" 12 "the" "rt" 657 "gram" "hi" 1 1 1 "english" "spr"
"2955" "postV1" 26 "e1" 4 "a" 12 "the" "rt" 521 "gram" "hi" 1 1 1 "english" "spr"
"2956" "postV1" 26 "e1" 16 "a" 12 "the" "rt" 442 "gram" "hi" 1 1 1 "english" "spr"
"2957" "postV1" 26 "e1" 8 "a" 12 "the" "rt" 674 "gram" "hi" 1 1 1 "english" "spr"
"2958" "postV1" 26 "e1" 13 "b" 12 "the" "rt" 689 "gram" "lo" 1 -1 -1 "english" "spr"
"2959" "postV1" 26 "e1" 5 "b" 12 "the" "rt" 361 "gram" "lo" 1 -1 -1 "english" "spr"
"2960" "postV1" 26 "e1" 1 "b" 12 "the" "rt" 321 "gram" "lo" 1 -1 -1 "english" "spr"
"2961" "postV1" 27 "e1" 8 "b" 12 "the" "rt" 466 "gram" "lo" 1 -1 -1 "english" "spr"
"2962" "postV1" 27 "e1" 12 "b" 12 "the" "rt" 385 "gram" "lo" 1 -1 -1 "english" "spr"
"2963" "postV1" 27 "e1" 7 "a" 12 "the" "rt" 505 "gram" "hi" 1 1 1 "english" "spr"
"2964" "postV1" 27 "e1" 4 "b" 12 "the" "rt" 314 "gram" "lo" 1 -1 -1 "english" "spr"
"2965" "postV1" 27 "e1" 3 "a" 12 "the" "rt" 337 "gram" "hi" 1 1 1 "english" "spr"
"2967" "postV1" 27 "e1" 15 "a" 12 "the" "rt" 314 "gram" "hi" 1 1 1 "english" "spr"
"2968" "postV1" 27 "e1" 16 "b" 12 "the" "rt" 354 "gram" "lo" 1 -1 -1 "english" "spr"
"2969" "postV1" 28 "e1" 6 "a" 12 "the" "rt" 1329 "gram" "hi" 1 1 1 "english" "spr"
"2972" "postV1" 28 "e1" 10 "a" 12 "the" "rt" 360 "gram" "hi" 1 1 1 "english" "spr"
"2973" "postV1" 28 "e1" 14 "a" 12 "the" "rt" 400 "gram" "hi" 1 1 1 "english" "spr"
"2974" "postV1" 28 "e1" 3 "b" 12 "the" "rt" 1017 "gram" "lo" 1 -1 -1 "english" "spr"
"2976" "postV1" 28 "e1" 7 "b" 12 "the" "rt" 473 "gram" "lo" 1 -1 -1 "english" "spr"
"2977" "postV1" 29 "e1" 5 "a" 12 "the" "rt" 441 "gram" "hi" 1 1 1 "english" "spr"
"2978" "postV1" 29 "e1" 1 "a" 12 "the" "rt" 257 "gram" "hi" 1 1 1 "english" "spr"
"2979" "postV1" 29 "e1" 10 "b" 12 "the" "rt" 793 "gram" "lo" 1 -1 -1 "english" "spr"
"2980" "postV1" 29 "e1" 9 "a" 12 "the" "rt" 505 "gram" "hi" 1 1 1 "english" "spr"
"2981" "postV1" 29 "e1" 2 "b" 12 "the" "rt" 450 "gram" "lo" 1 -1 -1 "english" "spr"
"2982" "postV1" 29 "e1" 13 "a" 12 "the" "rt" 529 "gram" "hi" 1 1 1 "english" "spr"
"2983" "postV1" 29 "e1" 14 "b" 12 "the" "rt" 689 "gram" "lo" 1 -1 -1 "english" "spr"
"2984" "postV1" 29 "e1" 6 "b" 12 "the" "rt" 361 "gram" "lo" 1 -1 -1 "english" "spr"
"2985" "postV1" 3 "e1" 3 "a" 12 "the" "rt" 377 "gram" "hi" 1 1 1 "english" "spr"
"2986" "postV1" 3 "e1" 16 "b" 12 "the" "rt" 329 "gram" "lo" 1 -1 -1 "english" "spr"
"2987" "postV1" 3 "e1" 15 "a" 12 "the" "rt" 889 "gram" "hi" 1 1 1 "english" "spr"
"2988" "postV1" 3 "e1" 4 "b" 12 "the" "rt" 449 "gram" "lo" 1 -1 -1 "english" "spr"
"2990" "postV1" 3 "e1" 8 "b" 12 "the" "rt" 329 "gram" "lo" 1 -1 -1 "english" "spr"
"2991" "postV1" 3 "e1" 12 "b" 12 "the" "rt" 353 "gram" "lo" 1 -1 -1 "english" "spr"
"2992" "postV1" 3 "e1" 7 "a" 12 "the" "rt" 361 "gram" "hi" 1 1 1 "english" "spr"
"2993" "postV1" 30 "e1" 4 "a" 12 "the" "rt" 626 "gram" "hi" 1 1 1 "english" "spr"
"2994" "postV1" 30 "e1" 5 "b" 12 "the" "rt" 497 "gram" "lo" 1 -1 -1 "english" "spr"
"2995" "postV1" 30 "e1" 13 "b" 12 "the" "rt" 418 "gram" "lo" 1 -1 -1 "english" "spr"
"2996" "postV1" 30 "e1" 12 "a" 12 "the" "rt" 433 "gram" "hi" 1 1 1 "english" "spr"
"2997" "postV1" 30 "e1" 16 "a" 12 "the" "rt" 570 "gram" "hi" 1 1 1 "english" "spr"
"2998" "postV1" 30 "e1" 1 "b" 12 "the" "rt" 641 "gram" "lo" 1 -1 -1 "english" "spr"
"2999" "postV1" 30 "e1" 8 "a" 12 "the" "rt" 337 "gram" "hi" 1 1 1 "english" "spr"
"3000" "postV1" 30 "e1" 9 "b" 12 "the" "rt" 481 "gram" "lo" 1 -1 -1 "english" "spr"
"3001" "postV1" 31 "e1" 16 "b" 12 "the" "rt" 314 "gram" "lo" 1 -1 -1 "english" "spr"
"3002" "postV1" 31 "e1" 12 "b" 12 "the" "rt" 306 "gram" "lo" 1 -1 -1 "english" "spr"
"3003" "postV1" 31 "e1" 4 "b" 12 "the" "rt" 361 "gram" "lo" 1 -1 -1 "english" "spr"
"3004" "postV1" 31 "e1" 3 "a" 12 "the" "rt" 537 "gram" "hi" 1 1 1 "english" "spr"
"3005" "postV1" 31 "e1" 7 "a" 12 "the" "rt" 273 "gram" "hi" 1 1 1 "english" "spr"
"3006" "postV1" 31 "e1" 15 "a" 12 "the" "rt" 1594 "gram" "hi" 1 1 1 "english" "spr"
"3007" "postV1" 31 "e1" 8 "b" 12 "the" "rt" 321 "gram" "lo" 1 -1 -1 "english" "spr"
"3009" "postV1" 32 "e1" 7 "b" 12 "the" "rt" 545 "gram" "lo" 1 -1 -1 "english" "spr"
"3010" "postV1" 32 "e1" 10 "a" 12 "the" "rt" 1753 "gram" "hi" 1 1 1 "english" "spr"
"3011" "postV1" 32 "e1" 15 "b" 12 "the" "rt" 1466 "gram" "lo" 1 -1 -1 "english" "spr"
"3015" "postV1" 32 "e1" 2 "a" 12 "the" "rt" 897 "gram" "hi" 1 1 1 "english" "spr"
"3016" "postV1" 32 "e1" 6 "a" 12 "the" "rt" 1729 "gram" "hi" 1 1 1 "english" "spr"
"3017" "postV1" 33 "e1" 2 "b" 12 "the" "rt" 1977 "gram" "lo" 1 -1 -1 "english" "spr"
"3018" "postV1" 33 "e1" 1 "a" 12 "the" "rt" 697 "gram" "hi" 1 1 1 "english" "spr"
"3019" "postV1" 33 "e1" 5 "a" 12 "the" "rt" 1201 "gram" "hi" 1 1 1 "english" "spr"
"3020" "postV1" 33 "e1" 13 "a" 12 "the" "rt" 354 "gram" "hi" 1 1 1 "english" "spr"
"3021" "postV1" 33 "e1" 14 "b" 12 "the" "rt" 402 "gram" "lo" 1 -1 -1 "english" "spr"
"3022" "postV1" 33 "e1" 6 "b" 12 "the" "rt" 385 "gram" "lo" 1 -1 -1 "english" "spr"
"3023" "postV1" 33 "e1" 10 "b" 12 "the" "rt" 449 "gram" "lo" 1 -1 -1 "english" "spr"
"3024" "postV1" 33 "e1" 9 "a" 12 "the" "rt" 337 "gram" "hi" 1 1 1 "english" "spr"
"3025" "postV1" 34 "e1" 13 "b" 12 "the" "rt" 321 "gram" "lo" 1 -1 -1 "english" "spr"
"3026" "postV1" 34 "e1" 5 "b" 12 "the" "rt" 393 "gram" "lo" 1 -1 -1 "english" "spr"
"3028" "postV1" 34 "e1" 4 "a" 12 "the" "rt" 1217 "gram" "hi" 1 1 1 "english" "spr"
"3029" "postV1" 34 "e1" 16 "a" 12 "the" "rt" 778 "gram" "hi" 1 1 1 "english" "spr"
"3030" "postV1" 34 "e1" 8 "a" 12 "the" "rt" 369 "gram" "hi" 1 1 1 "english" "spr"
"3031" "postV1" 34 "e1" 1 "b" 12 "the" "rt" 360 "gram" "lo" 1 -1 -1 "english" "spr"
