"subject" "id" "cond" "roi" "FFD" "FFP" "SFD" "FPRT" "RBRT" "TFT" "RPD" "CRPD" "RRT" "RRTP" "RRTR" "RBRC" "TRC" "LPRT"
"299" "az" 7 "b" 3 264 1 264 264 264 264 264 1006 0 0 0 0 0 264
"300" "az" 7 "b" 4 146 1 0 146 146 361 146 1152 215 0 215 0 0 215
"301" "az" 7 "b" 5 0 0 0 0 0 0 0 1152 0 0 0 0 0 0
"302" "az" 7 "b" 6 295 1 0 295 2288 2288 2503 3655 1993 1993 0 1 1 1993
"303" "az" 7 "b" 7 0 0 0 0 0 0 0 3655 0 0 0 0 0 0
"304" "az" 7 "b" 8 0 0 0 0 0 0 0 3655 0 0 0 0 0 0
"305" "az" 10 "d" 1 196 1 196 196 196 196 196 196 0 0 0 0 0 196
"306" "az" 10 "d" 2 398 1 0 2045 2045 2045 2045 2241 0 0 0 0 0 2045
"307" "az" 10 "d" 3 238 1 238 238 238 238 238 2479 0 0 0 0 0 238
"308" "az" 10 "d" 4 214 1 214 214 214 214 214 2693 0 0 0 0 0 214
"309" "az" 10 "d" 5 0 0 0 0 0 0 0 2693 0 0 0 0 0 0
"310" "az" 10 "d" 6 213 1 0 898 898 898 898 3591 0 0 0 0 0 898
"311" "az" 10 "d" 7 0 0 0 0 0 0 0 3591 0 0 0 0 0 0
"312" "az" 10 "d" 8 0 0 0 0 0 0 0 3591 0 0 0 0 0 0
"313" "az" 11 "c" 1 86 1 0 291 291 291 291 291 0 0 0 0 0 291
"314" "az" 11 "c" 2 187 1 0 414 414 414 414 705 0 0 0 0 0 414
"315" "az" 11 "c" 3 281 1 0 1030 1030 1030 1030 1735 0 0 0 0 0 1030
"316" "az" 11 "c" 4 232 1 0 499 499 663 499 2234 164 0 164 0 0 164
"317" "az" 11 "c" 5 162 1 162 162 162 162 326 2560 0 0 0 1 1 162
"318" "az" 11 "c" 6 324 1 324 324 324 324 324 2884 0 0 0 0 0 324
"319" "az" 11 "c" 7 212 1 212 212 212 212 212 3096 0 0 0 0 0 212
"320" "az" 11 "c" 8 0 0 0 0 0 0 0 3096 0 0 0 0 0 0
"321" "az" 12 "b" 1 193 1 193 193 193 193 193 193 0 0 0 0 0 193
"322" "az" 12 "b" 2 183 1 0 559 559 559 559 752 0 0 0 0 0 559
"323" "az" 12 "b" 3 205 1 205 205 205 205 205 957 0 0 0 0 0 205
"324" "az" 12 "b" 4 0 0 0 0 0 325 0 957 325 0 325 0 0 325
"325" "az" 12 "b" 5 169 1 169 169 169 169 169 1126 0 0 0 0 0 169
"326" "az" 12 "b" 6 209 1 0 209 1462 1462 1787 2913 1253 1253 0 1 1 1253
"327" "az" 12 "b" 7 0 0 0 0 0 0 0 2913 0 0 0 0 0 0
"328" "az" 12 "b" 8 0 0 0 0 0 0 0 2913 0 0 0 0 0 0
"329" "az" 13 "a" 1 189 1 189 189 189 189 189 189 0 0 0 0 0 189
"330" "az" 13 "a" 2 323 1 323 323 323 323 323 512 0 0 0 0 0 323
"331" "az" 13 "a" 3 196 1 0 1105 1105 1105 1105 1617 0 0 0 0 0 1105
"332" "az" 13 "a" 4 174 1 0 174 174 388 174 1791 214 0 214 0 0 214
"333" "az" 13 "a" 5 0 0 0 0 0 0 0 1791 0 0 0 0 0 0
"334" "az" 13 "a" 6 228 1 228 228 228 228 228 2019 0 0 0 0 0 228
"335" "az" 13 "a" 7 131 1 0 131 1356 1356 1570 3589 1225 1225 0 1 1 1225
"336" "az" 13 "a" 8 0 0 0 0 0 0 0 3589 0 0 0 0 0 0
"337" "az" 14 "d" 1 194 1 0 392 392 392 392 392 0 0 0 0 0 392
"338" "az" 14 "d" 2 227 1 227 227 227 227 227 619 0 0 0 0 0 227
"339" "az" 14 "d" 3 256 1 256 256 256 256 256 875 0 0 0 0 0 256
"340" "az" 14 "d" 4 0 0 0 0 0 0 0 875 0 0 0 0 0 0
"341" "az" 14 "d" 5 229 1 229 229 229 229 229 1104 0 0 0 0 0 229
"342" "az" 14 "d" 6 215 1 0 1651 1651 1651 1651 2755 0 0 0 0 0 1651
"343" "az" 14 "d" 7 0 0 0 0 0 0 0 2755 0 0 0 0 0 0
"344" "az" 14 "d" 8 0 0 0 0 0 0 0 2755 0 0 0 0 0 0
"345" "az" 15 "c" 1 208 1 0 353 353 353 353 353 0 0 0 0 0 353
"346" "az" 15 "c" 2 396 1 0 396 396 845 396 749 449 0 449 0 0 449
"347" "az" 15 "c" 3 186 1 0 186 940 940 1389 2138 754 754 0 1 1 754
"348" "az" 15 "c" 4 236 1 0 467 467 467 467 2605 0 0 0 0 0 467
"349" "az" 15 "c" 5 260 1 260 260 260 260 260 2865 0 0 0 0 0 260
"350" "az" 15 "c" 6 0 0 0 0 0 0 0 2865 0 0 0 0 0 0
"351" "az" 15 "c" 7 261 1 0 708 708 708 708 3573 0 0 0 0 0 708
"352" "az" 15 "c" 8 0 0 0 0 0 0 0 3573 0 0 0 0 0 0
"353" "az" 16 "b" 1 189 1 0 349 349 349 349 349 0 0 0 0 0 349
"354" "az" 16 "b" 2 306 1 306 306 306 306 306 655 0 0 0 0 0 306
"355" "az" 16 "b" 3 243 1 243 243 243 243 243 898 0 0 0 0 0 243
"356" "az" 16 "b" 4 0 0 0 0 0 0 0 898 0 0 0 0 0 0
"357" "az" 16 "b" 5 0 0 0 0 0 0 0 898 0 0 0 0 0 0
"358" "az" 16 "b" 6 197 1 0 906 906 906 906 1804 0 0 0 0 0 906
"359" "az" 16 "b" 7 0 0 0 0 0 0 0 1804 0 0 0 0 0 0
"360" "az" 16 "b" 8 0 0 0 0 0 0 0 1804 0 0 0 0 0 0
"361" "az" 19 "c" 1 200 1 200 200 200 200 200 200 0 0 0 0 0 200
"362" "az" 19 "c" 2 273 1 0 886 886 886 886 1086 0 0 0 0 0 886
"363" "az" 19 "c" 3 239 1 0 896 896 896 896 1982 0 0 0 0 0 896
"364" "az" 19 "c" 4 277 1 277 277 277 277 277 2259 0 0 0 0 0 277
"365" "az" 19 "c" 5 140 1 0 326 326 326 326 2585 0 0 0 0 0 326
"366" "az" 19 "c" 6 0 0 0 0 0 0 0 2585 0 0 0 0 0 0
"367" "az" 19 "c" 7 240 1 0 515 515 515 515 3100 0 0 0 0 0 515
"368" "az" 19 "c" 8 0 0 0 0 0 0 0 3100 0 0 0 0 0 0
"369" "az" 20 "b" 1 197 1 0 331 331 331 331 331 0 0 0 0 0 331
"370" "az" 20 "b" 2 436 1 436 436 436 436 436 767 0 0 0 0 0 436
"371" "az" 20 "b" 3 0 0 0 0 0 0 0 767 0 0 0 0 0 0
"372" "az" 20 "b" 4 232 1 232 232 232 232 232 999 0 0 0 0 0 232
"373" "az" 20 "b" 5 0 0 0 0 0 0 0 999 0 0 0 0 0 0
"374" "az" 20 "b" 6 198 1 0 1448 1448 1448 1448 2447 0 0 0 0 0 1448
"375" "az" 20 "b" 7 0 0 0 0 0 0 0 2447 0 0 0 0 0 0
"376" "az" 20 "b" 8 0 0 0 0 0 0 0 2447 0 0 0 0 0 0
"377" "az" 21 "a" 1 181 1 0 903 903 903 903 903 0 0 0 0 0 903
"378" "az" 21 "a" 2 305 1 305 305 305 305 305 1208 0 0 0 0 0 305
"379" "az" 21 "a" 3 242 1 0 1150 1150 1498 1150 2358 348 0 348 0 0 348
"380" "az" 21 "a" 4 262 1 0 489 664 664 1012 3370 175 175 0 1 1 175
"381" "az" 21 "a" 5 176 1 176 176 176 176 176 3546 0 0 0 0 0 176
"382" "az" 21 "a" 6 0 0 0 0 0 0 0 3546 0 0 0 0 0 0
"383" "az" 21 "a" 7 213 1 0 588 588 588 588 4134 0 0 0 0 0 588
"384" "az" 21 "a" 8 0 0 0 0 0 0 0 4134 0 0 0 0 0 0
"385" "az" 22 "d" 1 182 1 182 182 182 182 182 182 0 0 0 0 0 182
"386" "az" 22 "d" 2 241 1 0 637 637 637 637 819 0 0 0 0 0 637
"387" "az" 22 "d" 3 220 1 220 220 220 220 220 1039 0 0 0 0 0 220
"388" "az" 22 "d" 4 0 0 0 0 0 0 0 1039 0 0 0 0 0 0
"389" "az" 22 "d" 5 0 0 0 0 0 0 0 1039 0 0 0 0 0 0
"390" "az" 22 "d" 6 197 1 0 2025 2025 2025 2025 3064 0 0 0 0 0 2025
"391" "az" 22 "d" 7 0 0 0 0 0 0 0 3064 0 0 0 0 0 0
"392" "az" 22 "d" 8 0 0 0 0 0 0 0 3064 0 0 0 0 0 0
"393" "az" 23 "c" 1 203 1 0 1081 1081 1081 1081 1081 0 0 0 0 0 1081
"394" "az" 23 "c" 2 282 1 282 282 282 282 282 1363 0 0 0 0 0 282
"395" "az" 23 "c" 3 263 1 0 748 748 748 748 2111 0 0 0 0 0 748
"396" "az" 23 "c" 4 244 1 244 244 244 244 244 2355 0 0 0 0 0 244
"397" "az" 23 "c" 5 228 1 228 228 228 228 228 2583 0 0 0 0 0 228
"398" "az" 23 "c" 6 0 0 0 0 0 0 0 2583 0 0 0 0 0 0
"399" "az" 23 "c" 7 194 1 0 485 485 485 485 3068 0 0 0 0 0 485
"400" "az" 23 "c" 8 0 0 0 0 0 0 0 3068 0 0 0 0 0 0
"401" "az" 24 "b" 1 186 1 0 672 672 672 672 672 0 0 0 0 0 672
"402" "az" 24 "b" 2 461 1 461 461 461 461 461 1133 0 0 0 0 0 461
"403" "az" 24 "b" 3 330 1 330 330 330 330 330 1463 0 0 0 0 0 330
"404" "az" 24 "b" 4 0 0 0 0 0 0 0 1463 0 0 0 0 0 0
"405" "az" 24 "b" 5 0 0 0 0 0 201 0 1463 201 0 201 0 0 201
"406" "az" 24 "b" 6 276 1 0 276 1197 1197 1398 2861 921 921 0 1 1 921
"407" "az" 24 "b" 7 0 0 0 0 0 0 0 2861 0 0 0 0 0 0
"408" "az" 24 "b" 8 0 0 0 0 0 0 0 2861 0 0 0 0 0 0
"409" "az" 25 "a" 1 207 1 207 207 207 207 207 207 0 0 0 0 0 207
"410" "az" 25 "a" 2 152 1 0 694 694 694 694 901 0 0 0 0 0 694
"411" "az" 25 "a" 3 238 1 0 2000 2000 2000 2000 2901 0 0 0 0 0 2000
"412" "az" 25 "a" 4 0 0 0 0 0 342 0 2901 342 0 342 0 0 342
"413" "az" 25 "a" 5 233 1 0 607 607 607 949 3850 0 0 0 1 1 607
"414" "az" 25 "a" 6 212 1 212 212 212 212 212 4062 0 0 0 0 0 212
"415" "az" 25 "a" 7 0 0 0 0 0 0 0 4062 0 0 0 0 0 0
"416" "az" 25 "a" 8 0 0 0 0 0 0 0 4062 0 0 0 0 0 0
"417" "az" 27 "d" 1 32 1 0 360 360 3745 360 360 3385 0 3385 0 0 1226
"418" "az" 27 "d" 2 368 1 0 772 3104 3404 6489 6849 2632 2332 300 6 6 300
"419" "az" 27 "d" 3 0 0 0 0 0 358 0 6849 358 0 358 0 1 198
"420" "az" 27 "d" 4 201 1 201 201 201 201 201 7050 0 0 0 0 0 201
"421" "az" 27 "d" 5 0 0 0 0 0 272 0 7050 272 0 272 0 0 272
"422" "az" 27 "d" 6 358 1 0 358 2177 2177 3107 10157 1819 1819 0 2 2 519
"423" "az" 27 "d" 7 0 0 0 0 0 0 0 10157 0 0 0 0 0 0
"424" "az" 27 "d" 8 0 0 0 0 0 0 0 10157 0 0 0 0 0 0
"425" "az" 28 "c" 1 178 1 0 450 450 618 450 450 168 0 168 0 0 168
"426" "az" 28 "c" 2 187 1 0 669 857 857 1025 1475 188 188 0 1 1 188
"427" "az" 28 "c" 3 199 1 0 612 612 612 612 2087 0 0 0 0 0 612
"428" "az" 28 "c" 4 267 1 267 267 267 267 267 2354 0 0 0 0 0 267
"429" "az" 28 "c" 5 242 1 242 242 242 242 242 2596 0 0 0 0 0 242
"430" "az" 28 "c" 6 0 0 0 0 0 0 0 2596 0 0 0 0 0 0
"431" "az" 28 "c" 7 299 1 0 638 638 638 638 3234 0 0 0 0 0 638
"432" "az" 28 "c" 8 0 0 0 0 0 0 0 3234 0 0 0 0 0 0
"433" "az" 29 "b" 1 149 1 0 373 373 373 373 373 0 0 0 0 0 373
"434" "az" 29 "b" 2 442 1 0 614 614 937 614 987 323 0 323 0 0 323
"435" "az" 29 "b" 3 0 0 0 0 0 0 0 987 0 0 0 0 0 0
"436" "az" 29 "b" 4 274 1 0 274 478 478 801 1788 204 204 0 1 1 204
"437" "az" 29 "b" 5 0 0 0 0 0 0 0 1788 0 0 0 0 0 0
"438" "az" 29 "b" 6 230 1 0 1893 1893 1893 1893 3681 0 0 0 0 0 1893
"439" "az" 29 "b" 7 0 0 0 0 0 0 0 3681 0 0 0 0 0 0
"440" "az" 29 "b" 8 0 0 0 0 0 0 0 3681 0 0 0 0 0 0
"441" "az" 30 "a" 1 28 1 28 28 28 28 28 28 0 0 0 0 0 28
"442" "az" 30 "a" 2 146 1 0 489 489 489 489 517 0 0 0 0 0 489
"443" "az" 30 "a" 3 338 1 0 1177 1177 1177 1177 1694 0 0 0 0 0 1177
"444" "az" 30 "a" 4 220 1 0 855 855 855 855 2549 0 0 0 0 0 855
"445" "az" 30 "a" 5 232 1 232 232 232 232 232 2781 0 0 0 0 0 232
"446" "az" 30 "a" 6 301 1 301 301 301 301 301 3082 0 0 0 0 0 301
"447" "az" 30 "a" 7 228 1 0 1238 1238 1238 1238 4320 0 0 0 0 0 1238
"448" "az" 30 "a" 8 0 0 0 0 0 0 0 4320 0 0 0 0 0 0
"449" "az" 31 "d" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"450" "az" 31 "d" 2 200 1 0 739 739 739 739 739 0 0 0 0 0 739
"451" "az" 31 "d" 3 229 1 229 229 229 229 229 968 0 0 0 0 0 229
"452" "az" 31 "d" 4 205 1 205 205 205 205 205 1173 0 0 0 0 0 205
"453" "az" 31 "d" 5 317 1 317 317 317 317 317 1490 0 0 0 0 0 317
"454" "az" 31 "d" 6 184 1 0 905 905 905 905 2395 0 0 0 0 0 905
"455" "az" 31 "d" 7 0 0 0 0 0 0 0 2395 0 0 0 0 0 0
"456" "az" 31 "d" 8 0 0 0 0 0 0 0 2395 0 0 0 0 0 0
"457" "az" 33 "c" 1 175 1 0 175 175 506 175 175 331 0 331 0 0 331
"458" "az" 33 "c" 2 279 1 0 596 989 2834 1320 1495 2238 393 1845 1 1 1845
"459" "az" 33 "c" 3 335 1 0 506 2317 2882 4162 5657 2376 1811 565 1 1 565
"460" "az" 33 "c" 4 336 1 0 336 788 788 1353 7010 452 452 0 1 1 452
"461" "az" 33 "c" 5 223 1 0 424 424 424 424 7434 0 0 0 0 0 424
"462" "az" 33 "c" 6 0 0 0 0 0 0 0 7434 0 0 0 0 0 0
"463" "az" 33 "c" 7 203 1 203 203 203 203 203 7637 0 0 0 0 0 203
"464" "az" 33 "c" 8 0 0 0 0 0 0 0 7637 0 0 0 0 0 0
"465" "az" 34 "b" 1 195 1 0 676 676 859 676 676 183 0 183 0 0 183
"466" "az" 34 "b" 2 250 1 0 250 446 446 629 1305 196 196 0 1 1 196
"467" "az" 34 "b" 3 189 1 0 1101 1101 1101 1101 2406 0 0 0 0 0 1101
"468" "az" 34 "b" 4 0 0 0 0 0 0 0 2406 0 0 0 0 0 0
"469" "az" 34 "b" 5 0 0 0 0 0 0 0 2406 0 0 0 0 0 0
"470" "az" 34 "b" 6 274 1 0 1869 1869 1869 1869 4275 0 0 0 0 0 1869
"471" "az" 34 "b" 7 0 0 0 0 0 0 0 4275 0 0 0 0 0 0
"472" "az" 34 "b" 8 0 0 0 0 0 0 0 4275 0 0 0 0 0 0
"473" "az" 35 "a" 1 75 1 75 75 75 75 75 75 0 0 0 0 0 75
"474" "az" 35 "a" 2 332 1 0 558 558 558 558 633 0 0 0 0 0 558
"475" "az" 35 "a" 3 310 1 0 563 563 563 563 1196 0 0 0 0 0 563
"476" "az" 35 "a" 4 122 1 0 312 312 312 312 1508 0 0 0 0 0 312
"477" "az" 35 "a" 5 206 1 206 206 206 206 206 1714 0 0 0 0 0 206
"478" "az" 35 "a" 6 0 0 0 0 0 0 0 1714 0 0 0 0 0 0
"479" "az" 35 "a" 7 243 1 0 2261 2261 2261 2261 3975 0 0 0 0 0 2261
"480" "az" 35 "a" 8 0 0 0 0 0 0 0 3975 0 0 0 0 0 0
"481" "az" 36 "d" 1 167 1 0 337 337 337 337 337 0 0 0 0 0 337
"482" "az" 36 "d" 2 247 1 0 247 247 366 247 584 119 0 119 0 0 119
"483" "az" 36 "d" 3 191 1 0 191 818 818 937 1521 627 627 0 1 1 627
"484" "az" 36 "d" 4 0 0 0 0 0 0 0 1521 0 0 0 0 0 0
"485" "az" 36 "d" 5 0 0 0 0 0 0 0 1521 0 0 0 0 0 0
"486" "az" 36 "d" 6 232 1 0 1287 1287 1287 1287 2808 0 0 0 0 0 1287
"487" "az" 36 "d" 7 0 0 0 0 0 0 0 2808 0 0 0 0 0 0
"488" "az" 36 "d" 8 0 0 0 0 0 0 0 2808 0 0 0 0 0 0
"489" "ba" 1 "b" 1 41 1 41 41 41 41 41 41 0 0 0 0 0 41
"490" "ba" 1 "b" 2 0 0 0 0 0 173 0 41 173 0 173 0 0 173
"491" "ba" 1 "b" 3 159 1 0 159 844 1372 1017 1058 1213 685 528 1 1 366
"492" "ba" 1 "b" 4 281 1 0 281 580 748 742 1800 467 299 168 1 1 168
"493" "ba" 1 "b" 5 0 0 0 0 0 192 0 1800 192 0 192 0 0 192
"494" "ba" 1 "b" 6 0 0 0 0 0 0 0 1800 0 0 0 0 0 0
"495" "ba" 1 "b" 7 151 1 0 265 758 758 1484 3284 493 493 0 1 1 493
"496" "ba" 1 "b" 8 0 0 0 0 0 0 0 3284 0 0 0 0 0 0
"497" "ba" 2 "a" 1 60 1 60 60 60 60 60 60 0 0 0 0 0 60
"498" "ba" 2 "a" 2 0 0 0 0 0 85 0 60 85 0 85 0 0 85
"499" "ba" 2 "a" 3 208 1 208 208 208 208 293 353 0 0 0 1 1 208
"500" "ba" 2 "a" 4 389 1 389 389 389 389 389 742 0 0 0 0 0 389
"501" "ba" 2 "a" 5 0 0 0 0 0 0 0 742 0 0 0 0 0 0
"502" "ba" 2 "a" 6 141 1 0 1024 1024 1024 1024 1766 0 0 0 0 0 1024
"503" "ba" 2 "a" 7 0 0 0 0 0 0 0 1766 0 0 0 0 0 0
"504" "ba" 2 "a" 8 0 0 0 0 0 0 0 1766 0 0 0 0 0 0
"505" "ba" 3 "d" 1 72 1 72 72 72 72 72 72 0 0 0 0 0 72
"506" "ba" 3 "d" 2 0 0 0 0 0 213 0 72 213 0 213 0 0 213
"507" "ba" 3 "d" 3 99 1 0 99 845 845 1058 1130 746 746 0 1 1 746
"508" "ba" 3 "d" 4 310 1 310 310 310 310 310 1440 0 0 0 0 0 310
"509" "ba" 3 "d" 5 332 1 332 332 332 332 332 1772 0 0 0 0 0 332
"510" "ba" 3 "d" 6 0 0 0 0 0 0 0 1772 0 0 0 0 0 0
"511" "ba" 3 "d" 7 313 1 0 798 798 798 798 2570 0 0 0 0 0 798
"512" "ba" 3 "d" 8 0 0 0 0 0 0 0 2570 0 0 0 0 0 0
"513" "ba" 4 "c" 1 179 1 179 179 179 179 179 179 0 0 0 0 0 179
"514" "ba" 4 "c" 2 165 1 165 165 165 165 165 344 0 0 0 0 0 165
"515" "ba" 4 "c" 3 282 1 282 282 282 282 282 626 0 0 0 0 0 282
"516" "ba" 4 "c" 4 198 1 198 198 198 198 198 824 0 0 0 0 0 198
"517" "ba" 4 "c" 5 317 1 317 317 317 317 317 1141 0 0 0 0 0 317
"518" "ba" 4 "c" 6 405 1 405 405 405 405 405 1546 0 0 0 0 0 405
"519" "ba" 4 "c" 7 0 0 0 0 0 0 0 1546 0 0 0 0 0 0
"520" "ba" 4 "c" 8 0 0 0 0 0 0 0 1546 0 0 0 0 0 0
"521" "ba" 6 "b" 1 0 0 0 0 0 473 0 0 473 0 473 0 0 336
"522" "ba" 6 "b" 2 208 1 0 208 535 687 672 672 479 327 152 1 1 152
"523" "ba" 6 "b" 3 162 1 0 162 749 749 1237 1909 587 587 0 1 1 587
"524" "ba" 6 "b" 4 225 1 0 351 351 351 351 2260 0 0 0 0 0 351
"525" "ba" 6 "b" 5 0 0 0 0 0 0 0 2260 0 0 0 0 0 0
"526" "ba" 6 "b" 6 186 1 186 186 186 186 186 2446 0 0 0 0 0 186
"527" "ba" 6 "b" 7 346 1 346 346 346 346 346 2792 0 0 0 0 0 346
"528" "ba" 6 "b" 8 0 0 0 0 0 0 0 2792 0 0 0 0 0 0
"529" "ba" 7 "a" 1 81 1 81 81 81 81 81 81 0 0 0 0 0 81
"530" "ba" 7 "a" 2 280 1 280 280 280 280 280 361 0 0 0 0 0 280
"531" "ba" 7 "a" 3 185 1 185 185 185 185 185 546 0 0 0 0 0 185
"532" "ba" 7 "a" 4 140 1 140 140 140 140 140 686 0 0 0 0 0 140
"533" "ba" 7 "a" 5 0 0 0 0 0 0 0 686 0 0 0 0 0 0
"534" "ba" 7 "a" 6 0 0 0 0 0 0 0 686 0 0 0 0 0 0
"535" "ba" 7 "a" 7 177 1 0 502 502 502 502 1188 0 0 0 0 0 502
"536" "ba" 7 "a" 8 0 0 0 0 0 0 0 1188 0 0 0 0 0 0
"537" "ba" 8 "d" 1 190 1 0 190 190 328 190 190 138 0 138 0 0 138
"538" "ba" 8 "d" 2 141 1 0 317 317 792 317 507 475 0 475 0 1 177
"539" "ba" 8 "d" 3 237 1 0 619 1073 1073 1686 2193 454 454 0 1 1 454
"540" "ba" 8 "d" 4 212 1 0 424 424 424 424 2617 0 0 0 0 0 424
"541" "ba" 8 "d" 5 197 1 197 197 197 197 197 2814 0 0 0 0 0 197
"542" "ba" 8 "d" 6 0 0 0 0 0 0 0 2814 0 0 0 0 0 0
"543" "ba" 8 "d" 7 222 1 0 934 934 934 934 3748 0 0 0 0 0 934
"544" "ba" 8 "d" 8 0 0 0 0 0 0 0 3748 0 0 0 0 0 0
"545" "ba" 10 "c" 1 173 1 173 173 173 173 173 173 0 0 0 0 0 173
"546" "ba" 10 "c" 2 137 1 0 137 137 310 137 310 173 0 173 0 0 173
"547" "ba" 10 "c" 3 186 1 0 351 603 603 776 1086 252 252 0 1 1 252
"548" "ba" 10 "c" 4 497 1 497 497 497 497 497 1583 0 0 0 0 0 497
"549" "ba" 10 "c" 5 0 0 0 0 0 0 0 1583 0 0 0 0 0 0
"550" "ba" 10 "c" 6 244 1 0 525 525 525 525 2108 0 0 0 0 0 525
"551" "ba" 10 "c" 7 0 0 0 0 0 0 0 2108 0 0 0 0 0 0
"552" "ba" 10 "c" 8 0 0 0 0 0 0 0 2108 0 0 0 0 0 0
"553" "ba" 11 "b" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"554" "ba" 11 "b" 2 187 1 0 409 409 409 409 409 0 0 0 0 0 409
"555" "ba" 11 "b" 3 181 1 0 629 629 629 629 1038 0 0 0 0 0 629
"556" "ba" 11 "b" 4 286 1 286 286 286 286 286 1324 0 0 0 0 0 286
"557" "ba" 11 "b" 5 0 0 0 0 0 0 0 1324 0 0 0 0 0 0
"558" "ba" 11 "b" 6 0 0 0 0 0 268 0 1324 268 0 268 0 0 268
"559" "ba" 11 "b" 7 9 1 0 9 720 720 988 2312 711 711 0 1 1 711
"560" "ba" 11 "b" 8 0 0 0 0 0 0 0 2312 0 0 0 0 0 0
"561" "ba" 12 "a" 1 58 1 0 58 58 195 58 58 137 0 137 0 0 137
"562" "ba" 12 "a" 2 137 1 0 137 303 303 440 498 166 166 0 1 1 166
"563" "ba" 12 "a" 3 225 1 225 225 225 225 225 723 0 0 0 0 0 225
"564" "ba" 12 "a" 4 0 0 0 0 0 0 0 723 0 0 0 0 0 0
"565" "ba" 12 "a" 5 146 1 146 146 146 146 146 869 0 0 0 0 0 146
"566" "ba" 12 "a" 6 189 1 0 562 562 562 562 1431 0 0 0 0 0 562
"567" "ba" 12 "a" 7 0 0 0 0 0 0 0 1431 0 0 0 0 0 0
"568" "ba" 12 "a" 8 0 0 0 0 0 0 0 1431 0 0 0 0 0 0
"569" "ba" 13 "d" 1 179 1 179 179 179 179 179 179 0 0 0 0 0 179
"570" "ba" 13 "d" 2 152 1 0 152 152 307 152 331 155 0 155 0 0 155
"571" "ba" 13 "d" 3 247 1 0 599 977 1322 1132 1463 723 378 345 1 1 345
"572" "ba" 13 "d" 4 0 0 0 0 0 0 0 1463 0 0 0 0 0 0
"573" "ba" 13 "d" 5 332 1 0 496 496 496 841 2304 0 0 0 1 1 496
"574" "ba" 13 "d" 6 0 0 0 0 0 0 0 2304 0 0 0 0 0 0
"575" "ba" 13 "d" 7 307 1 0 500 500 500 500 2804 0 0 0 0 0 500
"576" "ba" 13 "d" 8 0 0 0 0 0 0 0 2804 0 0 0 0 0 0
"577" "ba" 14 "c" 1 19 1 0 19 19 106 19 19 87 0 87 0 0 87
"578" "ba" 14 "c" 2 164 1 164 164 164 164 251 270 0 0 0 1 1 164
"579" "ba" 14 "c" 3 297 1 297 297 297 297 297 567 0 0 0 0 0 297
"580" "ba" 14 "c" 4 151 1 151 151 151 151 151 718 0 0 0 0 0 151
"581" "ba" 14 "c" 5 0 0 0 0 0 0 0 718 0 0 0 0 0 0
"582" "ba" 14 "c" 6 279 1 0 1247 1247 1247 1247 1965 0 0 0 0 0 1247
"583" "ba" 14 "c" 7 0 0 0 0 0 0 0 1965 0 0 0 0 0 0
"584" "ba" 14 "c" 8 0 0 0 0 0 0 0 1965 0 0 0 0 0 0
"585" "ba" 15 "b" 1 0 0 0 0 0 134 0 0 134 0 134 0 0 134
"586" "ba" 15 "b" 2 186 1 0 186 186 429 320 320 243 0 243 1 1 243
"587" "ba" 15 "b" 3 221 1 0 792 792 1521 792 1112 729 0 729 0 1 418
"588" "ba" 15 "b" 4 155 1 155 155 155 155 1127 2239 0 0 0 1 1 155
"589" "ba" 15 "b" 5 295 1 295 295 295 295 295 2534 0 0 0 0 0 295
"590" "ba" 15 "b" 6 0 0 0 0 0 0 0 2534 0 0 0 0 0 0
"591" "ba" 15 "b" 7 196 1 0 963 963 963 963 3497 0 0 0 0 0 963
"592" "ba" 15 "b" 8 0 0 0 0 0 0 0 3497 0 0 0 0 0 0
"593" "ba" 16 "a" 1 31 1 0 264 264 264 264 264 0 0 0 0 0 264
"594" "ba" 16 "a" 2 0 0 0 0 0 0 0 264 0 0 0 0 0 0
"595" "ba" 16 "a" 3 258 1 258 258 258 258 258 522 0 0 0 0 0 258
"596" "ba" 16 "a" 4 132 1 132 132 132 132 132 654 0 0 0 0 0 132
"597" "ba" 16 "a" 5 0 0 0 0 0 0 0 654 0 0 0 0 0 0
"598" "ba" 16 "a" 6 279 1 0 444 444 444 444 1098 0 0 0 0 0 444
"599" "ba" 16 "a" 7 0 0 0 0 0 0 0 1098 0 0 0 0 0 0
"600" "ba" 16 "a" 8 0 0 0 0 0 0 0 1098 0 0 0 0 0 0
"601" "ba" 17 "d" 1 57 1 0 57 57 361 57 57 304 0 304 0 0 168
"602" "ba" 17 "d" 2 156 1 0 156 156 433 292 349 277 0 277 1 2 277
"603" "ba" 17 "d" 3 199 1 0 559 901 901 1346 1695 342 342 0 1 1 342
"604" "ba" 17 "d" 4 0 0 0 0 0 0 0 1695 0 0 0 0 0 0
"605" "ba" 17 "d" 5 370 1 370 370 370 370 370 2065 0 0 0 0 0 370
"606" "ba" 17 "d" 6 0 0 0 0 0 0 0 2065 0 0 0 0 0 0
"607" "ba" 17 "d" 7 132 1 0 1212 1212 1212 1212 3277 0 0 0 0 0 1212
"608" "ba" 17 "d" 8 0 0 0 0 0 0 0 3277 0 0 0 0 0 0
"609" "ba" 18 "c" 1 32 1 32 32 32 32 32 32 0 0 0 0 0 32
