"subj" "item" "cond" "pos" "resp" "rt" "roi"
"2094" 4 32 "c" "2" "-" 430 "precrit"
"2095" 4 32 "c" "3" "-" 421 "precrit"
"2096" 4 32 "c" "4" "-" 368 "crit"
"2097" 4 32 "c" "5" "-" 393 "postcrit"
"2098" 4 32 "c" "6" "-" 411 "post"
"2099" 4 32 "c" "7" "-" 427 "post"
"2100" 4 32 "c" "8" "-" 426 "post"
"2101" 4 32 "c" "?" "1" 1389 NA
"2122" 4 25 "d" "0" "-" 401 "predep"
"2123" 4 25 "d" "1" "-" 592 "dep"
"2124" 4 25 "d" "2" "-" 448 "precrit"
"2125" 4 25 "d" "3" "-" 417 "precrit"
"2126" 4 25 "d" "4" "-" 656 "precrit"
"2127" 4 25 "d" "5" "-" 657 "precrit"
"2128" 4 25 "d" "6" "-" 498 "crit"
"2129" 4 25 "d" "7" "-" 488 "postcrit"
"2130" 4 25 "d" "8" "-" 341 "post"
"2131" 4 25 "d" "9" "-" 398 "post"
"2132" 4 25 "d" "10" "-" 377 "post"
"2133" 4 25 "d" "11" "-" 360 "post"
"2134" 4 25 "d" "?" "1" 2559 NA
"2157" 4 3 "b" "0" "-" 332 "predep"
"2158" 4 3 "b" "1" "-" 413 "dep"
"2159" 4 3 "b" "2" "-" 330 "precrit"
"2160" 4 3 "b" "3" "-" 323 "precrit"
"2161" 4 3 "b" "4" "-" 507 "precrit"
"2162" 4 3 "b" "5" "-" 821 "precrit"
"2163" 4 3 "b" "6" "-" 550 "crit"
"2164" 4 3 "b" "7" "-" 434 "postcrit"
"2165" 4 3 "b" "8" "-" 580 "post"
"2166" 4 3 "b" "9" "-" 494 "post"
"2167" 4 3 "b" "10" "-" 595 "post"
"2168" 4 3 "b" "11" "-" 613 "post"
"2169" 4 3 "b" "?" "1" 1335 NA
"2191" 4 33 "d" "0" "-" 446 "predep"
"2192" 4 33 "d" "1" "-" 586 "dep"
"2193" 4 33 "d" "2" "-" 437 "precrit"
"2194" 4 33 "d" "3" "-" 399 "precrit"
"2195" 4 33 "d" "4" "-" 409 "precrit"
"2196" 4 33 "d" "5" "-" 447 "precrit"
"2197" 4 33 "d" "6" "-" 398 "crit"
"2198" 4 33 "d" "7" "-" 445 "postcrit"
"2199" 4 33 "d" "8" "-" 366 "post"
"2200" 4 33 "d" "9" "-" 366 "post"
"2201" 4 33 "d" "10" "-" 345 "post"
"2202" 4 33 "d" "?" "1" 2408 NA
"2213" 4 16 "c" "0" "-" 401 "predep"
"2214" 4 16 "c" "1" "-" 374 "dep"
"2215" 4 16 "c" "2" "-" 418 "precrit"
"2216" 4 16 "c" "3" "-" 413 "precrit"
"2217" 4 16 "c" "4" "-" 457 "crit"
"2218" 4 16 "c" "5" "-" 385 "postcrit"
"2219" 4 16 "c" "6" "-" 470 "post"
"2220" 4 16 "c" "7" "-" 406 "post"
"2221" 4 16 "c" "8" "-" 379 "post"
"2222" 4 16 "c" "?" "1" 1739 NA
"2233" 4 23 "b" "0" "-" 366 "predep"
"2234" 4 23 "b" "1" "-" 486 "dep"
"2235" 4 23 "b" "2" "-" 394 "precrit"
"2236" 4 23 "b" "3" "-" 356 "precrit"
"2237" 4 23 "b" "4" "-" 385 "precrit"
"2238" 4 23 "b" "5" "-" 394 "precrit"
"2239" 4 23 "b" "6" "-" 455 "crit"
"2240" 4 23 "b" "7" "-" 368 "postcrit"
"2241" 4 23 "b" "8" "-" 394 "post"
"2242" 4 23 "b" "9" "-" 301 "post"
"2243" 4 23 "b" "10" "-" 435 "post"
"2244" 4 23 "b" "11" "-" 409 "post"
"2245" 4 23 "b" "12" "-" 393 "post"
"2246" 4 23 "b" "?" "1" 1688 NA
"2299" 4 10 "a" "0" "-" 364 "predep"
"2300" 4 10 "a" "1" "-" 363 "dep"
"2301" 4 10 "a" "2" "-" 355 "precrit"
"2302" 4 10 "a" "3" "-" 366 "precrit"
"2303" 4 10 "a" "4" "-" 360 "crit"
"2304" 4 10 "a" "5" "-" 381 "postcrit"
"2305" 4 10 "a" "6" "-" 388 "post"
"2306" 4 10 "a" "7" "-" 382 "post"
"2307" 4 10 "a" "8" "-" 402 "post"
"2308" 4 10 "a" "?" "1" 2202 NA
"2321" 4 1 "d" "0" "-" 369 "predep"
"2322" 4 1 "d" "1" "-" 396 "dep"
"2323" 4 1 "d" "2" "-" 372 "precrit"
"2324" 4 1 "d" "3" "-" 309 "precrit"
"2325" 4 1 "d" "4" "-" 309 "precrit"
"2326" 4 1 "d" "5" "-" 402 "precrit"
"2327" 4 1 "d" "6" "-" 318 "crit"
"2328" 4 1 "d" "7" "-" 353 "postcrit"
"2329" 4 1 "d" "8" "-" 327 "post"
"2330" 4 1 "d" "9" "-" 356 "post"
"2331" 4 1 "d" "10" "-" 348 "post"
"2332" 4 1 "d" "?" "1" 1342 NA
"2344" 4 31 "b" "0" "-" 354 "predep"
"2345" 4 31 "b" "1" "-" 372 "dep"
"2346" 4 31 "b" "2" "-" 386 "precrit"
"2347" 4 31 "b" "3" "-" 366 "precrit"
"2348" 4 31 "b" "4" "-" 362 "precrit"
"2349" 4 31 "b" "5" "-" 392 "precrit"
"2350" 4 31 "b" "6" "-" 370 "crit"
"2351" 4 31 "b" "7" "-" 332 "postcrit"
"2352" 4 31 "b" "8" "-" 367 "post"
"2353" 4 31 "b" "9" "-" 387 "post"
"2354" 4 31 "b" "?" "1" 2253 NA
"2376" 4 34 "a" "0" "-" 189 "predep"
"2377" 4 34 "a" "1" "-" 531 "dep"
"2378" 4 34 "a" "2" "-" 402 "precrit"
"2379" 4 34 "a" "3" "-" 394 "precrit"
"2380" 4 34 "a" "4" "-" 446 "crit"
"2381" 4 34 "a" "5" "-" 544 "postcrit"
"2382" 4 34 "a" "6" "-" 388 "post"
"2383" 4 34 "a" "7" "-" 471 "post"
"2384" 4 34 "a" "8" "-" 510 "post"
"2385" 4 34 "a" "?" "0" 4269 NA
"2396" 4 30 "a" "0" "-" 289 "predep"
"2397" 4 30 "a" "1" "-" 421 "dep"
"2398" 4 30 "a" "2" "-" 383 "precrit"
"2399" 4 30 "a" "3" "-" 356 "precrit"
"2400" 4 30 "a" "4" "-" 353 "crit"
"2401" 4 30 "a" "5" "-" 349 "postcrit"
"2402" 4 30 "a" "6" "-" 315 "post"
"2403" 4 30 "a" "7" "-" 377 "post"
"2404" 4 30 "a" "8" "-" 352 "post"
"2405" 4 30 "a" "?" "1" 3093 NA
"2436" 4 36 "c" "0" "-" 381 "predep"
"2437" 4 36 "c" "1" "-" 804 "dep"
"2438" 4 36 "c" "2" "-" 552 "precrit"
"2439" 4 36 "c" "3" "-" 420 "precrit"
"2440" 4 36 "c" "4" "-" 420 "crit"
"2441" 4 36 "c" "5" "-" 380 "postcrit"
"2442" 4 36 "c" "6" "-" 326 "post"
"2443" 4 36 "c" "7" "-" 360 "post"
"2444" 4 36 "c" "8" "-" 402 "post"
"2445" 4 36 "c" "?" "1" 3494 NA
"2472" 4 27 "b" "0" "-" 174 "predep"
"2473" 4 27 "b" "1" "-" 622 "dep"
"2474" 4 27 "b" "2" "-" 401 "precrit"
"2475" 4 27 "b" "3" "-" 299 "precrit"
"2476" 4 27 "b" "4" "-" 498 "precrit"
"2477" 4 27 "b" "5" "-" 393 "precrit"
"2478" 4 27 "b" "6" "-" 358 "crit"
"2479" 4 27 "b" "7" "-" 422 "postcrit"
"2480" 4 27 "b" "8" "-" 494 "post"
"2481" 4 27 "b" "9" "-" 554 "post"
"2482" 4 27 "b" "10" "-" 283 "post"
"2483" 4 27 "b" "11" "-" 347 "post"
"2484" 4 27 "b" "?" "1" 1700 NA
"2546" 4 14 "a" "0" "-" 339 "predep"
"2547" 4 14 "a" "1" "-" 351 "dep"
"2548" 4 14 "a" "2" "-" 407 "precrit"
"2549" 4 14 "a" "3" "-" 411 "precrit"
"2550" 4 14 "a" "4" "-" 396 "crit"
"2551" 4 14 "a" "5" "-" 314 "postcrit"
"2552" 4 14 "a" "6" "-" 304 "post"
"2553" 4 14 "a" "7" "-" 365 "post"
"2554" 4 14 "a" "8" "-" 323 "post"
"2555" 4 14 "a" "9" "-" 350 "post"
"2556" 4 14 "a" "10" "-" 502 "post"
"2557" 4 14 "a" "?" "1" 2100 NA
"2567" 4 11 "b" "0" "-" 402 "predep"
"2568" 4 11 "b" "1" "-" 354 "dep"
"2569" 4 11 "b" "2" "-" 383 "precrit"
"2570" 4 11 "b" "3" "-" 357 "precrit"
"2571" 4 11 "b" "4" "-" 422 "precrit"
"2572" 4 11 "b" "5" "-" 392 "precrit"
"2573" 4 11 "b" "6" "-" 367 "crit"
"2574" 4 11 "b" "7" "-" 333 "postcrit"
"2575" 4 11 "b" "8" "-" 310 "post"
"2576" 4 11 "b" "9" "-" 403 "post"
"2577" 4 11 "b" "10" "-" 365 "post"
"2578" 4 11 "b" "11" "-" 338 "post"
"2579" 4 11 "b" "?" "1" 1162 NA
"2590" 4 5 "d" "0" "-" 279 "predep"
"2591" 4 5 "d" "1" "-" 370 "dep"
"2592" 4 5 "d" "2" "-" 371 "precrit"
"2593" 4 5 "d" "3" "-" 360 "precrit"
"2594" 4 5 "d" "4" "-" 385 "precrit"
"2595" 4 5 "d" "5" "-" 395 "precrit"
"2596" 4 5 "d" "6" "-" 406 "crit"
"2597" 4 5 "d" "7" "-" 390 "postcrit"
"2598" 4 5 "d" "8" "-" 321 "post"
"2599" 4 5 "d" "9" "-" 409 "post"
"2600" 4 5 "d" "10" "-" 396 "post"
"2601" 4 5 "d" "11" "-" 358 "post"
"2602" 4 5 "d" "12" "-" 412 "post"
"2603" 4 5 "d" "?" "1" 2369 NA
"2615" 4 21 "d" "0" "-" 207 "predep"
"2616" 4 21 "d" "1" "-" 398 "dep"
"2617" 4 21 "d" "2" "-" 356 "precrit"
"2618" 4 21 "d" "3" "-" 374 "precrit"
"2619" 4 21 "d" "4" "-" 358 "precrit"
"2620" 4 21 "d" "5" "-" 379 "precrit"
"2621" 4 21 "d" "6" "-" 336 "crit"
"2622" 4 21 "d" "7" "-" 350 "postcrit"
"2623" 4 21 "d" "8" "-" 257 "post"
"2624" 4 21 "d" "9" "-" 318 "post"
"2625" 4 21 "d" "10" "-" 377 "post"
"2626" 4 21 "d" "?" "1" 5075 NA
"2656" 4 7 "b" "0" "-" 291 "predep"
"2657" 4 7 "b" "1" "-" 365 "dep"
"2658" 4 7 "b" "2" "-" 379 "precrit"
"2659" 4 7 "b" "3" "-" 319 "precrit"
"2660" 4 7 "b" "4" "-" 527 "precrit"
"2661" 4 7 "b" "5" "-" 446 "precrit"
"2662" 4 7 "b" "6" "-" 324 "crit"
"2663" 4 7 "b" "7" "-" 391 "postcrit"
"2664" 4 7 "b" "8" "-" 264 "post"
"2665" 4 7 "b" "9" "-" 395 "post"
"2666" 4 7 "b" "10" "-" 513 "post"
"2667" 4 7 "b" "?" "1" 1315 NA
"2677" 4 15 "b" "0" "-" 458 "predep"
"2678" 4 15 "b" "1" "-" 401 "dep"
"2679" 4 15 "b" "2" "-" 386 "precrit"
"2680" 4 15 "b" "3" "-" 458 "precrit"
"2681" 4 15 "b" "4" "-" 400 "precrit"
"2682" 4 15 "b" "5" "-" 489 "precrit"
"2683" 4 15 "b" "6" "-" 492 "crit"
"2684" 4 15 "b" "7" "-" 361 "postcrit"
"2685" 4 15 "b" "8" "-" 591 "post"
"2686" 4 15 "b" "9" "-" 401 "post"
"2687" 4 15 "b" "?" "1" 2570 NA
"2722" 4 28 "c" "0" "-" 199 "predep"
"2723" 4 28 "c" "1" "-" 627 "dep"
"2724" 4 28 "c" "2" "-" 459 "precrit"
"2725" 4 28 "c" "3" "-" 582 "precrit"
"2726" 4 28 "c" "4" "-" 410 "crit"
"2727" 4 28 "c" "5" "-" 406 "postcrit"
"2728" 4 28 "c" "6" "-" 379 "post"
"2729" 4 28 "c" "7" "-" 385 "post"
"2730" 4 28 "c" "8" "-" 400 "post"
"2731" 4 28 "c" "9" "-" 387 "post"
"2732" 4 28 "c" "?" "1" 6609 NA
"2779" 4 29 "d" "0" "-" 345 "predep"
"2780" 4 29 "d" "1" "-" 299 "dep"
"2781" 4 29 "d" "2" "-" 368 "precrit"
"2782" 4 29 "d" "3" "-" 304 "precrit"
"2783" 4 29 "d" "4" "-" 329 "precrit"
"2784" 4 29 "d" "5" "-" 643 "precrit"
"2785" 4 29 "d" "6" "-" 487 "crit"
"2786" 4 29 "d" "7" "-" 403 "postcrit"
"2787" 4 29 "d" "8" "-" 356 "post"
"2788" 4 29 "d" "9" "-" 418 "post"
"2789" 4 29 "d" "10" "-" 397 "post"
"2790" 4 29 "d" "11" "-" 393 "post"
"2791" 4 29 "d" "?" "1" 1664 NA
"2837" 4 26 "a" "0" "-" 366 "predep"
"2838" 4 26 "a" "1" "-" 318 "dep"
"2839" 4 26 "a" "2" "-" 442 "precrit"
"2840" 4 26 "a" "3" "-" 394 "precrit"
"2841" 4 26 "a" "4" "-" 369 "crit"
"2842" 4 26 "a" "5" "-" 380 "postcrit"
"2843" 4 26 "a" "6" "-" 364 "post"
"2844" 4 26 "a" "7" "-" 354 "post"
"2845" 4 26 "a" "8" "-" 425 "post"
"2846" 4 26 "a" "?" "1" 1914 NA
"2866" 4 4 "c" "0" "-" 355 "predep"
"2867" 4 4 "c" "1" "-" 519 "dep"
"2868" 4 4 "c" "2" "-" 356 "precrit"
"2869" 4 4 "c" "3" "-" 393 "precrit"
"2870" 4 4 "c" "4" "-" 406 "crit"
"2871" 4 4 "c" "5" "-" 571 "postcrit"
"2872" 4 4 "c" "6" "-" 475 "post"
"2873" 4 4 "c" "7" "-" 435 "post"
"2874" 4 4 "c" "?" "1" 1918 NA
"2886" 4 17 "d" "0" "-" 314 "predep"
"2887" 4 17 "d" "1" "-" 422 "dep"
"2888" 4 17 "d" "2" "-" 404 "precrit"
"2889" 4 17 "d" "3" "-" 368 "precrit"
"2890" 4 17 "d" "4" "-" 388 "precrit"
"2891" 4 17 "d" "5" "-" 386 "precrit"
"2892" 4 17 "d" "6" "-" 365 "crit"
"2893" 4 17 "d" "7" "-" 335 "postcrit"
"2894" 4 17 "d" "8" "-" 319 "post"
"2895" 4 17 "d" "9" "-" 322 "post"
"2896" 4 17 "d" "10" "-" 306 "post"
"2897" 4 17 "d" "11" "-" 352 "post"
"2898" 4 17 "d" "?" "1" 2426 NA
"2909" 4 24 "c" "0" "-" 293 "predep"
"2910" 4 24 "c" "1" "-" 336 "dep"
"2911" 4 24 "c" "2" "-" 364 "precrit"
"2912" 4 24 "c" "3" "-" 289 "precrit"
"2913" 4 24 "c" "4" "-" 356 "crit"
"2914" 4 24 "c" "5" "-" 325 "postcrit"
"2915" 4 24 "c" "6" "-" 326 "post"
"2916" 4 24 "c" "7" "-" 322 "post"
"2917" 4 24 "c" "?" "1" 1458 NA
"3049" 5 15 "c" "0" "-" 745 "predep"
"3050" 5 15 "c" "1" "-" 1005 "dep"
"3051" 5 15 "c" "2" "-" 852 "precrit"
"3052" 5 15 "c" "3" "-" 1458 "precrit"
"3053" 5 15 "c" "4" "-" 2730 "crit"
"3054" 5 15 "c" "5" "-" 697 "postcrit"
"3055" 5 15 "c" "6" "-" 1281 "post"
"3056" 5 15 "c" "7" "-" 1680 "post"
"3057" 5 15 "c" "?" "1" 3767 NA
"3066" 5 14 "b" "0" "-" 1977 "predep"
"3067" 5 14 "b" "1" "-" 999 "dep"
"3068" 5 14 "b" "2" "-" 575 "precrit"
"3069" 5 14 "b" "3" "-" 1207 "precrit"
"3070" 5 14 "b" "4" "-" 1098 "precrit"
"3071" 5 14 "b" "5" "-" 882 "precrit"
"3072" 5 14 "b" "6" "-" 1894 "crit"
"3073" 5 14 "b" "7" "-" 710 "postcrit"
"3074" 5 14 "b" "8" "-" 778 "post"
"3075" 5 14 "b" "9" "-" 716 "post"
"3076" 5 14 "b" "10" "-" 666 "post"
"3077" 5 14 "b" "11" "-" 891 "post"
"3078" 5 14 "b" "12" "-" 3009 "post"
"3079" 5 14 "b" "?" "1" 5845 NA
"3127" 5 2 "b" "0" "-" 1342 "predep"
"3128" 5 2 "b" "1" "-" 1200 "dep"
"3129" 5 2 "b" "2" "-" 854 "precrit"
"3130" 5 2 "b" "3" "-" 841 "precrit"
"3131" 5 2 "b" "4" "-" 929 "precrit"
"3132" 5 2 "b" "5" "-" 640 "precrit"
"3133" 5 2 "b" "6" "-" 1154 "crit"
"3134" 5 2 "b" "7" "-" 797 "postcrit"
"3135" 5 2 "b" "8" "-" 731 "post"
"3136" 5 2 "b" "9" "-" 835 "post"
"3137" 5 2 "b" "10" "-" 766 "post"
"3138" 5 2 "b" "11" "-" 903 "post"
"3139" 5 2 "b" "12" "-" 1576 "post"
"3140" 5 2 "b" "?" "1" 3347 NA
"3161" 5 10 "b" "0" "-" 600 "predep"
"3162" 5 10 "b" "1" "-" 852 "dep"
"3163" 5 10 "b" "2" "-" 720 "precrit"
"3164" 5 10 "b" "3" "-" 813 "precrit"
"3165" 5 10 "b" "4" "-" 893 "precrit"
"3166" 5 10 "b" "5" "-" 986 "precrit"
"3167" 5 10 "b" "6" "-" 1141 "crit"
"3168" 5 10 "b" "7" "-" 1652 "postcrit"
"3169" 5 10 "b" "8" "-" 630 "post"
"3170" 5 10 "b" "9" "-" 1176 "post"
"3171" 5 10 "b" "10" "-" 2611 "post"
"3172" 5 10 "b" "?" "1" 3154 NA
"3214" 5 13 "a" "0" "-" 1108 "predep"
"3215" 5 13 "a" "1" "-" 1005 "dep"
"3216" 5 13 "a" "2" "-" 623 "precrit"
"3217" 5 13 "a" "3" "-" 574 "precrit"
"3218" 5 13 "a" "4" "-" 656 "crit"
"3219" 5 13 "a" "5" "-" 505 "postcrit"
"3220" 5 13 "a" "6" "-" 495 "post"
"3221" 5 13 "a" "7" "-" 478 "post"
"3222" 5 13 "a" "8" "-" 617 "post"
"3223" 5 13 "a" "?" "1" 3086 NA
"3234" 5 6 "b" "0" "-" 691 "predep"
"3235" 5 6 "b" "1" "-" 670 "dep"
"3236" 5 6 "b" "2" "-" 441 "precrit"
"3237" 5 6 "b" "3" "-" 473 "precrit"
"3238" 5 6 "b" "4" "-" 441 "precrit"
"3239" 5 6 "b" "5" "-" 486 "precrit"
"3240" 5 6 "b" "6" "-" 544 "precrit"
"3241" 5 6 "b" "7" "-" 452 "crit"
"3242" 5 6 "b" "8" "-" 570 "postcrit"
"3243" 5 6 "b" "9" "-" 458 "post"
"3244" 5 6 "b" "10" "-" 450 "post"
"3245" 5 6 "b" "?" "1" 3686 NA
"3314" 5 23 "c" "0" "-" 1429 "predep"
"3315" 5 23 "c" "1" "-" 962 "dep"
"3316" 5 23 "c" "2" "-" 517 "precrit"
"3317" 5 23 "c" "3" "-" 747 "precrit"
"3318" 5 23 "c" "4" "-" 888 "crit"
"3319" 5 23 "c" "5" "-" 504 "postcrit"
"3320" 5 23 "c" "6" "-" 761 "post"
"3321" 5 23 "c" "7" "-" 828 "post"
"3322" 5 23 "c" "8" "-" 1568 "post"
"3323" 5 23 "c" "9" "-" 809 "post"
"3324" 5 23 "c" "10" "-" 558 "post"
"3325" 5 23 "c" "?" "1" 2931 NA
"3335" 5 33 "a" "0" "-" 1687 "predep"
"3336" 5 33 "a" "1" "-" 813 "dep"
"3337" 5 33 "a" "2" "-" 745 "precrit"
"3338" 5 33 "a" "3" "-" 768 "precrit"
"3339" 5 33 "a" "4" "-" 1145 "crit"
"3340" 5 33 "a" "5" "-" 452 "postcrit"
"3341" 5 33 "a" "6" "-" 784 "post"
"3342" 5 33 "a" "7" "-" 853 "post"
"3343" 5 33 "a" "8" "-" 601 "post"
"3344" 5 33 "a" "?" "1" 2072 NA
"3374" 5 28 "d" "0" "-" 928 "predep"
"3375" 5 28 "d" "1" "-" 910 "dep"
"3376" 5 28 "d" "2" "-" 491 "precrit"
"3377" 5 28 "d" "3" "-" 1244 "precrit"
"3378" 5 28 "d" "4" "-" 514 "precrit"
"3379" 5 28 "d" "5" "-" 518 "precrit"
"3380" 5 28 "d" "6" "-" 1107 "crit"
"3381" 5 28 "d" "7" "-" 484 "postcrit"
"3382" 5 28 "d" "8" "-" 639 "post"
"3383" 5 28 "d" "9" "-" 607 "post"
"3384" 5 28 "d" "10" "-" 905 "post"
"3385" 5 28 "d" "11" "-" 457 "post"
"3386" 5 28 "d" "?" "1" 4721 NA
"3456" 5 35 "c" "0" "-" 797 "predep"
"3457" 5 35 "c" "1" "-" 900 "dep"
"3458" 5 35 "c" "2" "-" 1381 "precrit"
"3459" 5 35 "c" "3" "-" 733 "precrit"
"3460" 5 35 "c" "4" "-" 835 "crit"
"3461" 5 35 "c" "5" "-" 669 "postcrit"
"3462" 5 35 "c" "6" "-" 735 "post"
"3463" 5 35 "c" "7" "-" 1116 "post"
"3464" 5 35 "c" "8" "-" 1997 "post"
"3465" 5 35 "c" "?" "1" 3013 NA
"3506" 5 3 "c" "0" "-" 569 "predep"
"3507" 5 3 "c" "1" "-" 734 "dep"
"3508" 5 3 "c" "2" "-" 885 "precrit"
"3509" 5 3 "c" "3" "-" 825 "precrit"
"3510" 5 3 "c" "4" "-" 719 "crit"
"3511" 5 3 "c" "5" "-" 660 "postcrit"
"3512" 5 3 "c" "6" "-" 882 "post"
"3513" 5 3 "c" "7" "-" 911 "post"
"3514" 5 3 "c" "8" "-" 1548 "post"
"3515" 5 3 "c" "?" "1" 3713 NA
"3569" 5 18 "b" "0" "-" 1897 "predep"
"3570" 5 18 "b" "1" "-" 895 "dep"
"3571" 5 18 "b" "2" "-" 566 "precrit"
"3572" 5 18 "b" "3" "-" 764 "precrit"
"3573" 5 18 "b" "4" "-" 773 "precrit"
"3574" 5 18 "b" "5" "-" 735 "precrit"
"3575" 5 18 "b" "6" "-" 1896 "crit"
"3576" 5 18 "b" "7" "-" 965 "postcrit"
"3577" 5 18 "b" "8" "-" 753 "post"
"3578" 5 18 "b" "9" "-" 871 "post"
"3579" 5 18 "b" "10" "-" 770 "post"
"3580" 5 18 "b" "?" "1" 2853 NA
"3608" 5 27 "c" "0" "-" 1306 "predep"
"3609" 5 27 "c" "1" "-" 842 "dep"
"3610" 5 27 "c" "2" "-" 759 "precrit"
"3611" 5 27 "c" "3" "-" 593 "precrit"
"3612" 5 27 "c" "4" "-" 1107 "crit"
"3613" 5 27 "c" "5" "-" 695 "postcrit"
"3614" 5 27 "c" "6" "-" 668 "post"
"3615" 5 27 "c" "7" "-" 1310 "post"
"3616" 5 27 "c" "8" "-" 791 "post"
"3617" 5 27 "c" "9" "-" 900 "post"
"3618" 5 27 "c" "?" "1" 2629 NA
"3642" 5 12 "d" "0" "-" 586 "predep"
"3643" 5 12 "d" "1" "-" 1211 "dep"
"3644" 5 12 "d" "2" "-" 536 "precrit"
"3645" 5 12 "d" "3" "-" 1379 "precrit"
"3646" 5 12 "d" "4" "-" 1677 "precrit"
"3647" 5 12 "d" "5" "-" 812 "precrit"
"3648" 5 12 "d" "6" "-" 688 "crit"
"3649" 5 12 "d" "7" "-" 1409 "postcrit"
"3650" 5 12 "d" "8" "-" 1804 "post"
"3651" 5 12 "d" "9" "-" 747 "post"
"3652" 5 12 "d" "10" "-" 806 "post"
"3653" 5 12 "d" "11" "-" 1252 "post"
"3654" 5 12 "d" "?" "0" 6982 NA
"3675" 5 17 "a" "0" "-" 1545 "predep"
"3676" 5 17 "a" "1" "-" 925 "dep"
"3677" 5 17 "a" "2" "-" 874 "precrit"
"3678" 5 17 "a" "3" "-" 907 "precrit"
"3679" 5 17 "a" "4" "-" 965 "crit"
"3680" 5 17 "a" "5" "-" 705 "postcrit"
"3681" 5 17 "a" "6" "-" 656 "post"
"3682" 5 17 "a" "7" "-" 672 "post"
"3683" 5 17 "a" "8" "-" 425 "post"
"3684" 5 17 "a" "?" "1" 2317 NA
"3708" 5 8 "d" "0" "-" 494 "predep"
"3709" 5 8 "d" "1" "-" 513 "dep"
"3710" 5 8 "d" "2" "-" 456 "precrit"
"3711" 5 8 "d" "3" "-" 479 "precrit"
"3712" 5 8 "d" "4" "-" 800 "precrit"
"3713" 5 8 "d" "5" "-" 528 "precrit"
"3714" 5 8 "d" "6" "-" 591 "crit"
"3715" 5 8 "d" "7" "-" 411 "postcrit"
"3716" 5 8 "d" "8" "-" 439 "post"
"3717" 5 8 "d" "9" "-" 541 "post"
"3718" 5 8 "d" "10" "-" 528 "post"
"3719" 5 8 "d" "11" "-" 612 "post"
"3720" 5 8 "d" "?" "1" 4263 NA
"3759" 5 19 "c" "0" "-" 869 "predep"
"3760" 5 19 "c" "1" "-" 677 "dep"
"3761" 5 19 "c" "2" "-" 558 "precrit"
"3762" 5 19 "c" "3" "-" 622 "precrit"
"3763" 5 19 "c" "4" "-" 854 "crit"
"3764" 5 19 "c" "5" "-" 448 "postcrit"
"3765" 5 19 "c" "6" "-" 561 "post"
"3766" 5 19 "c" "7" "-" 635 "post"
"3767" 5 19 "c" "8" "-" 502 "post"
"3768" 5 19 "c" "?" "1" 2487 NA
"3793" 5 26 "b" "0" "-" 948 "predep"
"3794" 5 26 "b" "1" "-" 744 "dep"
"3795" 5 26 "b" "2" "-" 514 "precrit"
"3796" 5 26 "b" "3" "-" 706 "precrit"
"3797" 5 26 "b" "4" "-" 552 "precrit"
"3798" 5 26 "b" "5" "-" 1057 "precrit"
"3799" 5 26 "b" "6" "-" 516 "crit"
"3800" 5 26 "b" "7" "-" 469 "postcrit"
"3801" 5 26 "b" "8" "-" 947 "post"
"3802" 5 26 "b" "9" "-" 825 "post"
"3803" 5 26 "b" "10" "-" 1132 "post"
"3804" 5 26 "b" "?" "1" 2134 NA
"3836" 5 21 "a" "0" "-" 2106 "predep"
"3837" 5 21 "a" "1" "-" 674 "dep"
"3838" 5 21 "a" "2" "-" 527 "precrit"
"3839" 5 21 "a" "3" "-" 1063 "precrit"
"3840" 5 21 "a" "4" "-" 618 "crit"
"3841" 5 21 "a" "5" "-" 701 "postcrit"
"3842" 5 21 "a" "6" "-" 564 "post"
"3843" 5 21 "a" "7" "-" 623 "post"
"3844" 5 21 "a" "8" "-" 669 "post"
"3845" 5 21 "a" "?" "1" 3232 NA
"3861" 5 22 "b" "0" "-" 879 "predep"
"3862" 5 22 "b" "1" "-" 1033 "dep"
"3863" 5 22 "b" "2" "-" 744 "precrit"
"3864" 5 22 "b" "3" "-" 698 "precrit"
"3865" 5 22 "b" "4" "-" 949 "precrit"
"3866" 5 22 "b" "5" "-" 1318 "precrit"
"3867" 5 22 "b" "6" "-" 675 "crit"
"3868" 5 22 "b" "7" "-" 859 "postcrit"
"3869" 5 22 "b" "8" "-" 566 "post"
"3870" 5 22 "b" "9" "-" 548 "post"
"3871" 5 22 "b" "10" "-" 582 "post"
"3872" 5 22 "b" "?" "0" 5183 NA
"3882" 5 20 "d" "0" "-" 932 "predep"
"3883" 5 20 "d" "1" "-" 1234 "dep"
"3884" 5 20 "d" "2" "-" 642 "precrit"
"3885" 5 20 "d" "3" "-" 872 "precrit"
"3886" 5 20 "d" "4" "-" 804 "precrit"
"3887" 5 20 "d" "5" "-" 932 "precrit"
"3888" 5 20 "d" "6" "-" 1611 "crit"
"3889" 5 20 "d" "7" "-" 573 "postcrit"
"3890" 5 20 "d" "8" "-" 551 "post"
"3891" 5 20 "d" "9" "-" 784 "post"
"3892" 5 20 "d" "10" "-" 520 "post"
"3893" 5 20 "d" "11" "-" 547 "post"
"3894" 5 20 "d" "12" "-" 603 "post"
"3895" 5 20 "d" "?" "1" 3186 NA
"3905" 5 7 "c" "0" "-" 1115 "predep"
"3906" 5 7 "c" "1" "-" 771 "dep"
"3907" 5 7 "c" "2" "-" 698 "precrit"
"3908" 5 7 "c" "3" "-" 591 "precrit"
"3909" 5 7 "c" "4" "-" 697 "crit"
"3910" 5 7 "c" "5" "-" 816 "postcrit"
