"subj" "item" "cond" "pos" "resp" "rt" "roi"
"55574" 39 35 "a" "7" "-" 300 "post"
"55575" 39 35 "a" "8" "-" 316 "post"
"55576" 39 35 "a" "9" "-" 370 "post"
"55577" 39 35 "a" "10" "-" 273 "post"
"55578" 39 35 "a" "11" "-" 304 "post"
"55579" 39 35 "a" "12" "-" 338 "post"
"55580" 39 35 "a" "?" "1" 1832 NA
"55590" 39 5 "c" "0" "-" 449 "predep"
"55591" 39 5 "c" "1" "-" 230 "dep"
"55592" 39 5 "c" "2" "-" 453 "precrit"
"55593" 39 5 "c" "3" "-" 259 "precrit"
"55594" 39 5 "c" "4" "-" 300 "crit"
"55595" 39 5 "c" "5" "-" 312 "postcrit"
"55596" 39 5 "c" "6" "-" 254 "post"
"55597" 39 5 "c" "7" "-" 295 "post"
"55598" 39 5 "c" "8" "-" 292 "post"
"55599" 39 5 "c" "9" "-" 273 "post"
"55600" 39 5 "c" "10" "-" 251 "post"
"55601" 39 5 "c" "11" "-" 308 "post"
"55602" 39 5 "c" "12" "-" 300 "post"
"55603" 39 5 "c" "?" "1" 2418 NA
"55625" 39 21 "c" "0" "-" 382 "predep"
"55626" 39 21 "c" "1" "-" 548 "dep"
"55627" 39 21 "c" "2" "-" 241 "precrit"
"55628" 39 21 "c" "3" "-" 291 "precrit"
"55629" 39 21 "c" "4" "-" 279 "crit"
"55630" 39 21 "c" "5" "-" 300 "postcrit"
"55631" 39 21 "c" "6" "-" 260 "post"
"55632" 39 21 "c" "7" "-" 281 "post"
"55633" 39 21 "c" "8" "-" 364 "post"
"55634" 39 21 "c" "?" "1" 2830 NA
"55656" 39 12 "b" "0" "-" 415 "predep"
"55657" 39 12 "b" "1" "-" 325 "dep"
"55658" 39 12 "b" "2" "-" 382 "precrit"
"55659" 39 12 "b" "3" "-" 301 "precrit"
"55660" 39 12 "b" "4" "-" 260 "precrit"
"55661" 39 12 "b" "5" "-" 463 "precrit"
"55662" 39 12 "b" "6" "-" 299 "precrit"
"55663" 39 12 "b" "7" "-" 307 "precrit"
"55664" 39 12 "b" "8" "-" 279 "crit"
"55665" 39 12 "b" "9" "-" 387 "postcrit"
"55666" 39 12 "b" "10" "-" 229 "post"
"55667" 39 12 "b" "11" "-" 343 "post"
"55668" 39 12 "b" "12" "-" 269 "post"
"55669" 39 12 "b" "?" "1" 2867 NA
"55678" 39 6 "d" "0" "-" 450 "predep"
"55679" 39 6 "d" "1" "-" 368 "dep"
"55680" 39 6 "d" "2" "-" 350 "precrit"
"55681" 39 6 "d" "3" "-" 250 "precrit"
"55682" 39 6 "d" "4" "-" 346 "precrit"
"55683" 39 6 "d" "5" "-" 476 "precrit"
"55684" 39 6 "d" "6" "-" 241 "precrit"
"55685" 39 6 "d" "7" "-" 291 "precrit"
"55686" 39 6 "d" "8" "-" 272 "precrit"
"55687" 39 6 "d" "9" "-" 279 "crit"
"55688" 39 6 "d" "10" "-" 333 "postcrit"
"55689" 39 6 "d" "11" "-" 314 "post"
"55690" 39 6 "d" "12" "-" 262 "post"
"55691" 39 6 "d" "13" "-" 285 "post"
"55692" 39 6 "d" "14" "-" 292 "post"
"55693" 39 6 "d" "?" "1" 1685 NA
"55715" 39 27 "a" "0" "-" 485 "predep"
"55716" 39 27 "a" "1" "-" 433 "dep"
"55717" 39 27 "a" "2" "-" 419 "precrit"
"55718" 39 27 "a" "3" "-" 295 "precrit"
"55719" 39 27 "a" "4" "-" 351 "crit"
"55720" 39 27 "a" "5" "-" 348 "postcrit"
"55721" 39 27 "a" "6" "-" 322 "post"
"55722" 39 27 "a" "7" "-" 409 "post"
"55723" 39 27 "a" "8" "-" 340 "post"
"55724" 39 27 "a" "9" "-" 314 "post"
"55725" 39 27 "a" "?" "0" 1202 NA
"55777" 39 20 "b" "0" "-" 366 "predep"
"55778" 39 20 "b" "1" "-" 356 "dep"
"55779" 39 20 "b" "2" "-" 540 "precrit"
"55780" 39 20 "b" "3" "-" 350 "precrit"
"55781" 39 20 "b" "4" "-" 341 "precrit"
"55782" 39 20 "b" "5" "-" 252 "precrit"
"55783" 39 20 "b" "6" "-" 338 "precrit"
"55784" 39 20 "b" "7" "-" 274 "precrit"
"55785" 39 20 "b" "8" "-" 335 "crit"
"55786" 39 20 "b" "9" "-" 457 "postcrit"
"55787" 39 20 "b" "10" "-" 299 "post"
"55788" 39 20 "b" "11" "-" 308 "post"
"55789" 39 20 "b" "12" "-" 268 "post"
"55790" 39 20 "b" "13" "-" 291 "post"
"55791" 39 20 "b" "14" "-" 312 "post"
"55792" 39 20 "b" "?" "0" 1413 NA
"55830" 39 34 "d" "0" "-" 448 "predep"
"55831" 39 34 "d" "1" "-" 411 "dep"
"55832" 39 34 "d" "2" "-" 482 "precrit"
"55833" 39 34 "d" "3" "-" 277 "precrit"
"55834" 39 34 "d" "4" "-" 295 "precrit"
"55835" 39 34 "d" "5" "-" 317 "precrit"
"55836" 39 34 "d" "6" "-" 326 "precrit"
"55837" 39 34 "d" "7" "-" 284 "precrit"
"55838" 39 34 "d" "8" "-" 365 "crit"
"55839" 39 34 "d" "9" "-" 396 "postcrit"
"55840" 39 34 "d" "10" "-" 279 "post"
"55841" 39 34 "d" "11" "-" 320 "post"
"55842" 39 34 "d" "12" "-" 293 "post"
"55843" 39 34 "d" "13" "-" 302 "post"
"55844" 39 34 "d" "14" "-" 350 "post"
"55845" 39 34 "d" "?" "1" 2266 NA
"55878" 39 28 "b" "0" "-" 474 "predep"
"55879" 39 28 "b" "1" "-" 262 "dep"
"55880" 39 28 "b" "2" "-" 409 "precrit"
"55881" 39 28 "b" "3" "-" 289 "precrit"
"55882" 39 28 "b" "4" "-" 360 "precrit"
"55883" 39 28 "b" "5" "-" 326 "precrit"
"55884" 39 28 "b" "6" "-" 312 "precrit"
"55885" 39 28 "b" "7" "-" 286 "precrit"
"55886" 39 28 "b" "8" "-" 381 "crit"
"55887" 39 28 "b" "9" "-" 389 "postcrit"
"55888" 39 28 "b" "10" "-" 256 "post"
"55889" 39 28 "b" "11" "-" 347 "post"
"55890" 39 28 "b" "12" "-" 292 "post"
"55891" 39 28 "b" "13" "-" 316 "post"
"55892" 39 28 "b" "14" "-" 246 "post"
"55893" 39 28 "b" "15" "-" 280 "post"
"55894" 39 28 "b" "16" "-" 338 "post"
"55895" 39 28 "b" "?" "1" 1426 NA
"55906" 39 24 "b" "0" "-" 374 "predep"
"55907" 39 24 "b" "1" "-" 276 "dep"
"55908" 39 24 "b" "2" "-" 302 "precrit"
"55909" 39 24 "b" "3" "-" 308 "precrit"
"55910" 39 24 "b" "4" "-" 301 "precrit"
"55911" 39 24 "b" "5" "-" 295 "precrit"
"55912" 39 24 "b" "6" "-" 310 "precrit"
"55913" 39 24 "b" "7" "-" 258 "precrit"
"55914" 39 24 "b" "8" "-" 322 "crit"
"55915" 39 24 "b" "9" "-" 321 "postcrit"
"55916" 39 24 "b" "10" "-" 265 "post"
"55917" 39 24 "b" "11" "-" 268 "post"
"55918" 39 24 "b" "12" "-" 253 "post"
"55919" 39 24 "b" "?" "1" 1637 NA
"55955" 39 16 "b" "0" "-" 389 "predep"
"55956" 39 16 "b" "1" "-" 482 "dep"
"55957" 39 16 "b" "2" "-" 266 "precrit"
"55958" 39 16 "b" "3" "-" 261 "precrit"
"55959" 39 16 "b" "4" "-" 469 "precrit"
"55960" 39 16 "b" "5" "-" 274 "precrit"
"55961" 39 16 "b" "6" "-" 326 "precrit"
"55962" 39 16 "b" "7" "-" 252 "precrit"
"55963" 39 16 "b" "8" "-" 306 "crit"
"55964" 39 16 "b" "9" "-" 277 "postcrit"
"55965" 39 16 "b" "10" "-" 273 "post"
"55966" 39 16 "b" "11" "-" 294 "post"
"55967" 39 16 "b" "12" "-" 256 "post"
"55968" 39 16 "b" "?" "1" 2286 NA
"56000" 39 8 "b" "0" "-" 356 "predep"
"56001" 39 8 "b" "1" "-" 293 "dep"
"56002" 39 8 "b" "2" "-" 405 "precrit"
"56003" 39 8 "b" "3" "-" 262 "precrit"
"56004" 39 8 "b" "4" "-" 336 "precrit"
"56005" 39 8 "b" "5" "-" 306 "precrit"
"56006" 39 8 "b" "6" "-" 323 "precrit"
"56007" 39 8 "b" "7" "-" 269 "precrit"
"56008" 39 8 "b" "8" "-" 290 "crit"
"56009" 39 8 "b" "9" "-" 388 "postcrit"
"56010" 39 8 "b" "10" "-" 257 "post"
"56011" 39 8 "b" "11" "-" 319 "post"
"56012" 39 8 "b" "12" "-" 323 "post"
"56013" 39 8 "b" "13" "-" 273 "post"
"56014" 39 8 "b" "14" "-" 304 "post"
"56015" 39 8 "b" "?" "1" 2171 NA
"56036" 39 26 "d" "0" "-" 492 "predep"
"56037" 39 26 "d" "1" "-" 351 "dep"
"56038" 39 26 "d" "2" "-" 225 "precrit"
"56039" 39 26 "d" "3" "-" 320 "precrit"
"56040" 39 26 "d" "4" "-" 248 "precrit"
"56041" 39 26 "d" "5" "-" 258 "precrit"
"56042" 39 26 "d" "6" "-" 248 "precrit"
"56043" 39 26 "d" "7" "-" 274 "precrit"
"56044" 39 26 "d" "8" "-" 219 "precrit"
"56045" 39 26 "d" "9" "-" 237 "crit"
"56046" 39 26 "d" "10" "-" 416 "postcrit"
"56047" 39 26 "d" "11" "-" 270 "post"
"56048" 39 26 "d" "12" "-" 249 "post"
"56049" 39 26 "d" "13" "-" 286 "post"
"56050" 39 26 "d" "14" "-" 247 "post"
"56051" 39 26 "d" "15" "-" 252 "post"
"56052" 39 26 "d" "?" "1" 1845 NA
"56072" 39 4 "b" "0" "-" 369 "predep"
"56073" 39 4 "b" "1" "-" 489 "dep"
"56074" 39 4 "b" "2" "-" 321 "precrit"
"56075" 39 4 "b" "3" "-" 241 "precrit"
"56076" 39 4 "b" "4" "-" 257 "precrit"
"56077" 39 4 "b" "5" "-" 393 "precrit"
"56078" 39 4 "b" "6" "-" 253 "precrit"
"56079" 39 4 "b" "7" "-" 244 "precrit"
"56080" 39 4 "b" "8" "-" 245 "crit"
"56081" 39 4 "b" "9" "-" 248 "postcrit"
"56082" 39 4 "b" "10" "-" 231 "post"
"56083" 39 4 "b" "11" "-" 265 "post"
"56084" 39 4 "b" "12" "-" 461 "post"
"56085" 39 4 "b" "?" "1" 1246 NA
"56113" 39 9 "c" "0" "-" 475 "predep"
"56114" 39 9 "c" "1" "-" 374 "dep"
"56115" 39 9 "c" "2" "-" 283 "precrit"
"56116" 39 9 "c" "3" "-" 276 "precrit"
"56117" 39 9 "c" "4" "-" 268 "crit"
"56118" 39 9 "c" "5" "-" 249 "postcrit"
"56119" 39 9 "c" "6" "-" 303 "post"
"56120" 39 9 "c" "7" "-" 300 "post"
"56121" 39 9 "c" "8" "-" 420 "post"
"56122" 39 9 "c" "9" "-" 261 "post"
"56123" 39 9 "c" "?" "1" 2484 NA
"56217" 39 7 "a" "0" "-" 401 "predep"
"56218" 39 7 "a" "1" "-" 542 "dep"
"56219" 39 7 "a" "2" "-" 238 "precrit"
"56220" 39 7 "a" "3" "-" 291 "precrit"
"56221" 39 7 "a" "4" "-" 244 "crit"
"56222" 39 7 "a" "5" "-" 294 "postcrit"
"56223" 39 7 "a" "6" "-" 234 "post"
"56224" 39 7 "a" "7" "-" 229 "post"
"56225" 39 7 "a" "8" "-" 263 "post"
"56226" 39 7 "a" "9" "-" 239 "post"
"56227" 39 7 "a" "?" "1" 2178 NA
"56236" 39 36 "b" "0" "-" 441 "predep"
"56237" 39 36 "b" "1" "-" 282 "dep"
"56238" 39 36 "b" "2" "-" 254 "precrit"
"56239" 39 36 "b" "3" "-" 260 "precrit"
"56240" 39 36 "b" "4" "-" 236 "precrit"
"56241" 39 36 "b" "5" "-" 279 "precrit"
"56242" 39 36 "b" "6" "-" 224 "precrit"
"56243" 39 36 "b" "7" "-" 239 "precrit"
"56244" 39 36 "b" "8" "-" 240 "crit"
"56245" 39 36 "b" "9" "-" 284 "postcrit"
"56246" 39 36 "b" "10" "-" 296 "post"
"56247" 39 36 "b" "11" "-" 383 "post"
"56248" 39 36 "b" "12" "-" 287 "post"
"56249" 39 36 "b" "13" "-" 320 "post"
"56250" 39 36 "b" "?" "1" 1943 NA
"56261" 39 29 "c" "0" "-" 461 "predep"
"56262" 39 29 "c" "1" "-" 412 "dep"
"56263" 39 29 "c" "2" "-" 262 "precrit"
"56264" 39 29 "c" "3" "-" 263 "precrit"
"56265" 39 29 "c" "4" "-" 460 "crit"
"56266" 39 29 "c" "5" "-" 246 "postcrit"
"56267" 39 29 "c" "6" "-" 274 "post"
"56268" 39 29 "c" "7" "-" 260 "post"
"56269" 39 29 "c" "8" "-" 234 "post"
"56270" 39 29 "c" "9" "-" 263 "post"
"56271" 39 29 "c" "?" "1" 1309 NA
"56364" 40 2 "a" "0" "-" 451 "predep"
"56365" 40 2 "a" "1" "-" 372 "dep"
"56366" 40 2 "a" "2" "-" 520 "precrit"
"56367" 40 2 "a" "3" "-" 480 "precrit"
"56368" 40 2 "a" "4" "-" 427 "crit"
"56369" 40 2 "a" "5" "-" 471 "postcrit"
"56370" 40 2 "a" "6" "-" 448 "post"
"56371" 40 2 "a" "7" "-" 465 "post"
"56372" 40 2 "a" "8" "-" 490 "post"
"56373" 40 2 "a" "9" "-" 480 "post"
"56374" 40 2 "a" "10" "-" 467 "post"
"56375" 40 2 "a" "?" "1" 2415 NA
"56389" 40 30 "a" "0" "-" 23 "predep"
"56390" 40 30 "a" "1" "-" 910 "dep"
"56391" 40 30 "a" "2" "-" 466 "precrit"
"56392" 40 30 "a" "3" "-" 430 "precrit"
"56393" 40 30 "a" "4" "-" 421 "crit"
"56394" 40 30 "a" "5" "-" 422 "postcrit"
"56395" 40 30 "a" "6" "-" 461 "post"
"56396" 40 30 "a" "7" "-" 461 "post"
"56397" 40 30 "a" "8" "-" 414 "post"
"56398" 40 30 "a" "9" "-" 490 "post"
"56399" 40 30 "a" "10" "-" 405 "post"
"56400" 40 30 "a" "11" "-" 456 "post"
"56401" 40 30 "a" "12" "-" 613 "post"
"56402" 40 30 "a" "?" "0" 2715 NA
"56468" 40 22 "a" "0" "-" 762 "predep"
"56469" 40 22 "a" "1" "-" 439 "dep"
"56470" 40 22 "a" "2" "-" 481 "precrit"
"56471" 40 22 "a" "3" "-" 419 "precrit"
"56472" 40 22 "a" "4" "-" 434 "crit"
"56473" 40 22 "a" "5" "-" 453 "postcrit"
"56474" 40 22 "a" "6" "-" 481 "post"
"56475" 40 22 "a" "7" "-" 539 "post"
"56476" 40 22 "a" "8" "-" 670 "post"
"56477" 40 22 "a" "9" "-" 544 "post"
"56478" 40 22 "a" "10" "-" 466 "post"
"56479" 40 22 "a" "11" "-" 501 "post"
"56480" 40 22 "a" "?" "1" 2064 NA
"56500" 40 3 "b" "0" "-" 238 "predep"
"56501" 40 3 "b" "1" "-" 629 "dep"
"56502" 40 3 "b" "2" "-" 456 "precrit"
"56503" 40 3 "b" "3" "-" 448 "precrit"
"56504" 40 3 "b" "4" "-" 429 "precrit"
"56505" 40 3 "b" "5" "-" 456 "precrit"
"56506" 40 3 "b" "6" "-" 422 "precrit"
"56507" 40 3 "b" "7" "-" 436 "precrit"
"56508" 40 3 "b" "8" "-" 422 "crit"
"56509" 40 3 "b" "9" "-" 522 "postcrit"
"56510" 40 3 "b" "10" "-" 434 "post"
"56511" 40 3 "b" "11" "-" 434 "post"
"56512" 40 3 "b" "12" "-" 446 "post"
"56513" 40 3 "b" "13" "-" 421 "post"
"56514" 40 3 "b" "14" "-" 398 "post"
"56515" 40 3 "b" "?" "1" 2599 NA
"56537" 40 8 "c" "0" "-" 67 "predep"
"56538" 40 8 "c" "1" "-" 994 "dep"
"56539" 40 8 "c" "2" "-" 420 "precrit"
"56540" 40 8 "c" "3" "-" 514 "precrit"
"56541" 40 8 "c" "4" "-" 472 "crit"
"56542" 40 8 "c" "5" "-" 467 "postcrit"
"56543" 40 8 "c" "6" "-" 421 "post"
"56544" 40 8 "c" "7" "-" 577 "post"
"56545" 40 8 "c" "8" "-" 432 "post"
"56546" 40 8 "c" "9" "-" 439 "post"
"56547" 40 8 "c" "?" "1" 2612 NA
"56570" 40 7 "b" "0" "-" 472 "predep"
"56571" 40 7 "b" "1" "-" 430 "dep"
"56572" 40 7 "b" "2" "-" 516 "precrit"
"56573" 40 7 "b" "3" "-" 438 "precrit"
"56574" 40 7 "b" "4" "-" 475 "precrit"
"56575" 40 7 "b" "5" "-" 803 "precrit"
"56576" 40 7 "b" "6" "-" 510 "precrit"
"56577" 40 7 "b" "7" "-" 514 "precrit"
"56578" 40 7 "b" "8" "-" 677 "crit"
"56579" 40 7 "b" "9" "-" 445 "postcrit"
"56580" 40 7 "b" "10" "-" 454 "post"
"56581" 40 7 "b" "11" "-" 429 "post"
"56582" 40 7 "b" "12" "-" 437 "post"
"56583" 40 7 "b" "13" "-" 580 "post"
"56584" 40 7 "b" "14" "-" 519 "post"
"56585" 40 7 "b" "?" "1" 2632 NA
"56609" 40 12 "c" "0" "-" 102 "predep"
"56610" 40 12 "c" "1" "-" 732 "dep"
"56611" 40 12 "c" "2" "-" 366 "precrit"
"56612" 40 12 "c" "3" "-" 435 "precrit"
"56613" 40 12 "c" "4" "-" 367 "crit"
"56614" 40 12 "c" "5" "-" 424 "postcrit"
"56615" 40 12 "c" "6" "-" 509 "post"
"56616" 40 12 "c" "7" "-" 445 "post"
"56617" 40 12 "c" "8" "-" 495 "post"
"56618" 40 12 "c" "9" "-" 570 "post"
"56619" 40 12 "c" "?" "1" 2883 NA
"56630" 40 33 "d" "0" "-" 27 "predep"
"56631" 40 33 "d" "1" "-" 736 "dep"
"56632" 40 33 "d" "2" "-" 519 "precrit"
"56633" 40 33 "d" "3" "-" 429 "precrit"
"56634" 40 33 "d" "4" "-" 498 "precrit"
"56635" 40 33 "d" "5" "-" 444 "precrit"
"56636" 40 33 "d" "6" "-" 489 "precrit"
"56637" 40 33 "d" "7" "-" 452 "precrit"
"56638" 40 33 "d" "8" "-" 465 "crit"
"56639" 40 33 "d" "9" "-" 574 "postcrit"
"56640" 40 33 "d" "10" "-" 581 "post"
"56641" 40 33 "d" "11" "-" 444 "post"
"56642" 40 33 "d" "12" "-" 452 "post"
"56643" 40 33 "d" "13" "-" 394 "post"
"56644" 40 33 "d" "?" "1" 3112 NA
"56693" 40 23 "b" "0" "-" 166 "predep"
"56694" 40 23 "b" "1" "-" 1596 "dep"
"56695" 40 23 "b" "2" "-" 401 "precrit"
"56696" 40 23 "b" "3" "-" 412 "precrit"
"56697" 40 23 "b" "4" "-" 534 "precrit"
"56698" 40 23 "b" "5" "-" 417 "precrit"
"56699" 40 23 "b" "6" "-" 400 "precrit"
"56700" 40 23 "b" "7" "-" 513 "precrit"
"56701" 40 23 "b" "8" "-" 476 "crit"
"56702" 40 23 "b" "9" "-" 429 "postcrit"
"56703" 40 23 "b" "10" "-" 365 "post"
"56704" 40 23 "b" "11" "-" 392 "post"
"56705" 40 23 "b" "12" "-" 343 "post"
"56706" 40 23 "b" "13" "-" 364 "post"
"56707" 40 23 "b" "14" "-" 470 "post"
"56708" 40 23 "b" "15" "-" 364 "post"
"56709" 40 23 "b" "16" "-" 657 "post"
"56710" 40 23 "b" "17" "-" 382 "post"
"56711" 40 23 "b" "18" "-" 443 "post"
"56712" 40 23 "b" "?" "1" 5933 NA
"56743" 40 14 "a" "0" "-" 370 "predep"
"56744" 40 14 "a" "1" "-" 321 "dep"
"56745" 40 14 "a" "2" "-" 736 "precrit"
"56746" 40 14 "a" "3" "-" 334 "precrit"
"56747" 40 14 "a" "4" "-" 364 "crit"
"56748" 40 14 "a" "5" "-" 329 "postcrit"
"56749" 40 14 "a" "6" "-" 333 "post"
"56750" 40 14 "a" "7" "-" 419 "post"
"56751" 40 14 "a" "8" "-" 388 "post"
"56752" 40 14 "a" "9" "-" 370 "post"
"56753" 40 14 "a" "10" "-" 456 "post"
"56754" 40 14 "a" "11" "-" 445 "post"
"56755" 40 14 "a" "?" "1" 2330 NA
"56792" 40 28 "c" "0" "-" 230 "predep"
"56793" 40 28 "c" "1" "-" 336 "dep"
"56794" 40 28 "c" "2" "-" 380 "precrit"
"56795" 40 28 "c" "3" "-" 433 "precrit"
"56796" 40 28 "c" "4" "-" 459 "crit"
"56797" 40 28 "c" "5" "-" 444 "postcrit"
"56798" 40 28 "c" "6" "-" 381 "post"
"56799" 40 28 "c" "7" "-" 383 "post"
"56800" 40 28 "c" "8" "-" 538 "post"
"56801" 40 28 "c" "9" "-" 379 "post"
"56802" 40 28 "c" "?" "1" 2204 NA
"56895" 40 5 "d" "0" "-" 113 "predep"
"56896" 40 5 "d" "1" "-" 728 "dep"
"56897" 40 5 "d" "2" "-" 333 "precrit"
"56898" 40 5 "d" "3" "-" 337 "precrit"
"56899" 40 5 "d" "4" "-" 353 "precrit"
"56900" 40 5 "d" "5" "-" 362 "precrit"
"56901" 40 5 "d" "6" "-" 340 "precrit"
"56902" 40 5 "d" "7" "-" 404 "precrit"
"56903" 40 5 "d" "8" "-" 456 "crit"
"56904" 40 5 "d" "9" "-" 380 "postcrit"
"56905" 40 5 "d" "10" "-" 291 "post"
"56906" 40 5 "d" "11" "-" 361 "post"
"56907" 40 5 "d" "12" "-" 358 "post"
"56908" 40 5 "d" "13" "-" 277 "post"
"56909" 40 5 "d" "14" "-" 352 "post"
"56910" 40 5 "d" "15" "-" 300 "post"
"56911" 40 5 "d" "16" "-" 308 "post"
"56912" 40 5 "d" "17" "-" 386 "post"
"56913" 40 5 "d" "?" "0" 3404 NA
"56923" 40 34 "a" "0" "-" 379 "predep"
"56924" 40 34 "a" "1" "-" 379 "dep"
"56925" 40 34 "a" "2" "-" 308 "precrit"
"56926" 40 34 "a" "3" "-" 318 "precrit"
"56927" 40 34 "a" "4" "-" 406 "crit"
"56928" 40 34 "a" "5" "-" 380 "postcrit"
"56929" 40 34 "a" "6" "-" 305 "post"
"56930" 40 34 "a" "7" "-" 385 "post"
"56931" 40 34 "a" "8" "-" 357 "post"
"56932" 40 34 "a" "9" "-" 368 "post"
"56933" 40 34 "a" "10" "-" 385 "post"
"56934" 40 34 "a" "?" "1" 2142 NA
"56943" 40 1 "d" "0" "-" 234 "predep"
"56944" 40 1 "d" "1" "-" 504 "dep"
"56945" 40 1 "d" "2" "-" 411 "precrit"
"56946" 40 1 "d" "3" "-" 300 "precrit"
"56947" 40 1 "d" "4" "-" 483 "precrit"
"56948" 40 1 "d" "5" "-" 417 "precrit"
"56949" 40 1 "d" "6" "-" 391 "precrit"
"56950" 40 1 "d" "7" "-" 508 "precrit"
"56951" 40 1 "d" "8" "-" 394 "crit"
"56952" 40 1 "d" "9" "-" 421 "postcrit"
"56953" 40 1 "d" "10" "-" 379 "post"
"56954" 40 1 "d" "11" "-" 348 "post"
"56955" 40 1 "d" "12" "-" 379 "post"
"56956" 40 1 "d" "?" "1" 1383 NA
"57020" 40 32 "c" "0" "-" 336 "predep"
"57021" 40 32 "c" "1" "-" 456 "dep"
"57022" 40 32 "c" "2" "-" 350 "precrit"
"57023" 40 32 "c" "3" "-" 324 "precrit"
"57024" 40 32 "c" "4" "-" 360 "crit"
"57025" 40 32 "c" "5" "-" 382 "postcrit"
"57026" 40 32 "c" "6" "-" 314 "post"
"57027" 40 32 "c" "7" "-" 644 "post"
"57028" 40 32 "c" "8" "-" 368 "post"
"57029" 40 32 "c" "?" "1" 1311 NA
"57052" 40 20 "c" "0" "-" 391 "predep"
"57053" 40 20 "c" "1" "-" 366 "dep"
"57054" 40 20 "c" "2" "-" 350 "precrit"
"57055" 40 20 "c" "3" "-" 348 "precrit"
"57056" 40 20 "c" "4" "-" 599 "crit"
"57057" 40 20 "c" "5" "-" 369 "postcrit"
"57058" 40 20 "c" "6" "-" 350 "post"
"57059" 40 20 "c" "7" "-" 340 "post"
"57060" 40 20 "c" "8" "-" 315 "post"
"57061" 40 20 "c" "9" "-" 381 "post"
"57062" 40 20 "c" "?" "1" 2051 NA
"57098" 40 9 "d" "0" "-" 342 "predep"
"57099" 40 9 "d" "1" "-" 321 "dep"
"57100" 40 9 "d" "2" "-" 372 "precrit"
"57101" 40 9 "d" "3" "-" 315 "precrit"
"57102" 40 9 "d" "4" "-" 329 "precrit"
"57103" 40 9 "d" "5" "-" 372 "precrit"
"57104" 40 9 "d" "6" "-" 350 "precrit"
"57105" 40 9 "d" "7" "-" 342 "precrit"
"57106" 40 9 "d" "8" "-" 379 "crit"
"57107" 40 9 "d" "9" "-" 412 "postcrit"
"57108" 40 9 "d" "10" "-" 304 "post"
"57109" 40 9 "d" "11" "-" 344 "post"
"57110" 40 9 "d" "12" "-" 353 "post"
"57111" 40 9 "d" "13" "-" 288 "post"
"57112" 40 9 "d" "?" "1" 2374 NA
"57226" 40 21 "d" "0" "-" 399 "predep"
"57227" 40 21 "d" "1" "-" 277 "dep"
"57228" 40 21 "d" "2" "-" 620 "precrit"
"57229" 40 21 "d" "3" "-" 265 "precrit"
"57230" 40 21 "d" "4" "-" 308 "precrit"
"57231" 40 21 "d" "5" "-" 382 "precrit"
"57232" 40 21 "d" "6" "-" 309 "precrit"
"57233" 40 21 "d" "7" "-" 309 "precrit"
"57234" 40 21 "d" "8" "-" 339 "crit"
"57235" 40 21 "d" "9" "-" 382 "postcrit"
"57236" 40 21 "d" "10" "-" 361 "post"
"57237" 40 21 "d" "11" "-" 275 "post"
"57238" 40 21 "d" "12" "-" 362 "post"
"57239" 40 21 "d" "?" "1" 2577 NA
"57264" 40 6 "a" "0" "-" 391 "predep"
"57265" 40 6 "a" "1" "-" 323 "dep"
"57266" 40 6 "a" "2" "-" 353 "precrit"
"57267" 40 6 "a" "3" "-" 287 "precrit"
"57268" 40 6 "a" "4" "-" 315 "crit"
"57269" 40 6 "a" "5" "-" 336 "postcrit"
"57270" 40 6 "a" "6" "-" 322 "post"
"57271" 40 6 "a" "7" "-" 318 "post"
"57272" 40 6 "a" "?" "1" 2126 NA
"57309" 40 27 "b" "0" "-" 383 "predep"
"57310" 40 27 "b" "1" "-" 324 "dep"
"57311" 40 27 "b" "2" "-" 321 "precrit"
"57312" 40 27 "b" "3" "-" 343 "precrit"
"57313" 40 27 "b" "4" "-" 360 "precrit"
"57314" 40 27 "b" "5" "-" 348 "precrit"
"57315" 40 27 "b" "6" "-" 374 "precrit"
"57316" 40 27 "b" "7" "-" 358 "precrit"
"57317" 40 27 "b" "8" "-" 409 "crit"
"57318" 40 27 "b" "9" "-" 374 "postcrit"
"57319" 40 27 "b" "10" "-" 340 "post"
"57320" 40 27 "b" "11" "-" 359 "post"
"57321" 40 27 "b" "12" "-" 352 "post"
"57322" 40 27 "b" "13" "-" 375 "post"
"57323" 40 27 "b" "?" "1" 1887 NA
"57335" 40 35 "b" "0" "-" 213 "predep"
"57336" 40 35 "b" "1" "-" 395 "dep"
"57337" 40 35 "b" "2" "-" 376 "precrit"
"57338" 40 35 "b" "3" "-" 327 "precrit"
"57339" 40 35 "b" "4" "-" 324 "precrit"
"57340" 40 35 "b" "5" "-" 342 "precrit"
"57341" 40 35 "b" "6" "-" 336 "precrit"
"57342" 40 35 "b" "7" "-" 295 "precrit"
"57343" 40 35 "b" "8" "-" 366 "crit"
"57344" 40 35 "b" "9" "-" 373 "postcrit"
"57345" 40 35 "b" "10" "-" 302 "post"
"57346" 40 35 "b" "11" "-" 413 "post"
"57347" 40 35 "b" "12" "-" 358 "post"
"57348" 40 35 "b" "13" "-" 264 "post"
"57349" 40 35 "b" "14" "-" 325 "post"
"57350" 40 35 "b" "15" "-" 334 "post"
"57351" 40 35 "b" "16" "-" 278 "post"
"57352" 40 35 "b" "?" "1" 2028 NA
"57371" 40 18 "a" "0" "-" 327 "predep"
"57372" 40 18 "a" "1" "-" 337 "dep"
