"subj"	"expt"	"item"	"cond"	"roi"	"word"	"region"	"rt"
"395"	1	"filler"	43	"-"	"9"	"erläutert,"	"-"	584
"396"	1	"filler"	43	"-"	"10"	"als"	"-"	551
"397"	1	"filler"	43	"-"	"11"	"er"	"-"	425
"398"	1	"filler"	43	"-"	"12"	"den"	"-"	353
"399"	1	"filler"	43	"-"	"13"	"Platzhirsch"	"-"	445
"400"	1	"filler"	43	"-"	"14"	"abschoss."	"-"	576
"401"	1	"filler"	7	"-"	"0"	"Weil"	"-"	385
"402"	1	"filler"	7	"-"	"1"	"die"	"-"	444
"403"	1	"filler"	7	"-"	"2"	"Umfrage"	"-"	533
"404"	1	"filler"	7	"-"	"3"	"dem_Provinzpolitiker"	"-"	780
"405"	1	"filler"	7	"-"	"4"	"keine"	"-"	880
"406"	1	"filler"	7	"-"	"5"	"Chance"	"-"	508
"407"	1	"filler"	7	"-"	"6"	"bei"	"-"	499
"408"	1	"filler"	7	"-"	"7"	"den"	"-"	550
"409"	1	"filler"	7	"-"	"8"	"bevorstehenden"	"-"	803
"410"	1	"filler"	7	"-"	"9"	"Kommunalwahlen"	"-"	580
"411"	1	"filler"	7	"-"	"10"	"vorhersagte,"	"-"	419
"412"	1	"filler"	7	"-"	"11"	"beschloss"	"-"	510
"413"	1	"filler"	7	"-"	"12"	"dieser,"	"-"	371
"414"	1	"filler"	7	"-"	"13"	"sich"	"-"	405
"415"	1	"filler"	7	"-"	"14"	"aus"	"-"	411
"416"	1	"filler"	7	"-"	"15"	"dem"	"-"	388
"417"	1	"filler"	7	"-"	"16"	"öffentlichen_Leben"	"-"	441
"418"	1	"filler"	7	"-"	"17"	"zurückzuziehen"	"-"	460
"419"	1	"filler"	7	"-"	"18"	"und"	"-"	510
"420"	1	"filler"	7	"-"	"19"	"die"	"-"	394
"421"	1	"filler"	7	"-"	"20"	"Kandidatur"	"-"	586
"422"	1	"filler"	7	"-"	"21"	"einem"	"-"	389
"423"	1	"filler"	7	"-"	"22"	"jüngeren"	"-"	427
"424"	1	"filler"	7	"-"	"23"	"Kollegen"	"-"	410
"425"	1	"filler"	7	"-"	"24"	"zu"	"-"	466
"426"	1	"filler"	7	"-"	"25"	"überlassen."	"-"	494
"427"	1	"filler"	7	"-"	"?"	"N"	"1"	2548
"428"	1	"filler"	27	"-"	"0"	"Weil"	"-"	537
"429"	1	"filler"	27	"-"	"1"	"er"	"-"	659
"430"	1	"filler"	27	"-"	"2"	"keinen"	"-"	476
"431"	1	"filler"	27	"-"	"3"	"großen"	"-"	592
"432"	1	"filler"	27	"-"	"4"	"Hunger"	"-"	516
"433"	1	"filler"	27	"-"	"5"	"verspürte,"	"-"	575
"434"	1	"filler"	27	"-"	"6"	"beschloss"	"-"	497
"435"	1	"filler"	27	"-"	"7"	"Martin_Kunze,"	"-"	595
"436"	1	"filler"	27	"-"	"8"	"lediglich"	"-"	549
"437"	1	"filler"	27	"-"	"9"	"ein_kleines_Steak"	"-"	528
"438"	1	"filler"	27	"-"	"10"	"zum_Mittagessen"	"-"	598
"439"	1	"filler"	27	"-"	"11"	"zu"	"-"	514
"440"	1	"filler"	27	"-"	"12"	"verspeisen,"	"-"	533
"441"	1	"filler"	27	"-"	"13"	"was"	"-"	475
"442"	1	"filler"	27	"-"	"14"	"ihm"	"-"	428
"443"	1	"filler"	27	"-"	"15"	"auch"	"-"	378
"444"	1	"filler"	27	"-"	"16"	"überaus"	"-"	398
"445"	1	"filler"	27	"-"	"17"	"gut"	"-"	420
"446"	1	"filler"	27	"-"	"18"	"bekam."	"-"	653
"447"	1	"LKrep"	23	"c"	"0"	"Nachdem"	"-"	650
"448"	1	"LKrep"	23	"c"	"1"	"der"	"-"	619
"449"	1	"LKrep"	23	"c"	"2"	"Passant"	"-"	683
"450"	1	"LKrep"	23	"c"	"3"	"trotz"	"p"	528
"451"	1	"LKrep"	23	"c"	"4"	"anfänglichem_Bestreiten"	"pp1"	1098
"452"	1	"LKrep"	23	"c"	"5"	"des_peinlichen_Vorfalls"	"-"	672
"453"	1	"LKrep"	23	"c"	"6"	"den_Sachverhalt"	"subordnp"	1042
"454"	1	"LKrep"	23	"c"	"7"	"schilderte,"	"subordverb"	1524
"455"	1	"LKrep"	23	"c"	"8"	"hat"	"-"	571
"456"	1	"LKrep"	23	"c"	"9"	"Markus_Kaiser"	"npsubj"	944
"457"	1	"LKrep"	23	"c"	"10"	"dem_jungen_Beamten"	"npdat"	750
"458"	1	"LKrep"	23	"c"	"11"	"des_herbeigerufenen_Streifenwagens"	"npgen"	1373
"459"	1	"LKrep"	23	"c"	"12"	"den_Ausweis"	"npacc"	763
"460"	1	"LKrep"	23	"c"	"13"	"vorgezeigt,"	"verb"	872
"461"	1	"LKrep"	23	"c"	"14"	"und"	"verb1"	529
"462"	1	"LKrep"	23	"c"	"15"	"dann"	"verb2"	516
"463"	1	"LKrep"	23	"c"	"16"	"eine_Blutprobe"	"verb3"	569
"464"	1	"LKrep"	23	"c"	"17"	"abgegeben."	"verb4"	722
"465"	1	"filler"	25	"-"	"0"	"Nachdem"	"-"	542
"466"	1	"filler"	25	"-"	"1"	"der"	"-"	430
"467"	1	"filler"	25	"-"	"2"	"Sportler"	"-"	464
"468"	1	"filler"	25	"-"	"3"	"erst"	"-"	464
"469"	1	"filler"	25	"-"	"4"	"gestern"	"-"	453
"470"	1	"filler"	25	"-"	"5"	"wieder"	"-"	394
"471"	1	"filler"	25	"-"	"6"	"einen_wichtigen_Wettkampf"	"-"	447
"472"	1	"filler"	25	"-"	"7"	"des_Leichtathletikverbands"	"-"	497
"473"	1	"filler"	25	"-"	"8"	"gewonnen_hatte,"	"-"	552
"474"	1	"filler"	25	"-"	"9"	"stand"	"-"	673
"475"	1	"filler"	25	"-"	"10"	"seiner_Teilnahme"	"-"	419
"476"	1	"filler"	25	"-"	"11"	"an"	"-"	455
"477"	1	"filler"	25	"-"	"12"	"den_olympischen_Spielen"	"-"	511
"478"	1	"filler"	25	"-"	"13"	"nichts"	"-"	422
"479"	1	"filler"	25	"-"	"14"	"mehr"	"-"	425
"480"	1	"filler"	25	"-"	"15"	"im"	"-"	364
"481"	1	"filler"	25	"-"	"16"	"Wege."	"-"	411
"482"	1	"LKrep"	21	"a"	"0"	"Weil"	"-"	634
"483"	1	"LKrep"	21	"a"	"1"	"der"	"-"	500
"484"	1	"LKrep"	21	"a"	"2"	"Pächter"	"-"	447
"485"	1	"LKrep"	21	"a"	"3"	"zur"	"p"	483
"486"	1	"LKrep"	21	"a"	"4"	"sofortigen_Behebung"	"pp1"	1236
"487"	1	"LKrep"	21	"a"	"5"	"des_offensichtlichen_Notstands"	"pp2"	789
"488"	1	"LKrep"	21	"a"	"6"	"dem_frierenden_Bewohner"	"npdat"	1756
"489"	1	"LKrep"	21	"a"	"7"	"des_eingestürzten_Hochhauses"	"npgen"	1420
"490"	1	"LKrep"	21	"a"	"8"	"den_Beistand"	"-"	836
"491"	1	"LKrep"	21	"a"	"9"	"leistete,"	"subordverb"	1167
"492"	1	"LKrep"	21	"a"	"10"	"hat"	"-"	372
"493"	1	"LKrep"	21	"a"	"11"	"Paul_Schnitzer"	"npsubj"	491
"494"	1	"LKrep"	21	"a"	"12"	"den_Schuppen"	"npacc"	402
"495"	1	"LKrep"	21	"a"	"13"	"aufgeschlossen,"	"verb"	547
"496"	1	"LKrep"	21	"a"	"14"	"und"	"verb1"	464
"497"	1	"LKrep"	21	"a"	"15"	"so"	"verb2"	475
"498"	1	"LKrep"	21	"a"	"16"	"die_Not"	"-"	452
"499"	1	"LKrep"	21	"a"	"17"	"gelindert."	"verb4"	745
"500"	1	"filler"	24	"-"	"0"	"Der"	"-"	506
"501"	1	"filler"	24	"-"	"1"	"Vortrupp"	"-"	740
"502"	1	"filler"	24	"-"	"2"	"ist"	"-"	507
"503"	1	"filler"	24	"-"	"3"	"auf"	"-"	476
"504"	1	"filler"	24	"-"	"4"	"das"	"-"	481
"505"	1	"filler"	24	"-"	"5"	"Ziel"	"-"	501
"506"	1	"filler"	24	"-"	"6"	"vorgerückt,"	"-"	1285
"507"	1	"filler"	24	"-"	"7"	"weil"	"-"	414
"508"	1	"filler"	24	"-"	"8"	"der"	"-"	470
"509"	1	"filler"	24	"-"	"9"	"Feind"	"-"	371
"510"	1	"filler"	24	"-"	"10"	"geschwächt"	"-"	406
"511"	1	"filler"	24	"-"	"11"	"war."	"-"	514
"512"	1	"filler"	24	"-"	"?"	"Y"	"1"	1711
"513"	1	"filler"	15	"-"	"0"	"Dass"	"-"	487
"514"	1	"filler"	15	"-"	"1"	"der_Staatsanwalt"	"-"	678
"515"	1	"filler"	15	"-"	"2"	"den_Fall"	"-"	527
"516"	1	"filler"	15	"-"	"3"	"bearbeitet,"	"-"	706
"517"	1	"filler"	15	"-"	"4"	"hat"	"-"	633
"518"	1	"filler"	15	"-"	"5"	"der_windige_Rechtsanwalt"	"-"	653
"519"	1	"filler"	15	"-"	"6"	"mitgeteilt,"	"-"	1527
"520"	1	"filler"	15	"-"	"7"	"bevor"	"-"	887
"521"	1	"filler"	15	"-"	"8"	"der"	"-"	1160
"522"	1	"filler"	15	"-"	"9"	"Zeuge"	"-"	617
"523"	1	"filler"	15	"-"	"10"	"angehört"	"-"	473
"524"	1	"filler"	15	"-"	"11"	"wurde."	"-"	590
"525"	1	"filler"	15	"-"	"?"	"Y"	"0"	5528
"526"	1	"LKrep"	14	"b"	"0"	"Weil"	"-"	552
"527"	1	"LKrep"	14	"b"	"1"	"der"	"-"	475
"528"	1	"LKrep"	14	"b"	"2"	"Landtag"	"-"	767
"529"	1	"LKrep"	14	"b"	"3"	"dem_kleinen_Betrieb"	"npdat"	1604
"530"	1	"LKrep"	14	"b"	"4"	"des_ehemaligen_Zonenrandgebiets"	"npgen"	2944
"531"	1	"LKrep"	14	"b"	"5"	"den_Zuschuss"	"subordnp"	2210
"532"	1	"LKrep"	14	"b"	"6"	"bewilligte,"	"subordverb"	435
"533"	1	"LKrep"	14	"b"	"7"	"hat"	"-"	787
"534"	1	"LKrep"	14	"b"	"8"	"Franz_Ritter"	"npsubj"	1529
"535"	1	"LKrep"	14	"b"	"9"	"nach"	"p"	449
"536"	1	"LKrep"	14	"b"	"10"	"langwierigem_Aushandeln"	"pp1"	486
"537"	1	"LKrep"	14	"b"	"11"	"des_schwierigen_Vertrags"	"pp2"	511
"538"	1	"LKrep"	14	"b"	"12"	"den_Auftrag"	"npacc"	486
"539"	1	"LKrep"	14	"b"	"13"	"eingebracht,"	"verb"	480
"540"	1	"LKrep"	14	"b"	"14"	"und"	"verb1"	912
"541"	1	"LKrep"	14	"b"	"15"	"damit"	"verb2"	402
"542"	1	"LKrep"	14	"b"	"16"	"Arbeitsplätze"	"verb3"	561
"543"	1	"LKrep"	14	"b"	"17"	"gesichert."	"verb4"	414
"544"	1	"filler"	36	"-"	"0"	"Dass"	"-"	692
"545"	1	"filler"	36	"-"	"1"	"der"	"-"	439
"546"	1	"filler"	36	"-"	"2"	"Terrorist"	"-"	584
"547"	1	"filler"	36	"-"	"3"	"den"	"-"	509
"548"	1	"filler"	36	"-"	"4"	"Anschlag"	"-"	495
"549"	1	"filler"	36	"-"	"5"	"verübt,"	"-"	948
"550"	1	"filler"	36	"-"	"6"	"hat"	"-"	436
"551"	1	"filler"	36	"-"	"7"	"der"	"-"	497
"552"	1	"filler"	36	"-"	"8"	"bestürzte"	"-"	539
"553"	1	"filler"	36	"-"	"9"	"Polizist"	"-"	556
"554"	1	"filler"	36	"-"	"10"	"befürchtet,"	"-"	715
"555"	1	"filler"	36	"-"	"11"	"nachdem"	"-"	1579
"556"	1	"filler"	36	"-"	"12"	"er"	"-"	503
"557"	1	"filler"	36	"-"	"13"	"die"	"-"	364
"558"	1	"filler"	36	"-"	"14"	"Beweismittel"	"-"	436
"559"	1	"filler"	36	"-"	"15"	"untersucht"	"-"	409
"560"	1	"filler"	36	"-"	"16"	"hatte."	"-"	612
"561"	1	"filler"	10	"-"	"0"	"Weil"	"-"	472
"562"	1	"filler"	10	"-"	"1"	"ihm"	"-"	438
"563"	1	"filler"	10	"-"	"2"	"der"	"-"	416
"564"	1	"filler"	10	"-"	"3"	"Strand"	"-"	511
"565"	1	"filler"	10	"-"	"4"	"überhaupt"	"-"	446
"566"	1	"filler"	10	"-"	"5"	"nicht"	"-"	441
"567"	1	"filler"	10	"-"	"6"	"gefiel,"	"-"	383
"568"	1	"filler"	10	"-"	"7"	"das_Hotel"	"-"	477
"569"	1	"filler"	10	"-"	"8"	"und"	"-"	488
"570"	1	"filler"	10	"-"	"9"	"das_Essen"	"-"	564
"571"	1	"filler"	10	"-"	"10"	"äußerst"	"-"	447
"572"	1	"filler"	10	"-"	"11"	"miserabel"	"-"	502
"573"	1	"filler"	10	"-"	"12"	"waren,"	"-"	422
"574"	1	"filler"	10	"-"	"13"	"und"	"-"	644
"575"	1	"filler"	10	"-"	"14"	"der_Reiseveranstalter"	"-"	522
"576"	1	"filler"	10	"-"	"15"	"jegliche_Serviceleistungen"	"-"	497
"577"	1	"filler"	10	"-"	"16"	"ablehnte,"	"-"	466
"578"	1	"filler"	10	"-"	"17"	"beschloss"	"-"	524
"579"	1	"filler"	10	"-"	"18"	"Franz_Neubauer,"	"-"	522
"580"	1	"filler"	10	"-"	"19"	"den_billigen_Reiseveranstalter"	"-"	558
"581"	1	"filler"	10	"-"	"20"	"zu"	"-"	547
"582"	1	"filler"	10	"-"	"21"	"verklagen."	"-"	561
"583"	1	"filler"	10	"-"	"?"	"N"	"1"	2033
"584"	1	"filler"	48	"-"	"0"	"Der"	"-"	526
"585"	1	"filler"	48	"-"	"1"	"Junge"	"-"	492
"586"	1	"filler"	48	"-"	"2"	"kann"	"-"	426
"587"	1	"filler"	48	"-"	"3"	"vor"	"-"	428
"588"	1	"filler"	48	"-"	"4"	"Scham"	"-"	409
"589"	1	"filler"	48	"-"	"5"	"errötet"	"-"	467
"590"	1	"filler"	48	"-"	"6"	"sein,"	"-"	470
"591"	1	"filler"	48	"-"	"7"	"weil"	"-"	537
"592"	1	"filler"	48	"-"	"8"	"das"	"-"	420
"593"	1	"filler"	48	"-"	"9"	"Gespräch"	"-"	387
"594"	1	"filler"	48	"-"	"10"	"peinlich"	"-"	448
"595"	1	"filler"	48	"-"	"11"	"war."	"-"	562
"596"	1	"LKrep"	7	"c"	"0"	"Als"	"-"	564
"597"	1	"LKrep"	7	"c"	"1"	"der"	"-"	594
"598"	1	"LKrep"	7	"c"	"2"	"Vertreter"	"-"	948
"599"	1	"LKrep"	7	"c"	"3"	"nach"	"p"	575
"600"	1	"LKrep"	7	"c"	"4"	"erfolgreicher_Widerlegung"	"pp1"	1076
"601"	1	"LKrep"	7	"c"	"5"	"des_unbegründeten_Einwands"	"pp2"	1765
"602"	1	"LKrep"	7	"c"	"6"	"den_Vertriebsplan"	"subordnp"	1170
"603"	1	"LKrep"	7	"c"	"7"	"vorstellte,"	"subordverb"	1059
"604"	1	"LKrep"	7	"c"	"8"	"hat"	"-"	641
"605"	1	"LKrep"	7	"c"	"9"	"Thomas_Schmidt"	"npsubj"	1237
"606"	1	"LKrep"	7	"c"	"10"	"dem_ungeduldigen_Vorsitzenden"	"npdat"	1431
"607"	1	"LKrep"	7	"c"	"11"	"des_großen_Konzerns"	"npgen"	869
"608"	1	"LKrep"	7	"c"	"12"	"den_Vertrag"	"npacc"	494
"609"	1	"LKrep"	7	"c"	"13"	"gesichert,"	"verb"	569
"610"	1	"LKrep"	7	"c"	"14"	"und"	"verb1"	1368
"611"	1	"LKrep"	7	"c"	"15"	"so"	"verb2"	641
"612"	1	"LKrep"	7	"c"	"16"	"ein_Riesengeschäft"	"verb3"	766
"613"	1	"LKrep"	7	"c"	"17"	"gemacht."	"verb4"	1337
"614"	1	"LKrep"	7	"c"	"?"	"N"	"1"	3297
"615"	1	"filler"	47	"-"	"0"	"Der"	"-"	721
"616"	1	"filler"	47	"-"	"1"	"Sanitäter"	"-"	815
"617"	1	"filler"	47	"-"	"2"	"kann"	"-"	540
"618"	1	"filler"	47	"-"	"3"	"vor"	"-"	604
"619"	1	"filler"	47	"-"	"4"	"Angst"	"-"	537
"620"	1	"filler"	47	"-"	"5"	"erblasst"	"-"	726
"621"	1	"filler"	47	"-"	"6"	"sein,"	"-"	512
"622"	1	"filler"	47	"-"	"7"	"weil"	"-"	401
"623"	1	"filler"	47	"-"	"8"	"der"	"-"	328
"624"	1	"filler"	47	"-"	"9"	"Unfall"	"-"	345
"625"	1	"filler"	47	"-"	"10"	"schlimm"	"-"	407
"626"	1	"filler"	47	"-"	"11"	"war."	"-"	482
"627"	1	"filler"	21	"-"	"0"	"Der"	"-"	454
"628"	1	"filler"	21	"-"	"1"	"Feuerwehrmann"	"-"	1085
"629"	1	"filler"	21	"-"	"2"	"rettet"	"-"	832
"630"	1	"filler"	21	"-"	"3"	"den"	"-"	478
"631"	1	"filler"	21	"-"	"4"	"Kater,"	"-"	615
"632"	1	"filler"	21	"-"	"5"	"hat"	"-"	440
"633"	1	"filler"	21	"-"	"6"	"der"	"-"	409
"634"	1	"filler"	21	"-"	"7"	"kleine"	"-"	437
"635"	1	"filler"	21	"-"	"8"	"Junge"	"-"	395
"636"	1	"filler"	21	"-"	"9"	"geglaubt,"	"-"	419
"637"	1	"filler"	21	"-"	"10"	"als"	"-"	558
"638"	1	"filler"	21	"-"	"11"	"er"	"-"	400
"639"	1	"filler"	21	"-"	"12"	"die"	"-"	359
"640"	1	"filler"	21	"-"	"13"	"Notrufzentrale"	"-"	434
"641"	1	"filler"	21	"-"	"14"	"anrief."	"-"	715
"642"	1	"filler"	21	"-"	"?"	"N"	"1"	2117
"643"	1	"LKrep"	16	"d"	"0"	"Nachdem"	"-"	528
"644"	1	"LKrep"	16	"d"	"1"	"der"	"-"	561
"645"	1	"LKrep"	16	"d"	"2"	"Geizhals"	"-"	683
"646"	1	"LKrep"	16	"d"	"3"	"den_Schuppen"	"subordnp"	650
"647"	1	"LKrep"	16	"d"	"4"	"abriss,"	"subordverb"	664
"648"	1	"LKrep"	16	"d"	"5"	"hat"	"-"	1855
"649"	1	"LKrep"	16	"d"	"6"	"David_Weinberger"	"npsubj"	1281
"650"	1	"LKrep"	16	"d"	"7"	"ohne"	"p"	948
"651"	1	"LKrep"	16	"d"	"8"	"große_Beachtung"	"pp1"	616
"652"	1	"LKrep"	16	"d"	"9"	"des_kalten_Wetters"	"pp2"	1104
"653"	1	"LKrep"	16	"d"	"10"	"dem_frierenden_Stadtstreicher"	"npdat"	1465
"654"	1	"LKrep"	16	"d"	"11"	"des_armen_Vororts"	"npgen"	881
"655"	1	"LKrep"	16	"d"	"12"	"den_Sommermantel"	"npacc"	575
"656"	1	"LKrep"	16	"d"	"13"	"geschenkt,"	"verb"	656
"657"	1	"LKrep"	16	"d"	"14"	"und"	"verb1"	519
"658"	1	"LKrep"	16	"d"	"15"	"damit"	"verb2"	650
"659"	1	"LKrep"	16	"d"	"16"	"Unruhe"	"verb3"	503
"660"	1	"LKrep"	16	"d"	"17"	"gestiftet."	"verb4"	752
"661"	1	"filler"	40	"-"	"0"	"Dass"	"-"	453
"662"	1	"filler"	40	"-"	"1"	"der"	"-"	411
"663"	1	"filler"	40	"-"	"2"	"Kunde"	"-"	481
"664"	1	"filler"	40	"-"	"3"	"den"	"-"	429
"665"	1	"filler"	40	"-"	"4"	"Verkäufer"	"-"	679
"666"	1	"filler"	40	"-"	"5"	"täuscht,"	"-"	578
"667"	1	"filler"	40	"-"	"6"	"hat"	"-"	481
"668"	1	"filler"	40	"-"	"7"	"der"	"-"	517
"669"	1	"filler"	40	"-"	"8"	"gescheite"	"-"	1722
"670"	1	"filler"	40	"-"	"9"	"Detektiv"	"-"	506
"671"	1	"filler"	40	"-"	"10"	"behauptet,"	"-"	469
"672"	1	"filler"	40	"-"	"11"	"als"	"-"	450
"673"	1	"filler"	40	"-"	"12"	"er"	"-"	359
"674"	1	"filler"	40	"-"	"13"	"von"	"-"	345
"675"	1	"filler"	40	"-"	"14"	"der"	"-"	390
"676"	1	"filler"	40	"-"	"15"	"Polizei"	"-"	383
"677"	1	"filler"	40	"-"	"16"	"vernommen"	"-"	536
"678"	1	"filler"	40	"-"	"17"	"wurde."	"-"	756
"679"	1	"LKrep"	5	"a"	"0"	"Weil"	"-"	411
"680"	1	"LKrep"	5	"a"	"1"	"der"	"-"	447
"681"	1	"LKrep"	5	"a"	"2"	"Manager"	"-"	520
"682"	1	"LKrep"	5	"a"	"3"	"nach"	"p"	374
"683"	1	"LKrep"	5	"a"	"4"	"sofortiger_Angabe"	"pp1"	491
"684"	1	"LKrep"	5	"a"	"5"	"des_überzeugenden_Grunds"	"pp2"	1612
"685"	1	"LKrep"	5	"a"	"6"	"dem_senilen_Betriebsleiter"	"npdat"	1084
"686"	1	"LKrep"	5	"a"	"7"	"des_unrentablen_Unternehmens"	"npgen"	1874
"687"	1	"LKrep"	5	"a"	"8"	"den_Vorschlag"	"-"	449
"688"	1	"LKrep"	5	"a"	"9"	"zurückwies,"	"subordverb"	486
"689"	1	"LKrep"	5	"a"	"10"	"hat"	"-"	2166
"690"	1	"LKrep"	5	"a"	"11"	"Wolfgang_Meier"	"npsubj"	589
"691"	1	"LKrep"	5	"a"	"12"	"den_Aktienanteil"	"npacc"	411
"692"	1	"LKrep"	5	"a"	"13"	"entzogen,"	"verb"	622
"693"	1	"LKrep"	5	"a"	"14"	"und"	"verb1"	439
"694"	1	"LKrep"	5	"a"	"15"	"damit"	"verb2"	442
"695"	1	"LKrep"	5	"a"	"16"	"die_Pleite"	"verb3"	511
"696"	1	"LKrep"	5	"a"	"17"	"verursacht."	"verb4"	889
"697"	1	"LKrep"	5	"a"	"?"	"N"	"1"	2164
"698"	1	"filler"	31	"-"	"0"	"Weil"	"-"	448
"699"	1	"filler"	31	"-"	"1"	"der"	"-"	433
"700"	1	"filler"	31	"-"	"2"	"Mitarbeiter"	"-"	414
"701"	1	"filler"	31	"-"	"3"	"der"	"-"	500
"702"	1	"filler"	31	"-"	"4"	"Zentralbank"	"-"	513
"703"	1	"filler"	31	"-"	"5"	"seinem_Vorgesetzten"	"-"	556
"704"	1	"filler"	31	"-"	"6"	"Misswirtschaft"	"-"	984
"705"	1	"filler"	31	"-"	"7"	"anlastete,"	"-"	747
"706"	1	"filler"	31	"-"	"8"	"wurde"	"-"	1399
"707"	1	"filler"	31	"-"	"9"	"er"	"-"	548
"708"	1	"filler"	31	"-"	"10"	"von_seinen_Kollegen"	"-"	369
"709"	1	"filler"	31	"-"	"11"	"aus_dem_Amt"	"-"	433
"710"	1	"filler"	31	"-"	"12"	"gejagt,"	"-"	455
"711"	1	"filler"	31	"-"	"13"	"obwohl"	"-"	406
"712"	1	"filler"	31	"-"	"14"	"er"	"-"	386
"713"	1	"filler"	31	"-"	"15"	"das"	"-"	386
"714"	1	"filler"	31	"-"	"16"	"nicht"	"-"	364
"715"	1	"filler"	31	"-"	"17"	"verdient"	"-"	394
"716"	1	"filler"	31	"-"	"18"	"hatte."	"-"	419
"717"	1	"LKrep"	6	"b"	"0"	"Obwohl"	"-"	531
"718"	1	"LKrep"	6	"b"	"1"	"der"	"-"	450
"719"	1	"LKrep"	6	"b"	"2"	"Komplize"	"-"	486
"720"	1	"LKrep"	6	"b"	"3"	"dem_wütenden_Polizisten"	"npdat"	1203
"721"	1	"LKrep"	6	"b"	"4"	"des_kleinen_Ortes"	"npgen"	856
"722"	1	"LKrep"	6	"b"	"5"	"den_Zeugendienst"	"subordnp"	1163
"723"	1	"LKrep"	6	"b"	"6"	"verweigerte,"	"subordverb"	1119
"724"	1	"LKrep"	6	"b"	"7"	"hat"	"-"	461
"725"	1	"LKrep"	6	"b"	"8"	"Karl_Riester"	"npsubj"	933
"726"	1	"LKrep"	6	"b"	"9"	"nach"	"p"	399
"727"	1	"LKrep"	6	"b"	"10"	"stundenlangem_Abstreiten"	"pp1"	377
"728"	1	"LKrep"	6	"b"	"11"	"des_fraglichen_Sachverhalts"	"pp2"	911
"729"	1	"LKrep"	6	"b"	"12"	"den_Mittäter"	"npacc"	1133
"730"	1	"LKrep"	6	"b"	"13"	"genannt,"	"verb"	608
"731"	1	"LKrep"	6	"b"	"14"	"und"	"verb1"	444
"732"	1	"LKrep"	6	"b"	"15"	"damit"	"-"	502
"733"	1	"LKrep"	6	"b"	"16"	"die_Haftstrafe"	"verb3"	989
"734"	1	"LKrep"	6	"b"	"17"	"vermieden."	"verb4"	586
"735"	1	"LKrep"	6	"b"	"?"	"N"	"1"	3556
"736"	1	"filler"	39	"-"	"0"	"Dass"	"-"	472
"737"	1	"filler"	39	"-"	"1"	"der"	"-"	520
"738"	1	"filler"	39	"-"	"2"	"Prominente"	"-"	489
"739"	1	"filler"	39	"-"	"3"	"den"	"-"	617
"740"	1	"filler"	39	"-"	"4"	"Vorfall"	"-"	612
"741"	1	"filler"	39	"-"	"5"	"bereut,"	"-"	584
"742"	1	"filler"	39	"-"	"6"	"hat"	"-"	439
"743"	1	"filler"	39	"-"	"7"	"der"	"-"	420
"744"	1	"filler"	39	"-"	"8"	"erfahrene"	"-"	464
"745"	1	"filler"	39	"-"	"9"	"Reporter"	"-"	562
"746"	1	"filler"	39	"-"	"10"	"gemeldet,"	"-"	595
"747"	1	"filler"	39	"-"	"11"	"nachdem"	"-"	1104
"748"	1	"filler"	39	"-"	"12"	"er"	"-"	779
"749"	1	"filler"	39	"-"	"13"	"das"	"-"	395
"750"	1	"filler"	39	"-"	"14"	"Interview"	"-"	487
"751"	1	"filler"	39	"-"	"15"	"gegeben"	"-"	411
"752"	1	"filler"	39	"-"	"16"	"hatte."	"-"	506
"753"	1	"LKrep"	20	"d"	"0"	"Nachdem"	"-"	836
"754"	1	"LKrep"	20	"d"	"1"	"der"	"-"	845
"755"	1	"LKrep"	20	"d"	"2"	"Polizist"	"-"	800
"756"	1	"LKrep"	20	"d"	"3"	"den_Durchsuchungsbefehl"	"-"	1334
"757"	1	"LKrep"	20	"d"	"4"	"vorlegte,"	"subordverb"	834
"758"	1	"LKrep"	20	"d"	"5"	"hat"	"-"	747
"759"	1	"LKrep"	20	"d"	"6"	"Heinz_Mischnik"	"npsubj"	1332
"760"	1	"LKrep"	20	"d"	"7"	"trotz"	"p"	408
"761"	1	"LKrep"	20	"d"	"8"	"sofortigen_Einspruches"	"pp1"	788
"762"	1	"LKrep"	20	"d"	"9"	"des_gewitzten_Anwalts"	"pp2"	1131
"763"	1	"LKrep"	20	"d"	"10"	"dem_beharrlichen_Fahnder"	"npdat"	906
"764"	1	"LKrep"	20	"d"	"11"	"des_örtlichen_Finanzamts"	"npgen"	599
"765"	1	"LKrep"	20	"d"	"12"	"den_Aktenschrank"	"npacc"	825
"766"	1	"LKrep"	20	"d"	"13"	"aufgemacht,"	"verb"	741
"767"	1	"LKrep"	20	"d"	"14"	"und"	"verb1"	1139
"768"	1	"LKrep"	20	"d"	"15"	"dann"	"verb2"	619
"769"	1	"LKrep"	20	"d"	"16"	"die_Beweismittel"	"verb3"	775
"770"	1	"LKrep"	20	"d"	"17"	"übergeben."	"verb4"	828
"771"	1	"filler"	3	"-"	"0"	"Der"	"-"	787
"772"	1	"filler"	3	"-"	"1"	"Unfall"	"-"	558
"773"	1	"filler"	3	"-"	"2"	"im"	"-"	644
"774"	1	"filler"	3	"-"	"3"	"Chemielabor"	"-"	702
"775"	1	"filler"	3	"-"	"4"	"des"	"-"	616
"776"	1	"filler"	3	"-"	"5"	"Gymnasiums"	"-"	705
"777"	1	"filler"	3	"-"	"6"	"hat"	"-"	809
"778"	1	"filler"	3	"-"	"7"	"für"	"-"	545
"779"	1	"filler"	3	"-"	"8"	"viel_Aufsehen"	"-"	525
