subj	cond	item	value	region	Xstart	Xend	Ystart	Yend	fixationtype	order	questionRT	questionAcc
046	2	7	665	1	0	11	0	0	rp	6	NA	NA
046	2	7	0	1	0	11	0	0	pr	6	NA	NA
046	2	7	665	1	0	11	0	0	rb	6	NA	NA
046	2	7	NA	1	0	11	0	0	rr	6	NA	NA
046	2	7	665	1	0	11	0	0	tt	6	NA	NA
046	2	7	378	2	11	27	0	0	ff	6	NA	NA
046	2	7	543	2	11	27	0	0	fp	6	NA	NA
046	2	7	543	2	11	27	0	0	rp	6	NA	NA
046	2	7	0	2	11	27	0	0	pr	6	NA	NA
046	2	7	543	2	11	27	0	0	rb	6	NA	NA
046	2	7	282	2	11	27	0	0	rr	6	NA	NA
046	2	7	825	2	11	27	0	0	tt	6	NA	NA
046	2	7	433	3	27	49	0	0	ff	6	NA	NA
046	2	7	583	3	27	49	0	0	fp	6	NA	NA
046	2	7	1668	3	27	49	0	0	rp	6	NA	NA
046	2	7	1	3	27	49	0	0	pr	6	NA	NA
046	2	7	1386	3	27	49	0	0	rb	6	NA	NA
046	2	7	803	3	27	49	0	0	rr	6	NA	NA
046	2	7	1386	3	27	49	0	0	tt	6	NA	NA
046	2	7	241	4	49	58	0	0	ff	6	NA	NA
046	2	7	241	4	49	58	0	0	fp	6	NA	NA
046	2	7	241	4	49	58	0	0	rp	6	NA	NA
046	2	7	0	4	49	58	0	0	pr	6	NA	NA
046	2	7	241	4	49	58	0	0	rb	6	NA	NA
046	2	7	275	4	49	58	0	0	rr	6	NA	NA
046	2	7	516	4	49	58	0	0	tt	6	NA	NA
046	2	7	275	5	58	72	0	0	ff	6	NA	NA
046	2	7	275	5	58	72	0	0	fp	6	NA	NA
046	2	7	825	5	58	72	0	0	rp	6	NA	NA
046	2	7	1	5	58	72	0	0	pr	6	NA	NA
046	2	7	550	5	58	72	0	0	rb	6	NA	NA
046	2	7	275	5	58	72	0	0	rr	6	NA	NA
046	2	7	550	5	58	72	0	0	tt	6	NA	NA
046	2	7	449	6	72	105	0	0	ff	6	NA	NA
046	2	7	1368	6	72	105	0	0	fp	6	NA	NA
046	2	7	1368	6	72	105	0	0	rp	6	NA	NA
046	2	7	0	6	72	105	0	0	pr	6	NA	NA
046	2	7	1368	6	72	105	0	0	rb	6	NA	NA
046	2	7	NA	6	72	105	0	0	rr	6	NA	NA
046	2	7	1368	6	72	105	0	0	tt	6	NA	NA
046	4	1	277	1	0	14	0	0	ff	22	NA	NA
046	4	1	520	1	0	14	0	0	fp	22	NA	NA
046	4	1	520	1	0	14	0	0	rp	22	NA	NA
046	4	1	0	1	0	14	0	0	pr	22	NA	NA
046	4	1	520	1	0	14	0	0	rb	22	NA	NA
046	4	1	NA	1	0	14	0	0	rr	22	NA	NA
046	4	1	520	1	0	14	0	0	tt	22	NA	NA
046	4	1	262	2	14	28	0	0	ff	22	NA	NA
046	4	1	626	2	14	28	0	0	fp	22	NA	NA
046	4	1	626	2	14	28	0	0	rp	22	NA	NA
046	4	1	0	2	14	28	0	0	pr	22	NA	NA
046	4	1	626	2	14	28	0	0	rb	22	NA	NA
046	4	1	NA	2	14	28	0	0	rr	22	NA	NA
046	4	1	626	2	14	28	0	0	tt	22	NA	NA
046	4	1	294	3	28	47	0	0	ff	22	NA	NA
046	4	1	589	3	28	47	0	0	fp	22	NA	NA
046	4	1	589	3	28	47	0	0	rp	22	NA	NA
046	4	1	0	3	28	47	0	0	pr	22	NA	NA
046	4	1	589	3	28	47	0	0	rb	22	NA	NA
046	4	1	NA	3	28	47	0	0	rr	22	NA	NA
046	4	1	589	3	28	47	0	0	tt	22	NA	NA
046	4	1	526	4	47	58	0	0	ff	22	NA	NA
046	4	1	760	4	47	58	0	0	fp	22	NA	NA
046	4	1	760	4	47	58	0	0	rp	22	NA	NA
046	4	1	0	4	47	58	0	0	pr	22	NA	NA
046	4	1	760	4	47	58	0	0	rb	22	NA	NA
046	4	1	NA	4	47	58	0	0	rr	22	NA	NA
046	4	1	760	4	47	58	0	0	tt	22	NA	NA
046	4	1	649	5	58	73	0	0	ff	22	NA	NA
046	4	1	1062	5	58	73	0	0	fp	22	NA	NA
046	4	1	1062	5	58	73	0	0	rp	22	NA	NA
046	4	1	0	5	58	73	0	0	pr	22	NA	NA
046	4	1	1062	5	58	73	0	0	rb	22	NA	NA
046	4	1	NA	5	58	73	0	0	rr	22	NA	NA
046	4	1	1062	5	58	73	0	0	tt	22	NA	NA
046	4	1	414	6	73	94	0	0	ff	22	NA	NA
046	4	1	1067	6	73	94	0	0	fp	22	NA	NA
046	4	1	1067	6	73	94	0	0	rp	22	NA	NA
046	4	1	0	6	73	94	0	0	pr	22	NA	NA
046	4	1	1067	6	73	94	0	0	rb	22	NA	NA
046	4	1	NA	6	73	94	0	0	rr	22	NA	NA
046	4	1	1067	6	73	94	0	0	tt	22	NA	NA
046	5	26	394	1	0	19	0	0	ff	28	NA	NA
046	5	26	662	1	0	19	0	0	fp	28	NA	NA
046	5	26	NA	1	0	19	0	0	rp	28	NA	NA
046	5	26	NA	1	0	19	0	0	pr	28	NA	NA
046	5	26	NA	1	0	19	0	0	rb	28	NA	NA
046	5	26	NA	1	0	19	0	0	rr	28	NA	NA
046	5	26	662	1	0	19	0	0	tt	28	NA	NA
046	5	26	111	2	19	35	0	0	ff	28	NA	NA
046	5	26	111	2	19	35	0	0	fp	28	NA	NA
046	5	26	1239	2	19	35	0	0	rp	28	NA	NA
046	5	26	1	2	19	35	0	0	pr	28	NA	NA
046	5	26	577	2	19	35	0	0	rb	28	NA	NA
046	5	26	466	2	19	35	0	0	rr	28	NA	NA
046	5	26	577	2	19	35	0	0	tt	28	NA	NA
046	5	26	509	3	35	57	0	0	ff	28	NA	NA
046	5	26	1191	3	35	57	0	0	fp	28	NA	NA
046	5	26	1191	3	35	57	0	0	rp	28	NA	NA
046	5	26	0	3	35	57	0	0	pr	28	NA	NA
046	5	26	1191	3	35	57	0	0	rb	28	NA	NA
046	5	26	NA	3	35	57	0	0	rr	28	NA	NA
046	5	26	1191	3	35	57	0	0	tt	28	NA	NA
046	5	26	391	4	57	72	0	0	ff	28	NA	NA
046	5	26	653	4	57	72	0	0	fp	28	NA	NA
046	5	26	653	4	57	72	0	0	rp	28	NA	NA
046	5	26	0	4	57	72	0	0	pr	28	NA	NA
046	5	26	653	4	57	72	0	0	rb	28	NA	NA
046	5	26	NA	4	57	72	0	0	rr	28	NA	NA
046	5	26	653	4	57	72	0	0	tt	28	NA	NA
046	5	26	469	5	72	84	0	0	ff	28	NA	NA
046	5	26	469	5	72	84	0	0	fp	28	NA	NA
046	5	26	469	5	72	84	0	0	rp	28	NA	NA
046	5	26	0	5	72	84	0	0	pr	28	NA	NA
046	5	26	469	5	72	84	0	0	rb	28	NA	NA
046	5	26	NA	5	72	84	0	0	rr	28	NA	NA
046	5	26	469	5	72	84	0	0	tt	28	NA	NA
046	5	26	214	6	84	99	0	0	ff	28	NA	NA
046	5	26	512	6	84	99	0	0	fp	28	NA	NA
046	5	26	512	6	84	99	0	0	rp	28	NA	NA
046	5	26	0	6	84	99	0	0	pr	28	NA	NA
046	5	26	512	6	84	99	0	0	rb	28	NA	NA
046	5	26	NA	6	84	99	0	0	rr	28	NA	NA
046	5	26	512	6	84	99	0	0	tt	28	NA	NA
046	4	17	239	1	0	24	0	0	ff	71	NA	NA
046	4	17	520	1	0	24	0	0	fp	71	NA	NA
046	4	17	520	1	0	24	0	0	rp	71	NA	NA
046	4	17	0	1	0	24	0	0	pr	71	NA	NA
046	4	17	520	1	0	24	0	0	rb	71	NA	NA
046	4	17	NA	1	0	24	0	0	rr	71	NA	NA
046	4	17	520	1	0	24	0	0	tt	71	NA	NA
046	4	17	359	2	24	37	0	0	ff	71	NA	NA
046	4	17	359	2	24	37	0	0	fp	71	NA	NA
046	4	17	359	2	24	37	0	0	rp	71	NA	NA
046	4	17	0	2	24	37	0	0	pr	71	NA	NA
046	4	17	359	2	24	37	0	0	rb	71	NA	NA
046	4	17	NA	2	24	37	0	0	rr	71	NA	NA
046	4	17	359	2	24	37	0	0	tt	71	NA	NA
046	4	17	336	3	37	53	0	0	ff	71	NA	NA
046	4	17	877	3	37	53	0	0	fp	71	NA	NA
046	4	17	877	3	37	53	0	0	rp	71	NA	NA
046	4	17	0	3	37	53	0	0	pr	71	NA	NA
046	4	17	877	3	37	53	0	0	rb	71	NA	NA
046	4	17	NA	3	37	53	0	0	rr	71	NA	NA
046	4	17	877	3	37	53	0	0	tt	71	NA	NA
046	4	17	229	4	53	61	0	0	ff	71	NA	NA
046	4	17	229	4	53	61	0	0	fp	71	NA	NA
046	4	17	229	4	53	61	0	0	rp	71	NA	NA
046	4	17	0	4	53	61	0	0	pr	71	NA	NA
046	4	17	229	4	53	61	0	0	rb	71	NA	NA
046	4	17	NA	4	53	61	0	0	rr	71	NA	NA
046	4	17	229	4	53	61	0	0	tt	71	NA	NA
046	4	17	270	5	61	75	0	0	ff	71	NA	NA
046	4	17	746	5	61	75	0	0	fp	71	NA	NA
046	4	17	746	5	61	75	0	0	rp	71	NA	NA
046	4	17	0	5	61	75	0	0	pr	71	NA	NA
046	4	17	746	5	61	75	0	0	rb	71	NA	NA
046	4	17	NA	5	61	75	0	0	rr	71	NA	NA
046	4	17	746	5	61	75	0	0	tt	71	NA	NA
046	4	17	212	6	75	98	0	0	ff	71	NA	NA
046	4	17	932	6	75	98	0	0	fp	71	NA	NA
046	4	17	932	6	75	98	0	0	rp	71	NA	NA
046	4	17	0	6	75	98	0	0	pr	71	NA	NA
046	4	17	932	6	75	98	0	0	rb	71	NA	NA
046	4	17	NA	6	75	98	0	0	rr	71	NA	NA
046	4	17	932	6	75	98	0	0	tt	71	NA	NA
046	3	40	246	1	0	17	0	0	ff	64	NA	NA
046	3	40	483	1	0	17	0	0	fp	64	NA	NA
046	3	40	483	1	0	17	0	0	rp	64	NA	NA
046	3	40	0	1	0	17	0	0	pr	64	NA	NA
046	3	40	483	1	0	17	0	0	rb	64	NA	NA
046	3	40	NA	1	0	17	0	0	rr	64	NA	NA
046	3	40	483	1	0	17	0	0	tt	64	NA	NA
046	3	40	337	2	17	29	0	0	ff	64	NA	NA
046	3	40	515	2	17	29	0	0	fp	64	NA	NA
046	3	40	515	2	17	29	0	0	rp	64	NA	NA
046	3	40	0	2	17	29	0	0	pr	64	NA	NA
046	3	40	515	2	17	29	0	0	rb	64	NA	NA
046	3	40	NA	2	17	29	0	0	rr	64	NA	NA
046	3	40	515	2	17	29	0	0	tt	64	NA	NA
046	3	40	391	3	29	48	0	0	ff	64	NA	NA
046	3	40	652	3	29	48	0	0	fp	64	NA	NA
046	3	40	652	3	29	48	0	0	rp	64	NA	NA
046	3	40	0	3	29	48	0	0	pr	64	NA	NA
046	3	40	652	3	29	48	0	0	rb	64	NA	NA
046	3	40	NA	3	29	48	0	0	rr	64	NA	NA
046	3	40	652	3	29	48	0	0	tt	64	NA	NA
046	3	40	334	4	48	59	0	0	ff	64	NA	NA
046	3	40	334	4	48	59	0	0	fp	64	NA	NA
046	3	40	334	4	48	59	0	0	rp	64	NA	NA
046	3	40	0	4	48	59	0	0	pr	64	NA	NA
046	3	40	334	4	48	59	0	0	rb	64	NA	NA
046	3	40	NA	4	48	59	0	0	rr	64	NA	NA
046	3	40	334	4	48	59	0	0	tt	64	NA	NA
046	3	40	290	5	59	74	0	0	ff	64	NA	NA
046	3	40	688	5	59	74	0	0	fp	64	NA	NA
046	3	40	688	5	59	74	0	0	rp	64	NA	NA
046	3	40	0	5	59	74	0	0	pr	64	NA	NA
046	3	40	688	5	59	74	0	0	rb	64	NA	NA
046	3	40	NA	5	59	74	0	0	rr	64	NA	NA
046	3	40	688	5	59	74	0	0	tt	64	NA	NA
046	3	40	304	6	74	103	0	0	ff	64	NA	NA
046	3	40	935	6	74	103	0	0	fp	64	NA	NA
046	3	40	935	6	74	103	0	0	rp	64	NA	NA
046	3	40	0	6	74	103	0	0	pr	64	NA	NA
046	3	40	935	6	74	103	0	0	rb	64	NA	NA
046	3	40	NA	6	74	103	0	0	rr	64	NA	NA
046	3	40	935	6	74	103	0	0	tt	64	NA	NA
046	3	24	129	1	0	22	0	0	ff	7	NA	NA
046	3	24	657	1	0	22	0	0	fp	7	NA	NA
046	3	24	657	1	0	22	0	0	rp	7	NA	NA
046	3	24	0	1	0	22	0	0	pr	7	NA	NA
046	3	24	657	1	0	22	0	0	rb	7	NA	NA
046	3	24	NA	1	0	22	0	0	rr	7	NA	NA
046	3	24	657	1	0	22	0	0	tt	7	NA	NA
046	3	24	419	2	22	37	0	0	ff	7	NA	NA
046	3	24	419	2	22	37	0	0	fp	7	NA	NA
046	3	24	419	2	22	37	0	0	rp	7	NA	NA
046	3	24	0	2	22	37	0	0	pr	7	NA	NA
046	3	24	419	2	22	37	0	0	rb	7	NA	NA
046	3	24	NA	2	22	37	0	0	rr	7	NA	NA
046	3	24	419	2	22	37	0	0	tt	7	NA	NA
046	3	24	311	3	37	65	0	0	ff	7	NA	NA
046	3	24	1239	3	37	65	0	0	fp	7	NA	NA
046	3	24	1239	3	37	65	0	0	rp	7	NA	NA
046	3	24	0	3	37	65	0	0	pr	7	NA	NA
046	3	24	1239	3	37	65	0	0	rb	7	NA	NA
046	3	24	178	3	37	65	0	0	rr	7	NA	NA
046	3	24	1417	3	37	65	0	0	tt	7	NA	NA
046	3	24	291	4	65	74	0	0	ff	7	NA	NA
046	3	24	291	4	65	74	0	0	fp	7	NA	NA
046	3	24	291	4	65	74	0	0	rp	7	NA	NA
046	3	24	0	4	65	74	0	0	pr	7	NA	NA
046	3	24	291	4	65	74	0	0	rb	7	NA	NA
046	3	24	762	4	65	74	0	0	rr	7	NA	NA
046	3	24	1053	4	65	74	0	0	tt	7	NA	NA
046	3	24	243	5	74	87	0	0	ff	7	NA	NA
046	3	24	243	5	74	87	0	0	fp	7	NA	NA
046	3	24	1650	5	74	87	0	0	rp	7	NA	NA
046	3	24	1	5	74	87	0	0	pr	7	NA	NA
046	3	24	710	5	74	87	0	0	rb	7	NA	NA
046	3	24	467	5	74	87	0	0	rr	7	NA	NA
046	3	24	710	5	74	87	0	0	tt	7	NA	NA
046	3	24	195	6	87	126	0	0	ff	7	NA	NA
046	3	24	1903	6	87	126	0	0	fp	7	NA	NA
046	3	24	1903	6	87	126	0	0	rp	7	NA	NA
046	3	24	0	6	87	126	0	0	pr	7	NA	NA
046	3	24	1903	6	87	126	0	0	rb	7	NA	NA
046	3	24	NA	6	87	126	0	0	rr	7	NA	NA
046	3	24	1903	6	87	126	0	0	tt	7	NA	NA
046	7	36	255	1	0	23	0	0	ff	50	NA	NA
046	7	36	633	1	0	23	0	0	fp	50	NA	NA
046	7	36	633	1	0	23	0	0	rp	50	NA	NA
046	7	36	0	1	0	23	0	0	pr	50	NA	NA
046	7	36	633	1	0	23	0	0	rb	50	NA	NA
046	7	36	362	1	0	23	0	0	rr	50	NA	NA
046	7	36	995	1	0	23	0	0	tt	50	NA	NA
046	7	36	389	2	23	39	0	0	ff	50	NA	NA
046	7	36	571	2	23	39	0	0	fp	50	NA	NA
046	7	36	571	2	23	39	0	0	rp	50	NA	NA
046	7	36	0	2	23	39	0	0	pr	50	NA	NA
046	7	36	571	2	23	39	0	0	rb	50	NA	NA
046	7	36	152	2	23	39	0	0	rr	50	NA	NA
046	7	36	723	2	23	39	0	0	tt	50	NA	NA
046	7	36	397	3	39	56	0	0	ff	50	NA	NA
046	7	36	1660	3	39	56	0	0	fp	50	NA	NA
046	7	36	1660	3	39	56	0	0	rp	50	NA	NA
046	7	36	0	3	39	56	0	0	pr	50	NA	NA
046	7	36	1660	3	39	56	0	0	rb	50	NA	NA
046	7	36	NA	3	39	56	0	0	rr	50	NA	NA
046	7	36	1660	3	39	56	0	0	tt	50	NA	NA
046	7	36	292	4	56	72	0	0	ff	50	NA	NA
046	7	36	1030	4	56	72	0	0	fp	50	NA	NA
046	7	36	1030	4	56	72	0	0	rp	50	NA	NA
046	7	36	0	4	56	72	0	0	pr	50	NA	NA
046	7	36	1030	4	56	72	0	0	rb	50	NA	NA
046	7	36	NA	4	56	72	0	0	rr	50	NA	NA
046	7	36	1030	4	56	72	0	0	tt	50	NA	NA
046	7	36	336	5	72	86	0	0	ff	50	NA	NA
046	7	36	336	5	72	86	0	0	fp	50	NA	NA
046	7	36	336	5	72	86	0	0	rp	50	NA	NA
046	7	36	0	5	72	86	0	0	pr	50	NA	NA
046	7	36	336	5	72	86	0	0	rb	50	NA	NA
046	7	36	NA	5	72	86	0	0	rr	50	NA	NA
046	7	36	336	5	72	86	0	0	tt	50	NA	NA
046	7	36	342	6	86	109	0	0	ff	50	NA	NA
046	7	36	747	6	86	109	0	0	fp	50	NA	NA
046	7	36	1261	6	86	109	0	0	rp	50	NA	NA
046	7	36	1	6	86	109	0	0	pr	50	NA	NA
046	7	36	747	6	86	109	0	0	rb	50	NA	NA
046	7	36	NA	6	86	109	0	0	rr	50	NA	NA
046	7	36	747	6	86	109	0	0	tt	50	NA	NA
046	8	13	330	1	0	20	0	0	ff	9	NA	NA
046	8	13	646	1	0	20	0	0	fp	9	NA	NA
046	8	13	646	1	0	20	0	0	rp	9	NA	NA
046	8	13	0	1	0	20	0	0	pr	9	NA	NA
046	8	13	646	1	0	20	0	0	rb	9	NA	NA
046	8	13	NA	1	0	20	0	0	rr	9	NA	NA
046	8	13	646	1	0	20	0	0	tt	9	NA	NA
046	8	13	264	2	20	33	0	0	ff	9	NA	NA
046	8	13	470	2	20	33	0	0	fp	9	NA	NA
046	8	13	470	2	20	33	0	0	rp	9	NA	NA
046	8	13	0	2	20	33	0	0	pr	9	NA	NA
046	8	13	470	2	20	33	0	0	rb	9	NA	NA
046	8	13	NA	2	20	33	0	0	rr	9	NA	NA
046	8	13	470	2	20	33	0	0	tt	9	NA	NA
046	8	13	409	3	33	51	0	0	ff	9	NA	NA
046	8	13	677	3	33	51	0	0	fp	9	NA	NA
046	8	13	677	3	33	51	0	0	rp	9	NA	NA
046	8	13	0	3	33	51	0	0	pr	9	NA	NA
046	8	13	677	3	33	51	0	0	rb	9	NA	NA
046	8	13	NA	3	33	51	0	0	rr	9	NA	NA
046	8	13	677	3	33	51	0	0	tt	9	NA	NA
046	8	13	257	4	51	74	0	0	ff	9	NA	NA
046	8	13	615	4	51	74	0	0	fp	9	NA	NA
046	8	13	615	4	51	74	0	0	rp	9	NA	NA
046	8	13	0	4	51	74	0	0	pr	9	NA	NA
046	8	13	615	4	51	74	0	0	rb	9	NA	NA
046	8	13	NA	4	51	74	0	0	rr	9	NA	NA
046	8	13	615	4	51	74	0	0	tt	9	NA	NA
046	8	13	202	5	74	89	0	0	ff	9	NA	NA
046	8	13	346	5	74	89	0	0	fp	9	NA	NA
046	8	13	346	5	74	89	0	0	rp	9	NA	NA
046	8	13	0	5	74	89	0	0	pr	9	NA	NA
046	8	13	346	5	74	89	0	0	rb	9	NA	NA
046	8	13	314	5	74	89	0	0	rr	9	NA	NA
046	8	13	660	5	74	89	0	0	tt	9	NA	NA
046	8	13	350	6	89	114	0	0	ff	9	NA	NA
046	8	13	350	6	89	114	0	0	fp	9	NA	NA
046	8	13	1503	6	89	114	0	0	rp	9	NA	NA
046	8	13	1	6	89	114	0	0	pr	9	NA	NA
046	8	13	1189	6	89	114	0	0	rb	9	NA	NA
046	8	13	839	6	89	114	0	0	rr	9	NA	NA
046	8	13	1189	6	89	114	0	0	tt	9	NA	NA
046	4	25	335	1	0	20	0	0	ff	19	NA	NA
046	4	25	645	1	0	20	0	0	fp	19	NA	NA
046	4	25	645	1	0	20	0	0	rp	19	NA	NA
046	4	25	0	1	0	20	0	0	pr	19	NA	NA
046	4	25	645	1	0	20	0	0	rb	19	NA	NA
046	4	25	NA	1	0	20	0	0	rr	19	NA	NA
046	4	25	645	1	0	20	0	0	tt	19	NA	NA
046	4	25	243	2	20	31	0	0	ff	19	NA	NA
046	4	25	419	2	20	31	0	0	fp	19	NA	NA
046	4	25	419	2	20	31	0	0	rp	19	NA	NA
046	4	25	0	2	20	31	0	0	pr	19	NA	NA
046	4	25	419	2	20	31	0	0	rb	19	NA	NA
046	4	25	NA	2	20	31	0	0	rr	19	NA	NA
046	4	25	419	2	20	31	0	0	tt	19	NA	NA
046	4	25	409	3	31	47	0	0	ff	19	NA	NA
046	4	25	704	3	31	47	0	0	fp	19	NA	NA
046	4	25	704	3	31	47	0	0	rp	19	NA	NA
046	4	25	0	3	31	47	0	0	pr	19	NA	NA
046	4	25	704	3	31	47	0	0	rb	19	NA	NA
046	4	25	324	3	31	47	0	0	rr	19	NA	NA
046	4	25	1028	3	31	47	0	0	tt	19	NA	NA
046	4	25	266	4	47	56	0	0	ff	19	NA	NA
046	4	25	266	4	47	56	0	0	fp	19	NA	NA
046	4	25	266	4	47	56	0	0	rp	19	NA	NA
046	4	25	0	4	47	56	0	0	pr	19	NA	NA
046	4	25	266	4	47	56	0	0	rb	19	NA	NA
046	4	25	NA	4	47	56	0	0	rr	19	NA	NA
046	4	25	266	4	47	56	0	0	tt	19	NA	NA
046	4	25	247	5	56	73	0	0	ff	19	NA	NA
046	4	25	496	5	56	73	0	0	fp	19	NA	NA
046	4	25	496	5	56	73	0	0	rp	19	NA	NA
046	4	25	0	5	56	73	0	0	pr	19	NA	NA
046	4	25	496	5	56	73	0	0	rb	19	NA	NA
046	4	25	NA	5	56	73	0	0	rr	19	NA	NA
046	4	25	496	5	56	73	0	0	tt	19	NA	NA
046	4	25	242	6	73	100	0	0	ff	19	NA	NA
046	4	25	1042	6	73	100	0	0	fp	19	NA	NA
046	4	25	1366	6	73	100	0	0	rp	19	NA	NA
046	4	25	1	6	73	100	0	0	pr	19	NA	NA
046	4	25	1042	6	73	100	0	0	rb	19	NA	NA
046	4	25	NA	6	73	100	0	0	rr	19	NA	NA
046	4	25	1042	6	73	100	0	0	tt	19	NA	NA
046	1	46	276	1	0	20	0	0	ff	42	NA	NA
046	1	46	693	1	0	20	0	0	fp	42	NA	NA
046	1	46	693	1	0	20	0	0	rp	42	NA	NA
046	1	46	0	1	0	20	0	0	pr	42	NA	NA
046	1	46	693	1	0	20	0	0	rb	42	NA	NA
046	1	46	NA	1	0	20	0	0	rr	42	NA	NA
046	1	46	693	1	0	20	0	0	tt	42	NA	NA
046	1	46	439	2	20	36	0	0	ff	42	NA	NA
046	1	46	439	2	20	36	0	0	fp	42	NA	NA
046	1	46	439	2	20	36	0	0	rp	42	NA	NA
046	1	46	0	2	20	36	0	0	pr	42	NA	NA
046	1	46	439	2	20	36	0	0	rb	42	NA	NA
046	1	46	NA	2	20	36	0	0	rr	42	NA	NA
046	1	46	439	2	20	36	0	0	tt	42	NA	NA
046	1	46	320	3	36	58	0	0	ff	42	NA	NA
046	1	46	758	3	36	58	0	0	fp	42	NA	NA
046	1	46	758	3	36	58	0	0	rp	42	NA	NA
046	1	46	0	3	36	58	0	0	pr	42	NA	NA
046	1	46	758	3	36	58	0	0	rb	42	NA	NA
046	1	46	NA	3	36	58	0	0	rr	42	NA	NA
046	1	46	758	3	36	58	0	0	tt	42	NA	NA
046	1	46	255	4	58	71	0	0	ff	42	NA	NA
046	1	46	368	4	58	71	0	0	fp	42	NA	NA
046	1	46	368	4	58	71	0	0	rp	42	NA	NA
046	1	46	0	4	58	71	0	0	pr	42	NA	NA
046	1	46	368	4	58	71	0	0	rb	42	NA	NA
046	1	46	NA	4	58	71	0	0	rr	42	NA	NA
046	1	46	368	4	58	71	0	0	tt	42	NA	NA
046	1	46	387	5	71	85	0	0	ff	42	NA	NA
046	1	46	387	5	71	85	0	0	fp	42	NA	NA
046	1	46	387	5	71	85	0	0	rp	42	NA	NA
046	1	46	0	5	71	85	0	0	pr	42	NA	NA
046	1	46	387	5	71	85	0	0	rb	42	NA	NA
046	1	46	NA	5	71	85	0	0	rr	42	NA	NA
046	1	46	387	5	71	85	0	0	tt	42	NA	NA
046	1	46	272	6	85	109	0	0	ff	42	NA	NA
046	1	46	418	6	85	109	0	0	fp	42	NA	NA
046	1	46	418	6	85	109	0	0	rp	42	NA	NA
046	1	46	0	6	85	109	0	0	pr	42	NA	NA
046	1	46	418	6	85	109	0	0	rb	42	NA	NA
046	1	46	NA	6	85	109	0	0	rr	42	NA	NA
046	1	46	418	6	85	109	0	0	tt	42	NA	NA
046	4	33	250	1	0	23	0	0	ff	68	NA	NA
046	4	33	644	1	0	23	0	0	fp	68	NA	NA
046	4	33	644	1	0	23	0	0	rp	68	NA	NA
046	4	33	0	1	0	23	0	0	pr	68	NA	NA
046	4	33	644	1	0	23	0	0	rb	68	NA	NA
046	4	33	NA	1	0	23	0	0	rr	68	NA	NA
046	4	33	644	1	0	23	0	0	tt	68	NA	NA
046	4	33	305	2	23	39	0	0	ff	68	NA	NA
046	4	33	644	2	23	39	0	0	fp	68	NA	NA
046	4	33	644	2	23	39	0	0	rp	68	NA	NA
046	4	33	0	2	23	39	0	0	pr	68	NA	NA
046	4	33	644	2	23	39	0	0	rb	68	NA	NA
046	4	33	NA	2	23	39	0	0	rr	68	NA	NA
046	4	33	644	2	23	39	0	0	tt	68	NA	NA
046	4	33	210	3	39	61	0	0	ff	68	NA	NA
046	4	33	853	3	39	61	0	0	fp	68	NA	NA
046	4	33	853	3	39	61	0	0	rp	68	NA	NA
046	4	33	0	3	39	61	0	0	pr	68	NA	NA
046	4	33	853	3	39	61	0	0	rb	68	NA	NA
046	4	33	NA	3	39	61	0	0	rr	68	NA	NA
046	4	33	853	3	39	61	0	0	tt	68	NA	NA
046	4	33	204	4	61	71	0	0	ff	68	NA	NA
046	4	33	358	4	61	71	0	0	fp	68	NA	NA
046	4	33	358	4	61	71	0	0	rp	68	NA	NA
046	4	33	0	4	61	71	0	0	pr	68	NA	NA
046	4	33	358	4	61	71	0	0	rb	68	NA	NA
046	4	33	NA	4	61	71	0	0	rr	68	NA	NA
046	4	33	358	4	61	71	0	0	tt	68	NA	NA
046	4	33	303	5	71	88	0	0	ff	68	NA	NA
046	4	33	635	5	71	88	0	0	fp	68	NA	NA
046	4	33	635	5	71	88	0	0	rp	68	NA	NA
046	4	33	0	5	71	88	0	0	pr	68	NA	NA
046	4	33	635	5	71	88	0	0	rb	68	NA	NA
046	4	33	NA	5	71	88	0	0	rr	68	NA	NA
046	4	33	635	5	71	88	0	0	tt	68	NA	NA
046	4	33	188	6	88	108	0	0	ff	68	NA	NA
046	4	33	456	6	88	108	0	0	fp	68	NA	NA
046	4	33	456	6	88	108	0	0	rp	68	NA	NA
046	4	33	0	6	88	108	0	0	pr	68	NA	NA
046	4	33	456	6	88	108	0	0	rb	68	NA	NA
046	4	33	NA	6	88	108	0	0	rr	68	NA	NA
046	4	33	456	6	88	108	0	0	tt	68	NA	NA
046	7	28	306	1	0	16	0	0	ff	40	NA	NA
046	7	28	662	1	0	16	0	0	fp	40	NA	NA
046	7	28	662	1	0	16	0	0	rp	40	NA	NA
046	7	28	0	1	0	16	0	0	pr	40	NA	NA
046	7	28	662	1	0	16	0	0	rb	40	NA	NA
046	7	28	NA	1	0	16	0	0	rr	40	NA	NA
046	7	28	662	1	0	16	0	0	tt	40	NA	NA
046	7	28	242	2	16	32	0	0	ff	40	NA	NA
046	7	28	665	2	16	32	0	0	fp	40	NA	NA
046	7	28	665	2	16	32	0	0	rp	40	NA	NA
046	7	28	0	2	16	32	0	0	pr	40	NA	NA
046	7	28	665	2	16	32	0	0	rb	40	NA	NA
046	7	28	NA	2	16	32	0	0	rr	40	NA	NA
046	7	28	665	2	16	32	0	0	tt	40	NA	NA
046	7	28	392	3	32	58	0	0	ff	40	NA	NA
046	7	28	1724	3	32	58	0	0	fp	40	NA	NA
046	7	28	1724	3	32	58	0	0	rp	40	NA	NA
