subject	item	cloze	segment	lab	base100	base200	base500	filt01	prestim
edin40	119	2	17	edin	1.09	0.7693	5.1634	-6.46	-5.2379
edin40	105	89	18	edin	24.20	29.5412	24.7146	18.45	-0.6741
edin40	102	98	19	edin	3.62	10.1048	5.0303	3.23	-1.6096
edin40	118	95	20	edin	19.73	10.3697	7.9238	11.42	14.5677
edin40	139	2	21	edin	20.54	13.6846	5.8323	15.49	18.3097
edin40	136	2	22	edin	2.56	1.9220	-3.0314	4.69	7.0461
edin40	135	5	23	edin	2.87	-5.0837	-12.1106	2.32	18.5874
edin40	140	0	24	edin	-16.32	-16.8121	-15.3648	-14.95	-1.104
edin40	128	36	25	edin	-5.92	-3.1609	-3.7751	-4.19	-2.7901
edin40	131	11	26	edin	5.86	6.5190	14.4053	2.16	-10.6814
edin40	130	77	27	edin	17.23	18.2551	19.7848	13.05	-3.2053
edin40	126	84	28	edin	-0.96	-0.8243	-0.8298	-5.58	-0.129
edin40	124	0	29	edin	3.71	-1.0033	-5.9161	8.45	11.9903
edin40	132	0	30	edin	12.12	13.5876	9.2829	10.10	3.533
edin40	127	27	31	edin	-0.16	0.9099	-5.8600	3.17	7.101
edin40	138	93	32	edin	8.64	7.8014	-0.8153	7.02	11.6813
edin40	133	73	33	edin	10.64	9.8688	6.0085	10.36	5.8572
edin40	121	60	34	edin	-6.96	-3.7215	-2.9881	-13.59	-5.0748
edin40	134	95	35	edin	21.60	22.3228	10.7705	23.94	13.3941
edin40	122	52	36	edin	4.32	6.4666	-0.7316	3.82	6.2321
edin40	137	82	37	edin	-6.26	-8.7587	-7.1990	-13.42	1.133
edin40	129	66	38	edin	5.74	12.5852	8.8410	3.68	-3.8542
edin40	125	59	39	edin	16.47	15.9104	16.5517	6.77	-0.1921
edin40	123	0	40	edin	1.27	12.3201	16.1143	-1.36	-18.5665
edin40	143	2	41	edin	-9.40	-9.8197	-13.2513	-1.80	4.7973
edin40	141	91	42	edin	3.43	3.6443	10.7324	-4.82	-9.1562
edin40	160	0	43	edin	-13.66	-7.8831	-5.0473	-19.59	-10.7472
edin40	149	20	44	edin	17.42	22.0922	11.2367	16.52	7.676
edin40	153	70	45	edin	14.11	7.3135	6.5531	13.23	9.4785
edin40	148	0	46	edin	-10.53	-7.8540	-10.4667	-8.93	-0.1217
edin40	159	16	47	edin	19.06	15.2507	13.8414	14.74	6.4076
edin40	152	5	48	edin	-2.48	-7.6688	-3.9822	-0.72	1.8867
edin40	154	93	49	edin	1.89	3.9717	-0.0803	0.10	2.3551
edin40	156	0	50	edin	0.07	0.0707	5.5575	-2.69	-6.9141
edin40	146	82	51	edin	-3.14	3.7854	10.2179	-7.96	-16.6983
edin40	151	25	52	edin	9.30	15.1062	7.6172	12.84	2.13
edin40	142	91	53	edin	20.21	21.1872	13.0819	15.78	8.778
edin40	145	73	54	edin	9.68	4.7691	20.6338	3.25	-13.5331
edin40	147	7	55	edin	8.23	8.1439	6.8291	10.86	1.8073
edin40	150	27	56	edin	13.17	11.5590	10.9107	12.15	2.74
edin40	157	34	57	edin	44.85	42.5219	37.6116	47.08	9.0232
edin40	158	66	58	edin	14.59	8.8145	3.0204	16.47	14.2973
edin40	155	25	59	edin	-7.40	-12.1670	-5.4917	-7.40	-2.4989
edin40	144	0	60	edin	-1.43	-4.1241	-4.9802	-1.14	4.241
edin40	165	73	61	edin	22.98	23.8236	25.0584	17.22	-2.8396
edin40	178	75	62	edin	42.59	40.6416	29.1234	33.15	16.6354
edin40	174	80	63	edin	9.75	6.1139	5.2029	-0.70	5.5198
edin40	169	73	64	edin	4.31	5.5029	9.9144	-1.94	-7.1052
edin40	179	0	65	edin	24.09	17.2137	14.1091	17.37	12.2822
edin40	164	11	66	edin	-1.78	5.6709	6.4320	-0.47	-10.2096
edin40	173	77	67	edin	-7.33	-7.1450	-7.4534	-7.26	0.2258
edin40	163	25	68	edin	5.70	2.2022	-2.0163	3.68	9.5599
edin40	166	100	69	edin	-1.04	-1.5326	2.2093	-2.18	-4.1846
edin40	175	30	70	edin	-0.48	-0.8007	-13.1441	-4.27	15.5073
edin40	162	98	71	edin	12.57	10.7960	4.9146	15.32	9.5821
edin40	168	18	72	edin	4.95	9.0616	5.9946	6.66	-1.3803
edin40	177	70	73	edin	3.96	5.1632	-8.6402	6.74	15.6598
edin40	172	0	74	edin	-8.47	-1.9666	-8.4922	-12.58	0.0239
edin40	171	0	75	edin	-6.22	-10.2757	-5.2109	-8.48	-1.186
edin40	161	70	76	edin	8.16	5.1532	0.2765	7.45	9.8239
edin40	170	68	77	edin	15.07	8.7527	5.8644	11.12	11.369
edin40	180	5	78	edin	5.01	3.2699	10.5910	0.57	-7.0185
edin40	167	14	79	edin	-7.26	-6.4562	-5.7880	-3.15	-1.8599
edin40	176	0	80	edin	2.84	-2.6218	-6.7575	3.88	11.9138
edin5	101	0	1	edin	-9.10	-8.4206	-8.0761	-7.64	-1.2537
edin5	102	0	2	edin	15.19	14.2120	15.9810	8.29	-0.9886
edin5	106	0	3	edin	12.63	10.8496	9.8078	5.96	3.4481
edin5	103	55	4	edin	-15.60	-11.9977	-11.0680	-16.97	-5.5639
edin5	107	77	5	edin	13.59	17.3524	12.2445	9.72	1.6601
edin5	105	0	6	edin	-6.22	-9.9045	-8.5631	-4.02	2.9424
edin5	111	84	7	edin	16.32	13.1802	13.5648	13.69	3.4136
edin5	113	36	8	edin	0.43	-0.1922	1.6004	-0.30	-1.4746
edin5	109	2	9	edin	-13.31	-18.2577	-23.2692	-6.50	12.3679
edin5	112	66	10	edin	0.46	7.9952	14.6229	-8.47	-17.6796
edin5	110	0	11	edin	6.34	3.8111	-3.6214	2.58	12.4091
edin5	114	5	12	edin	-16.61	-14.2893	-11.2915	-14.83	-6.6536
edin5	119	98	13	edin	3.57	-7.5692	-10.0836	7.25	16.9504
edin5	115	59	14	edin	0.31	0.3307	-6.2711	3.22	8.1686
edin5	104	86	15	edin	0.19	-1.0613	0.0114	-4.21	0.1011
edin5	117	20	16	edin	9.95	9.9524	7.1837	8.47	3.3989
edin5	118	0	17	edin	8.26	6.0335	-3.2333	8.75	14.3097
edin5	108	61	18	edin	10.33	14.0499	15.4717	9.53	-6.4214
edin5	120	75	19	edin	21.11	13.4376	8.0769	12.52	16.1707
edin5	125	2	20	edin	5.43	4.0826	5.1764	2.50	0.2862
edin5	121	9	21	edin	-26.27	-23.6792	-25.2992	-21.17	-1.2603
edin5	123	70	22	edin	8.45	10.8663	12.9960	8.77	-5.6667
edin5	124	75	23	edin	11.68	14.1610	13.7643	6.50	-2.6449
edin5	134	0	24	edin	12.49	12.9670	10.9469	10.20	1.7779
edin5	136	75	25	edin	2.08	5.0926	14.0418	1.97	-14.8525
edin5	138	0	26	edin	9.32	6.9121	3.3181	8.00	7.474
edin5	137	11	27	edin	14.17	13.5691	13.1866	8.96	1.2796
edin5	132	64	28	edin	24.09	24.6479	26.1049	16.79	-2.5686
edin5	129	11	29	edin	-0.51	11.1722	11.7515	-9.53	-15.3871
edin5	139	93	30	edin	4.75	-0.7621	-5.6516	4.30	12.8663
edin5	140	55	31	edin	2.63	-0.5038	0.8502	-0.01	2.1826
edin5	128	61	32	edin	-1.11	0.3915	0.5864	-1.21	-2.1292
edin5	122	2	33	edin	20.87	8.5759	8.4560	16.77	15.5648
edin5	135	93	34	edin	-5.10	-7.3503	-1.7867	-11.67	-4.2159
edin5	131	73	35	edin	12.40	13.8665	16.0853	5.20	-4.6783
edin5	133	11	36	edin	3.91	6.0252	12.9837	-0.41	-11.2372
edin5	126	0	37	edin	4.11	2.3098	-0.4974	5.31	5.6608
edin5	130	0	38	edin	7.96	9.9533	14.3487	6.87	-7.9155
edin5	127	70	39	edin	-11.09	-12.0967	-16.5479	-8.14	6.7523
edin5	159	52	40	edin	-7.86	-7.0706	-14.3397	-2.14	7.9951
edin5	154	5	41	edin	-1.00	0.3626	3.8247	0.51	-6.0248
edin5	146	16	42	edin	1.70	5.7523	6.4814	-3.93	-5.9274
edin5	148	89	43	edin	-26.10	-29.4868	-26.3261	-22.37	0.2648
edin5	147	91	44	edin	5.19	2.6630	0.7245	4.22	5.4667
edin5	160	16	45	edin	6.48	6.6648	2.0092	1.54	5.5371
edin5	142	0	46	edin	-1.49	8.2680	17.6192	-9.26	-23.7651
edin5	152	86	47	edin	9.55	6.0156	3.2147	5.06	7.8922
edin5	150	0	48	edin	3.09	7.2201	3.6562	-3.13	-0.8261
edin5	141	9	49	edin	8.04	5.5531	0.5309	3.05	9.3663
edin5	145	5	50	edin	-13.33	-12.4145	-7.7735	-13.72	-6.962
edin5	156	100	51	edin	-17.41	-16.9722	-17.1382	-16.18	-0.3796
edin5	157	11	52	edin	6.42	4.8169	-0.2244	7.12	8.193
edin5	149	2	53	edin	9.98	11.0956	9.5497	12.31	0.4535
edin5	151	75	54	edin	0.30	2.6466	12.6286	-1.56	-15.3707
edin5	144	77	55	edin	3.28	1.0303	-3.9675	-2.35	8.9755
edin5	143	86	56	edin	-14.08	-16.2874	-20.2319	-9.86	7.6222
edin5	153	25	57	edin	-19.30	-19.9519	-11.7503	-20.95	-9.2872
edin5	155	68	58	edin	8.30	4.2838	5.6424	7.25	3.296
edin5	158	0	59	edin	-6.81	-1.1041	8.5692	-17.55	-19.1519
edin5	164	68	60	edin	-15.81	-13.8773	-18.4794	-11.19	3.3357
edin5	179	95	61	edin	-0.83	2.5799	9.2881	-4.28	-12.5806
edin5	180	95	62	edin	-10.25	-7.0577	-6.0013	-12.76	-5.2926
edin5	167	86	63	edin	5.97	3.9737	-3.0855	7.93	11.2955
edin5	163	75	64	edin	3.55	4.8403	7.2746	-0.04	-4.5929
edin5	166	0	65	edin	-15.40	-15.2736	-21.1554	-10.74	7.1967
edin5	175	68	66	edin	23.99	18.7857	17.9557	15.92	7.5015
edin5	171	57	67	edin	22.98	19.0983	20.7411	21.01	2.8272
edin5	161	18	68	edin	24.12	20.6936	21.5121	20.53	3.1881
edin5	178	0	69	edin	18.58	15.5372	13.4996	19.96	6.3171
edin5	170	16	70	edin	-24.97	-11.0371	-6.3724	-24.44	-23.1154
edin5	169	5	71	edin	-8.62	-4.8626	-8.5926	-6.92	-0.0675
edin5	162	0	72	edin	5.56	5.3443	5.4917	4.12	0.0972
edin5	173	18	73	edin	-12.10	-21.0828	-19.3362	-9.90	9.0556
edin5	172	73	74	edin	22.66	17.4422	8.7867	25.05	17.269
edin5	165	14	75	edin	15.05	15.9357	15.1896	14.78	-0.1524
edin5	177	0	76	edin	11.78	14.9188	10.4096	5.17	1.5379
edin5	176	73	77	edin	-11.81	-10.3654	-14.2700	-13.32	2.979
edin5	168	82	78	edin	-2.12	-5.7904	-14.5155	-5.92	15.4137
edin5	174	0	79	edin	-1.34	-0.9455	-0.7643	-0.86	-0.7238
edin6	119	98	1	edin	0.53	0.6282	0.7187	-1.48	-0.2498
edin6	102	0	2	edin	3.47	2.6399	-0.2804	1.28	4.643
edin6	111	84	3	edin	9.72	9.8851	6.1844	8.54	4.3552
edin6	112	66	4	edin	10.49	1.9082	1.3989	9.65	11.3321
edin6	109	2	5	edin	-30.55	-42.7743	-49.5462	-24.14	23.614
edin6	105	0	6	edin	15.85	13.1287	7.0483	11.21	10.8782
edin6	107	77	7	edin	10.07	7.9303	8.5422	5.39	1.9644
edin6	108	61	8	edin	-5.09	0.2394	7.0193	-8.80	-15.1513
edin6	106	0	9	edin	-0.13	3.9262	1.6257	0.34	-2.2845
edin6	113	36	10	edin	8.25	2.4271	-1.1816	5.11	11.7496
edin6	118	0	11	edin	6.97	1.2852	-6.3806	9.75	16.6111
edin6	117	20	12	edin	1.36	-3.2216	-5.6356	-0.53	8.6573
edin6	104	86	13	edin	-10.46	-13.0622	-13.4301	-13.43	3.6426
edin6	103	55	14	edin	5.46	5.0307	7.7813	3.75	-2.8705
edin6	114	5	15	edin	-8.09	-13.3163	-12.0031	-8.32	4.8737
edin6	101	0	16	edin	3.99	7.5112	5.8094	4.15	-2.3037
edin6	115	59	17	edin	-1.56	0.8619	4.0075	-5.24	-7.0241
edin6	120	75	18	edin	6.55	7.8241	3.0180	5.84	4.3445
edin6	116	75	19	edin	-3.61	-5.6427	-6.1801	0.20	3.1632
edin6	110	0	20	edin	7.92	5.3351	11.9669	2.57	-5.0688
edin6	139	93	21	edin	5.38	4.1355	-3.3196	2.16	10.8122
edin6	122	2	22	edin	-0.73	-0.3487	-4.4299	-2.21	4.6007
edin6	131	73	23	edin	1.56	-3.8592	-0.6661	1.43	2.7541
edin6	137	11	24	edin	6.95	10.6904	4.4132	4.97	3.1476
edin6	130	0	25	edin	12.52	9.7026	8.2815	13.15	5.3311
edin6	127	70	26	edin	-4.97	-6.0445	-15.2511	-0.97	12.7147
edin6	136	75	27	edin	17.27	15.8309	11.1269	11.06	7.5958
edin6	125	2	28	edin	-7.31	-10.3404	-5.0730	-7.75	-2.769
edin6	140	55	29	edin	16.52	14.2264	13.5651	10.91	3.6408
edin6	124	75	30	edin	0.42	0.9601	-1.9428	-0.03	2.9671
edin6	126	0	31	edin	-5.49	-4.8423	-1.0025	-3.88	-5.6046
edin6	135	93	32	edin	9.36	9.1176	11.9969	6.38	-3.3537
edin6	123	70	33	edin	5.96	6.2355	3.5038	12.70	3.0713
edin6	132	64	34	edin	8.20	15.0397	15.0557	2.87	-8.6578
edin6	121	9	35	edin	-5.06	-5.3874	-1.7520	-3.96	-4.0773
edin6	129	11	36	edin	-18.16	-11.5564	-4.8428	-19.88	-16.5889
edin6	138	0	37	edin	5.95	3.1160	1.1815	4.07	5.888
edin6	133	11	38	edin	9.17	9.3497	8.5863	6.75	0.6563
edin6	160	16	39	edin	15.05	11.5084	9.3221	9.90	7.1248
edin6	153	25	40	edin	0.51	-5.5415	-7.0579	2.15	9.4152
edin6	152	86	41	edin	-1.90	-9.3238	-11.0794	2.73	11.4155
edin6	145	5	42	edin	12.28	11.9199	6.2285	8.63	7.5304
edin6	151	75	43	edin	0.53	-1.6389	5.6120	0.60	-6.2867
edin6	144	77	44	edin	-4.21	-6.2795	-5.3411	-4.70	1.3451
edin6	154	5	45	edin	15.94	11.9321	4.6592	13.81	14.0193
edin6	148	89	46	edin	9.69	10.0273	9.9653	8.62	-0.3413
edin6	141	9	47	edin	6.05	4.6592	9.5122	4.40	-4.3213
edin6	157	11	48	edin	26.24	23.5872	17.1602	21.67	11.2297
edin6	158	0	49	edin	-10.96	-12.7778	-8.8707	-12.04	-2.656
edin6	156	100	50	edin	-11.23	-5.6041	-1.3959	-8.26	-12.2352
edin6	146	16	51	edin	-15.10	-13.9114	-11.6553	-16.14	-4.2761
edin6	142	0	52	edin	9.14	4.7142	-1.1470	7.80	12.7619
edin6	143	86	53	edin	5.08	7.3849	10.1585	4.44	-6.2919
edin6	147	91	54	edin	21.67	18.6923	15.5536	20.52	7.5805
edin6	150	0	55	edin	-1.49	-4.0245	-6.7987	-1.94	6.5895
edin6	159	52	56	edin	1.71	-3.0102	-8.4465	4.46	12.6644
edin6	155	68	57	edin	12.77	10.3799	2.5368	11.21	12.6537
edin6	149	2	58	edin	6.68	10.3112	12.9355	4.36	-7.8025
edin6	179	95	59	edin	8.63	8.2480	4.5361	10.24	5.0458
edin6	180	95	60	edin	0.59	1.2854	1.8974	-0.56	-1.6102
edin6	177	0	61	edin	-6.58	-6.8396	2.4875	-7.90	-11.2767
edin6	165	14	62	edin	-1.18	2.2914	4.7065	-4.68	-7.341
edin6	162	0	63	edin	1.68	-1.2935	-1.2346	3.89	3.609
edin6	175	68	64	edin	2.00	3.0948	-2.5904	-1.35	5.6429
edin6	172	73	65	edin	8.00	8.3001	8.5885	7.05	-0.7585
edin6	173	18	66	edin	2.74	3.1228	-0.3875	2.43	3.824
edin6	161	18	67	edin	7.93	10.5874	10.3210	2.99	-3.0383
edin6	168	82	68	edin	-2.22	5.8974	1.5259	-4.53	-4.6992
edin6	163	75	69	edin	-1.67	0.9908	7.0627	-3.36	-10.8958
edin6	178	0	70	edin	-5.21	-3.7749	1.5737	-4.94	-8.4302
edin6	167	86	71	edin	1.00	-1.1804	2.4196	-4.34	-1.7405
edin6	176	73	72	edin	8.79	8.8409	8.1140	7.11	0.8294
edin6	164	68	73	edin	2.74	2.2012	7.2652	-0.22	-5.6082
edin6	166	0	74	edin	0.17	-4.9460	-8.0349	-0.06	10.1903
edin6	174	0	75	edin	5.35	1.1362	4.8382	6.99	0.7456
edin6	171	57	76	edin	11.99	17.8549	22.2045	6.27	-12.7976
edin6	170	16	77	edin	13.25	12.0231	11.1898	8.83	2.4767
edin7	118	95	1	edin	15.43	13.8772	7.3253	14.30	10.0225
edin7	112	2	2	edin	-4.54	-4.1107	0.5166	-8.31	-6.3074
edin7	117	70	3	edin	-12.03	-11.8842	-7.3849	-17.62	-5.8283
edin7	106	93	4	edin	12.60	16.4130	15.4164	5.02	-3.4459
edin7	120	9	5	edin	-1.85	1.5308	-2.0695	0.61	0.317
edin7	116	2	6	edin	3.48	3.5353	-1.0913	5.04	5.6687
edin7	101	82	7	edin	-6.73	-9.0452	-1.9169	-16.16	-6.0706
edin7	108	0	8	edin	8.96	6.7765	-6.0929	8.76	18.6756
edin7	104	0	9	edin	-16.49	-13.8121	-6.1424	-16.73	-12.7956
edin7	109	75	10	edin	-15.47	-9.6086	-7.3206	-16.50	-10.1363
edin7	103	39	11	edin	8.59	7.9865	0.9199	9.36	9.543
edin7	111	9	12	edin	20.77	18.1234	13.2724	19.83	9.3971
edin7	119	2	13	edin	0.11	-3.8258	-0.8336	4.60	1.1475
edin7	102	98	14	edin	5.57	4.0999	3.4078	7.39	2.8106
edin7	107	18	15	edin	15.80	14.8117	11.4155	11.25	5.4302
edin7	105	89	16	edin	-6.04	-15.9091	-20.4437	-0.89	17.9192
edin7	113	61	17	edin	9.57	10.6186	9.3946	4.83	0.2069
edin7	110	25	18	edin	-5.94	-6.4761	-3.5715	-6.18	-2.9778
edin7	114	73	19	edin	-8.03	-9.4378	-7.3076	-13.31	-0.8925
edin7	139	2	20	edin	10.66	5.6141	5.0063	10.98	7.147
edin7	121	60	21	edin	-4.80	-5.0059	-3.5387	-8.91	-1.539
edin7	131	11	22	edin	-4.16	-6.9281	-11.9729	4.31	9.7121
edin7	128	36	23	edin	0.75	-1.4626	0.4865	-0.08	0.2918
edin7	126	84	24	edin	-23.77	-16.4582	-12.4665	-22.96	-14.1849
edin7	137	82	25	edin	-4.52	0.2792	-8.3561	-4.56	4.7379
edin7	125	59	26	edin	-2.37	-2.9731	8.1752	-3.24	-13.0736
edin7	134	95	27	edin	-23.03	-9.4702	-6.2905	-28.24	-20.8768
edin7	135	5	28	edin	-6.80	-10.5249	-3.3069	-7.21	-4.3357
edin7	123	0	29	edin	-4.98	-8.8884	-7.8260	-1.38	3.5267
edin7	130	77	30	edin	5.92	2.7391	0.3238	6.47	7.0828
edin7	136	2	31	edin	-1.07	-0.7844	-9.4511	0.92	10.3164
edin7	132	0	32	edin	10.19	14.1361	7.1968	10.66	3.7409
edin7	127	27	33	edin	-9.76	-6.9716	-1.7041	-7.39	-10.03
edin7	122	52	34	edin	-16.24	-13.4591	-16.2695	-19.25	-0.004
edin7	133	73	35	edin	-16.18	-8.5749	-0.2841	-19.62	-19.8044
edin7	140	0	36	edin	1.15	0.8242	-7.0899	3.18	10.1661
edin7	129	66	37	edin	7.55	6.4843	6.2886	5.35	1.5887
edin7	124	0	38	edin	23.91	20.1941	6.0376	19.71	22.1398
edin7	138	93	39	edin	3.07	3.7226	2.9593	4.38	0.1831
edin7	159	16	40	edin	-0.40	-3.5647	-11.0061	7.88	13.1723
edin7	151	25	41	edin	-2.98	-0.6966	-9.5445	0.23	8.1526
edin7	148	0	42	edin	-3.49	-6.4232	-5.6021	-5.17	2.6668
edin7	143	2	43	edin	-0.36	-1.8187	-3.8025	-1.26	4.2753
edin7	153	70	44	edin	-22.08	-18.8599	-22.3353	-22.77	0.249
edin7	158	66	45	edin	-8.27	4.0888	7.9756	-8.66	-20.2317
edin7	145	73	46	edin	4.57	4.1776	4.2069	8.62	0.4789
edin7	141	91	47	edin	-2.57	-6.4901	-11.4876	-1.16	11.0771
edin7	150	27	48	edin	-1.16	1.8731	5.0468	0.36	-7.6778
edin7	147	7	49	edin	11.91	15.3452	16.7746	9.23	-6.0875
edin7	160	0	50	edin	3.30	-3.3746	-0.3158	7.77	4.5253
edin7	152	5	51	edin	6.90	8.9959	10.8403	8.76	-4.878
edin7	154	93	52	edin	-3.53	0.4947	-2.5246	-5.04	-1.3276
edin7	157	34	53	edin	16.34	11.1216	9.8398	14.34	8.0756
edin7	155	25	54	edin	11.84	11.2389	11.4053	5.28	0.5401
edin7	146	82	55	edin	-1.75	-4.3803	-12.3145	-2.36	13.1456
edin7	149	20	56	edin	-8.45	-3.8711	6.2608	-14.87	-18.2374
edin7	144	0	57	edin	-5.04	-16.0735	-15.6876	-1.95	13.2949
edin7	142	91	58	edin	1.64	2.3227	-0.8621	-1.61	3.1041
edin7	156	0	59	edin	6.35	13.9240	16.7828	0.46	-13.0256
edin7	179	0	60	edin	0.90	0.1926	-0.3706	2.80	1.5772
edin7	169	73	61	edin	17.35	13.9186	12.6281	19.72	5.8747
edin7	162	98	62	edin	4.46	4.8176	5.8746	6.22	-1.8582
edin7	170	68	63	edin	16.05	14.2593	14.7517	14.82	1.6575
edin7	172	0	64	edin	1.71	1.0366	3.8653	2.92	-2.6016
edin7	165	73	65	edin	-5.61	-2.3705	-0.9503	-6.39	-5.8868
edin7	164	11	66	edin	-4.65	4.5628	3.2228	-6.17	-9.7955
edin7	161	70	67	edin	-21.77	-19.8408	-18.2803	-17.32	-4.3309
edin7	173	77	68	edin	-21.07	-12.2694	3.5445	-25.47	-30.6064
edin7	175	30	69	edin	-6.44	-10.9466	-12.8709	-4.11	7.9273
edin7	178	75	70	edin	-10.98	-7.1736	-0.6414	-12.62	-12.8784
edin7	174	80	71	edin	3.01	5.6566	6.0833	2.11	-3.841
edin7	177	70	72	edin	16.53	21.0826	18.6997	12.79	-2.7286
edin7	171	0	73	edin	4.14	5.3898	6.7010	4.73	-3.1393
edin7	168	18	74	edin	-14.45	-12.5405	-14.1350	-11.83	-0.3853
edin7	163	25	75	edin	3.09	0.2561	1.5294	6.04	1.937
edin7	167	14	76	edin	-0.81	0.0695	-0.5766	0.49	-0.2327
edin7	166	100	77	edin	0.40	3.2796	8.7809	-6.03	-10.4543
edin7	176	0	78	edin	8.28	5.5675	4.7312	9.69	4.4535
edin7	180	5	79	edin	6.30	7.8028	2.1745	8.68	5.184
edin8	106	93	1	edin	-13.11	-4.4622	-5.4486	-13.50	-9.5162
edin8	115	27	2	edin	-13.49	-11.1118	-16.1697	-10.65	3.2594
edin8	118	95	3	edin	7.35	5.5854	-1.6328	9.50	11.155
edin8	104	0	4	edin	-3.29	-0.0733	0.1743	-3.82	-4.3087
edin8	116	2	5	edin	5.40	2.5149	-0.8419	2.60	7.7247
edin8	103	39	6	edin	15.54	19.2108	18.4230	8.51	-3.5937
edin8	117	70	7	edin	-2.00	-5.7240	-6.0672	-1.53	5.0049
edin8	119	2	8	edin	-2.71	-3.2812	-3.6312	0.89	1.1856
edin8	101	82	9	edin	7.45	4.8632	6.9476	6.14	0.6458
edin8	114	73	10	edin	24.22	23.4557	16.6831	21.13	9.4631
edin8	112	2	11	edin	-4.92	2.3496	-0.0043	0.58	-6.0926
edin8	113	61	12	edin	10.47	7.1580	3.0441	9.78	9.2877
edin8	108	0	13	edin	0.19	-0.7156	0.2134	1.17	-0.045
edin8	102	98	14	edin	-6.20	-2.3403	-2.1617	-6.18	-5.0468
edin8	105	89	15	edin	8.64	5.9419	4.1986	3.27	5.568
edin8	120	9	16	edin	19.51	21.7382	13.8607	18.92	7.0257
edin8	110	25	17	edin	7.39	4.7813	7.2042	2.54	0.1818
edin8	107	18	18	edin	-4.42	-4.7602	-7.3513	-4.48	3.6227
edin8	109	75	19	edin	9.72	13.7606	15.6767	8.30	-7.384
edin8	133	73	20	edin	-4.08	-3.1587	-4.0218	-1.73	-0.11
edin8	123	0	21	edin	4.82	5.5380	2.6286	7.87	2.8027
edin8	126	84	22	edin	-5.54	-1.7710	2.9143	-7.56	-10.6515
edin8	127	27	23	edin	22.00	25.0431	20.4129	17.04	1.9532
edin8	138	93	24	edin	-2.70	-3.1022	-9.2696	-5.25	8.2506
edin8	140	0	25	edin	20.40	20.0560	12.6914	24.29	9.5987
edin8	131	11	26	edin	7.51	9.5931	8.3717	4.01	-1.1737
edin8	129	66	27	edin	-0.66	-2.7951	-6.3542	-2.81	7.0235
edin8	128	36	28	edin	-8.88	-8.3950	-13.8259	-1.06	6.1565
edin8	132	0	29	edin	18.60	19.7482	12.7965	12.73	7.1787
edin8	125	59	30	edin	11.20	9.5249	8.4701	12.23	3.3152
edin8	130	77	31	edin	-15.44	-11.4188	-15.1910	-13.81	-0.2821
edin8	121	60	32	edin	17.48	9.4149	2.2329	12.95	18.8569
edin8	122	52	33	edin	0.97	-5.2870	-17.0264	-0.94	22.3509
edin8	137	82	34	edin	14.11	17.0662	11.4144	9.28	3.2782
edin8	136	2	35	edin	-2.79	5.0554	5.7454	-0.92	-10.6456
edin8	124	0	36	edin	2.98	11.0293	4.9157	3.14	-2.5278
edin8	139	2	37	edin	-2.52	1.9183	-0.2956	-0.96	-2.7885
edin8	135	5	38	edin	9.83	8.7070	2.4972	10.13	9.0441
edin8	158	66	39	edin	-20.69	-17.7811	-18.6186	-17.74	-2.5136
edin8	147	7	40	edin	10.52	9.4327	7.3140	9.87	3.96
edin8	157	34	41	edin	2.28	3.9831	1.2713	3.84	1.2186
edin8	160	0	42	edin	-1.59	-3.6174	-9.2241	2.02	9.464
edin8	153	70	43	edin	23.77	26.5522	28.5723	15.80	-5.8496
edin8	150	27	44	edin	-14.30	-12.5059	-10.9334	-19.10	-4.1708
edin8	149	20	45	edin	6.91	9.9966	15.0400	3.20	-10.1536
edin8	144	0	46	edin	-7.79	-3.8330	-1.3082	-8.40	-8.1285
edin8	141	91	47	edin	-23.90	-28.0924	-30.8149	-17.65	8.5774
edin8	154	93	48	edin	-14.24	-11.1317	-22.8982	-7.05	10.7758
edin8	145	73	49	edin	7.70	7.2744	5.4487	2.48	2.7883
edin8	155	25	50	edin	16.97	19.4067	16.9592	11.01	0.0022
edin8	156	0	51	edin	11.85	6.2790	-4.4301	12.42	20.1854
edin8	146	82	52	edin	14.59	20.4983	9.4732	11.86	6.3173
edin8	142	91	53	edin	-6.04	-6.2378	-4.0839	-10.95	-2.515
edin8	159	16	54	edin	-2.50	-3.0813	-0.0646	-6.69	-3.0262
edin8	148	0	55	edin	-7.49	-6.2507	-11.2577	-4.13	4.6127
edin8	143	2	56	edin	36.31	33.1904	42.7340	21.87	-8.1515
edin8	152	5	57	edin	2.41	2.7847	4.3508	6.25	-2.3875
edin8	151	25	58	edin	-1.09	-2.5102	-1.6992	-0.98	0.8335
edin8	178	75	59	edin	13.86	11.4764	-0.9973	20.60	18.5231
edin8	173	77	60	edin	5.41	2.8142	3.5870	6.72	2.3418
edin8	175	30	61	edin	1.97	2.3263	-2.9670	3.90	6.1919
edin8	176	0	62	edin	12.59	5.9153	-6.3235	12.57	23.5791
edin8	168	18	63	edin	-7.79	-5.7220	-4.7328	-6.11	-3.7851
edin8	170	68	64	edin	13.00	9.0920	5.8823	13.65	8.8021
edin8	167	14	65	edin	14.40	10.7489	6.7137	13.85	9.5715
edin8	163	25	66	edin	-6.01	-7.9477	-11.0641	2.46	6.3183
edin8	174	80	67	edin	17.46	21.3008	20.7058	11.91	-4.0033
edin8	161	70	68	edin	-4.29	-4.0234	-6.3557	-4.12	2.517
edin8	172	0	69	edin	-17.88	-14.2411	-10.4424	-18.45	-9.1736
